query	reference	enzyme	tag_len	body_len	n_miss	hist
NZ_FOQI01000043.1	NZ_FOLC01000061.1	BplI	27	21	144	13,14,11
NZ_FOQI01000043.1	NZ_FOLC01000061.1	BsaXI	27	21	553	28,36,38
NZ_FOQI01000043.1	NZ_FOLC01000061.1	Bsp24I	27	21	938	59,132,142
NZ_FOQI01000043.1	NZ_FOLC01000061.1	CjeI	28	23	4572	240,416,476
NZ_FOQI01000043.1	NZ_FOLC01000061.1	CjePI	27	22	4094	268,470,526
NZ_FOQI01000043.1	NZ_FOLC01000061.1	FalI	27	21	483	36,44,41
NZ_FOQI01000043.1	NZ_FOLC01000061.1	PpiI	28	21	191	13,18,19
NZ_FOQI01000043.1	NZ_FOLC01000061.1	PsrI	27	20	169	18,28,16
LNEZ01000001.1	JADJPN010000001.1	AlfI	32	26	847	14,45,55
LNEZ01000001.1	JADJPN010000001.1	AloI	27	20	260	9,19,27
LNEZ01000001.1	JADJPN010000001.1	BcgI	32	26	2771	59,134,227
LNEZ01000001.1	JADJPN010000001.1	BplI	27	21	211	10,11,16
LNEZ01000001.1	JADJPN010000001.1	BsaXI	27	21	386	14,21,23
LNEZ01000001.1	JADJPN010000001.1	Bsp24I	27	21	483	7,37,40
LNEZ01000001.1	JADJPN010000001.1	CjeI	28	23	1430	39,86,105
LNEZ01000001.1	JADJPN010000001.1	CjePI	27	22	1957	45,150,202
LNEZ01000001.1	JADJPN010000001.1	FalI	27	21	489	23,31,36
LNEZ01000001.1	JADJPN010000001.1	PpiI	28	21	272	8,8,21
LNEZ01000001.1	JADJPN010000001.1	PsrI	27	20	105	10,5,11
JAGXQU010000001.1	LNEZ01000001.1	AlfI	32	26	475	12,32,49
JAGXQU010000001.1	LNEZ01000001.1	AloI	27	20	170	8,10,18
JAGXQU010000001.1	LNEZ01000001.1	BcgI	32	26	1734	36,90,176
JAGXQU010000001.1	LNEZ01000001.1	BplI	27	21	186	6,12,5
JAGXQU010000001.1	LNEZ01000001.1	BsaXI	27	21	311	10,13,9
JAGXQU010000001.1	LNEZ01000001.1	Bsp24I	27	21	241	10,19,42
JAGXQU010000001.1	LNEZ01000001.1	CjeI	28	23	796	28,61,83
JAGXQU010000001.1	LNEZ01000001.1	CjePI	27	22	1092	32,93,160
JAGXQU010000001.1	LNEZ01000001.1	FalI	27	21	276	10,26,27
JAGXQU010000001.1	LNEZ01000001.1	PpiI	28	21	216	9,12,18
JAGXQU010000001.1	LNEZ01000001.1	PsrI	27	20	60	3,9,10
PBLG01000009.1	NZ_JAAWWS010000001.1	AlfI	32	26	169	1,12,16
PBLG01000009.1	NZ_JAAWWS010000001.1	AloI	27	20	84	2,6,7
PBLG01000009.1	NZ_JAAWWS010000001.1	BcgI	32	26	556	7,19,45
PBLG01000009.1	NZ_JAAWWS010000001.1	BplI	27	21	70	2,2,2
PBLG01000009.1	NZ_JAAWWS010000001.1	BsaXI	27	21	107	2,2,0
PBLG01000009.1	NZ_JAAWWS010000001.1	Bsp24I	27	21	200	6,14,15
PBLG01000009.1	NZ_JAAWWS010000001.1	CjeI	28	23	561	12,27,50
PBLG01000009.1	NZ_JAAWWS010000001.1	CjePI	27	22	591	12,36,46
PBLG01000009.1	NZ_JAAWWS010000001.1	FalI	27	21	54	1,2,7
PBLG01000009.1	NZ_JAAWWS010000001.1	PpiI	28	21	81	2,9,8
PBLG01000009.1	NZ_JAAWWS010000001.1	PsrI	27	20	23	1,3,6
NZ_CP013234.1	NZ_JAGQED010000010.1	AlfI	32	26	2114	61,135,194
NZ_CP013234.1	NZ_JAGQED010000010.1	AloI	27	20	325	25,34,44
NZ_CP013234.1	NZ_JAGQED010000010.1	BcgI	32	26	3201	107,187,261
NZ_CP013234.1	NZ_JAGQED010000010.1	BplI	27	21	138	7,9,7
NZ_CP013234.1	NZ_JAGQED010000010.1	BsaXI	27	21	435	20,27,19
NZ_CP013234.1	NZ_JAGQED010000010.1	Bsp24I	27	21	1005	48,73,79
NZ_CP013234.1	NZ_JAGQED010000010.1	CjeI	28	23	3704	190,273,318
NZ_CP013234.1	NZ_JAGQED010000010.1	CjePI	27	22	3546	198,283,384
NZ_CP013234.1	NZ_JAGQED010000010.1	FalI	27	21	546	27,37,35
NZ_CP013234.1	NZ_JAGQED010000010.1	PpiI	28	21	207	13,15,11
NZ_CP013234.1	NZ_JAGQED010000010.1	PsrI	27	20	179	10,20,18
QHTW01000101.1	MNDR01000100.1	AlfI	32	26	123	2,3,12
QHTW01000101.1	MNDR01000100.1	AloI	27	20	66	0,2,13
QHTW01000101.1	MNDR01000100.1	BcgI	32	26	407	11,20,45
QHTW01000101.1	MNDR01000100.1	BplI	27	21	64	0,7,6
QHTW01000101.1	MNDR01000100.1	BsaXI	27	21	138	5,4,8
QHTW01000101.1	MNDR01000100.1	Bsp24I	27	21	114	3,8,12
QHTW01000101.1	MNDR01000100.1	CjeI	28	23	387	16,36,34
QHTW01000101.1	MNDR01000100.1	CjePI	27	22	424	11,27,43
QHTW01000101.1	MNDR01000100.1	FalI	27	21	34	3,10,10
QHTW01000101.1	MNDR01000100.1	PpiI	28	21	75	2,0,13
QHTW01000101.1	MNDR01000100.1	PsrI	27	20	25	1,2,4
QHTY01000274.1	QHTW01000101.1	AlfI	32	26	261	16,20,33
QHTY01000274.1	QHTW01000101.1	AloI	27	20	101	4,13,11
QHTY01000274.1	QHTW01000101.1	BcgI	32	26	823	35,86,109
QHTY01000274.1	QHTW01000101.1	BplI	27	21	114	11,12,19
QHTY01000274.1	QHTW01000101.1	BsaXI	27	21	252	21,26,26
QHTY01000274.1	QHTW01000101.1	Bsp24I	27	21	270	15,23,36
QHTY01000274.1	QHTW01000101.1	CjeI	28	23	774	48,95,125
QHTY01000274.1	QHTW01000101.1	CjePI	27	22	873	53,97,132
QHTY01000274.1	QHTW01000101.1	FalI	27	21	78	4,22,11
QHTY01000274.1	QHTW01000101.1	PpiI	28	21	133	7,16,19
QHTY01000274.1	QHTW01000101.1	PsrI	27	20	40	6,11,5
PBLG01000009.1	JAGXKW010000071.1	AlfI	32	26	494	16,35,53
PBLG01000009.1	JAGXKW010000071.1	AloI	27	20	220	3,25,17
PBLG01000009.1	JAGXKW010000071.1	BcgI	32	26	1632	26,63,114
PBLG01000009.1	JAGXKW010000071.1	BplI	27	21	189	3,11,8
PBLG01000009.1	JAGXKW010000071.1	BsaXI	27	21	294	5,9,18
PBLG01000009.1	JAGXKW010000071.1	Bsp24I	27	21	597	15,43,48
PBLG01000009.1	JAGXKW010000071.1	CjeI	28	23	1704	44,104,142
PBLG01000009.1	JAGXKW010000071.1	CjePI	27	22	1845	48,109,164
PBLG01000009.1	JAGXKW010000071.1	FalI	27	21	142	6,10,16
PBLG01000009.1	JAGXKW010000071.1	PpiI	28	21	254	4,11,18
PBLG01000009.1	JAGXKW010000071.1	PsrI	27	20	77	3,5,4
QHUE01000340.1	QHUF01000197.1	AlfI	32	26	289	22,32,38
QHUE01000340.1	QHUF01000197.1	AloI	27	20	116	13,19,23
QHUE01000340.1	QHUF01000197.1	BcgI	32	26	971	66,102,155
QHUE01000340.1	QHUF01000197.1	BplI	27	21	123	11,16,21
QHUE01000340.1	QHUF01000197.1	BsaXI	27	21	277	21,41,31
QHUE01000340.1	QHUF01000197.1	Bsp24I	27	21	309	18,28,42
QHUE01000340.1	QHUF01000197.1	CjeI	28	23	819	70,103,121
QHUE01000340.1	QHUF01000197.1	CjePI	27	22	951	73,126,176
QHUE01000340.1	QHUF01000197.1	FalI	27	21	65	12,17,15
QHUE01000340.1	QHUF01000197.1	PpiI	28	21	160	17,37,22
QHUE01000340.1	QHUF01000197.1	PsrI	27	20	54	6,11,12
MNDR01000100.1	QHUF01000197.1	AlfI	32	26	102	2,4,14
MNDR01000100.1	QHUF01000197.1	AloI	27	20	43	2,2,5
MNDR01000100.1	QHUF01000197.1	BcgI	32	26	354	9,36,44
MNDR01000100.1	QHUF01000197.1	BplI	27	21	49	1,5,5
MNDR01000100.1	QHUF01000197.1	BsaXI	27	21	92	3,9,4
MNDR01000100.1	QHUF01000197.1	Bsp24I	27	21	116	5,10,10
MNDR01000100.1	QHUF01000197.1	CjeI	28	23	321	14,28,34
MNDR01000100.1	QHUF01000197.1	CjePI	27	22	359	17,29,38
MNDR01000100.1	QHUF01000197.1	FalI	27	21	36	4,6,3
MNDR01000100.1	QHUF01000197.1	PpiI	28	21	47	1,7,7
MNDR01000100.1	QHUF01000197.1	PsrI	27	20	15	1,6,6
JACRNU010000033.1	JACQWX010000006.1	AlfI	32	26	344	7,24,19
JACRNU010000033.1	JACQWX010000006.1	AloI	27	20	323	9,30,20
JACRNU010000033.1	JACQWX010000006.1	BcgI	32	26	876	27,60,79
JACRNU010000033.1	JACQWX010000006.1	BplI	27	21	627	19,46,39
JACRNU010000033.1	JACQWX010000006.1	BsaXI	27	21	1041	31,71,67
JACRNU010000033.1	JACQWX010000006.1	Bsp24I	27	21	446	17,28,35
JACRNU010000033.1	JACQWX010000006.1	CjeI	28	23	1144	36,91,125
JACRNU010000033.1	JACQWX010000006.1	CjePI	27	22	1614	39,90,118
JACRNU010000033.1	JACQWX010000006.1	FalI	27	21	375	29,60,50
JACRNU010000033.1	JACQWX010000006.1	PpiI	28	21	313	10,24,32
JACRNU010000033.1	JACQWX010000006.1	PsrI	27	20	86	13,10,13
QHVB01000035.1	QHUB01000072.1	AlfI	32	26	661	5,19,29
QHVB01000035.1	QHUB01000072.1	AloI	27	20	268	7,15,18
QHVB01000035.1	QHUB01000072.1	BcgI	32	26	2307	20,66,115
QHVB01000035.1	QHUB01000072.1	BplI	27	21	363	5,8,19
QHVB01000035.1	QHUB01000072.1	BsaXI	27	21	727	15,17,27
QHVB01000035.1	QHUB01000072.1	Bsp24I	27	21	745	9,31,27
QHVB01000035.1	QHUB01000072.1	CjeI	28	23	2049	27,99,115
QHVB01000035.1	QHUB01000072.1	CjePI	27	22	2493	30,103,124
QHVB01000035.1	QHUB01000072.1	FalI	27	21	209	5,14,21
QHVB01000035.1	QHUB01000072.1	PpiI	28	21	345	12,18,23
QHVB01000035.1	QHUB01000072.1	PsrI	27	20	126	4,8,9
NZ_HE978593.1	NZ_UATM01000036.1	AlfI	32	26	64	3,2,2
NZ_HE978593.1	NZ_UATM01000036.1	AloI	27	20	74	8,5,6
NZ_HE978593.1	NZ_UATM01000036.1	BcgI	32	26	133	6,4,10
NZ_HE978593.1	NZ_UATM01000036.1	BplI	27	21	79	8,8,3
NZ_HE978593.1	NZ_UATM01000036.1	BsaXI	27	21	332	26,29,34
NZ_HE978593.1	NZ_UATM01000036.1	Bsp24I	27	21	212	19,22,27
NZ_HE978593.1	NZ_UATM01000036.1	CjeI	28	23	1306	124,141,172
NZ_HE978593.1	NZ_UATM01000036.1	CjePI	27	22	1236	118,135,152
NZ_HE978593.1	NZ_UATM01000036.1	FalI	27	21	849	57,96,93
NZ_HE978593.1	NZ_UATM01000036.1	PpiI	28	21	43	6,7,5
NZ_HE978593.1	NZ_UATM01000036.1	PsrI	27	20	69	10,6,12
JACRNU010000033.1	JACRDQ010000020.1	AlfI	32	26	464	39,31,39
JACRNU010000033.1	JACRDQ010000020.1	AloI	27	20	453	36,31,38
JACRNU010000033.1	JACRDQ010000020.1	BcgI	32	26	1239	70,93,118
JACRNU010000033.1	JACRDQ010000020.1	BplI	27	21	869	49,72,79
JACRNU010000033.1	JACRDQ010000020.1	BsaXI	27	21	1433	112,113,114
JACRNU010000033.1	JACRDQ010000020.1	Bsp24I	27	21	656	29,49,61
JACRNU010000033.1	JACRDQ010000020.1	CjeI	28	23	1630	96,134,158
JACRNU010000033.1	JACRDQ010000020.1	CjePI	27	22	2301	109,136,195
JACRNU010000033.1	JACRDQ010000020.1	FalI	27	21	507	57,81,85
JACRNU010000033.1	JACRDQ010000020.1	PpiI	28	21	406	35,46,39
JACRNU010000033.1	JACRDQ010000020.1	PsrI	27	20	123	10,15,18
NZ_KB900367.1	NZ_HE978593.1	AlfI	32	26	2	1,0,1
NZ_KB900367.1	NZ_HE978593.1	AloI	27	20	0	1,3,0
NZ_KB900367.1	NZ_HE978593.1	BplI	27	21	0	1,1,0
NZ_KB900367.1	NZ_HE978593.1	BsaXI	27	21	3	5,5,1
NZ_KB900367.1	NZ_HE978593.1	Bsp24I	27	21	1	2,0,1
NZ_KB900367.1	NZ_HE978593.1	CjeI	28	23	7	16,6,1
NZ_KB900367.1	NZ_HE978593.1	CjePI	27	22	5	10,11,4
NZ_KB900367.1	NZ_HE978593.1	FalI	27	21	5	13,9,2
NZ_KB900367.1	NZ_HE978593.1	PpiI	28	21	0	1,1,0
NZ_KB900367.1	NZ_HE978593.1	PsrI	27	20	0	1,1,0
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	AlfI	32	26	5	0,0,0
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	AloI	27	20	2	2,0,1
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	BcgI	32	26	4	0,0,0
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	BplI	27	21	3	1,3,0
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	BsaXI	27	21	11	1,3,1
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	Bsp24I	27	21	5	0,0,2
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	CjeI	28	23	54	3,4,7
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	CjePI	27	22	62	1,8,8
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	FalI	27	21	34	1,1,1
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	PpiI	28	21	2	1,0,0
NZ_JAFBDH010000001.1	NZ_FMWM01000002.1	PsrI	27	20	2	0,0,1
JAADEB010000089.1	WGAP01000001.1	AlfI	32	26	4	0,0,0
JAADEB010000089.1	WGAP01000001.1	AloI	27	20	3	1,0,0
JAADEB010000089.1	WGAP01000001.1	BcgI	32	26	8	0,0,1
JAADEB010000089.1	WGAP01000001.1	BsaXI	27	21	7	0,0,0
JAADEB010000089.1	WGAP01000001.1	Bsp24I	27	21	13	0,1,2
JAADEB010000089.1	WGAP01000001.1	CjeI	28	23	47	1,4,3
JAADEB010000089.1	WGAP01000001.1	CjePI	27	22	35	1,4,4
JAADEB010000089.1	WGAP01000001.1	FalI	27	21	8	0,0,0
JAADEB010000089.1	WGAP01000001.1	PsrI	27	20	2	0,0,0
NZ_HE978593.1	NZ_AENP01000032.1	AlfI	32	26	53	4,2,4
NZ_HE978593.1	NZ_AENP01000032.1	AloI	27	20	62	5,8,9
NZ_HE978593.1	NZ_AENP01000032.1	BcgI	32	26	127	1,7,10
NZ_HE978593.1	NZ_AENP01000032.1	BplI	27	21	69	6,7,3
NZ_HE978593.1	NZ_AENP01000032.1	BsaXI	27	21	301	23,25,26
NZ_HE978593.1	NZ_AENP01000032.1	Bsp24I	27	21	198	14,18,17
NZ_HE978593.1	NZ_AENP01000032.1	CjeI	28	23	1204	95,135,146
NZ_HE978593.1	NZ_AENP01000032.1	CjePI	27	22	1138	101,105,132
NZ_HE978593.1	NZ_AENP01000032.1	FalI	27	21	781	53,80,108
NZ_HE978593.1	NZ_AENP01000032.1	PpiI	28	21	40	7,8,4
NZ_HE978593.1	NZ_AENP01000032.1	PsrI	27	20	62	7,7,8
NZ_HE610717.1	NZ_FXLP01000005.1	AlfI	32	26	78	2,4,2
NZ_HE610717.1	NZ_FXLP01000005.1	AloI	27	20	58	5,3,3
NZ_HE610717.1	NZ_FXLP01000005.1	BcgI	32	26	118	5,1,3
NZ_HE610717.1	NZ_FXLP01000005.1	BplI	27	21	77	6,5,5
NZ_HE610717.1	NZ_FXLP01000005.1	BsaXI	27	21	291	14,17,18
NZ_HE610717.1	NZ_FXLP01000005.1	Bsp24I	27	21	155	9,12,13
NZ_HE610717.1	NZ_FXLP01000005.1	CjeI	28	23	1087	49,113,102
NZ_HE610717.1	NZ_FXLP01000005.1	CjePI	27	22	933	59,87,109
NZ_HE610717.1	NZ_FXLP01000005.1	FalI	27	21	601	23,52,59
NZ_HE610717.1	NZ_FXLP01000005.1	PpiI	28	21	46	1,3,6
NZ_HE610717.1	NZ_FXLP01000005.1	PsrI	27	20	63	4,7,5
VBAL01000264.1	VBAP01000001.1	AlfI	32	26	238	216,218,112
VBAL01000264.1	VBAP01000001.1	AloI	27	20	115	127,90,36
VBAL01000264.1	VBAP01000001.1	BcgI	32	26	590	565,443,253
VBAL01000264.1	VBAP01000001.1	BplI	27	21	152	117,102,36
VBAL01000264.1	VBAP01000001.1	BsaXI	27	21	388	371,244,103
VBAL01000264.1	VBAP01000001.1	Bsp24I	27	21	280	251,219,84
VBAL01000264.1	VBAP01000001.1	CjeI	28	23	1020	842,717,332
VBAL01000264.1	VBAP01000001.1	CjePI	27	22	1044	980,844,410
VBAL01000264.1	VBAP01000001.1	FalI	27	21	63	75,44,22
VBAL01000264.1	VBAP01000001.1	PpiI	28	21	101	138,93,43
VBAL01000264.1	VBAP01000001.1	PsrI	27	20	56	50,45,11
VBAI01000169.1	VBAL01000264.1	AlfI	32	26	341	5,19,46
VBAI01000169.1	VBAL01000264.1	AloI	27	20	162	4,15,14
VBAI01000169.1	VBAL01000264.1	BcgI	32	26	708	17,47,81
VBAI01000169.1	VBAL01000264.1	BplI	27	21	149	3,11,24
VBAI01000169.1	VBAL01000264.1	BsaXI	27	21	427	13,30,46
VBAI01000169.1	VBAL01000264.1	Bsp24I	27	21	337	8,28,41
VBAI01000169.1	VBAL01000264.1	CjeI	28	23	1169	39,98,139
VBAI01000169.1	VBAL01000264.1	CjePI	27	22	1231	42,97,163
VBAI01000169.1	VBAL01000264.1	FalI	27	21	88	4,10,14
VBAI01000169.1	VBAL01000264.1	PpiI	28	21	134	8,12,21
VBAI01000169.1	VBAL01000264.1	PsrI	27	20	57	5,15,9
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	AlfI	32	26	384	4,6,12
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	AloI	27	20	77	0,0,4
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	BcgI	32	26	400	2,2,9
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	BplI	27	21	121	0,1,4
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	BsaXI	27	21	459	3,3,9
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	Bsp24I	27	21	216	1,6,16
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	CjeI	28	23	1510	9,30,71
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	CjePI	27	22	1217	8,24,58
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	FalI	27	21	339	4,5,5
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	PpiI	28	21	95	1,0,5
NZ_SSNI01000001.1	NZ_JACRVF010000001.1	PsrI	27	20	128	3,6,5
NZ_BMFP01000001.1	NZ_CP047984.1	AlfI	32	26	574	5,9,14
NZ_BMFP01000001.1	NZ_CP047984.1	AloI	27	20	127	2,2,6
NZ_BMFP01000001.1	NZ_CP047984.1	BcgI	32	26	780	5,17,15
NZ_BMFP01000001.1	NZ_CP047984.1	BplI	27	21	188	2,3,11
NZ_BMFP01000001.1	NZ_CP047984.1	BsaXI	27	21	507	10,9,20
NZ_BMFP01000001.1	NZ_CP047984.1	Bsp24I	27	21	405	1,10,23
NZ_BMFP01000001.1	NZ_CP047984.1	CjeI	28	23	1959	15,36,76
NZ_BMFP01000001.1	NZ_CP047984.1	CjePI	27	22	1667	7,26,58
NZ_BMFP01000001.1	NZ_CP047984.1	FalI	27	21	414	4,8,11
NZ_BMFP01000001.1	NZ_CP047984.1	PpiI	28	21	151	4,3,12
NZ_BMFP01000001.1	NZ_CP047984.1	PsrI	27	20	174	4,5,14
DDEH01000150.1	NZGF01000084.1	AlfI	32	26	6	0,0,0
DDEH01000150.1	NZGF01000084.1	AloI	27	20	2	0,0,1
DDEH01000150.1	NZGF01000084.1	BcgI	32	26	10	0,0,1
DDEH01000150.1	NZGF01000084.1	BplI	27	21	2	0,0,0
DDEH01000150.1	NZGF01000084.1	BsaXI	27	21	7	0,0,1
DDEH01000150.1	NZGF01000084.1	Bsp24I	27	21	4	0,0,0
DDEH01000150.1	NZGF01000084.1	CjeI	28	23	16	2,3,4
DDEH01000150.1	NZGF01000084.1	CjePI	27	22	22	0,0,3
DDEH01000150.1	NZGF01000084.1	FalI	27	21	6	0,0,0
DDEH01000150.1	NZGF01000084.1	PpiI	28	21	0	0,0,1
DDEH01000150.1	NZGF01000084.1	PsrI	27	20	2	0,0,0
CAJUHP010000001.1	JAFYLG010000256.1	AlfI	32	26	3	0,0,0
CAJUHP010000001.1	JAFYLG010000256.1	AloI	27	20	0	1,0,0
CAJUHP010000001.1	JAFYLG010000256.1	BcgI	32	26	9	0,0,1
CAJUHP010000001.1	JAFYLG010000256.1	BplI	27	21	2	0,0,0
CAJUHP010000001.1	JAFYLG010000256.1	BsaXI	27	21	3	0,0,1
CAJUHP010000001.1	JAFYLG010000256.1	Bsp24I	27	21	4	0,0,0
CAJUHP010000001.1	JAFYLG010000256.1	CjeI	28	23	11	1,1,1
CAJUHP010000001.1	JAFYLG010000256.1	CjePI	27	22	15	1,0,4
CAJUHP010000001.1	JAFYLG010000256.1	FalI	27	21	1	0,0,0
CAJUHP010000001.1	JAFYLG010000256.1	PpiI	28	21	1	0,0,0
PDRJ01000044.1	PKSY01000297.1	AlfI	32	26	2	0,1,0
PDRJ01000044.1	PKSY01000297.1	AloI	27	20	1	0,0,0
PDRJ01000044.1	PKSY01000297.1	BcgI	32	26	6	0,0,0
PDRJ01000044.1	PKSY01000297.1	BplI	27	21	3	0,0,0
PDRJ01000044.1	PKSY01000297.1	BsaXI	27	21	5	0,1,0
PDRJ01000044.1	PKSY01000297.1	Bsp24I	27	21	3	1,0,2
PDRJ01000044.1	PKSY01000297.1	CjeI	28	23	22	2,1,5
PDRJ01000044.1	PKSY01000297.1	CjePI	27	22	22	1,0,3
PDRJ01000044.1	PKSY01000297.1	FalI	27	21	5	0,0,0
PDRJ01000044.1	PKSY01000297.1	PsrI	27	20	1	0,0,0
JADHRK010000103.1	CAJQKK010000001.1	AlfI	32	26	45	141,45,17
JADHRK010000103.1	CAJQKK010000001.1	AloI	27	20	15	78,26,5
JADHRK010000103.1	CAJQKK010000001.1	BcgI	32	26	86	311,118,49
JADHRK010000103.1	CAJQKK010000001.1	BplI	27	21	9	58,21,8
JADHRK010000103.1	CAJQKK010000001.1	BsaXI	27	21	52	166,55,19
JADHRK010000103.1	CAJQKK010000001.1	Bsp24I	27	21	62	177,65,15
JADHRK010000103.1	CAJQKK010000001.1	CjeI	28	23	213	654,290,85
JADHRK010000103.1	CAJQKK010000001.1	CjePI	27	22	235	936,390,145
JADHRK010000103.1	CAJQKK010000001.1	FalI	27	21	33	106,36,4
JADHRK010000103.1	CAJQKK010000001.1	PpiI	28	21	13	51,10,5
JADHRK010000103.1	CAJQKK010000001.1	PsrI	27	20	10	22,12,1
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	AlfI	32	26	456	1,5,16
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	AloI	27	20	75	1,1,3
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	BcgI	32	26	466	1,5,4
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	BplI	27	21	147	0,4,6
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	BsaXI	27	21	327	3,2,9
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	Bsp24I	27	21	169	2,3,5
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	CjeI	28	23	1525	5,18,33
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	CjePI	27	22	1136	5,22,48
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	FalI	27	21	358	1,3,6
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	PpiI	28	21	80	2,1,3
NZ_QWGE01000001.1	NZ_JADQDR010000010.1	PsrI	27	20	97	0,2,6
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	AlfI	32	26	351	3,4,7
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	AloI	27	20	70	0,2,3
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	BcgI	32	26	434	2,6,12
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	BplI	27	21	81	1,2,7
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	BsaXI	27	21	259	3,6,7
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	Bsp24I	27	21	186	2,5,7
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	CjeI	28	23	1506	10,32,51
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	CjePI	27	22	1166	8,22,44
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	FalI	27	21	298	1,6,9
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	PpiI	28	21	82	1,1,5
NZ_JAAGWD010000010.1	NZ_FTNM01000019.1	PsrI	27	20	118	1,3,2
SPJM01000001.1	NZ_JAEHGD010000010.1	AloI	27	20	1	0,0,0
SPJM01000001.1	NZ_JAEHGD010000010.1	BplI	27	21	0	1,0,0
SPJM01000001.1	NZ_JAEHGD010000010.1	BsaXI	27	21	2	0,1,0
SPJM01000001.1	NZ_JAEHGD010000010.1	Bsp24I	27	21	0	1,0,0
SPJM01000001.1	NZ_JAEHGD010000010.1	CjeI	28	23	2	1,0,0
SPJM01000001.1	NZ_JAEHGD010000010.1	CjePI	27	22	0	1,0,2
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	AlfI	32	26	0	0,3,0
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	AloI	27	20	1	0,0,0
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	BcgI	32	26	0	3,0,0
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	BplI	27	21	0	1,0,0
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	BsaXI	27	21	3	6,1,1
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	Bsp24I	27	21	1	0,3,1
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	CjeI	28	23	17	8,9,1
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	CjePI	27	22	15	7,8,5
NZ_JPON01000001.1	NZ_JAEHGD010000010.1	FalI	27	21	0	6,0,0
SPJS01000282.1	NZ_JPON01000001.1	CjePI	27	22	0	0,2,1
SPJS01000282.1	NZ_JPON01000001.1	PsrI	27	20	0	0,2,0
DBBR01000016.1	DCPZ01000009.1	BcgI	32	26	4	0,0,1
DBBR01000016.1	DCPZ01000009.1	BplI	27	21	1	0,0,0
DBBR01000016.1	DCPZ01000009.1	BsaXI	27	21	1	1,0,1
DBBR01000016.1	DCPZ01000009.1	Bsp24I	27	21	1	0,0,0
DBBR01000016.1	DCPZ01000009.1	CjeI	28	23	5	1,2,1
DBBR01000016.1	DCPZ01000009.1	CjePI	27	22	4	1,0,2
DBBR01000016.1	DCPZ01000009.1	FalI	27	21	1	0,0,0
DBBR01000016.1	DCPZ01000009.1	PpiI	28	21	1	0,0,0
DBBR01000016.1	DCPZ01000009.1	PsrI	27	20	1	0,0,0
NZ_QMDV01000001.1	NZ_JADPMP010000010.1	AlfI	32	26	122	7,7,6
NZ_QMDV01000001.1	NZ_JADPMP010000010.1	AloI	27	20	30	2,4,3
NZ_QMDV01000001.1	NZ_JADPMP010000010.1	BcgI	32	26	201	6,6,12
NZ_QMDV01000001.1	NZ_JADPMP010000010.1	BplI	27	21	31	4,8,4
NZ_QMDV01000001.1	NZ_JADPMP010000010.1	BsaXI	27	21	101	12,7,7
