query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags
GCA_003153935.1	GCA_015488275.1	low	d__Bacteria	d__Bacteria	p__UBA6262	p__Desulfobacterota	g__Fen-1174	g__S012-135	s__Fen-1174 sp003153935	s__S012-135 sp015488275	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001303705.1	GCA_017554565.1	low	d__Bacteria	d__Bacteria	p__TA06	p__UBA3054	g__SM1-40	g__UBA3054	s__SM1-40 sp001303705	s__UBA3054 sp017554565	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000174435.1	GCA_002069885.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__UBP15	g__Desulfonatronospira	g__UBA6099	s__Desulfonatronospira thiodismutans	s__UBA6099 sp002069885	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003220495.1	GCA_003159495.1	low	d__Bacteria	d__Bacteria	p__Methylomirabilota	p__Goldbacteria	g__AR31	g__Bog-1181	s__AR31 sp003220495	s__Bog-1181 sp003159495	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003167475.1	GCA_002748425.1	low	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Moduliflexota	g__PALSA-1178	g__GCA-2748425	s__PALSA-1178 sp003167475	s__GCA-2748425 sp002748425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016202395.1	GCA_016219965.1	low	d__Bacteria	d__Bacteria	p__JACQOV01	p__Schekmanbacteria	g__JACQOV01	g__JACRJM01	s__JACQOV01 sp016202395	s__JACRJM01 sp016219965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016204425.1	GCF_000165465.1	low	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Firmicutes_F	g__JACQKR01	g__Halanaerobium	s__JACQKR01 sp016204425	s__Halanaerobium praevalens	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_903897985.1	GCA_017475405.1	low	d__Bacteria	d__Bacteria	p__RBG-13-61-14	p__Elusimicrobiota	g__CAIYYW01	g__UBA1436	s__CAIYYW01 sp903897985	s__UBA1436 sp017475405	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_005893305.1	GCA_013361745.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Gemmatimonadota	g__WS-9	g__JABFXC01	s__WS-9 sp005893305	s__JABFXC01 sp013361745	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018812485.1	GCF_900079095.1	low	d__Bacteria	d__Bacteria	p__JAHJDO01	p__Tectomicrobia	g__JAHJDO01	g__Entotheonella	s__JAHJDO01 sp018812485	s__Entotheonella palauensis	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000007345.1	GCA_013002425.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__JABDJQ01	g__Methanosarcina	g__JABDJQ01	s__Methanosarcina acetivorans	s__JABDJQ01 sp013002425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001303705.1	GCA_017997825.1	low	d__Bacteria	d__Bacteria	p__TA06	p__JAGOEH01	g__SM1-40	g__JAGOEH01	s__SM1-40 sp001303705	s__JAGOEH01 sp017997825	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_005793345.1	GCA_016934225.1	low	d__Bacteria	d__Bacteria	p__Bdellovibrionota	p__Verrucomicrobiota	g__SXSU01	g__JAFGTH01	s__SXSU01 sp005793345	s__JAFGTH01 sp016934225	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_003429285.1	GCA_001304015.1	low	d__Bacteria	d__Bacteria	p__Proteobacteria	p__TA06_A	g__Alteromonas	g__SM23-81	s__Alteromonas sediminis	s__SM23-81 sp001304015	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018260755.1	GCA_001798885.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__Desulfobacterota_E	g__Altiarchaeum	g__FEB-35	s__Altiarchaeum sp018260755	s__FEB-35 sp001798885	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003599815.1	GCF_000478985.1	low	d__Bacteria	d__Bacteria	p__Aureabacteria	p__Firmicutes_A	g__SURF-26	g__Peptoniphilus_B	s__SURF-26 sp003599815	s__Peptoniphilus_B sp000478985	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016928395.1	GCA_009837205.1	low	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Desulfobacterota_D	g__JAFGKV01	g__RKRQ01	s__JAFGKV01 sp016928395	s__RKRQ01 sp009837205	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_012729785.1	GCA_002748425.1	low	d__Bacteria	d__Bacteria	p__UBA1439	p__Moduliflexota	g__UBA1439	g__GCA-2748425	s__UBA1439 sp002329605	s__GCA-2748425 sp002748425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001775255.1	GCA_013359335.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__CLD3	g__2-12-FULL-53-21	g__JABWBZ01	s__2-12-FULL-53-21 sp001775255	s__JABWBZ01 sp013359335	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002869225.1	GCA_001515205.2	low	d__Bacteria	d__Archaea	p__Muirbacteria	p__Hadarchaeota	g__Muirbacterium	g__Hadarchaeum	s__Muirbacterium halophilum	s__Hadarchaeum yellowstonense	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_007132905.1	GCA_003214355.1	low	d__Bacteria	d__Bacteria	p__SLNR01	p__Cyanobacteria	g__SLNR01	g__Prochlorococcus_A	s__SLNR01 sp007132905	s__Prochlorococcus_A sp003214355	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016783505.1	GCF_003057965.1	low	d__Bacteria	d__Bacteria	p__BS750m-G25	p__Thermodesulfobiota	g__BS750m-G25	g__Thermodesulfobium	s__BS750m-G25 sp016783505	s__Thermodesulfobium acidiphilum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_005789375.1	GCA_004297235.1	low	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Nitrospirota	g__SXXZ01	g__Manganitrophus	s__SXXZ01 sp005789375	s__Manganitrophus sp004297235	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003663045.1	GCA_905236285.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__Firmicutes_C	g__QMZG01	g__Quinella	s__QMZG01 sp003663045	s__Quinella sp905236285	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003232385.1	GCA_012270675.1	low	d__Bacteria	d__Bacteria	p__SZUA-79	p__Latescibacterota	g__Acidulodesulfobacterium	g__JAAXHW01	s__Acidulodesulfobacterium sp003232385	s__JAAXHW01 sp012270675	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002068205.1	GCA_002746795.1	low	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Chloroflexota	g__MVZB01	g__GCA-2746795	s__MVZB01 sp002068205	s__GCA-2746795 sp002746795	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018725425.1	GCA_013152825.1	low	d__Bacteria	d__Bacteria	p__Chloroflexota	p__CAIJMQ01	g__BS503	g__JAADFP01	s__BS503 sp018725425	s__JAADFP01 sp013152825	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016184445.1	GCA_016213845.1	low	d__Bacteria	d__Bacteria	p__UBA8248	p__UBP17	g__2-12-FULL-69-37	g__JACPRK01	s__2-12-FULL-69-37 sp016184445	s__JACPRK01 sp016213845	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003854995.1	GCF_000482505.1	low	d__Bacteria	d__Bacteria	p__KSB1	p__Fusobacteriota	g__Zgenome-0027	g__Leptotrichia	s__Zgenome-0027 sp003854995	s__Leptotrichia trevisanii	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011321895.1	GCA_905372355.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Firmicutes_C	g__Thermodesulfatator_A	g__Selenomonas	s__Thermodesulfatator_A atlanticus_A	s__Selenomonas sp905372355	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016926495.1	GCA_018812345.1	low	d__Bacteria	d__Bacteria	p__JAFGOL01	p__UBA10199	g__JAFGOL01	g__JAHJDR01	s__JAFGOL01 sp016926495	s__JAHJDR01 sp018812345	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016219705.1	GCA_002291985.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Firmicutes_E	g__JACRKQ01	g__UBA995	s__JACRKQ01 sp016219705	s__UBA995 sp002291985	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011369465.1	GCA_016716705.1	low	d__Bacteria	d__Bacteria	p__Calditrichota	p__Acidobacteriota	g__DRQG01	g__UBA5066	s__DRQG01 sp011369465	s__UBA5066 sp016716705	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016178725.1	GCF_000021645.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Dictyoglomota	g__WS-11	g__Dictyoglomus	s__WS-11 sp016178725	s__Dictyoglomus turgidum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001799045.1	GCA_016930645.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_B	p__Planctomycetota	g__UBA9968	g__JAFGGH01	s__UBA9968 sp001799045	s__JAFGGH01 sp016930645	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002780065.1	GCF_000177635.2	low	d__Bacteria	d__Bacteria	p__UBA8481	p__Chrysiogenota	g__UBA8481	g__Desulfurispirillum	s__UBA8481 sp002780065	s__Desulfurispirillum indicum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003697085.1	GCA_002347965.1	low	d__Bacteria	d__Bacteria	p__UBA8481	p__UBA2233	g__J006	g__UBA2233	s__J006 sp003697085	s__UBA2233 sp002347965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016183235.1	GCA_015486105.1	low	d__Bacteria	d__Bacteria	p__UBA10199	p__Thermosulfidibacterota	g__JACPFA01	g__WFSI01	s__JACPFA01 sp016183235	s__WFSI01 sp015486105	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016783505.1	GCA_018725175.1	low	d__Bacteria	d__Bacteria	p__BS750m-G25	p__HKB111	g__BS750m-G25	g__HKB111	s__BS750m-G25 sp016783505	s__HKB111 sp018725175	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003476705.1	GCF_000011565.2	low	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Chlamydiota	g__Coprothermobacter	g__Protochlamydia	s__Coprothermobacter sp003476705	s__Protochlamydia amoebophila	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001771545.1	GCA_001730085.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__GCA-001730085	g__XYD2-FULL-41-8	g__GCA-001730085	s__XYD2-FULL-41-8 sp001771545	s__GCA-001730085 sp001730085	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016929035.1	GCA_002163155.1	low	d__Bacteria	d__Bacteria	p__JAFGBW01	p__Bdellovibrionota	g__JAFGJP01	g__Halobacteriovorax	s__JAFGJP01 sp016929035	s__Halobacteriovorax marinus_A	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002686915.1	GCA_003648675.1	low	d__Bacteria	d__Bacteria	p__ARS69	p__Thermosulfidibacterota	g__ARS69	g__B14-G1	s__ARS69 sp002686915	s__B14-G1 sp003648675	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002841685.1	GCA_002410925.1	low	d__Bacteria	d__Bacteria	p__CG03	p__UBP13	g__CG03	g__UBA5359	s__CG03 sp002841685	s__UBA5359 sp002410925	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_019116905.1	GCA_016208585.1	low	d__Bacteria	d__Bacteria	p__Deferribacterota	p__Edwardsbacteria	g__Mucispirillum	g__UBA5202	s__Mucispirillum faecigallinarum	s__UBA5202 sp016208585	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016193065.1	GCA_016713535.1	low	d__Bacteria	d__Bacteria	p__JACPSX01	p__JADJOY01	g__JACPSX01	g__JADJOY01	s__JACPSX01 sp016193065	s__JADJOY01 sp016713535	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016205125.1	GCA_009711825.1	low	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Firmicutes_D	g__JACQJE01	g__VEMY01	s__JACQJE01 sp016205125	s__VEMY01 sp009711825	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017459665.1	GCA_002084765.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota	p__4572-55	g__Methanobrevibacter_A	g__4572-55	s__Methanobrevibacter_A sp017459665	s__4572-55 sp002084765	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_905233755.1	GCA_017539065.1	low	d__Bacteria	d__Archaea	p__Firmicutes_A	p__Methanobacteriota	g__Ruminococcus_E	g__Methanobrevibacter_A	s__Ruminococcus_E sp905233755	s__Methanobrevibacter_A sp017539065	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002789275.1	GCA_012514975.1	low	d__Archaea	d__Bacteria	p__Huberarchaeota	p__UBA3054	g__Huberarchaeum	g__JAAYZF01	s__Huberarchaeum crystalense	s__JAAYZF01 sp012514975	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002478245.1	GCA_018400535.1	low	d__Bacteria	d__Bacteria	p__UBP18	p__Cloacimonadota	g__UBA7526	g__TCS61	s__UBA7526 sp002478245	s__TCS61 sp018400535	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001873285.1	GCA_016867655.1	low	d__Bacteria	d__Archaea	p__CG2-30-53-67	p__Altiarchaeota	g__CG2-30-53-67	g__VGJA01	s__CG2-30-53-67 sp001873285	s__VGJA01 sp016867655	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014360335.1	GCA_016178055.1	low	d__Bacteria	d__Bacteria	p__DUMJ01	p__JACPWU01	g__DUMJ01	g__JACOUC01	s__DUMJ01 sp014360335	s__JACOUC01 sp016178055	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_001547735.1	GCA_002410925.1	low	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__UBP13	g__Thermosulfidibacter	g__UBA5359	s__Thermosulfidibacter takaii	s__UBA5359 sp002410925	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000378005.1	GCF_000620065.1	low	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Deinococcota	g__Coprothermobacter	g__Meiothermus	s__Coprothermobacter platensis	s__Meiothermus cerbereus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017610265.1	GCA_018725175.1	low	d__Archaea	d__Bacteria	p__Iainarchaeota	p__HKB111	g__JAFCCL01	g__HKB111	s__JAFCCL01 sp017610265	s__HKB111 sp018725175	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017443235.1	GCA_001603905.1	low	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Fibrobacterota	g__Enterousia	g__Fibrobacter	s__Enterousia sp017443235	s__Fibrobacter sp001603905	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017554565.1	GCA_002782675.1	low	d__Bacteria	d__Bacteria	p__UBA3054	p__Atribacterota	g__UBA3054	g__CG2-30-33-13	s__UBA3054 sp017554565	s__CG2-30-33-13 sp002782675	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011620345.1	GCA_003561965.1	low	d__Bacteria	d__Bacteria	p__UBA2233	p__PUNC01	g__UBA2233	g__PWXJ01	s__UBA2233 sp011620345	s__PWXJ01 sp003561965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003644895.1	GCF_002201895.1	low	d__Bacteria	d__Archaea	p__WOR-3	p__Methanobacteriota_A	g__B29-G16	g__Methanopyrus	s__B29-G16 sp003644895	s__Methanopyrus sp002201895	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018260555.1	GCA_012838175.1	low	d__Bacteria	d__Bacteria	p__Deinococcota	p__Firmicutes_B	g__Deinococcus	g__DUPU01	s__Deinococcus sp018260555	s__DUPU01 sp012838175	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_004356555.1	GCA_012797095.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Firmicutes_D	g__CR02bin9	g__JAAZPQ01	s__CR02bin9 sp004356555	s__JAAZPQ01 sp012797095	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011620345.1	GCA_017984895.1	low	d__Bacteria	d__Bacteria	p__UBA2233	p__Proteobacteria	g__UBA2233	g__Sphingobium	s__UBA2233 sp011620345	s__Sphingobium sp017984895	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_903884115.1	GCA_016757915.1	low	d__Archaea	d__Bacteria	p__Micrarchaeota	p__Firmicutes	g__CAISDH01	g__Bacillus_A	s__CAISDH01 sp903884115	s__Bacillus_A paranthracis	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003554145.1	GCA_019245575.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_F	p__Dormibacterota	g__T1SED10-26	g__JAFARE01	s__T1SED10-26 sp003554145	s__JAFARE01 sp019245575	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016930435.1	GCA_001515205.2	low	d__Bacteria	d__Archaea	p__UBP14	p__Hadarchaeota	g__JAFGGQ01	g__Hadarchaeum	s__JAFGGQ01 sp016930435	s__Hadarchaeum yellowstonense	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002085035.1	GCA_002313635.1	low	d__Bacteria	d__Bacteria	p__JdFR-76	p__Fusobacteriota	g__4484-219	g__UBA816	s__4484-219 sp002085035	s__UBA816 sp002313635	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_001280455.1	GCF_000299235.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__Nitrospirota_A	g__Halorubrum	g__Leptospirillum_A	s__Halorubrum tropicale	s__Leptospirillum_A rubarum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002428325.1	GCA_018896675.1	low	d__Bacteria	d__Archaea	p__UBP4	p__Nanoarchaeota	g__UBA4092	g__JAHIMK01	s__UBA4092 sp002428325	s__JAHIMK01 sp018896675	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_005879985.1	GCA_004376575.1	low	d__Bacteria	d__Bacteria	p__Dormibacterota	p__TA06	g__CF-118	g__E44-bin18	s__CF-118 sp005879985	s__E44-bin18 sp004376575	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014729705.1	GCA_018302265.1	low	d__Archaea	d__Archaea	p__Altiarchaeota	p__Nanoarchaeota	g__WJJK01	g__JAGVZV01	s__WJJK01 sp014729705	s__JAGVZV01 sp018302265	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014728125.1	GCA_013286205.1	low	d__Bacteria	d__Bacteria	p__VGIX01	p__FCPU426	g__WJMD01	g__Bog-1183	s__WJMD01 sp014728125	s__Bog-1183 sp013286205	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003575245.1	GCA_002726375.1	low	d__Bacteria	d__Bacteria	p__Atribacterota	p__Proteobacteria	g__34-128	g__CABZJG01	s__34-128 sp003575245	s__CABZJG01 sp002726375	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003558145.1	GCA_002428685.1	low	d__Bacteria	d__Bacteria	p__CG03	p__Cloacimonadota	g__PWMP01	g__Cloacimonas	s__PWMP01 sp003558145	s__Cloacimonas sp002428685	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018433885.1	GCA_016929465.1	low	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__B130-G9	g__UBA5456	g__JAFGIT01	s__UBA5456 sp018433885	s__JAFGIT01 sp016929465	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003491925.1	GCA_016928695.1	low	d__Bacteria	d__Bacteria	p__Dormibacterota	p__Sumerlaeota	g__UBA8260	g__JAFGKF01	s__UBA8260 sp003491925	s__JAFGKF01 sp016928695	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_012799255.1	GCA_003854995.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__KSB1	g__JAAZLQ01	g__Zgenome-0027	s__JAAZLQ01 sp012799255	s__Zgenome-0027 sp003854995	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_900321865.1	GCF_003987645.1	low	d__Bacteria	d__Bacteria	p__RUG730	p__Firmicutes	g__RUG730	g__Vagococcus_A	s__RUG730 sp900321865	s__Vagococcus_A elongatus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001730085.1	GCA_003598055.1	low	d__Bacteria	d__Bacteria	p__GCA-001730085	p__Abyssubacteria	g__GCA-001730085	g__SURF-17	s__GCA-001730085 sp001730085	s__SURF-17 sp003598055	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001871075.1	GCA_003645735.1	low	d__Bacteria	d__Bacteria	p__Desantisbacteria	p__Poribacteria	g__UBA1551	g__B28-G17	s__UBA1551 sp001871075	s__B28-G17 sp003645735	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003663345.1	GCA_016929575.1	low	d__Archaea	d__Bacteria	p__Aenigmatarchaeota	p__FCPU426	g__B50-G16	g__JAFGIQ01	s__B50-G16 sp003663345	s__JAFGIQ01 sp016929575	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002869015.1	GCA_011049465.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Goldbacteria	g__BM512	g__DSBP01	s__BM512 sp002869015	s__DSBP01 sp011049465	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001567115.1	GCA_002708105.2	low	d__Bacteria	d__Bacteria	p__OLB16	p__Desulfobacterota_D	g__OLB16	g__TMED58	s__OLB16 sp001567115	s__TMED58 sp002708105	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002478245.1	GCA_016192455.1	low	d__Bacteria	d__Bacteria	p__UBP18	p__JACPUC01	g__UBA7526	g__JACPUC01	s__UBA7526 sp002478245	s__JACPUC01 sp016192455	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003552485.1	GCA_002869225.1	low	d__Bacteria	d__Bacteria	p__Hydrogenedentota	p__Muirbacteria	g__PUMX01	g__Muirbacterium	s__PUMX01 sp003552485	s__Muirbacterium halophilum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018819285.1	GCF_000378005.1	low	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Coprothermobacterota	g__UBA10183	g__Coprothermobacter	s__UBA10183 sp018819285	s__Coprothermobacter platensis	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014730065.1	GCA_014238095.1	low	d__Bacteria	d__Archaea	p__Armatimonadota	p__Aenigmatarchaeota	g__UBA1398	g__JABABT01	s__UBA1398 sp014730065	s__JABABT01 sp014238095	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_900111485.1	GCA_002387725.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__Nitrospirota_A	g__Natrinema	g__UBA4572	s__Natrinema hispanicum_A	s__UBA4572 sp002387725	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015711935.1	GCA_003221435.1	low	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Methylomirabilota	g__Solincola_A	g__AR9	s__Solincola_A tengchongensis	s__AR9 sp003221435	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000020785.1	GCA_013152765.1	low	d__Bacteria	d__Bacteria	p__Aquificota	p__KSB1	g__Hydrogenobaculum	g__JADDFT01	s__Hydrogenobaculum sp000020785	s__JADDFT01 sp013152765	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_009911715.1	GCA_002440765.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__UBA6266	g__UBA71	g__UBA6266	s__UBA71 sp006954425	s__UBA6266 sp002440765	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_012839925.1	GCF_000823405.1	low	d__Bacteria	d__Bacteria	p__DUMJ01	p__Proteobacteria	g__DUMJ01	g__Legionella	s__DUMJ01 sp012839925	s__Legionella pneumophila	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_003019695.1	GCA_016180925.1	low	d__Bacteria	d__Archaea	p__Fusobacteriota	p__Aenigmatarchaeota	g__Fusobacterium_C	g__JACPAH01	s__Fusobacterium_C gonidiaformans	s__JACPAH01 sp016180925	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016713535.1	GCA_015666175.1	low	d__Bacteria	d__Bacteria	p__JADJOY01	p__Firmicutes_F	g__JADJOY01	g__SLSL01	s__JADJOY01 sp016713535	s__SLSL01 sp003552825	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003695725.1	GCA_003551625.1	low	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__PUNC01	g__J061	g__PUNC01	s__J061 sp003695725	s__PUNC01 sp003551625	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002502135.1	GCA_903920005.1	low	d__Archaea	d__Bacteria	p__Undinarchaeota	p__Bdellovibrionota_C	g__UBA543	g__OMII01	s__UBA543 sp002502135	s__OMII01 sp903920005	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001730085.1	GCA_018830565.1	low	d__Bacteria	d__Bacteria	p__GCA-001730085	p__UBA9089	g__GCA-001730085	g__JAHJRX01	s__GCA-001730085 sp001730085	s__JAHJRX01 sp018830565	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016927185.1	GCA_016202645.1	low	d__Bacteria	d__Bacteria	p__JAFGND01	p__Lindowbacteria	g__JAFGND01	g__JACQOF01	s__JAFGND01 sp016927185	s__JACQOF01 sp016202645	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_008534395.1	GCA_016193165.1	low	d__Bacteria	d__Bacteria	p__SZUA-79	p__Bdellovibrionota_E	g__Acidulodesulfobacterium	g__JACPST01	s__Acidulodesulfobacterium acidiphilum	s__JACPST01 sp016193165	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011388275.1	GCF_002240055.1	low	d__Bacteria	d__Bacteria	p__QNDG01	p__Fusobacteriota	g__DSAB01	g__Leptotrichia	s__DSAB01 sp011388275	s__Leptotrichia sp002240055	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_009619095.1	GCA_001797335.1	low	d__Bacteria	d__Bacteria	p__UBA6262	p__Bdellovibrionota_E	g__WVXT01	g__2-02-FULL-38-15-A	s__WVXT01 sp009619095	s__2-02-FULL-38-15-A sp001797335	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016208585.1	GCA_013002425.1	low	d__Bacteria	d__Bacteria	p__Edwardsbacteria	p__JABDJQ01	g__UBA5202	g__JABDJQ01	s__UBA5202 sp016208585	s__JABDJQ01 sp013002425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013151555.1	GCF_000519125.1	low	d__Bacteria	d__Bacteria	p__NPL-UPA2	p__Desulfobacterota_I	g__JAADIA01	g__Desulfocurvus	s__JAADIA01 sp013151555	s__Desulfocurvus vexinensis	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016202645.1	GCF_000160695.1	low	d__Bacteria	d__Bacteria	p__Lindowbacteria	p__Firmicutes_C	g__JACQOF01	g__Centipeda	s__JACQOF01 sp016202645	s__Centipeda flueggei	0.000000	0.000000	0.000000	0.000000	0.000000	0
