query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCA_011620345.1	GCA_003561965.1	low	d__Bacteria	d__Bacteria	p__UBA2233	p__PUNC01	g__UBA2233	g__PWXJ01	s__UBA2233 sp011620345	s__PWXJ01 sp003561965	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.642204
GCA_003644895.1	GCF_002201895.1	low	d__Bacteria	d__Archaea	p__WOR-3	p__Methanobacteriota_A	g__B29-G16	g__Methanopyrus	s__B29-G16 sp003644895	s__Methanopyrus sp002201895	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.579910
GCA_018260555.1	GCA_012838175.1	low	d__Bacteria	d__Bacteria	p__Deinococcota	p__Firmicutes_B	g__Deinococcus	g__DUPU01	s__Deinococcus sp018260555	s__DUPU01 sp012838175	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.420875
GCA_004356555.1	GCA_012797095.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Firmicutes_D	g__CR02bin9	g__JAAZPQ01	s__CR02bin9 sp004356555	s__JAAZPQ01 sp012797095	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.581063
GCA_011620345.1	GCA_017984895.1	low	d__Bacteria	d__Bacteria	p__UBA2233	p__Proteobacteria	g__UBA2233	g__Sphingobium	s__UBA2233 sp011620345	s__Sphingobium sp017984895	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.616998
GCA_903884115.1	GCA_016757915.1	low	d__Archaea	d__Bacteria	p__Micrarchaeota	p__Firmicutes	g__CAISDH01	g__Bacillus_A	s__CAISDH01 sp903884115	s__Bacillus_A paranthracis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.353460
GCA_003554145.1	GCA_019245575.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_F	p__Dormibacterota	g__T1SED10-26	g__JAFARE01	s__T1SED10-26 sp003554145	s__JAFARE01 sp019245575	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.700362
GCA_016930435.1	GCA_001515205.2	low	d__Bacteria	d__Archaea	p__UBP14	p__Hadarchaeota	g__JAFGGQ01	g__Hadarchaeum	s__JAFGGQ01 sp016930435	s__Hadarchaeum yellowstonense	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.548402
GCA_002085035.1	GCA_002313635.1	low	d__Bacteria	d__Bacteria	p__JdFR-76	p__Fusobacteriota	g__4484-219	g__UBA816	s__4484-219 sp002085035	s__UBA816 sp002313635	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.328741
GCF_001280455.1	GCF_000299235.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__Nitrospirota_A	g__Halorubrum	g__Leptospirillum_A	s__Halorubrum tropicale	s__Leptospirillum_A rubarum	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.545508
GCA_002428325.1	GCA_018896675.1	low	d__Bacteria	d__Archaea	p__UBP4	p__Nanoarchaeota	g__UBA4092	g__JAHIMK01	s__UBA4092 sp002428325	s__JAHIMK01 sp018896675	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.328827
GCA_005879985.1	GCA_004376575.1	low	d__Bacteria	d__Bacteria	p__Dormibacterota	p__TA06	g__CF-118	g__E44-bin18	s__CF-118 sp005879985	s__E44-bin18 sp004376575	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.502117
GCA_014729705.1	GCA_018302265.1	low	d__Archaea	d__Archaea	p__Altiarchaeota	p__Nanoarchaeota	g__WJJK01	g__JAGVZV01	s__WJJK01 sp014729705	s__JAGVZV01 sp018302265	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.330951
GCA_014728125.1	GCA_013286205.1	low	d__Bacteria	d__Bacteria	p__VGIX01	p__FCPU426	g__WJMD01	g__Bog-1183	s__WJMD01 sp014728125	s__Bog-1183 sp013286205	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000378	0.001425	0.487473
GCA_003575245.1	GCA_002726375.1	low	d__Bacteria	d__Bacteria	p__Atribacterota	p__Proteobacteria	g__34-128	g__CABZJG01	s__34-128 sp003575245	s__CABZJG01 sp002726375	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.508238
GCA_003558145.1	GCA_002428685.1	low	d__Bacteria	d__Bacteria	p__CG03	p__Cloacimonadota	g__PWMP01	g__Cloacimonas	s__PWMP01 sp003558145	s__Cloacimonas sp002428685	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.443416
GCA_018433885.1	GCA_016929465.1	low	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__B130-G9	g__UBA5456	g__JAFGIT01	s__UBA5456 sp018433885	s__JAFGIT01 sp016929465	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.544627
GCA_003491925.1	GCA_016928695.1	low	d__Bacteria	d__Bacteria	p__Dormibacterota	p__Sumerlaeota	g__UBA8260	g__JAFGKF01	s__UBA8260 sp003491925	s__JAFGKF01 sp016928695	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.661056
GCA_012799255.1	GCA_003854995.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__KSB1	g__JAAZLQ01	g__Zgenome-0027	s__JAAZLQ01 sp012799255	s__Zgenome-0027 sp003854995	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000962	0.000260	0.526500
GCA_900321865.1	GCF_003987645.1	low	d__Bacteria	d__Bacteria	p__RUG730	p__Firmicutes	g__RUG730	g__Vagococcus_A	s__RUG730 sp900321865	s__Vagococcus_A elongatus	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.381448
GCA_001730085.1	GCA_003598055.1	low	d__Bacteria	d__Bacteria	p__GCA-001730085	p__Abyssubacteria	g__GCA-001730085	g__SURF-17	s__GCA-001730085 sp001730085	s__SURF-17 sp003598055	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.548925
GCA_001871075.1	GCA_003645735.1	low	d__Bacteria	d__Bacteria	p__Desantisbacteria	p__Poribacteria	g__UBA1551	g__B28-G17	s__UBA1551 sp001871075	s__B28-G17 sp003645735	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.599277
GCA_003663345.1	GCA_016929575.1	low	d__Archaea	d__Bacteria	p__Aenigmatarchaeota	p__FCPU426	g__B50-G16	g__JAFGIQ01	s__B50-G16 sp003663345	s__JAFGIQ01 sp016929575	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.540548
GCA_002869015.1	GCA_011049465.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Goldbacteria	g__BM512	g__DSBP01	s__BM512 sp002869015	s__DSBP01 sp011049465	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.484767
GCA_001567115.1	GCA_002708105.2	low	d__Bacteria	d__Bacteria	p__OLB16	p__Desulfobacterota_D	g__OLB16	g__TMED58	s__OLB16 sp001567115	s__TMED58 sp002708105	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.312506
GCA_002478245.1	GCA_016192455.1	low	d__Bacteria	d__Bacteria	p__UBP18	p__JACPUC01	g__UBA7526	g__JACPUC01	s__UBA7526 sp002478245	s__JACPUC01 sp016192455	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.667532
GCA_003552485.1	GCA_002869225.1	low	d__Bacteria	d__Bacteria	p__Hydrogenedentota	p__Muirbacteria	g__PUMX01	g__Muirbacterium	s__PUMX01 sp003552485	s__Muirbacterium halophilum	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.327718
GCA_018819285.1	GCF_000378005.1	low	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Coprothermobacterota	g__UBA10183	g__Coprothermobacter	s__UBA10183 sp018819285	s__Coprothermobacter platensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.421673
GCA_014730065.1	GCA_014238095.1	low	d__Bacteria	d__Archaea	p__Armatimonadota	p__Aenigmatarchaeota	g__UBA1398	g__JABABT01	s__UBA1398 sp014730065	s__JABABT01 sp014238095	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.243042
GCF_900111485.1	GCA_002387725.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__Nitrospirota_A	g__Natrinema	g__UBA4572	s__Natrinema hispanicum_A	s__UBA4572 sp002387725	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.593498
GCA_015711935.1	GCA_003221435.1	low	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Methylomirabilota	g__Solincola_A	g__AR9	s__Solincola_A tengchongensis	s__AR9 sp003221435	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000712	0.000261	0.685311
GCF_000020785.1	GCA_013152765.1	low	d__Bacteria	d__Bacteria	p__Aquificota	p__KSB1	g__Hydrogenobaculum	g__JADDFT01	s__Hydrogenobaculum sp000020785	s__JADDFT01 sp013152765	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.602568
GCA_009911715.1	GCA_002440765.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__UBA6266	g__UBA71	g__UBA6266	s__UBA71 sp006954425	s__UBA6266 sp002440765	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.426219
GCA_012839925.1	GCF_000823405.1	low	d__Bacteria	d__Bacteria	p__DUMJ01	p__Proteobacteria	g__DUMJ01	g__Legionella	s__DUMJ01 sp012839925	s__Legionella pneumophila	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.382157
GCF_003019695.1	GCA_016180925.1	low	d__Bacteria	d__Archaea	p__Fusobacteriota	p__Aenigmatarchaeota	g__Fusobacterium_C	g__JACPAH01	s__Fusobacterium_C gonidiaformans	s__JACPAH01 sp016180925	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.496793
GCA_016713535.1	GCA_015666175.1	low	d__Bacteria	d__Bacteria	p__JADJOY01	p__Firmicutes_F	g__JADJOY01	g__SLSL01	s__JADJOY01 sp016713535	s__SLSL01 sp003552825	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000096	0.002618	0.361010
GCA_003695725.1	GCA_003551625.1	low	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__PUNC01	g__J061	g__PUNC01	s__J061 sp003695725	s__PUNC01 sp003551625	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.601090
GCA_002502135.1	GCA_903920005.1	low	d__Archaea	d__Bacteria	p__Undinarchaeota	p__Bdellovibrionota_C	g__UBA543	g__OMII01	s__UBA543 sp002502135	s__OMII01 sp903920005	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.528359
GCA_001730085.1	GCA_018830565.1	low	d__Bacteria	d__Bacteria	p__GCA-001730085	p__UBA9089	g__GCA-001730085	g__JAHJRX01	s__GCA-001730085 sp001730085	s__JAHJRX01 sp018830565	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.345383
GCA_016927185.1	GCA_016202645.1	low	d__Bacteria	d__Bacteria	p__JAFGND01	p__Lindowbacteria	g__JAFGND01	g__JACQOF01	s__JAFGND01 sp016927185	s__JACQOF01 sp016202645	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.608007
GCA_008534395.1	GCA_016193165.1	low	d__Bacteria	d__Bacteria	p__SZUA-79	p__Bdellovibrionota_E	g__Acidulodesulfobacterium	g__JACPST01	s__Acidulodesulfobacterium acidiphilum	s__JACPST01 sp016193165	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.404164
GCA_011388275.1	GCF_002240055.1	low	d__Bacteria	d__Bacteria	p__QNDG01	p__Fusobacteriota	g__DSAB01	g__Leptotrichia	s__DSAB01 sp011388275	s__Leptotrichia sp002240055	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.296230
GCA_009619095.1	GCA_001797335.1	low	d__Bacteria	d__Bacteria	p__UBA6262	p__Bdellovibrionota_E	g__WVXT01	g__2-02-FULL-38-15-A	s__WVXT01 sp009619095	s__2-02-FULL-38-15-A sp001797335	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002252	0.002857	0.377791
GCA_016208585.1	GCA_013002425.1	low	d__Bacteria	d__Bacteria	p__Edwardsbacteria	p__JABDJQ01	g__UBA5202	g__JABDJQ01	s__UBA5202 sp016208585	s__JABDJQ01 sp013002425	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.632370
GCA_013151555.1	GCF_000519125.1	low	d__Bacteria	d__Bacteria	p__NPL-UPA2	p__Desulfobacterota_I	g__JAADIA01	g__Desulfocurvus	s__JAADIA01 sp013151555	s__Desulfocurvus vexinensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002208	0.000479	0.696847
GCA_016202645.1	GCF_000160695.1	low	d__Bacteria	d__Bacteria	p__Lindowbacteria	p__Firmicutes_C	g__JACQOF01	g__Centipeda	s__JACQOF01 sp016202645	s__Centipeda flueggei	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000513	0.000331	0.557616
GCF_001936615.1	GCA_005887735.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Dormibacterota	g__Desulfosporosinus	g__40CM-4-65-16	s__Desulfosporosinus sp001936615	s__40CM-4-65-16 sp005887735	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.656585
GCA_016202395.1	GCA_016845065.1	low	d__Bacteria	d__Bacteria	p__JACQOV01	p__Marinisomatota	g__JACQOV01	g__JABMPR01	s__JACQOV01 sp016202395	s__JABMPR01 sp016845065	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.432336
GCA_002780065.1	GCA_003598175.1	low	d__Bacteria	d__Bacteria	p__UBA8481	p__OLB16	g__UBA8481	g__SURF-12	s__UBA8481 sp002780065	s__SURF-12 sp003598175	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.497225
GCA_902826705.1	GCA_007122565.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Firmicutes_D	g__CADEFY01	g__UBA8154	s__CADEFY01 sp902826705	s__UBA8154 sp007122565	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.482862
GCA_003331195.1	GCA_003542955.1	low	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Armatimonadota	g__UBA7441	g__UBA11051	s__UBA7441 sp003331195	s__UBA11051 sp003542955	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000618	0.000123	0.654680
GCA_016190005.1	GCA_007117185.1	low	d__Bacteria	d__Bacteria	p__UBP17	p__Spirochaetota	g__JACPRK01	g__Alkalispirochaeta	s__JACPRK01 sp016190005	s__Alkalispirochaeta sp007117185	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.613608
GCA_001730085.1	GCA_003230535.1	low	d__Bacteria	d__Bacteria	p__GCA-001730085	p__SZUA-182	g__GCA-001730085	g__SZUA-191	s__GCA-001730085 sp001730085	s__SZUA-191 sp003230535	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.469387
GCF_000144695.1	GCA_011049955.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_F	p__UBP18	g__Acetohalobium	g__DRGV01	s__Acetohalobium arabaticum	s__DRGV01 sp011049955	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.442458
GCA_011389835.1	GCA_002069605.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Atribacterota	g__Desulfotignum	g__Atribacter	s__Desulfotignum sp011389835	s__Atribacter sp002069605	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.387124
GCA_001873295.1	GCA_018771605.1	low	d__Bacteria	d__Bacteria	p__CG2-30-70-394	p__Aquificota	g__CG2-30-70-394	g__UBA11096	s__CG2-30-70-394 sp001873295	s__UBA11096 sp003534055	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.430634
GCA_013331845.1	GCA_003136635.1	low	d__Archaea	d__Bacteria	p__Aenigmatarchaeota	p__FCPU426	g__GW2011-AR5	g__Bog-1183	s__GW2011-AR5 sp10154u	s__Bog-1183 sp003136635	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.466789
GCF_001011115.1	GCA_013425425.1	low	d__Archaea	d__Archaea	p__Halobacteriota	p__Micrarchaeota	g__Halanaeroarchaeum	g__JACCLJ01	s__Halanaeroarchaeum sulfurireducens	s__JACCLJ01 sp013425425	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.514189
GCA_014728125.1	GCA_002427015.1	low	d__Bacteria	d__Bacteria	p__VGIX01	p__Firmicutes_D	g__WJMD01	g__UBA4975	s__WJMD01 sp014728125	s__UBA4975 sp002427015	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.504937
GCA_001798185.1	GCF_013201625.1	low	d__Bacteria	d__Bacteria	p__UBA10199	p__Campylobacterota	g__2-02-FULL-44-16	g__Aliarcobacter	s__2-02-FULL-44-16 sp001798185	s__Aliarcobacter lanthieri	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000855	0.014706	0.266217
GCA_011620345.1	GCA_002501535.1	low	d__Bacteria	d__Bacteria	p__UBA2233	p__UBP7	g__UBA2233	g__UBA6624	s__UBA2233 sp011620345	s__UBA6624 sp002501535	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.356050
GCA_018304295.1	GCF_000828675.1	low	d__Archaea	d__Bacteria	p__Micrarchaeota	p__Thermotogota	g__Anstonella	g__Pseudothermotoga_B	s__Anstonella sp018304295	s__Pseudothermotoga_B profunda	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.387967
GCA_016933315.1	GCA_002792915.1	low	d__Bacteria	d__Archaea	p__UBA6266	p__Micrarchaeota	g__UBA6266	g__UBA93	s__UBA6266 sp016933315	s__UBA93 sp002792915	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.596867
GCA_002719695.1	GCA_017999075.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__JAGOBX01	g__GCA-002719695	g__JAGOBX01	s__GCA-002719695 sp002719695	s__JAGOBX01 sp017999075	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.301972
GCA_016867655.1	GCA_003136635.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__FCPU426	g__VGJA01	g__Bog-1183	s__VGJA01 sp016867655	s__Bog-1183 sp003136635	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.466789
GCA_003650255.1	GCA_016193385.1	low	d__Bacteria	d__Bacteria	p__CG03	p__Desulfobacterota_B	g__B21-G15	g__2-12-FULL-57-22	s__B21-G15 sp003650255	s__2-12-FULL-57-22 sp016193385	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.570898
GCA_003554345.1	GCA_009618505.1	low	d__Bacteria	d__Bacteria	p__T1SED10-198M	p__Aerophobota	g__T1SED10-198M	g__AE-B3A	s__T1SED10-198M sp003554345	s__AE-B3A sp009618505	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.409881
GCA_000980735.1	GCA_900772775.1	low	d__Bacteria	d__Bacteria	p__WOR-3	p__Eremiobacterota	g__Caldipriscus	g__Bruticola	s__Caldipriscus sp000980735	s__Bruticola sp900772775	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.442492
GCA_016180165.1	GCA_016934595.1	low	d__Archaea	d__Bacteria	p__Nanoarchaeota	p__SZUA-182	g__JACPBV01	g__JAFGSM01	s__JACPBV01 sp016180165	s__JAFGSM01 sp016934595	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.437925
GCA_003214975.1	GCA_905373565.1	low	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Spirochaetota	g__Prochlorococcus_A	g__Treponema	s__Prochlorococcus_A sp003214975	s__Treponema sp905373565	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.450804
GCA_017999075.1	GCA_001790955.1	low	d__Bacteria	d__Bacteria	p__JAGOBX01	p__UBA8248	g__JAGOBX01	g__2-12-FULL-69-37	s__JAGOBX01 sp017999075	s__2-12-FULL-69-37 sp001790955	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.694466
GCA_018816245.1	GCA_001443495.1	low	d__Archaea	d__Bacteria	p__Aenigmatarchaeota	p__Methylomirabilota	g__JAHIVW01	g__CSP1-5	s__JAHIVW01 sp018816245	s__CSP1-5 sp001443495	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.623930
GCA_003170555.1	GCA_012520515.1	low	d__Bacteria	d__Bacteria	p__FEN-1099	p__Firmicutes_A	g__FEN-1099	g__CAG-1782	s__FEN-1099 sp003170555	s__CAG-1782 sp012520515	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.369411
GCA_017470815.1	GCA_016202395.1	low	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__JACQOV01	g__UBA2813	g__JACQOV01	s__UBA2813 sp017470815	s__JACQOV01 sp016202395	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.493342
GCA_016873455.1	GCA_013138965.1	low	d__Bacteria	d__Bacteria	p__Nitrospirota	p__Fermentibacterota	g__Nitrospira_F	g__Aegiribacteria	s__Nitrospira_F sp016873455	s__Aegiribacteria sp013138965	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000391	0.000776	0.482047
GCA_002701525.1	GCA_002693325.1	low	d__Bacteria	d__Bacteria	p__Marinisomatota	p__Latescibacterota	g__SCGC-AAA003-L08	g__GCA-2693325	s__SCGC-AAA003-L08 sp002701525	s__GCA-2693325 sp002693325	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.409985
GCA_017998915.1	GCF_900177735.1	low	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Synergistota	g__MWAR01	g__Dethiosulfovibrio	s__MWAR01 sp017998915	s__Dethiosulfovibrio salsuginis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.536189
GCF_000739065.1	GCA_002748425.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota_A	p__Moduliflexota	g__Methanocaldococcus	g__GCA-2748425	s__Methanocaldococcus bathoardescens	s__GCA-2748425 sp002748425	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.495787
GCA_013329085.1	GCA_014360335.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota_B	p__DUMJ01	g__Methanofastidiosum	g__DUMJ01	s__Methanofastidiosum sp9950u	s__DUMJ01 sp014360335	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.376546
GCA_016934595.1	GCA_003553445.1	low	d__Bacteria	d__Bacteria	p__SZUA-182	p__CG03	g__JAFGSM01	g__PWEK01	s__JAFGSM01 sp016934595	s__PWEK01 sp003553445	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.423611
GCA_003696425.1	GCA_003545155.1	low	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bipolaricaulota	g__J046	g__UBA9294	s__J046 sp003696425	s__UBA9294 sp003545155	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.549572
GCA_016931515.1	GCA_012837285.1	low	d__Bacteria	d__Bacteria	p__CSSED10-310	p__DTU030	g__JAFGEQ01	g__DUNI01	s__JAFGEQ01 sp016931515	s__DUNI01 sp012837285	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.514736
GCA_000402295.1	GCF_001547735.1	low	d__Bacteria	d__Bacteria	p__Aerophobota	p__Thermosulfidibacterota	g__Aerophobus	g__Thermosulfidibacter	s__Aerophobus profundus	s__Thermosulfidibacter takaii	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.430161
GCF_000212395.1	GCA_903910645.1	low	d__Bacteria	d__Bacteria	p__Thermodesulfobiota	p__Delongbacteria	g__Thermodesulfobium	g__CAIWAD01	s__Thermodesulfobium narugense	s__CAIWAD01 sp903910645	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.644093
GCA_016927235.1	GCA_016212785.1	low	d__Bacteria	d__Archaea	p__Fibrobacterota	p__Hydrothermarchaeota	g__JAFGNB01	g__JACRDW01	s__JAFGNB01 sp016927235	s__JACRDW01 sp016212785	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.463768
GCF_002007215.1	GCA_002254415.1	low	d__Bacteria	d__Archaea	p__Synergistota	p__EX4484-52	g__Pyramidobacter	g__EX4484-52	s__Pyramidobacter sp002007215	s__EX4484-52 sp002254415	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.279543
GCA_016932965.1	GCA_013203085.1	low	d__Bacteria	d__Bacteria	p__JAFGBW01	p__JABMQX01	g__JAFGBW01	g__JABMQX01	s__JAFGBW01 sp016932965	s__JABMQX01 sp013203085	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.562774
GCF_000284315.1	GCA_003554945.1	low	d__Bacteria	d__Bacteria	p__Nitrospirota_A	p__T1Sed10-126	g__Leptospirillum	g__T1Sed10-126	s__Leptospirillum ferrooxidans	s__T1Sed10-126 sp003554945	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.481347
GCA_013153315.1	GCA_003671065.1	low	d__Bacteria	d__Bacteria	p__Aquificota	p__Planctomycetota	g__QOAS01	g__QWPT01	s__QOAS01 sp013153315	s__QWPT01 sp003671065	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.584875
GCA_015492115.1	GCF_000212395.1	low	d__Bacteria	d__Bacteria	p__Aquificota	p__Thermodesulfobiota	g__Hydrogenivirga	g__Thermodesulfobium	s__Hydrogenivirga sp015492115	s__Thermodesulfobium narugense	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.338662
GCA_903915125.1	GCA_003695505.1	low	d__Bacteria	d__Bacteria	p__Firestonebacteria	p__J088	g__CAIOVX01	g__J088	s__CAIOVX01 sp903915125	s__J088 sp003695505	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.624018
GCA_012839755.1	GCA_016208585.1	low	d__Bacteria	d__Bacteria	p__DTU030	p__Edwardsbacteria	g__DUMP01	g__UBA5202	s__DUMP01 sp012839755	s__UBA5202 sp016208585	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.527148
GCA_003554345.1	GCA_009783415.1	low	d__Bacteria	d__Bacteria	p__T1SED10-198M	p__Firmicutes_B	g__T1SED10-198M	g__WRHF01	s__T1SED10-198M sp003554345	s__WRHF01 sp009783415	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.465558
