query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCA_012523155.1	GCA_016934675.1	low	d__Bacteria	d__Bacteria	p__Synergistota	p__CSSED10-310	g__Aminivibrio	g__JAFGSJ01	s__Aminivibrio sp012523155	s__JAFGSJ01 sp016934675		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.485716
GCF_000430485.1	GCA_905235595.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota_B	p__Desulfobacterota_I	g__Thermococcus_A	g__Desulfovibrio	s__Thermococcus_A sp000430485	s__Desulfovibrio sp905235595		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.524117
GCA_016192455.1	GCA_016219515.1	low	d__Bacteria	d__Bacteria	p__JACPUC01	p__Desulfobacterota_E	g__JACPUC01	g__JAENIX01	s__JACPUC01 sp016192455	s__JAENIX01 sp016219515		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.646682
GCA_016929465.1	GCF_009183815.1	low	d__Bacteria	d__Bacteria	p__B130-G9	p__Proteobacteria	g__JAFGIT01	g__Sutterella	s__JAFGIT01 sp016929465	s__Sutterella seckii_A		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.590412
GCA_002434805.1	GCF_905220995.1	low	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Nitrospirota	g__UBA6532	g__Nitrospira_A	s__UBA6532 sp002434805	s__Nitrospira_A defluvii_C		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.589175
GCA_003649225.1	GCA_013166775.1	low	d__Archaea	d__Archaea	p__Thermoproteota	p__Asgardarchaeota	g__B9-G17	g__UBA460	s__B9-G17 sp003649225	s__UBA460 sp013166775		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.329116
GCA_017999075.1	GCA_011057175.1	low	d__Bacteria	d__Bacteria	p__JAGOBX01	p__Bipolaricaulota	g__JAGOBX01	g__Bipolaricaulis	s__JAGOBX01 sp017999075	s__Bipolaricaulis sp011057175		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.682980
GCA_016235675.1	GCA_001873285.1	low	d__Bacteria	d__Bacteria	p__SZUA-182	p__CG2-30-53-67	g__JACRJN01	g__CG2-30-53-67	s__JACRJN01 sp016235675	s__CG2-30-53-67 sp001873285		0.000000	0.000000	0.000000	0.000000	0	0.000896	0.000932	0.531327
GCF_012027425.1	GCA_003818605.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota_B	p__AABM5-125-24	g__Thermococcus_A	g__RPQS01	s__Thermococcus_A sp012027425	s__RPQS01 sp003818605		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.535163
GCA_016932965.1	GCA_000522425.1	low	d__Bacteria	d__Bacteria	p__JAFGBW01	p__Tectomicrobia	g__JAFGBW01	g__Entotheonella	s__JAFGBW01 sp016932965	s__Entotheonella factor		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.525256
GCA_003557545.1	GCA_002402105.1	low	d__Bacteria	d__Bacteria	p__T1Sed10-126	p__UBP17	g__PWOD01	g__GCA-2402105	s__PWOD01 sp003557545	s__GCA-2402105 sp002402105		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.298646
GCA_013360775.1	GCA_012839925.1	low	d__Bacteria	d__Bacteria	p__OLB16	p__DUMJ01	g__JABWAZ01	g__DUMJ01	s__JABWAZ01 sp013360775	s__DUMJ01 sp012839925		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.395859
GCA_013153205.1	GCA_016189835.1	low	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Desulfobacterota_B	g__JAADEW01	g__JACPRU01	s__JAADEW01 sp013153205	s__JACPRU01 sp016189835		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.703556
GCA_013151555.1	GCA_013202315.1	low	d__Bacteria	d__Bacteria	p__NPL-UPA2	p__AABM5-125-24	g__JAADIA01	g__JABMRZ01	s__JAADIA01 sp013151555	s__JABMRZ01 sp013202315		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.459636
GCA_003695005.1	GCA_013153765.1	low	d__Bacteria	d__Bacteria	p__Spirochaetota	p__Aquificota	g__J094	g__Persephonella	s__J094 sp003695005	s__Persephonella sp013153765		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.452474
GCA_012799535.1	GCA_016190005.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__UBP17	g__UBA4996	g__JACPRK01	s__UBA4996 sp012799535	s__JACPRK01 sp016190005		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.676111
GCA_016939415.1	GCA_016190245.1	low	d__Archaea	d__Bacteria	p__B1Sed10-29	p__JACPQY01	g__JAFGGZ01	g__JACPQY01	s__JAFGGZ01 sp016939415	s__JACPQY01 sp016190245		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.646109
GCA_016207925.1	GCA_013287265.1	low	d__Bacteria	d__Bacteria	p__Nitrospinota	p__Dependentiae	g__JACQZB01	g__JABDEC01	s__JACQZB01 sp016207925	s__JABDEC01 sp013287265		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.284574
GCA_003648675.1	GCA_016931415.1	low	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__JABMQX01	g__B14-G1	g__JAFGEW01	s__B14-G1 sp003648675	s__JAFGEW01 sp016931415		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.653449
GCA_016713535.1	GCA_014728185.1	low	d__Bacteria	d__Bacteria	p__JADJOY01	p__RBG-13-66-14	g__JADJOY01	g__WJMB01	s__JADJOY01 sp016713535	s__WJMB01 sp014728185		0.000000	0.000000	0.000000	0.000000	0	0.000193	0.001117	0.639716
GCA_016932295.1	GCA_002714785.1	low	d__Bacteria	d__Bacteria	p__CSSED10-310	p__Poribacteria	g__JAFGDC01	g__TMED15	s__JAFGDC01 sp016932295	s__TMED15 sp002714785		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.399961
GCA_012842545.1	GCF_002198095.1	low	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Deinococcota	g__Coprothermobacter	g__Deinococcus	s__Coprothermobacter sp012842545	s__Deinococcus indicus		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.698156
GCA_016176845.1	GCA_001800315.1	low	d__Bacteria	d__Bacteria	p__Nitrospinota_B	p__Elusimicrobiota	g__JACOWJ01	g__XYA2-FULL-47-53	s__JACOWJ01 sp016176845	s__XYA2-FULL-47-53 sp001800315		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.477682
GCA_002495205.1	GCA_016938275.1	low	d__Archaea	d__Bacteria	p__Thermoproteota	p__Delongbacteria	g__UBA183	g__JAFGUZ01	s__UBA183 sp002495205	s__JAFGUZ01 sp016938275		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.313821
GCA_002704825.1	GCF_000469585.1	low	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Chrysiogenota	g__UBA7800	g__Chrysiogenes	s__UBA7800 sp002704825	s__Chrysiogenes arsenatis		0.000000	0.000000	0.000000	0.000000	0	0.000173	0.000415	0.500425
GCA_017610525.1	GCA_003554345.1	low	d__Archaea	d__Bacteria	p__EX4484-52	p__T1SED10-198M	g__B79-G9	g__T1SED10-198M	s__B79-G9 sp017610525	s__T1SED10-198M sp003554345		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.423712
GCA_002779825.1	GCA_002069765.1	low	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Wallbacteria	g__CG2-30-66-41	g__UBA9980	s__CG2-30-66-41 sp002779825	s__UBA9980 sp002069765		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.459412
GCA_002360455.1	GCA_018817025.1	low	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Dependentiae	g__UBA3362	g__JAHIUU01	s__UBA3362 sp002360455	s__JAHIUU01 sp018817025		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.433632
GCA_018704065.1	GCA_905235605.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__UBP6	g__Ax17	g__UBA1177	s__Ax17 sp018704065	s__UBA1177 sp905235605		0.000000	0.000000	0.000000	0.000000	0	0.001631	0.000479	0.448942
GCA_017997825.1	GCA_016699045.1	low	d__Bacteria	d__Bacteria	p__JAGOEH01	p__Dependentiae	g__JAGOEH01	g__AaIE-18	s__JAGOEH01 sp017997825	s__AaIE-18 sp016699045		0.000000	0.000000	0.000000	0.000000	0	0.000703	0.001513	0.402580
GCA_017615095.1	GCA_014360495.1	low	d__Bacteria	d__Bacteria	p__UBP6	p__JACIXR01	g__UBA1177	g__JACIXR01	s__UBA1177 sp017615095	s__JACIXR01 sp014360495		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.459611
GCA_002069885.1	GCA_018725485.1	low	d__Bacteria	d__Bacteria	p__UBP15	p__HKB111	g__UBA6099	g__HKB111	s__UBA6099 sp002069885	s__HKB111 sp018725485		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.391017
GCA_019116905.1	GCA_016926495.1	low	d__Bacteria	d__Bacteria	p__Deferribacterota	p__JAFGOL01	g__Mucispirillum	g__JAFGOL01	s__Mucispirillum faecigallinarum	s__JAFGOL01 sp016926495		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.441262
GCA_017539325.1	GCA_015491955.1	low	d__Bacteria	d__Bacteria	p__UBA3054	p__Campylobacterota	g__UBA3054	g__Nitratifractor	s__UBA3054 sp017539325	s__Nitratifractor sp015491955		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.337348
GCA_002311855.1	GCA_002238965.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__UBA8248	g__UBA1144	g__Bin107	s__UBA1144 sp002311855	s__Bin107 sp002238965		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.594640
GCA_016926925.1	GCA_016929305.1	low	d__Bacteria	d__Bacteria	p__Acidobacteriota	p__CSSED10-310	g__WTAW01	g__JAFGJC01	s__WTAW01 sp016926925	s__JAFGJC01 sp016929305		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.433651
GCF_001517935.1	GCA_002050035.1	low	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__4484-113	g__Sneathia	g__4484-113	s__Sneathia sanguinegens	s__4484-113 sp002050035		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.589676
GCA_003230355.1	GCA_002085385.1	low	d__Archaea	d__Bacteria	p__Hydrothermarchaeota	p__UBP14	g__SZUA-236	g__4484-93	s__SZUA-236 sp003230355	s__4484-93 sp002085385		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.486258
GCF_000755505.1	GCA_018435605.1	low	d__Bacteria	d__Bacteria	p__Nitrospirota_A	p__Aureabacteria	g__Leptospirillum_A	g__R3-B46	s__Leptospirillum_A ferriphilum	s__R3-B46 sp018435605		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.426561
GCA_016932965.1	GCA_003228585.1	low	d__Bacteria	d__Bacteria	p__JAFGBW01	p__BMS3Abin14	g__JAFGBW01	g__SZUA-204	s__JAFGBW01 sp016932965	s__SZUA-204 sp003228585		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.539564
GCA_012270875.1	GCF_000619805.1	low	d__Bacteria	d__Bacteria	p__Poribacteria	p__Aquificota	g__WGA-3G	g__Sulfurihydrogenibium	s__WGA-3G sp012270875	s__Sulfurihydrogenibium subterraneum		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.322897
GCA_016180645.1	GCA_016783505.1	low	d__Bacteria	d__Bacteria	p__JACPQY01	p__BS750m-G25	g__JACPAV01	g__BS750m-G25	s__JACPAV01 sp016180645	s__BS750m-G25 sp016783505		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.463987
GCA_002367335.1	GCA_002869225.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Muirbacteria	g__UBA3084	g__Muirbacterium	s__UBA3084 sp002367335	s__Muirbacterium halophilum		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.327718
GCA_017997825.1	GCA_003229755.1	low	d__Bacteria	d__Bacteria	p__JAGOEH01	p__BMS3Abin14	g__JAGOEH01	g__SZUA-178	s__JAGOEH01 sp017997825	s__SZUA-178 sp003229755		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.513588
GCA_016928395.1	GCA_018435605.1	low	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Aureabacteria	g__JAFGKV01	g__R3-B46	s__JAFGKV01 sp016928395	s__R3-B46 sp018435605		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.426561
GCA_002347965.1	GCA_001563905.1	low	d__Bacteria	d__Archaea	p__UBA2233	p__Nanohaloarchaeota	g__UBA2233	g__B1-Br10-U2g19	s__UBA2233 sp002347965	s__B1-Br10-U2g19 sp001563905		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.409511
GCA_018435605.1	GCA_014729735.1	low	d__Bacteria	d__Bacteria	p__Aureabacteria	p__KSB1	g__R3-B46	g__WJJN01	s__R3-B46 sp018435605	s__WJJN01 sp014729735		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.428433
GCA_014729815.1	GCA_017417055.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Chloroflexota	g__WJJG01	g__Flexilinea	s__WJJG01 sp014729815	s__Flexilinea sp017417055		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.467114
GCA_001917585.1	GCA_002686955.1	low	d__Bacteria	d__Bacteria	p__Methylomirabilota	p__Gemmatimonadota_A	g__40CM-68-15	g__GCA-2686955	s__40CM-68-15 sp001917585	s__GCA-2686955 sp002686955		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.634401
GCA_003135935.1	GCA_003557545.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__T1Sed10-126	g__FEN-33	g__PWOD01	s__FEN-33 sp003135935	s__PWOD01 sp003557545		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.461162
GCA_900551745.1	GCA_013003415.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Eisenbacteria	g__Phascolarctobacterium	g__JABDJR01	s__Phascolarctobacterium sp900551745	s__JABDJR01 sp013003415		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.552194
GCA_900321865.1	GCA_013151735.1	low	d__Bacteria	d__Bacteria	p__RUG730	p__JdFR-76	g__RUG730	g__BMS3Abin05	s__RUG730 sp900321865	s__BMS3Abin05 sp013151735		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.479321
GCA_900321865.1	GCA_001790205.1	low	d__Bacteria	d__Bacteria	p__RUG730	p__Methylomirabilota	g__RUG730	g__GWA2-73-35	s__RUG730 sp900321865	s__GWA2-73-35 sp001790205		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.729164
GCA_903822375.1	GCF_000177635.2	low	d__Bacteria	d__Bacteria	p__Hydrogenedentota	p__Chrysiogenota	g__CAITNO01	g__Desulfurispirillum	s__CAITNO01 sp903822375	s__Desulfurispirillum indicum		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.561087
GCA_013203855.1	GCA_003598055.1	low	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Abyssubacteria	g__JABMPG01	g__SURF-17	s__JABMPG01 sp013203855	s__SURF-17 sp003598055		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.548925
GCA_012516165.1	GCA_002500605.1	low	d__Bacteria	d__Bacteria	p__DTU030	p__Nitrospinota	g__JAAYWY01	g__UBA7883	s__JAAYWY01 sp012516165	s__UBA7883 sp002500605		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.408775
GCA_016875715.1	GCA_016927185.1	low	d__Bacteria	d__Bacteria	p__Chloroflexota	p__JAFGND01	g__VGOZ01	g__JAFGND01	s__VGOZ01 sp016875715	s__JAFGND01 sp016927185		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.358659
GCA_018304425.1	GCA_003697105.1	low	d__Archaea	d__Bacteria	p__Iainarchaeota	p__4572-55	g__UBA10219	g__J002	s__UBA10219 sp10219u	s__J002 sp003697105		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.484680
GCA_011523725.1	GCF_001484685.1	low	d__Bacteria	d__Archaea	p__UBA8248	p__Methanobacteriota_B	g__Bin107	g__Thermococcus_A	s__Bin107 sp011523725	s__Thermococcus_A sp001484685		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.445968
GCA_005893165.1	GCA_903928075.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Firestonebacteria	g__WS-7	g__CAIYPD01	s__WS-7 sp005893165	s__CAIYPD01 sp903928075		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.432922
GCA_003557545.1	GCA_018334565.1	low	d__Bacteria	d__Bacteria	p__T1Sed10-126	p__Firmicutes_F	g__PWOD01	g__M55B127	s__PWOD01 sp003557545	s__M55B127 sp018334565		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.318703
GCA_016202395.1	GCA_002496385.1	low	d__Bacteria	d__Archaea	p__JACQOV01	p__Thermoplasmatota	g__JACQOV01	g__UBA147	s__JACQOV01 sp016202395	s__UBA147 sp002496385		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.539524
GCA_013152825.1	GCA_013152995.1	low	d__Bacteria	d__Archaea	p__CAIJMQ01	p__Hydrothermarchaeota	g__JAADFP01	g__JAADFH01	s__JAADFP01 sp013152825	s__JAADFH01 sp013152995		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.586503
GCF_900176165.1	GCA_002069765.1	low	d__Bacteria	d__Bacteria	p__Deinococcota	p__Wallbacteria	g__Deinococcus	g__UBA9980	s__Deinococcus hopiensis	s__UBA9980 sp002069765		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.459412
GCA_003598085.1	GCA_016208585.1	low	d__Bacteria	d__Bacteria	p__Abyssubacteria	p__Edwardsbacteria	g__SURF-5	g__UBA5202	s__SURF-5 sp003598085	s__UBA5202 sp016208585		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.527148
GCA_003170595.1	GCA_012842035.1	low	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Firmicutes_B	g__FEN-943	g__DUTS01	s__FEN-943 sp003170595	s__DUTS01 sp012842035		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.383894
GCA_002435745.1	GCF_000568815.1	low	d__Bacteria	d__Bacteria	p__UBP15	p__Campylobacterota	g__UBA6099	g__Sulfurospirillum	s__UBA6099 sp002435745	s__Sulfurospirillum multivorans		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.408983
GCA_001797615.1	GCA_018819225.1	low	d__Bacteria	d__Archaea	p__Desulfobacterota_E	p__Micrarchaeota	g__GWC2-65-14	g__JAHJQN01	s__GWC2-65-14 sp001797615	s__JAHJQN01 sp018819225		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.505463
GCA_013329565.1	GCA_012735455.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__DTU030	g__UBA472	g__JAAYHG01	s__UBA472 sp8940u	s__JAAYHG01 sp012735455		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.540071
GCA_001875425.1	GCA_016932295.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__CSSED10-310	g__UBA102	g__JAFGDC01	s__UBA102 sp001875425	s__JAFGDC01 sp016932295		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.589350
GCF_000371805.1	GCF_900129175.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota_A	p__Thermotogota	g__Methanocaldococcus_A	g__Marinitoga	s__Methanocaldococcus_A villosus	s__Marinitoga hydrogenitolerans		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.271605
GCA_002070045.1	GCA_014360465.1	low	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__JACIXR01	g__Syntrophosphaera	g__JACIXR01	s__Syntrophosphaera sp002070045	s__JACIXR01 sp014360465		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.448710
GCA_018817905.1	GCA_017999075.1	low	d__Archaea	d__Bacteria	p__Nanoarchaeota	p__JAGOBX01	g__UBA73	g__JAGOBX01	s__UBA73 sp018817905	s__JAGOBX01 sp017999075		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.301972
GCA_018646105.1	GCA_007132905.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__SLNR01	g__JABGVJ01	g__SLNR01	s__JABGVJ01 sp018646105	s__SLNR01 sp007132905		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.445228
GCA_002410925.1	GCA_016215705.1	low	d__Bacteria	d__Bacteria	p__UBP13	p__Abyssubacteria	g__UBA5359	g__JACRIR01	s__UBA5359 sp002410925	s__JACRIR01 sp016215705		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.542239
GCA_016125385.1	GCA_018660835.1	low	d__Bacteria	d__Bacteria	p__OLB16	p__Latescibacterota	g__WGLV01	g__UBA12574	s__WGLV01 sp016125385	s__UBA12574 sp018660835		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.584661
GCF_000372885.1	GCA_903893315.1	low	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Desulfobacterota_B	g__Methyloversatilis	g__CAITLU01	s__Methyloversatilis thermotolerans	s__CAITLU01 sp903893315		0.000000	0.000000	0.000000	0.000000	0	0.000482	0.000572	0.641316
GCA_016202395.1	GCA_016938065.1	low	d__Bacteria	d__Bacteria	p__JACQOV01	p__Desulfobacterota_C	g__JACQOV01	g__DSCM01	s__JACQOV01 sp016202395	s__DSCM01 sp016938065		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.520078
GCA_016288355.1	GCA_012729785.1	low	d__Bacteria	d__Bacteria	p__Synergistota	p__UBA1439	g__Synergistes	g__UBA1439	s__Synergistes sp016288355	s__UBA1439 sp002329605		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.686698
GCA_002067475.1	GCA_003697085.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__UBA8481	g__Syntrophorhabdus	g__J006	s__Syntrophorhabdus sp002067475	s__J006 sp003697085		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.575787
GCA_014380985.1	GCA_005223125.1	low	d__Bacteria	d__Archaea	p__Armatimonadota	p__Asgardarchaeota	g__JACMIU01	g__Loki-b32	s__JACMIU01 sp014380985	s__Loki-b32 sp005223125		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.298511
GCF_000020965.1	GCA_002718595.1	low	d__Bacteria	d__Bacteria	p__Dictyoglomota	p__Gemmatimonadota	g__Dictyoglomus	g__GCA-2718595	s__Dictyoglomus thermophilum	s__GCA-2718595 sp002718595		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.450891
GCA_016869025.1	GCA_007570995.1	low	d__Bacteria	d__Bacteria	p__CSP1-3	p__Nitrospirota	g__VGFA01	g__Bin75	s__VGFA01 sp016869025	s__Bin75 sp007570995		0.000000	0.000000	0.000000	0.000000	0	0.000447	0.000708	0.573438
GCA_012514125.1	GCA_016193165.1	low	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Bdellovibrionota_E	g__JAAZAW01	g__JACPST01	s__JAAZAW01 sp012514125	s__JACPST01 sp016193165		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.404164
GCF_004000865.1	GCA_018399995.1	low	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes_F	g__Paenibacillus_G	g__M55B127	s__Paenibacillus_G elgii	s__M55B127 sp018399995		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.324260
GCA_001468925.1	GCA_018384485.1	low	d__Bacteria	d__Bacteria	p__Dependentiae	p__Verrucomicrobiota	g__UASB340	g__UBA1067	s__UASB340 sp001468925	s__UBA1067 sp018384485		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.511455
GCA_002686955.1	GCA_001873295.1	low	d__Bacteria	d__Bacteria	p__Gemmatimonadota_A	p__CG2-30-70-394	g__GCA-2686955	g__CG2-30-70-394	s__GCA-2686955 sp002686955	s__CG2-30-70-394 sp001873295		0.000000	0.000000	0.000000	0.000000	0	0.000194	0.000497	0.703441
GCA_007132905.1	GCA_013791745.1	low	d__Bacteria	d__Bacteria	p__SLNR01	p__CG03	g__SLNR01	g__CG03	s__SLNR01 sp007132905	s__CG03 sp013791745		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.482766
GCA_013821315.1	GCA_018725275.1	low	d__Bacteria	d__Bacteria	p__Dependentiae	p__Firmicutes_H	g__JACDHA01	g__BS524	s__JACDHA01 sp013821315	s__BS524 sp018725275		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.545293
GCA_018220935.1	GCA_013151735.1	low	d__Archaea	d__Bacteria	p__SpSt-1190	p__JdFR-76	g__JAAOXX01	g__BMS3Abin05	s__JAAOXX01 sp018220935	s__BMS3Abin05 sp013151735		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.479321
GCA_004347925.1	GCA_008534395.1	low	d__Archaea	d__Bacteria	p__Hadarchaeota	p__SZUA-79	g__WYZ-LMO6	g__Acidulodesulfobacterium	s__WYZ-LMO6 sp004347925	s__Acidulodesulfobacterium acidiphilum		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.355175
GCA_016194325.1	GCA_011048995.1	low	d__Bacteria	d__Bacteria	p__Nitrospinota	p__Mcinerneyibacteriota	g__UBA9942	g__DSCS01	s__UBA9942 sp016194325	s__DSCS01 sp011048995		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.461919
GCA_018645005.1	GCF_003570985.1	low	d__Bacteria	d__Bacteria	p__SAR324	p__Caldisericota	g__JAHJRI01	g__Cryosericum	s__JAHJRI01 sp018645005	s__Cryosericum hinesii		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.571078
GCA_013152685.1	GCA_018005585.1	low	d__Archaea	d__Bacteria	p__Hydrothermarchaeota	p__Hydrogenedentota	g__JAADFX01	g__JAGMZX01	s__JAADFX01 sp013152685	s__JAGMZX01 sp018005585		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.634402
GCA_016931355.1	GCA_016927185.1	low	d__Bacteria	d__Bacteria	p__QNDG01	p__JAFGND01	g__JAFGEX01	g__JAFGND01	s__JAFGEX01 sp016931355	s__JAFGND01 sp016927185		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.358659
GCA_005882275.1	GCA_013202385.1	low	d__Bacteria	d__Bacteria	p__CSP1-3	p__Marinisomatota	g__NP-7	g__JABMPR01	s__NP-7 sp005882275	s__JABMPR01 sp013202385		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.442388
