query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	ani_gated	gate	flag
NZTZ01000001.1	PBHA01000014.1	90.8989	92.7938	0.3393	0.3807	0.36671	18	0.9844	2	90.8989	gamma	ok
NZSE01000003.1	PBLO01000004.1	99.9999	99.9999	0.0068	0.0026	4.96291	1	1.0000	0	99.9999	uniform	ok
PAFJ01000025.1	PBSY01000001.1	98.6387	98.6387	0.0126	0.0069	0.28902	5	0.9815	1	98.6387	uniform	ok
PAIP01000084.1	PAKZ01000001.1	95.5761	95.5761	0.0004	0.0003	1.51770	1	1.0000	0	95.5761	uniform_fallback	INCONSISTENT
PAHW01000037.1	PBKA01000001.1	95.9212	95.9212	0.0022	0.0029	1.59363	1	1.0000	0	95.9212	uniform	ok
PAHJ01000128.1	PAGB01000034.1	88.2406	88.2406	0.0046	0.0063	1.84423	1	1.0000	0	88.2406	uniform_fallback	BELOW_DETECTION
PAHG01000005.1	PAWX01000001.1	95.4866	95.4866	0.0029	0.0027	1.60264	1	1.0000	0	95.4866	uniform	ok
DUVI01000022.1	DUTL01000035.1	91.5879	91.5879	0.0024	0.0017	2.36351	1	1.0000	0	91.5879	uniform_fallback	INCONSISTENT
PAJL01000001.1	PBLD01000001.1	97.8633	97.8633	0.0015	0.0013	1.22334	1	1.0000	0	97.8633	uniform	ok
PAJL01000001.1	JABSSU010000001.1	94.9726	94.9726	0.0025	0.0020	1.82867	1	1.0000	0	94.9726	uniform_fallback	INCONSISTENT
PAJP01000001.1	PALT01000044.1	99.5579	99.5579	0.0026	0.0025	0.44386	1	1.0000	0	99.5579	uniform	ok
PAKZ01000001.1	PAPF01000003.1	91.8997	95.1920	0.0164	0.0184	0.36453	6	0.9796	2	91.8997	gamma	INCONSISTENT
PAKZ01000001.1	PCCY01000001.1	99.9446	99.9446	0.0132	0.0239	0.03916	2	0.9941	1	99.9446	uniform	ok
PAKZ01000001.1	PHEE01000033.1	96.1312	96.1312	0.0001	0.0003	1.54292	2	0.8750	1	96.1312	uniform	ok
PALE01000001.1	JABDNC010000141.1	93.0735	93.0735	0.0013	0.0012	1.22411	2	1.0000	0	93.0735	uniform_fallback	INCONSISTENT
PALE01000001.1	JABFRE010000141.1	86.4778	86.4778	0.0067	0.0062	1.82443	1	1.0000	0	86.4778	uniform	BELOW_DETECTION
PALE01000001.1	PHEB01000023.1	89.1031	89.1031	0.0059	0.0050	1.28416	2	1.0000	0	89.1031	uniform_fallback	INCONSISTENT
PALT01000044.1	PARB01000030.1	99.9999	99.9999	0.0020	0.0036	4.53143	2	0.9677	1	99.9999	uniform	ok
PALT01000044.1	PCCY01000001.1	92.7653	92.7653	0.0022	0.0019	1.47796	1	1.0000	0	92.7653	uniform	INCONSISTENT
JABLXG010000001.1	CP053448.1	97.4576	97.4576	0.0002	0.0003	1.44906	1	1.0000	0	97.4576	uniform	ok
PALG01000001.1	PBLD01000001.1	99.9999	99.9999	0.0028	0.0027	7.51645	1	1.0000	0	99.9999	uniform	ok
PAKW01000001.1	NVXM01000014.1	99.9999	99.9999	0.0012	0.0006	7.31272	1	1.0000	0	99.9999	uniform	ok
QBUM01000251.1	QBUN01000426.1	94.5700	94.5700	0.0020	0.0017	1.81446	1	1.0000	0	94.5700	uniform	INCONSISTENT
JABMRH010000052.1	VMSQ01000043.1	98.5267	98.5267	0.0058	0.0028	0.59871	2	0.9231	1	98.5267	uniform	ok
PAMR01000001.1	PAXU01000001.1	99.9999	99.9999	0.0021	0.0012	5.72598	2	0.8889	1	99.9999	uniform	ok
JABBPE010000001.1	PASB01000002.1	96.8750	96.8750	0.0000	0.0000	1.53789	1	1.0000	0	96.8750	uniform_fallback	INCONSISTENT
JABBPE010000001.1	JABCYW010000001.1	96.0877	96.0877	0.0011	0.0008	1.09788	2	1.0000	0	96.0877	uniform_fallback	INCONSISTENT
JABBPE010000001.1	JACCVE010000120.1	97.6563	97.6563	0.0000	0.0000	1.33721	1	1.0000	0	97.6563	uniform	INCONSISTENT
JABBPE010000001.1	JAAFKF010000001.1	96.8750	96.8750	0.0000	0.0000	1.53789	1	1.0000	0	96.8750	uniform_fallback	INCONSISTENT
JABBPE010000001.1	JACDEE010000048.1	98.0125	98.0125	0.0012	0.0018	1.14543	1	1.0000	0	98.0125	uniform	ok
JABBPE010000001.1	JACDCU010000452.1	92.3858	92.3858	0.0038	0.0041	1.17991	2	1.0000	0	92.3858	uniform	INCONSISTENT
JABBPE010000001.1	PNNC01000063.1	89.0454	89.0454	0.0174	0.0196	0.69219	6	0.9643	1	89.0454	uniform	INCONSISTENT
PANP01000050.1	PBRM01000293.1	98.6638	98.6638	0.0102	0.0059	0.40324	1	1.0000	0	98.6638	uniform	ok
DUDC01000001.1	PBRM01000293.1	97.6636	97.6636	0.0005	0.0010	0.73017	1	1.0000	0	97.6636	uniform	ok
PAOZ01000001.1	PBDV01000001.1	60.2146	90.6547	0.0149	0.0168	1.64009	1	1.0000	0	90.6547	uniform_fallback	INCONSISTENT
PAOZ01000001.1	PBMG01000001.1	97.0263	98.1765	0.0128	0.0092	0.44117	1	1.0000	0	97.0263	gamma	ok
PAPF01000003.1	PARB01000030.1	98.6667	98.6667	0.0004	0.0005	0.93650	1	1.0000	0	98.6667	uniform	INCONSISTENT
PAPF01000003.1	CP059255.1	88.2861	88.2861	0.0021	0.0031	1.72838	1	1.0000	0	88.2861	uniform_fallback	BELOW_DETECTION
JABMOR010000021.1	JACERO010000082.1	95.0799	95.0799	0.0082	0.0069	1.17181	2	1.0000	0	95.0799	uniform	ok
PAPJ01000001.1	PAXN01000061.1	93.2341	93.2341	0.0032	0.0040	1.23272	1	1.0000	0	93.2341	uniform	ok
PAPJ01000001.1	PKCP01000127.1	94.8965	94.8965	0.0008	0.0008	1.68297	1	1.0000	0	94.8965	uniform	ok
PAQI01000001.1	PARB01000030.1	62.5468	91.8029	0.0038	0.0035	1.35523	1	1.0000	0	91.8029	uniform_fallback	INCONSISTENT
PAQI01000001.1	VMTE01000048.1	95.2366	95.2366	0.0013	0.0012	1.70048	1	1.0000	0	95.2366	uniform	ok
DUBL01000001.1	PBSH01000001.1	99.6094	99.6094	0.0022	0.0019	0.38986	1	1.0000	0	99.6094	uniform	ok
DUBL01000001.1	PCBE01000107.1	97.3262	97.3262	0.0005	0.0007	1.17966	1	1.0000	0	97.3262	uniform	ok
DUBL01000001.1	PCCP01000027.1	98.4375	98.4375	0.0007	0.0007	0.89503	1	1.0000	0	98.4375	uniform	ok
DUBE01000001.1	PBIX01000003.1	95.9350	95.9350	0.0002	0.0002	1.78061	1	1.0000	0	95.9350	uniform_fallback	INCONSISTENT
JABMPC010000022.1	JAAXXD010000031.1	78.6105	93.9991	0.0023	0.0015	1.94812	1	1.0000	0	93.9991	uniform_fallback	INCONSISTENT
PAQG01000001.1	PBIQ01000002.1	96.9710	96.9710	0.0090	0.0116	0.88975	1	1.0000	0	96.9710	uniform	ok
DUBB01000001.1	DTZW01000001.1	97.1751	97.1751	0.0007	0.0005	1.24534	1	1.0000	0	97.1751	uniform	ok
DUBB01000001.1	PCCP01000027.1	99.1647	99.1647	0.0277	0.0335	0.12717	14	0.9682	5	99.1647	uniform	ok
PAQE01000003.1	PAJN01000001.1	89.6893	90.5592	0.2517	0.2276	0.33104	18	0.9868	2	89.6893	gamma	ok
PAQE01000003.1	PAVV01000001.1	94.3051	94.3051	0.0059	0.0068	1.45073	1	1.0000	0	94.3051	uniform	ok
DTZW01000001.1	PCCP01000027.1	96.6401	96.6401	0.0142	0.0201	0.33556	11	0.9881	1	96.6401	uniform	ok
PAJN01000001.1	PAUH01000036.1	95.3874	95.3874	0.0142	0.0157	1.40400	1	1.0000	0	95.3874	uniform	ok
JABMNS010000060.1	NVXM01000014.1	87.7153	87.7153	0.0173	0.0101	0.93746	3	1.0000	0	87.7153	uniform_fallback	BELOW_DETECTION
JABMNS010000060.1	PFJE01000078.1	90.9819	90.9819	0.0281	0.0271	0.51640	12	0.9815	1	90.9819	uniform	ok
DTWD01000001.1	PAUA01000023.1	99.3548	99.3548	0.0008	0.0012	0.64308	1	1.0000	0	99.3548	uniform	ok
DTWD01000001.1	PAWT01000034.1	98.3105	98.3105	0.0021	0.0029	0.84162	1	1.0000	0	98.3105	uniform	ok
JABMMN010000024.1	NSHZ01000001.1	97.6869	97.6869	0.0609	0.0541	0.26964	11	1.0000	0	97.6869	uniform	ok
PASB01000002.1	JABDKP010000079.1	90.6516	90.6516	0.0032	0.0018	1.79670	1	1.0000	0	90.6516	uniform_fallback	INCONSISTENT
PASB01000002.1	PFUG01000278.1	96.3542	96.3542	0.0000	0.0000	1.35264	14	0.8219	13	96.3542	uniform_fallback	INCONSISTENT
PASB01000002.1	JACCVE010000120.1	99.4792	99.4792	0.0000	0.0000	0.51947	5	0.8261	4	99.4792	uniform	ok
PASB01000002.1	JAAFKF010000001.1	98.4375	98.4375	0.0000	0.0000	0.89503	4	0.8000	3	98.4375	uniform	INCONSISTENT
PASO01000001.1	PBWV01000025.1	97.6168	97.6168	0.0024	0.0029	1.17879	1	1.0000	0	97.6168	uniform	ok
JABSQE010000001.1	JABSQP010000001.1	99.6894	99.6894	0.0044	0.0045	0.31008	2	1.0000	0	99.6894	uniform	ok
PAUA01000023.1	PAWT01000034.1	92.3342	93.7355	0.0476	0.0438	0.47670	3	1.0000	0	92.3342	gamma	ok
PAUA01000023.1	PBHT01000001.1	92.6630	92.6630	0.0378	0.0497	0.58601	3	0.9787	1	92.6630	uniform	ok
PAUA01000023.1	PBML01000001.1	99.0890	99.0890	0.0222	0.0168	0.22087	1	1.0000	0	99.0890	uniform	ok
PAUH01000036.1	DUIP01000058.1	99.5449	99.5449	0.0166	0.0164	0.16074	4	0.9474	3	99.5449	uniform	ok
JAAXQN010000032.1	JAAXQF010000412.1	99.2197	99.2197	0.0042	0.0031	0.29473	4	1.0000	0	99.2197	uniform	ok
JAAXQF010000412.1	JABMQM010000107.1	98.0125	98.0125	0.0013	0.0015	1.14543	1	1.0000	0	98.0125	uniform	ok
JABDNG010000019.1	JABDOQ010000001.1	94.5490	97.2463	0.0218	0.0182	0.30102	6	1.0000	0	94.5490	gamma	ok
JABSPO010000001.1	JABSOM010000001.1	98.9288	98.9288	0.0156	0.0196	0.23840	11	0.9818	1	98.9288	uniform	ok
PAVV01000001.1	PBGH01000001.1	90.1553	90.9653	0.3964	0.3869	0.30806	21	0.9807	4	90.1553	gamma	ok
JABDNC010000141.1	NVWP01000027.1	94.4066	94.4066	0.0008	0.0006	1.89112	1	1.0000	0	94.4066	uniform	ok
JABDNC010000141.1	PHEB01000023.1	95.8731	95.8731	0.0017	0.0017	0.97935	2	1.0000	0	95.8731	uniform	ok
JABDMW010000036.1	JABDKG010000052.1	99.9999	99.9999	0.0029	0.0037	5.44734	2	1.0000	0	99.9999	uniform	ok
JABSRS010000001.1	JABSRU010000007.1	96.3870	96.3870	0.0013	0.0011	1.15893	2	1.0000	0	96.3870	uniform	ok
JABSRS010000001.1	JABSRT010000001.1	98.5135	98.5135	0.0009	0.0007	0.74167	2	1.0000	0	98.5135	uniform	ok
PATG01000002.1	PBPV01000002.1	89.3867	89.3867	0.0070	0.0147	1.81302	1	1.0000	0	89.3867	uniform_fallback	INCONSISTENT
JABDLY010000097.1	JABCYT010000001.1	92.4298	92.4298	0.0004	0.0002	2.12818	1	1.0000	0	92.4298	uniform_fallback	INCONSISTENT
PAWF01000007.1	PBVE01000001.1	78.9037	94.5587	0.0197	0.0146	0.77948	3	0.9545	1	94.5587	uniform_fallback	INCONSISTENT
JABDKV010000173.1	JABDJB010000114.1	99.9999	99.9999	0.0017	0.0017	4.72455	1	1.0000	0	99.9999	uniform	ok
PAWT01000034.1	PBHT01000001.1	93.6528	95.7350	0.5150	0.6873	0.11730	50	0.9809	17	93.6528	gamma	ok
JABDKP010000079.1	JABSQH010000001.1	92.0565	92.0565	0.0039	0.0037	0.98391	3	1.0000	0	92.0565	uniform	ok
JABSOY010000001.1	JABSSI010000001.1	96.2151	96.2151	0.0022	0.0019	1.06087	1	1.0000	0	96.2151	uniform	INCONSISTENT
PAWX01000001.1	PBDH01000036.1	92.1389	92.1389	0.1085	0.1684	0.42957	16	0.9756	2	92.1389	uniform	ok
PAWX01000001.1	PBTW01000019.1	97.2511	97.2511	0.0025	0.0017	1.34787	1	1.0000	0	97.2511	uniform	ok
JABSQZ010000001.1	JABSRB010000001.1	95.8461	95.8461	0.0019	0.0022	1.06743	2	1.0000	0	95.8461	uniform	INCONSISTENT
PAXI01000001.1	PBVQ01000007.1	93.4276	94.5437	0.6824	0.7027	0.22569	22	0.9770	7	93.4276	gamma	ok
PAXU01000001.1	PBOV01000059.1	97.4372	97.4372	0.0075	0.0138	0.53895	3	0.9630	1	97.4372	uniform	ok
JABSOX010000001.1	JABSOW010000001.1	95.5752	95.5752	0.0003	0.0004	1.93455	1	1.0000	0	95.5752	uniform_fallback	INCONSISTENT
PAYP01000001.1	PBVO01000099.1	93.0724	93.7656	0.6424	0.5602	0.11944	106	0.9780	24	93.0724	gamma	ok
PAXN01000061.1	PBOR01000037.1	93.6820	94.4817	0.8049	0.8450	0.08089	72	0.9883	26	93.6820	gamma	ok
JABSOM010000001.1	JABSON010000001.1	97.3502	97.3502	0.0024	0.0025	0.92673	2	1.0000	0	97.3502	uniform	INCONSISTENT
JABDLF010000095.1	JABDPD010000124.1	99.9999	99.9999	0.0009	0.0009	8.16496	1	1.0000	0	99.9999	uniform	ok
JABSOI010000001.1	JABSPP010000001.1	99.9999	99.9999	0.0008	0.0022	5.61655	1	1.0000	0	99.9999	uniform	ok
JABSOI010000001.1	JABSOJ010000001.1	92.3527	92.3527	0.0508	0.0645	0.35268	21	0.9846	2	92.3527	uniform	INCONSISTENT
CP054212.1	SMDS01000001.1	92.8536	92.8536	0.0028	0.0056	1.41931	1	1.0000	0	92.8536	uniform	INCONSISTENT
CP053448.1	PBSH01000001.1	97.2604	97.2604	0.0003	0.0003	1.20303	1	1.0000	0	97.2604	uniform	ok
CP053448.1	NVUM01000001.1	98.3197	98.3197	0.0003	0.0005	0.97454	1	1.0000	0	98.3197	uniform	ok
JABDHJ010000001.1	JABDGH010000001.1	96.6886	96.6886	0.0025	0.0035	1.01781	2	1.0000	0	96.6886	uniform	INCONSISTENT
JABDHJ010000001.1	JABDBE010000001.1	99.9999	99.9999	0.0024	0.0022	5.24142	1	1.0000	0	99.9999	uniform	ok
JABDRK010000436.1	JABDQM010000358.1	99.9999	99.9999	0.0054	0.0044	5.31493	2	1.0000	0	99.9999	uniform	ok
PBBR01000001.1	PBPE01000011.1	93.9576	94.9841	0.1426	0.0702	0.40730	10	0.9750	2	93.9576	gamma	ok
PBDH01000036.1	PBTW01000019.1	95.0241	95.0241	0.0108	0.0047	0.97543	1	1.0000	0	95.0241	uniform	ok
PBDY01000001.1	PBEI01000021.1	97.2511	97.2511	0.0049	0.0083	1.34787	1	1.0000	0	97.2511	uniform	ok
PBCW01000063.1	PBOR01000037.1	97.5986	97.5986	0.0040	0.0025	0.83750	1	1.0000	0	97.5986	uniform	ok
PBCW01000063.1	PBTW01000019.1	95.3689	95.3689	0.0024	0.0021	1.23999	1	1.0000	0	95.3689	uniform_fallback	INCONSISTENT
PBGD01000001.1	PBQB01000001.1	99.2792	99.2792	0.0387	0.0326	0.32203	3	1.0000	0	99.2792	uniform	ok
JABDDH010000001.1	JABDCS010000001.1	96.5513	96.5513	0.0054	0.0033	1.50977	1	1.0000	0	96.5513	uniform	ok
PBHD01000001.1	PBWA01000001.1	95.2503	95.2503	0.0191	0.0246	0.84870	3	1.0000	0	95.2503	uniform	ok
CP039998.1	CP040001.1	90.9170	92.6864	0.8720	0.8735	0.19542	3	0.9950	2	90.9170	gamma	ok
CP040001.1	JABCOK020000001.1	98.3051	98.3051	0.0008	0.0007	1.18829	1	1.0000	0	98.3051	uniform	INCONSISTENT
PBGQ01000029.1	PCAV01000001.1	95.8017	95.8017	0.0091	0.0066	1.60127	1	1.0000	0	95.8017	uniform	ok
PBHT01000001.1	PBML01000001.1	87.4650	96.2737	0.0247	0.0150	0.62160	3	1.0000	0	87.4650	gamma	ok
JABDBW010000001.1	JABDAU010000001.1	99.3750	99.3750	0.0020	0.0013	0.62304	1	1.0000	0	99.3750	uniform	ok
WTAQ01000180.1	PCCY01000001.1	91.4993	91.4993	0.0139	0.0119	0.63497	7	1.0000	0	91.4993	uniform	ok
PBLO01000004.1	JACETJ010000001.1	95.5542	95.5542	0.0006	0.0013	1.61098	1	1.0000	0	95.5542	uniform	ok
PBMF01000001.1	JABMNL010000014.1	85.4730	85.4730	0.0506	0.0404	0.94891	2	1.0000	0	85.4730	uniform	BELOW_DETECTION
PBMF01000001.1	MUCI01000001.1	88.7238	88.7238	0.0165	0.0228	1.13995	2	1.0000	0	88.7238	uniform_fallback	INCONSISTENT
JABFSI010000010.1	PNNY01000001.1	91.5537	92.5130	0.0520	0.0634	0.36274	20	0.9810	2	91.5537	gamma	ok
PBKU01000001.1	PBOG01000001.1	91.3340	91.3340	0.0029	0.0010	1.74022	1	1.0000	0	91.3340	uniform	ok
PBLD01000001.1	JABSSU010000001.1	88.0417	88.0417	0.0183	0.0168	1.28532	1	1.0000	0	88.0417	uniform_fallback	INCONSISTENT
JABFRZ010000120.1	JABWBL010000116.1	93.0380	93.0380	0.0006	0.0006	1.92711	1	1.0000	0	93.0380	uniform_fallback	INCONSISTENT
JABCZS010000001.1	JABDAR010000001.1	97.7643	97.7643	0.0025	0.0026	1.11327	1	1.0000	0	97.7643	uniform	ok
JABCZL010000001.1	JABCZH010000001.1	85.9956	85.9956	0.0044	0.0060	1.61579	1	1.0000	0	85.9956	uniform_fallback	BELOW_DETECTION
JABCZJ010000001.1	JABCZD010000001.1	99.7620	99.7730	0.0199	0.0181	0.06290	10	1.0000	0	99.7620	gamma	ok
JABCZJ010000001.1	JABCZG010000001.1	91.7227	91.7227	0.0033	0.0037	1.25199	1	1.0000	0	91.7227	uniform	ok
PBML01000001.1	PBRQ01000010.1	94.6872	94.6872	0.0023	0.0017	1.49710	1	1.0000	0	94.6872	uniform	ok
JABCZD010000001.1	JABCZR010000001.1	91.7414	91.7414	0.0019	0.0022	1.78317	1	1.0000	0	91.7414	uniform_fallback	INCONSISTENT
JABCZD010000001.1	JABCZG010000001.1	88.6897	88.6897	0.0054	0.0063	1.25466	2	1.0000	0	88.6897	uniform	INCONSISTENT
JABCZD010000001.1	JABCYZ010000001.1	93.5061	93.5061	0.0004	0.0003	2.15349	1	1.0000	0	93.5061	uniform_fallback	INCONSISTENT
JABFRN010000001.1	JABFYC010000269.1	89.5102	89.5102	0.0199	0.0187	0.51055	10	0.8548	9	89.5102	uniform	INCONSISTENT
JABFRN010000001.1	JAAFHE010000001.1	94.4751	94.4751	0.0009	0.0008	1.20426	2	0.8889	1	94.4751	uniform	INCONSISTENT
JABFRN010000001.1	NWQM01000001.1	90.2655	90.2655	0.0059	0.0108	1.11133	2	0.9231	1	90.2655	uniform	INCONSISTENT
JABFRN010000001.1	NWQT01000025.1	91.3823	91.3823	0.0041	0.0072	1.19564	2	0.9091	1	91.3823	uniform	INCONSISTENT
JABCYW010000001.1	JABWBN010000166.1	86.7008	90.5048	0.0098	0.0131	0.59744	7	0.9744	1	86.7008	gamma	INCONSISTENT
JABCYW010000001.1	JAAFKF010000001.1	90.4817	90.4817	0.0040	0.0057	0.86062	4	1.0000	0	90.4817	uniform	INCONSISTENT
JABCYW010000001.1	JACDEE010000048.1	95.5622	95.5622	0.0009	0.0018	1.59919	1	1.0000	0	95.5622	uniform	ok
JABCYW010000001.1	JACDCU010000452.1	93.2646	93.2646	0.0029	0.0041	0.82259	4	1.0000	0	93.2646	uniform	INCONSISTENT
JABCYW010000001.1	PNMN01000001.1	94.2374	94.2374	0.0013	0.0026	0.87857	4	1.0000	0	94.2374	uniform	INCONSISTENT
JABCYW010000001.1	PHCI01000036.1	91.0070	91.0070	0.0023	0.0036	1.03573	3	1.0000	0	91.0070	uniform	INCONSISTENT
JABCYW010000001.1	PNNC01000063.1	93.0797	93.0797	0.0002	0.0003	2.05096	1	1.0000	0	93.0797	uniform_fallback	INCONSISTENT
JABFRE010000141.1	VMTF01000265.1	92.0106	92.0106	0.0024	0.0020	1.45006	1	1.0000	0	92.0106	uniform	ok
JAAFHT010000152.1	JABMLH010000001.1	92.9356	92.9356	0.0029	0.0016	1.32318	2	1.0000	0	92.9356	uniform	ok
JAAFHZ010000001.1	JAAFJU010000335.1	91.4023	91.4023	0.0017	0.0015	1.91549	1	1.0000	0	91.4023	uniform_fallback	INCONSISTENT
PBNO01000001.1	NVWP01000027.1	99.9999	99.9999	0.0065	0.0074	2.21295	2	0.9846	1	99.9999	uniform	ok
JAAFIW010000029.1	JAAFJC010000001.1	93.0797	93.0797	0.0003	0.0004	2.05096	1	1.0000	0	93.0797	uniform_fallback	INCONSISTENT
JAAFIW010000029.1	PHCI01000036.1	92.3231	92.3231	0.0004	0.0005	1.83570	1	1.0000	0	92.3231	uniform	INCONSISTENT
PBMM01000001.1	PCBQ01000001.1	92.4811	92.4811	0.0801	0.0719	0.41534	15	0.9759	2	92.4811	uniform	ok
JAAFIX010000001.1	JAAFIJ010000001.1	99.9999	99.9999	0.0007	0.0010	8.03219	1	1.0000	0	99.9999	uniform	ok
JAAFIX010000001.1	JACDCU010000452.1	91.8278	91.8278	0.0005	0.0004	1.70316	1	1.0000	0	91.8278	uniform	INCONSISTENT
JAAFIX010000001.1	PNMN01000001.1	90.7887	90.7887	0.0005	0.0006	1.87949	1	1.0000	0	90.7887	uniform_fallback	INCONSISTENT
JAAFHS010000001.1	JAAFJA010000001.1	99.9999	99.9999	0.0005	0.0003	7.31272	1	1.0000	0	99.9999	uniform	ok
JAAFHS010000001.1	CP059262.1	90.1033	90.1033	0.0037	0.0026	1.33236	2	1.0000	0	90.1033	uniform_fallback	INCONSISTENT
JAAFHS010000001.1	JAAFIT010000001.1	99.9999	99.9999	0.0005	0.0005	7.31272	1	1.0000	0	99.9999	uniform	ok
JAAFIS010000001.1	JAAFJA010000001.1	77.6528	85.5786	0.0350	0.0306	0.63921	4	0.9286	2	85.5786	uniform_fallback	BELOW_DETECTION
JAAFIS010000001.1	JAAFJO010000001.1	86.3544	86.3544	0.0289	0.0279	0.64412	5	0.9375	2	86.3544	uniform	BELOW_DETECTION
JAAFJA010000001.1	JAAFJO010000001.1	89.8617	91.8234	0.7283	0.8030	0.07573	51	0.9905	26	89.8617	gamma	ok
JAAFJA010000001.1	JAAFIT010000001.1	99.8449	99.8449	0.0068	0.0108	0.07749	5	1.0000	0	99.8449	uniform	ok
FR882155.1	FR890570.1	94.7815	95.5945	0.0308	0.0315	0.37445	9	0.9663	3	94.7815	gamma	INCONSISTENT
PBSH01000001.1	NVUM01000001.1	96.6940	96.6940	0.0007	0.0011	1.14107	1	1.0000	0	96.6940	uniform	ok
PBTO01000001.1	PBYU01000001.1	98.6009	98.6009	0.0028	0.0022	0.46421	4	1.0000	0	98.6009	uniform	ok
PBSY01000001.1	PKCI01000011.1	92.6812	92.6812	0.0139	0.0140	0.63883	7	1.0000	0	92.6812	uniform	ok
DUKM01000123.1	DUIP01000058.1	89.0465	89.0465	0.0058	0.0068	1.87436	1	1.0000	0	89.0465	uniform	ok
PBVO01000099.1	PBYS01000001.1	95.4739	95.4739	0.0008	0.0009	1.76359	1	1.0000	0	95.4739	uniform	ok
DUHF01000103.1	DUGV01000244.1	99.9999	99.9999	0.0033	0.0042	4.55487	2	1.0000	0	99.9999	uniform	ok
PBYI01000025.1	JABMLH010000001.1	91.2344	91.2344	0.0016	0.0017	1.53696	1	1.0000	0	91.2344	uniform	INCONSISTENT
PBYI01000025.1	CP059259.1	89.6058	89.6058	0.0024	0.0036	1.36481	2	1.0000	0	89.6058	uniform	INCONSISTENT
PBYI01000025.1	JACCXZ010000079.1	89.8409	89.8409	0.0014	0.0026	1.85977	1	1.0000	0	89.8409	uniform	INCONSISTENT
PBYI01000025.1	PJCV01000010.1	88.5879	88.5879	0.0015	0.0027	1.88846	1	1.0000	0	88.5879	uniform	INCONSISTENT
PBYI01000025.1	JACDFQ010000065.1	93.4634	93.4634	0.0019	0.0028	1.14276	2	1.0000	0	93.4634	uniform	INCONSISTENT
PBYI01000025.1	PHEV01000208.1	89.7209	89.7209	0.0026	0.0034	1.30133	2	1.0000	0	89.7209	uniform	INCONSISTENT
PBYU01000001.1	PCCP01000027.1	97.5686	97.5686	0.0018	0.0020	0.79911	2	1.0000	0	97.5686	uniform	ok
JABCPS020000001.1	JABCOY020000001.1	94.8288	95.6545	0.2378	0.2800	0.27447	24	0.9682	5	94.8288	gamma	ok
JABCPE020000001.1	JABCOA020000001.1	95.5006	95.9112	0.4002	0.4167	0.15803	57	0.9044	50	95.5006	gamma	ok
JABCOR020000001.1	JABCON020000001.1	93.5833	93.5833	0.0017	0.0015	2.06595	1	1.0000	0	93.5833	uniform	ok
JAAXXZ010000017.1	JAAXTX010000033.1	99.9999	99.9999	0.0149	0.0124	2.79073	5	0.9737	1	99.9999	uniform	ok
JAAXXI010000030.1	JAAXXY010000037.1	88.8865	88.8865	0.0441	0.0335	0.54065	10	0.9808	1	88.8865	uniform	ok
JAAXXI010000030.1	JAAXXD010000031.1	90.3320	90.3320	0.0018	0.0018	2.05611	1	1.0000	0	90.3320	uniform	INCONSISTENT
JAAXXI010000030.1	JAAXVR010000032.1	88.1273	88.1273	0.1309	0.1210	0.36715	18	1.0000	0	88.1273	uniform	BELOW_DETECTION
JAAXWU010000024.1	JAAXWO010000019.1	90.2494	90.2494	0.0097	0.0103	0.96462	4	0.9412	1	90.2494	uniform	ok
JAAXWU010000024.1	JAAXWQ010000002.1	91.2687	91.2687	0.0120	0.0149	0.72241	7	0.9667	1	91.2687	uniform_fallback	INCONSISTENT
JAAXWU010000024.1	JAAXXR010000026.1	91.4972	91.4972	0.0078	0.0091	1.03131	3	1.0000	0	91.4972	uniform	ok
JAAXWU010000024.1	JAAXXD010000031.1	93.8953	94.5800	0.2467	0.2589	0.13016	110	0.9728	21	93.8953	gamma	ok
JAAXWU010000024.1	JAAXWP010000040.1	89.7343	89.7343	0.0049	0.0046	1.28082	2	1.0000	0	89.7343	uniform	ok
JAAXWO010000019.1	JAAXWQ010000002.1	86.2810	86.2810	0.1088	0.1251	0.48400	8	0.9661	2	86.2810	uniform	BELOW_DETECTION
JAAXWO010000019.1	JAAXXR010000026.1	88.6120	88.6120	0.0507	0.0571	0.56387	7	1.0000	0	88.6120	uniform	INCONSISTENT
JAAXWO010000019.1	JAAXXD010000031.1	88.1737	88.1737	0.0083	0.0085	1.20598	2	1.0000	0	88.1737	uniform	INCONSISTENT
JAAXWO010000019.1	JAAXWP010000040.1	86.9224	86.9224	0.0412	0.0380	0.72967	4	1.0000	0	86.9224	uniform	BELOW_DETECTION
JAAXWQ010000002.1	JAAXXY010000037.1	91.8769	91.8769	0.0006	0.0004	2.16776	1	1.0000	0	91.8769	uniform_fallback	INCONSISTENT
JAAXWQ010000002.1	JAAXXR010000026.1	87.0868	87.0868	0.2621	0.2546	0.29024	22	0.9385	11	87.0868	uniform	BELOW_DETECTION
JAAXWQ010000002.1	JAAXXD010000031.1	88.5360	88.5360	0.0352	0.0303	0.65582	6	0.9167	3	88.5360	uniform	INCONSISTENT
JAAXWQ010000002.1	JAAXWP010000040.1	88.7375	88.7375	0.0865	0.0708	0.43153	12	0.9286	6	88.7375	uniform	INCONSISTENT
NVWL01000017.1	PFJE01000078.1	90.5770	90.5770	0.0040	0.0059	1.22581	1	1.0000	0	90.5770	uniform_fallback	INCONSISTENT
