pairid	anim_ani	band	n_syn2b	n_dnadiff	n_matched	n_syn2b_only	n_dnadiff_only	median_dist	max_dist	shared_tags	spacing_bp	observable_fraction	dists
GCF_002156965.1__GCA_013867245.1		unknown	1	5	1	0	4	80931	80931	125	36000	1.0000	80931
GCA_902629535.1__GCA_902563075.1		unknown	0	1	0	0	1			42	107143	0.7083	
GCF_002939985.1__GCF_001304695.1		unknown	6	10	6	0	4	359804	1914702	468	9615	0.9524	149121,159613,295297,424310,1427775,1914702
GCA_902596515.1__GCA_902540235.1		unknown	1	2	1	0	1	176217	176217	13	346154	0.8333	176217
GCA_902574425.1__GCA_902521995.1		unknown	0	2	0	0	2			74	60811	0.6415	
GCA_902511575.1__GCA_902511425.1		unknown	0	5	0	0	5			61	73770	0.9730	
GCF_018917935.1__GCA_002441865.1		unknown	1	19	1	0	18	4151	4151	314	14331	0.9563	4151
GCA_902559935.1__GCA_902538885.1		unknown	0	5	0	0	5			66	68182	0.6875	
GCA_003281685.1__GCF_017696205.1		unknown	0	8	0	0	8			168	26786	0.8675	
GCA_902632055.1__GCA_902613795.1		unknown	0	2	0	0	2			24	187500	0.4444	
GCA_902614055.1__GCA_902545035.1		unknown	0	1	0	0	1			32	140625	0.7368	
GCF_013032445.1__GCF_013032095.1		unknown	5	9	5	0	4	164120	3079821	212	21226	0.9314	35390,64051,164120,334713,3079821
GCA_002723035.1__GCA_902626605.1		unknown	0	2	0	0	2			41	109756	0.5600	
GCA_902593905.1__GCA_902535505.1		unknown	0	1	0	0	1			13	346154	0.7500	
GCF_001458395.1__GCA_001730095.1		unknown	4	18	4	0	14	251372	501658	168	26786	0.9254	162860,172142,330602,501658
GCF_900095845.1__GCF_000215385.1		unknown	5	18	5	0	13	7693	70192	172	26163	1.0000	159,3994,7693,68657,70192
GCF_004307425.1__GCA_903837305.1		unknown	0	2	0	0	2			131	34351	1.0000	
GCA_015065785.1__GCA_015066465.1		unknown	5	20	5	0	15	137684	342045	95	47368	0.7660	9694,40633,137684,240343,342045
GCF_005239125.1__GCF_016862755.1		unknown	10	11	10	0	1	494906	1939367	717	6276	0.6880	12766,30103,38183,147473,456044,533768,545135,592334,1876382,1939367
GCA_900551995.1__GCA_000435555.1		unknown	0	17	0	0	17			85	52941	0.5294	
GCA_902610815.1__GCA_902576605.1		unknown	1	3	1	0	2	308855	308855	93	48387	0.9474	308855
GCF_902460545.1__GCA_002092835.1		unknown	28	19	19	9	0	10977	173527	584	7705	0.9894	289,998,1382,1885,2281,3197,3415,6670,7023,10977,11322,14388,37888,48149,61321,67164,74424,89260,173527
GCF_002964575.1__GCF_002960625.1		unknown	23	23	23	0	0	60594	729643	490	9184	0.9455	91,749,5382,5411,8723,10011,13429,27293,31910,56842,59754,60594,74058,74467,80223,93863,100252,137276,281900,408448,427605,486184,729643
GCA_902628835.1__GCA_902628645.1		unknown	0	1	0	0	1			114	39474	0.9667	
GCF_009069125.1__GCF_000007365.1		unknown	0	1	0	0	1			4	1125000	1.0000	
GCA_902604835.1__GCA_902571385.1		unknown	0	1	0	0	1			199	22613	0.9091	
GCF_017695965.1__GCA_902522795.1		unknown	2	2	2	0	0	50627	59975	123	36585	1.0000	41279,59975
GCA_016873375.1__GCA_018970045.1		unknown	0	1	0	0	1			316	14241	0.6395	
GCF_001579665.1__GCA_905221295.1		unknown	23	14	14	9	0	24398	221213	147	30612	0.9291	447,472,3434,4568,7532,16706,20546,28250,42085,52253,149816,175197,197241,221213
GCA_009926815.1__GCA_903861235.1		unknown	0	3	0	0	3			136	33088	0.2571	
GCF_900095445.1__GCA_012523855.1		unknown	0	1	0	0	1			33	136364	0.6667	
GCA_003210275.1__GCA_003210285.1		unknown	2	4	2	0	2	166924	329432	268	16791	0.7358	4417,329432
GCA_902622825.1__GCA_902563575.1		unknown	2	2	2	0	0	147066	258153	104	43269	0.8211	35978,258153
GCF_006228125.1__GCF_900091435.1		unknown	1	9	1	0	8	770127	770127	327	13761	0.4578	770127
GCA_004213405.1__GCA_902628045.1		unknown	0	1	0	0	1			27	166667	0.8235	
GCA_003367665.1__GCF_900114565.1		unknown	0	21	0	0	21			207	21739	0.9171	
GCF_000015645.1__GCA_000634215.1		unknown	0	7	0	0	7			333	13514	0.9967	
GCF_002959895.1__GCA_018367495.1		unknown	1	6	1	0	5	42214	42214	295	15254	0.9945	42214
GCF_015776785.2__GCF_001188955.3		unknown	18	58	18	0	40	48118	307861	1504	2992	0.9979	251,291,3698,14697,18460,20415,28933,29392,44645,51592,69089,70523,87291,146431,200751,213118,219236,307861
GCF_017695975.1__GCA_902615165.1		unknown	1	1	1	0	0	590127	590127	115	39130	1.0000	590127
GCA_010202465.1__GCA_013100805.1		unknown	3	6	3	0	3	140595	146529	140	32143	1.0000	80729,140595,146529
GCA_902582605.1__GCA_902538495.1		unknown	0	2	0	0	2			16	281250	0.6000	
GCA_003213155.1__GCA_902620465.1		unknown	0	3	0	0	3			21	214286	0.8667	
GCA_003208695.1__GCA_003279935.1		unknown	0	8	0	0	8			97	46392	0.4744	
GCA_902623395.1__GCA_902557785.1		unknown	0	3	0	0	3			22	204545	0.8182	
GCA_016125555.1__GCA_011054555.1		unknown	2	4	2	0	2	1255566	1277758	170	26471	0.9647	1233373,1277758
GCF_003501885.1__GCF_016909575.1		unknown	3	10	3	0	7	229802	1220595	408	11029	0.5576	70179,229802,1220595
GCF_904848665.1__GCF_902859945.1		unknown	24	14	14	10	0	76059	883666	497	9054	0.9661	1996,10585,39407,45997,49518,62703,73881,78237,88385,374630,521355,527810,614501,883666
GCF_014251715.1__GCF_003226855.1		unknown	0	1	0	0	1			7	642857	1.0000	
GCA_900550465.1__GCA_000432775.1		unknown	20	30	20	0	10	37890	762353	569	7909	0.9707	387,388,480,1033,3044,4048,17029,21359,29389,36919,38860,39122,61803,69945,76475,210228,341608,433743,594663,762353
GCA_017549285.1__GCA_017473925.1		unknown	4	13	4	0	9	67538	92244	95	47368	0.7755	13617,54406,80670,92244
GCF_004916905.1__GCF_900636535.1		unknown	0	23	0	0	23			212	21226	0.8152	
GCA_003279935.1__GCA_003282225.1		unknown	0	3	0	0	3			208	21635	0.9294	
GCF_000832545.1__GCF_014200605.1		unknown	0	6	0	0	6			120	37500	0.5094	
GCA_014240005.1__GCA_000402815.1		unknown	0	3	0	0	3			11	409091	0.5000	
GCF_002574545.1__GCF_002156865.1		unknown	0	9	0	0	9			89	50562	0.7833	
GCF_900239945.1__GCF_000007205.1		unknown	0	2	0	0	2			23	195652	1.0000	
GCF_003149025.1__GCF_001634385.1		unknown	0	1	0	0	1			147	30612	0.9846	
GCA_900540385.1__GCA_002297365.1		unknown	0	2	0	0	2			61	73770	0.6038	
GCA_014653935.1__GCA_902585265.1		unknown	0	3	0	0	3			22	204545	0.8182	
GCA_003212055.1__GCA_902591275.1		unknown	0	1	0	0	1			83	54217	0.7069	
GCF_902499135.1__GCA_001883705.1		unknown	22	7	7	15	0	138612	2411533	1516	2968	0.9668	21999,65339,107861,138612,426147,565679,2411533
GCA_017437265.1__GCA_017397895.1		unknown	3	13	3	0	10	795777	839828	147	30612	0.4364	59598,795777,839828
GCA_013334655.1__GCA_903901395.1		unknown	8	8	8	0	0	121143	440625	223	20179	0.7385	32427,54445,83923,89475,152811,242644,308814,440625
GCA_900544825.1__GCF_009494395.1		unknown	28	25	25	3	0	60462	2602517	472	9534	0.8361	114,1057,1162,1263,1764,3779,7783,30026,34078,39130,50108,51674,60462,60617,85158,89821,97714,105002,168036,204489,330557,352466,426146,2214258,2602517
GCA_003599455.1__GCA_003241965.1		unknown	18	8	8	10	0	303429	610310	352	12784	0.8017	9811,31917,122899,275179,331679,533769,539812,610310
GCA_900551705.1__GCA_900545735.1		unknown	0	4	0	0	4			22	204545	0.7000	
GCA_003141695.1__GCA_003134115.1		unknown	6	6	6	0	0	126762	723223	250	18000	0.6601	1181,29677,84129,169394,432661,723223
GCA_902543855.1__GCA_902521795.1		unknown	0	1	0	0	1			23	195652	0.8667	
GCA_017421125.1__GCA_003446295.1		unknown	2	1	1	1	0	621703	621703	178	25281	0.6163	621703
GCF_001412105.1__GCF_001412085.1		unknown	2	1	1	1	0	290116	290116	61	73770	1.0000	290116
GCA_003213855.1__GCA_003281485.1		unknown	1	4	1	0	3	8454	8454	122	36885	0.8119	8454
GCA_001580565.1__GCA_000648925.1		unknown	92	14	14	78	0	20360	224373	2868	1569	0.9503	1286,2008,4990,7289,12757,15589,19744,20977,24114,32681,90353,100106,218034,224373
GCA_902626645.1__GCA_902574345.1		unknown	0	5	0	0	5			85	52941	0.9531	
GCF_001956585.1__GCF_001929375.1		unknown	5	10	5	0	5	112215	352915	449	10022	0.9410	16013,106210,112215,260312,352915
GCA_902632445.1__GCA_902610115.1		unknown	0	2	0	0	2			12	375000	0.6667	
GCF_003219815.1__GCF_013376105.1		unknown	5	6	5	0	1	588145	2181752	191	23560	0.8859	28272,52300,588145,1033913,2181752
GCA_902628645.1__GCA_902562275.1		unknown	0	2	0	0	2			39	115385	0.8400	
GCF_004634245.1__GCF_003254625.1		unknown	8	15	8	0	7	271224	3542019	110	40909	0.8764	160,40711,91854,118720,423729,590076,651770,3542019
GCF_009828765.1__GCF_011301115.1		unknown	5	9	5	0	4	29838	318289	403	11166	0.9478	21088,25852,29838,176640,318289
GCA_013538805.1__GCA_002898655.1		unknown	1	8	1	0	7	148	148	102	44118	1.0000	148
GCA_009924165.1__GCA_903933765.1		unknown	0	1	0	0	1			117	38462	0.3143	
GCA_010025655.1__GCA_009927665.1		unknown	1	6	1	0	5	1770	1770	117	38462	0.3125	1770
GCA_902519075.1__GCA_902517895.1		unknown	0	2	0	0	2			81	55556	0.6000	
GCA_005843825.1__GCA_903904495.1		unknown	0	7	0	0	7			82	54878	0.9286	
GCA_011389555.1__GCA_011389835.1		unknown	0	3	0	0	3			129	34884	0.5660	
GCF_015667795.1__GCA_900766315.1		unknown	3	13	3	0	10	59275	775949	752	5984	0.9404	5144,59275,775949
GCF_014635085.1__GCF_000613885.1		unknown	1	2	1	0	1	267522	267522	132	34091	0.9727	267522
GCA_902635515.1__GCA_902588925.1		unknown	0	1	0	0	1			18	250000	0.6667	
GCA_900543625.1__GCA_900757655.1		unknown	27	11	11	16	0	4970	83031	573	7853	0.9657	1013,1516,2941,4154,4212,4970,6643,15883,57086,79631,83031
GCA_902629955.1__GCA_902572945.1		unknown	0	2	0	0	2			19	236842	0.5714	
GCA_001316265.1__GCA_001316005.1		unknown	1	14	1	0	13	33217	33217	63	71429	0.8163	33217
GCF_002723935.1__GCF_000964465.1		unknown	2	6	2	0	4	368011	655364	154	29221	0.9914	80658,655364
GCA_009922685.1__GCA_007280285.1		unknown	1	0	0	1	0			107	42056	0.6275	
GCA_017623055.1__GCA_017467905.1		unknown	4	5	4	0	1	527027	1187971	77	58442	0.8113	40083,187223,866831,1187971
GCF_002743375.1__GCF_000425545.1		unknown	0	16	0	0	16			195	23077	0.9647	
GCA_009841115.1__GCA_007571365.1		unknown	13	27	13	0	14	73830	446859	435	10345	0.8941	579,1188,22686,22848,24955,33026,73830,118233,165676,180018,309657,322661,446859
GCA_016290295.1__GCA_902802755.1		unknown	8	23	8	0	15	13716	48993	567	7937	0.9176	1486,4094,4256,11508,15925,16134,29993,48993
GCA_900321255.1__GCA_902761275.1		unknown	35	13	13	22	0	91873	268654	464	9698	0.8554	5156,7013,23131,27294,55832,78001,91873,168888,180113,193665,200868,222337,268654
GCA_015062905.1__GCA_900316895.1		unknown	0	2	0	0	2			112	40179	0.7636	
GCA_009809575.1__GCF_000146325.1		unknown	3	11	3	0	8	9116	124452	317	14196	0.9872	1105,9116,124452
GCA_009923995.1__GCF_009208735.1		unknown	8	12	8	0	4	450100	2394032	1675	2687	0.9346	7959,129149,283783,388313,511888,597842,1414853,2394032
GCF_003254585.1__GCF_016405855.1		unknown	5	31	5	0	26	112983	211784	397	11335	0.9661	64036,105198,112983,160898,211784
GCF_000833605.1__GCF_014201515.1		unknown	7	17	7	0	10	106142	144349	180	25000	0.8766	541,579,35712,106142,121086,143548,144349
GCA_905214905.1__GCA_900752015.1		unknown	4	10	4	0	6	119894	156477	939	4792	0.9173	92179,114699,125090,156477
GCF_002913745.1__GCF_902460705.1		unknown	37	15	15	22	0	10653	231064	178	25281	0.8140	436,2277,3016,4408,4521,6430,7767,10653,12304,14466,16521,17212,72359,119009,231064
GCF_015865005.1__GCF_001895025.1		unknown	22	15	15	7	0	99166	1145018	1071	4202	0.8243	308,29762,35232,49928,59897,90624,99127,99166,120230,191071,249847,296528,310068,434543,1145018
GCA_017648225.1__GCA_017520845.1		unknown	9	3	3	6	0	351401	451643	552	8152	0.6507	319552,351401,451643
GCA_017962165.1__GCA_017617035.1		unknown	2	31	2	0	29	16080	23854	69	65217	0.6458	8305,23854
GCF_008369405.1__GCF_003943505.1		unknown	5	11	5	0	6	64868	236280	456	9868	0.9723	1401,14587,64868,84192,236280
GCA_016871915.1__GCA_903906325.1		unknown	0	2	0	0	2			133	33835	0.6977	
GCA_902779315.1__GCA_902770725.1		unknown	4	12	4	0	8	177896	748866	168	26786	0.6289	3196,55530,300261,748866
GCA_002069605.1__GCA_012517635.1		unknown	0	1	0	0	1			77	58442	0.5714	
GCA_902616165.1__GCA_902593405.1		unknown	0	1	0	0	1			61	73770	0.5526	
GCA_003280985.1__GCA_902518475.1		unknown	5	6	5	0	1	117540	627896	143	31469	0.8833	464,913,117540,284830,627896
GCA_017521365.1__GCA_017516745.1		unknown	7	15	7	0	8	100933	222256	327	13761	0.6645	1762,11093,84425,100933,133197,146921,222256
GCF_002013895.1__GCF_002013375.1		unknown	8	15	8	0	7	15215	588726	313	14377	0.9331	108,479,1843,3586,26844,58263,172733,588726
GCA_900544195.1__GCA_002321335.1		unknown	0	13	0	0	13			117	38462	0.5778	
GCA_905618805.1__GCA_905612385.1		unknown	0	1	0	0	1			13	346154	0.6000	
GCA_902604545.1__GCA_902555665.1		unknown	0	3	0	0	3			77	58442	0.7200	
GCA_007695035.1__GCA_003559985.1		unknown	0	4	0	0	4			74	60811	0.8750	
GCA_902557235.1__GCA_902541825.1		unknown	0	3	0	0	3			60	75000	0.9143	
GCA_902582155.1__GCA_902579605.1		unknown	0	1	0	0	1			24	187500	0.7500	
GCF_018070325.1__GCF_015751765.1		unknown	57	58	57	0	1	153388	5647739	2699	1667	0.9429	36,249,641,1673,2119,2435,2764,2983,3616,9615,10704,12154,12261,12633,18923,23140,30301,39823,46202,51182,60073,66795,94181,114523,128307,131430,133599,135177,153388,154426,162285,167155,168467,189552,250566,262924,267513,287049,288155,293518,318414,338533,381937,450497,545153,578140,624480,795817,858015,935859,948647,1022235,1064974,1110566,1616033,4211596,5647739
GCF_014251255.1__GCF_003268615.1		unknown	0	1	0	0	1			11	409091	1.0000	
GCA_902624105.1__GCA_902623195.1		unknown	0	2	0	0	2			59	76271	0.6364	
GCA_009843735.1__GCA_009837445.1		unknown	8	33	8	0	25	5118	142138	1021	4407	0.8867	366,3100,3293,3748,6488,37261,51335,142138
GCF_001457025.1__GCF_000962805.1		unknown	8	10	8	0	2	117520	668096	293	15358	0.9771	15438,68032,87691,88977,146062,341389,406206,668096
GCA_003212515.1__GCA_003214695.1		unknown	0	1	0	0	1			38	118421	0.6190	
GCA_003212115.1__GCA_003212615.1		unknown	0	4	0	0	4			52	86538	0.7143	
GCA_900764955.1__GCA_900761995.1		unknown	7	3	3	4	0	96706	181134	387	11628	0.9496	11908,96706,181134
GCF_900474185.1__GCA_013911515.1		unknown	0	3	0	0	3			153	29412	0.9811	
GCF_014251555.1__GCF_003226855.1		unknown	0	1	0	0	1			5	900000	1.0000	
GCA_900539885.1__GCA_003449675.1		unknown	19	29	19	0	10	22133	181591	176	25568	0.9053	1394,6313,8717,15440,15499,15707,16046,16512,16928,22133,33393,35029,46773,57575,83711,84495,118088,149625,181591
GCA_903903975.1__GCA_903831925.1		unknown	3	3	3	0	0	493935	1292920	1416	3178	0.9135	152776,493935,1292920
GCA_902608845.1__GCA_902520695.1		unknown	0	4	0	0	4			73	61644	0.6885	
GCA_902538745.1__GCA_902538495.1		unknown	0	1	0	0	1			127	35433	0.9009	
GCA_015067025.1__GCA_017465545.1		unknown	6	23	6	0	17	24924	102464	109	41284	0.9057	447,14691,19185,30663,43412,102464
GCA_003283025.1__GCA_902615715.1		unknown	0	1	0	0	1			17	264706	0.1667	
GCA_902597055.1__GCA_902586395.1		unknown	0	1	0	0	1			45	100000	0.8095	
GCA_902628605.1__GCA_902598305.1		unknown	0	3	0	0	3			199	22613	0.7923	
GCF_001423485.1__GCF_900105205.1		unknown	3	6	3	0	3	537866	658055	329	13678	0.9848	62450,537866,658055
GCA_902601865.1__GCA_902546975.1		unknown	0	2	0	0	2			30	150000	0.5600	
GCA_018262855.1__GCA_002506105.1		unknown	1	8	1	0	7	161644	161644	85	52941	0.8980	161644
GCF_002086455.1__GCF_001667375.1		unknown	4	11	4	0	7	305520	515858	376	11968	0.8997	58246,154346,456694,515858
GCA_902598825.1__GCA_902573705.1		unknown	0	1	0	0	1			11	409091	0.6667	
GCA_015067315.1__GCA_018110905.1		unknown	6	22	6	0	16	59268	107248	114	39474	0.8028	8935,9111,40867,77670,102474,107248
GCA_902621855.1__GCA_902522865.1		unknown	0	2	0	0	2			95	47368	0.9500	
GCA_902574425.1__GCA_902558895.1		unknown	0	3	0	0	3			62	72581	0.6486	
GCA_902595885.1__GCA_902543535.1		unknown	0	1	0	0	1			9	500000	0.7500	
GCA_002171295.2__GCA_902584445.1		unknown	0	1	0	0	1			25	180000	0.6364	
GCA_003279685.1__GCA_902592375.1		unknown	0	2	0	0	2			10	450000	1.0000	
GCA_017963105.1__GCA_017541665.1		unknown	41	5	5	36	0	9311	28679	336	13393	0.6679	647,6262,9311,10453,28679
GCF_000741715.1__GCF_018555455.1		unknown	7	6	6	1	0	153957	850098	308	14610	0.9694	13169,15701,153184,154730,356191,850098
GCA_017963105.1__GCA_902762495.1		unknown	70	16	16	54	0	4158	51792	548	8212	0.7658	93,189,314,489,1410,1751,2518,4037,4278,11601,15040,17281,23474,30724,42412,51792
GCA_902796985.1__GCA_902773215.1		unknown	0	5	0	0	5			191	23560	0.4483	
GCA_902571015.1__GCA_902523125.1		unknown	0	4	0	0	4			37	121622	0.7647	
GCA_018660825.1__GCA_018658605.1		unknown	0	1	0	0	1			266	16917	0.6917	
GCA_003215055.1__GCA_902526645.1		unknown	0	1	0	0	1			11	409091	0.8333	
GCF_011369485.1__GCF_003999415.1		unknown	14	16	14	0	2	187628	2852219	957	4702	0.9585	2173,62144,67429,119379,148480,166575,172652,202604,379490,693646,758691,814135,822345,2852219
GCA_902582605.1__GCA_902528645.1		unknown	0	4	0	0	4			131	34351	0.9314	
GCF_900177705.1__GCF_900142545.1		unknown	25	30	25	0	5	38572	1920438	999	4505	0.9854	134,167,635,701,720,1493,4050,9366,12053,18724,28469,31335,38572,40983,41116,63748,86218,107437,114817,115192,170533,202766,1661476,1781080,1920438
GCA_900551355.1__GCA_900547745.1		unknown	5	4	4	1	0	91310	385619	366	12295	0.5651	9274,66289,116331,385619
GCF_013523055.1__GCA_017744435.1		unknown	5	5	5	0	0	2570261	3903037	197	22843	0.9128	288366,1187592,2570261,3155070,3903037
GCA_902625945.1__GCA_902554785.1		unknown	0	1	0	0	1			12	375000	0.6000	
GCA_003212005.1__GCA_003283415.1		unknown	0	2	0	0	2			11	409091	0.7500	
GCF_003942795.1__GCA_905221545.1		unknown	18	11	11	7	0	5130	250865	156	28846	0.8593	493,1476,2762,2810,3218,5130,17465,54729,136937,171576,250865
GCF_904846345.1__GCF_904846285.1		unknown	12	9	9	3	0	620198	1864065	334	13473	0.9705	68,36286,45705,177639,620198,1418986,1435617,1465256,1864065
GCF_007670255.1__GCF_006964045.1		unknown	1	4	1	0	3	1331140	1331140	192	23438	0.9742	1331140
GCA_017545535.1__GCA_902801845.1		unknown	57	21	21	36	0	8777	85682	1138	3954	0.9760	538,671,1138,1702,1741,2027,2164,2744,2933,4532,8777,17793,21949,30094,39451,45669,48218,58348,71432,83050,85682
GCA_003216815.1__GCA_003284375.1		unknown	0	3	0	0	3			39	115385	0.6154	
GCA_003171065.1__GCA_003141955.1		unknown	6	10	6	0	4	72528	191806	390	11538	0.7372	227,4592,69851,75205,171040,191806
GCA_902622655.1__GCA_902525565.1		unknown	0	1	0	0	1			23	195652	0.5455	
GCA_003279765.1__GCA_902588855.1		unknown	0	4	0	0	4			77	58442	0.6786	
GCF_002563895.1__GCF_000612585.1		unknown	2	36	2	0	34	4144	6344	1823	2468	0.9994	1945,6344
GCF_003003925.1__GCF_019038415.1		unknown	5	12	5	0	7	8371	20272	212	21226	0.9884	1298,3404,8371,19549,20272
GCA_003213625.1__GCA_902587025.1		unknown	1	4	1	0	3	138609	138609	192	23438	0.9829	138609
GCF_000400365.1__GCA_001048675.1		unknown	7	5	5	2	0	1368289	3655124	203	22167	0.7204	14344,554056,1368289,1879285,3655124
GCF_003942795.1__GCA_905221085.1		unknown	16	10	10	6	0	54404	176891	157	28662	0.8276	3095,10335,17653,21386,23803,85004,91815,94662,130204,176891
GCA_903934745.1__GCA_903823115.1		unknown	0	3	0	0	3			236	19068	0.3204	
GCF_001807265.1__GCA_900156035.1		unknown	8	6	6	2	0	162704	808802	641	7020	0.9518	3042,31071,84496,240912,315662,808802
GCA_018110905.1__GCA_017424665.1		unknown	1	6	1	0	5	54882	54882	112	40179	0.7632	54882
GCA_902592325.1__GCA_902571235.1		unknown	0	1	0	0	1			10	450000	0.0000	
GCA_005800655.1__GCA_903910765.1		unknown	1	1	1	0	0	468073	468073	128	35156	0.7179	468073
GCA_902617375.1__GCA_902567115.1		unknown	1	5	1	0	4	4724	4724	129	34884	0.9778	4724
GCF_016863535.1__GCA_005402585.1		unknown	17	28	17	0	11	109708	2177586	442	10181	0.9427	4363,18105,25061,28372,76609,94475,95137,102013,109708,192684,258259,326793,331768,881226,1237140,1543472,2177586
GCF_900102375.1__GCF_000336875.1		unknown	15	28	15	0	13	25906	416202	377	11936	0.9673	489,665,2232,3670,4559,12711,13300,25906,35375,45588,47480,77572,210495,308075,416202
GCA_900546295.1__GCA_002405995.1		unknown	3	8	3	0	5	204237	409907	117	38462	0.6786	151127,204237,409907
GCA_903831005.1__GCA_003569165.1		unknown	2	2	2	0	0	1085864	1385562	148	30405	0.3065	786165,1385562
GCA_902605135.1__GCA_902597015.1		unknown	3	1	1	2	0	312811	312811	52	86538	0.4722	312811
GCA_902595125.1__GCA_902573705.1		unknown	0	3	0	0	3			123	36585	0.9381	
GCA_017521145.1__GCA_904502165.1		unknown	0	4	0	0	4			62	72581	0.1429	
GCA_902630925.1__GCA_000419545.1		unknown	0	3	0	0	3			15	300000	0.0000	
GCF_000743705.1__GCF_900172215.1		unknown	8	15	8	0	7	58097	2306261	104	43269	0.9302	19088,28800,33833,46270,69924,132172,1513266,2306261
GCF_001428305.1__GCF_000297495.1		unknown	5	8	5	0	3	95316	613317	234	19231	0.9941	13432,58836,95316,253296,613317
GCA_002719335.1__GCA_014239555.1		unknown	0	6	0	0	6			71	63380	0.6667	
GCA_017540385.1__GCA_902780135.1		unknown	2	4	2	0	2	434576	765708	167	26946	0.2113	103443,765708
GCA_902590465.1__GCA_902536205.1		unknown	0	1	0	0	1			11	409091	0.4000	
GCA_017449485.1__GCA_017432565.1		unknown	1	16	1	0	15	55327	55327	191	23560	0.6267	55327
GCA_902611465.1__GCA_902591775.1		unknown	4	2	2	2	0	2212	3623	93	48387	0.8857	800,3623
GCA_903994365.1__GCA_903915955.1		unknown	6	17	6	0	11	108072	642860	475	9474	0.9818	3726,45087,92343,123801,265707,642860
GCA_900554615.1__GCA_001916775.1		unknown	0	4	0	0	4			55	81818	0.6304	
GCA_017515475.1__GCA_017418585.1		unknown	0	2	0	0	2			337	13353	0.9639	
GCA_003210695.1__GCA_003279855.1		unknown	0	5	0	0	5			55	81818	0.2292	
GCA_017434685.1__GCA_902788245.1		unknown	0	2	0	0	2			127	35433	0.4595	
GCF_003858535.1__GCF_004151275.1		unknown	8	31	8	0	23	69460	172526	66	68182	0.6905	4613,38576,53037,53878,85043,117863,121056,172526
GCA_000955875.1__GCA_013361975.1		unknown	2	3	2	0	1	851626	1228166	771	5837	0.9928	475085,1228166
GCA_013114705.1__GCF_001870125.1		unknown	0	7	0	0	7			41	109756	0.0000	
GCA_003284275.1__GCA_902545945.1		unknown	0	1	0	0	1			23	195652	0.7500	
GCA_902604005.1__GCA_902571925.1		unknown	0	2	0	0	2			8	562500	1.0000	
