pairid	band	phylum	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCF_000243395.2__GCF_000231055.2	80-85	Actinobacteriota	1998.0	1997.0	51.0	49.0	0.0	0.0	24.0	22.0	986.0	995.0	1985403.0	1768567.0	0.0	0.0	0.0	0.0
GCF_011752565.1__GCF_900536025.1	85-90	Proteobacteria	2926.0	2895.0	18.0	20.0	185.0	149.0	1.0	3.0	1525.0	1433.0	2664420.0	2990502.0	1.0	0.0	78.0	0.0
GCF_001886615.1__GCA_018401555.1	80-85	Proteobacteria	2045.0	2072.0	38.0	33.0	0.0	148.0	56.0	9.0	1108.0	995.0	1691855.0	2108841.0	0.0	0.0	0.0	0.0
GCA_002722525.1__GCA_002703045.1	90-95	Actinobacteriota	125.0	166.0	0.0	0.0	9.0	42.0	0.0	0.0	89.0	86.0	349076.0	325034.0	0.0	0.0	0.0	0.0
GCF_002910915.1__GCF_900116325.1	80-85	Actinobacteriota	3408.0	3429.0	4.0	4.0	237.0	126.0	7.0	12.0	1670.0	1854.0	4720321.0	3966141.0	0.0	0.0	0.0	0.0
GCF_000949385.2__GCF_012767755.2	80-85	Proteobacteria	2976.0	2975.0	135.0	144.0	0.0	0.0	122.0	110.0	1467.0	1482.0	4122089.0	3204512.0	0.0	0.0	0.0	0.0
GCF_004365355.1__GCF_014205295.1	80-85	Actinobacteriota	3759.0	3756.0	59.0	54.0	49.0	0.0	31.0	57.0	1865.0	1857.0	3860762.0	4423517.0	0.0	0.0	0.0	0.0
GCA_005778835.1__GCA_001464255.1	85-90	Actinobacteriota	1533.0	1551.0	3.0	4.0	112.0	265.0	2.0	2.0	1032.0	768.0	897631.0	1242929.0	0.0	0.0	0.0	0.0
GCF_000813705.1__GCF_000227275.1	95-100	Proteobacteria	3800.0	3664.0	20.0	52.0	675.0	431.0	14.0	75.0	1576.0	1457.0	1012491.0	720897.0	1.0	0.0	70.0	0.0
GCF_002214505.1__GCF_000221185.1	80-85	Methanobacteriota_B	920.0	920.0	8.0	10.0	0.0	0.0	14.0	13.0	447.0	444.0	1165924.0	1186253.0	0.0	0.0	0.0	0.0
GCF_004519295.1__GCF_006539945.1	85-90	Actinobacteriota	2160.0	2178.0	1.0	7.0	49.0	88.0	0.0	0.0	1123.0	1044.0	1297121.0	1086334.0	0.0	0.0	0.0	0.0
GCF_002206635.1__GCA_900095165.1	80-85	Proteobacteria	484.0	480.0	2.0	4.0	27.0	0.0	3.0	4.0	232.0	265.0	830415.0	1027336.0	0.0	0.0	0.0	0.0
GCF_005938745.2__GCF_001894805.1	90-95	Actinobacteriota	1236.0	1274.0	60.0	48.0	13.0	87.0	41.0	12.0	561.0	624.0	1179686.0	1760572.0	0.0	0.0	0.0	0.0
GCA_003278095.1__GCA_003282435.1	90-95	Proteobacteria	161.0	215.0	3.0	3.0	24.0	55.0	3.0	2.0	88.0	118.0	273483.0	1056213.0	0.0	0.0	0.0	0.0
GCA_902597095.1__GCA_902537815.1	90-95	Proteobacteria	366.0	390.0	5.0	5.0	62.0	79.0	5.0	5.0	188.0	199.0	615930.0	888685.0	0.0	0.0	0.0	0.0
GCA_014382685.1__GCA_000404785.1	85-90	Cloacimonadota	933.0	860.0	2.0	1.0	162.0	78.0	5.0	4.0	537.0	525.0	1041056.0	480675.0	0.0	0.0	0.0	0.0
GCF_001514195.1__GCF_000745715.1	90-95	Actinobacteriota	4345.0	4369.0	32.0	42.0	214.0	268.0	25.0	15.0	2149.0	2126.0	3386975.0	3242832.0	1.0	1.0	99.0	31.0
GCF_001559595.1__GCF_900167155.1	80-85	Proteobacteria	1606.0	1604.0	1.0	1.0	32.0	119.0	0.0	0.0	924.0	802.0	2296638.0	3230148.0	1.0	1.0	149.0	109.0
GCF_013778505.1__GCF_003352185.1	80-85	Proteobacteria	2411.0	2387.0	31.0	52.0	151.0	0.0	7.0	76.0	1207.0	1218.0	4004997.0	4030061.0	1.0	0.0	149.0	0.0
GCA_016839655.1__GCA_016839635.1	85-90	Asgardarchaeota	1347.0	1313.0	5.0	3.0	128.0	81.0	0.0	0.0	717.0	788.0	1404708.0	1317054.0	0.0	0.0	0.0	0.0
GCF_900143055.1__GCA_002449765.1	85-90	Fibrobacterota	2278.0	2282.0	73.0	70.0	235.0	231.0	8.0	10.0	1094.0	1130.0	1641997.0	1785999.0	1.0	2.0	113.0	381.0
GCF_007050945.1__GCF_011045025.1	85-90	Actinobacteriota	5708.0	5740.0	22.0	21.0	385.0	721.0	54.0	39.0	3188.0	2892.0	4977777.0	6241458.0	0.0	0.0	0.0	0.0
GCF_013201605.1__GCF_000816785.1	85-90	Campylobacterota	563.0	563.0	27.0	35.0	0.0	0.0	12.0	12.0	294.0	216.0	441077.0	383266.0	0.0	0.0	0.0	0.0
GCA_003265685.1__GCA_017983795.1	85-90	Proteobacteria	2818.0	2812.0	5.0	5.0	299.0	166.0	4.0	6.0	1405.0	1565.0	1975706.0	3892395.0	0.0	0.0	0.0	0.0
GCA_017616435.1__GCA_017619735.1	80-85	Firmicutes_A	1049.0	1032.0	0.0	1.0	90.0	58.0	2.0	2.0	547.0	567.0	986231.0	1024865.0	0.0	0.0	0.0	0.0
GCF_014058425.1__GCF_001435505.1	90-95	Firmicutes	1091.0	1165.0	28.0	28.0	0.0	157.0	22.0	1.0	493.0	504.0	398950.0	458403.0	0.0	1.0	0.0	117.0
GCA_902620525.1__GCA_902574035.1	85-90	Proteobacteria	172.0	164.0	1.0	0.0	9.0	7.0	0.0	0.0	92.0	88.0	185502.0	242261.0	0.0	0.0	0.0	0.0
GCA_902594605.1__GCA_902554745.1	90-95	Proteobacteria	115.0	117.0	0.0	0.0	11.0	26.0	1.0	1.0	77.0	67.0	278754.0	303042.0	0.0	1.0	0.0	48.0
GCF_900155425.1__GCF_000154105.1	85-90	Bacteroidota	1727.0	1749.0	38.0	31.0	54.0	116.0	48.0	25.0	891.0	762.0	1581380.0	2178730.0	1.0	1.0	109.0	110.0
GCF_002086515.1__GCF_002101775.1	85-90	Actinobacteriota	1587.0	1570.0	2.0	1.0	78.0	57.0	0.0	0.0	841.0	854.0	1429200.0	1287597.0	1.0	1.0	56.0	53.0
GCF_900106015.1__GCF_000418555.1	85-90	Proteobacteria	2301.0	2311.0	66.0	79.0	0.0	104.0	45.0	8.0	1066.0	1078.0	1246417.0	1675722.0	2.0	3.0	303.0	1027.0
GCF_000717595.1__GCA_007858575.1	85-90	Actinobacteriota	4152.0	4043.0	35.0	66.0	207.0	2.0	9.0	74.0	2027.0	2040.0	2839345.0	4178039.0	0.0	0.0	0.0	0.0
GCF_004349145.1__GCF_900107635.1	80-85	Bacteroidota	1547.0	1568.0	10.0	8.0	69.0	68.0	3.0	3.0	781.0	773.0	2380281.0	1744953.0	0.0	1.0	0.0	76.0
GCF_003034915.1__GCA_000824845.1	80-85	Proteobacteria	3659.0	3658.0	23.0	23.0	222.0	301.0	18.0	14.0	1896.0	1866.0	3641018.0	3597777.0	0.0	0.0	0.0	0.0
GCF_000210895.1__GCA_015255025.1	90-95	Proteobacteria	416.0	700.0	7.0	0.0	0.0	198.0	12.0	3.0	222.0	319.0	168530.0	573182.0	0.0	0.0	0.0	0.0
GCF_000718325.1__GCF_016907365.1	90-95	Actinobacteriota	1626.0	1484.0	8.0	9.0	66.0	0.0	2.0	4.0	753.0	714.0	931837.0	603960.0	0.0	0.0	0.0	0.0
GCF_015206895.1__GCF_014698035.1	90-95	Cyanobacteria	6977.0	6750.0	34.0	44.0	819.0	639.0	8.0	16.0	3198.0	2685.0	3019914.0	2445232.0	5.0	6.0	570.0	1845.0
GCA_902612575.1__GCA_902596675.1	85-90	Proteobacteria	167.0	162.0	0.0	0.0	25.0	27.0	0.0	0.0	108.0	102.0	409178.0	272000.0	0.0	0.0	0.0	0.0
GCF_009812035.1__GCF_014770435.1	90-95	Proteobacteria	684.0	664.0	18.0	14.0	64.0	0.0	0.0	7.0	281.0	330.0	428519.0	512293.0	2.0	0.0	853.0	0.0
GCF_019038615.1__GCF_902706295.1	80-85	Actinobacteriota	1671.0	1697.0	3.0	0.0	58.0	77.0	7.0	6.0	875.0	837.0	3039715.0	2875575.0	0.0	0.0	0.0	0.0
GCA_003166855.1__GCA_003134655.1	90-95	Acidobacteriota	3327.0	2945.0	4.0	2.0	502.0	188.0	3.0	15.0	1637.0	1593.0	3027355.0	1829831.0	0.0	0.0	0.0	0.0
GCA_003445555.1__GCA_002327235.1	90-95	Firmicutes_B	1084.0	828.0	4.0	4.0	278.0	59.0	1.0	2.0	516.0	489.0	1027866.0	330807.0	0.0	0.0	0.0	0.0
GCF_003544935.1__GCF_003346775.1	80-85	Campylobacterota	1008.0	1008.0	28.0	22.0	0.0	0.0	10.0	12.0	490.0	504.0	1776846.0	1696175.0	0.0	0.0	0.0	0.0
GCA_003279685.1__GCA_902556905.1	90-95	Proteobacteria	136.0	164.0	0.0	0.0	11.0	33.0	2.0	2.0	78.0	79.0	189858.0	261507.0	0.0	0.0	0.0	0.0
GCF_003614925.1__GCF_001766675.1	85-90	Actinobacteriota	1921.0	1934.0	4.0	4.0	83.0	46.0	2.0	2.0	1014.0	986.0	1441210.0	1771861.0	0.0	0.0	0.0	0.0
GCA_902763885.1__GCA_902760965.1	80-85	Bacteroidota	1330.0	1410.0	15.0	17.0	91.0	160.0	17.0	24.0	668.0	666.0	1304827.0	1693788.0	0.0	0.0	0.0	0.0
GCF_014649815.1__GCA_000720845.1	85-90	Actinobacteriota	3397.0	3408.0	13.0	17.0	132.0	172.0	21.0	14.0	1717.0	1660.0	3070005.0	2224401.0	0.0	0.0	0.0	0.0
GCA_902596975.1__GCA_902592965.1	90-95	Proteobacteria	142.0	149.0	0.0	0.0	15.0	18.0	3.0	3.0	78.0	83.0	267358.0	418161.0	0.0	0.0	0.0	0.0
GCA_016125555.1__GCF_000744895.1	80-85	Proteobacteria	1673.0	1667.0	12.0	16.0	70.0	2.0	0.0	36.0	833.0	846.0	1576174.0	1445994.0	0.0	0.0	0.0	0.0
GCF_002013415.1__GCA_000069185.1	80-85	Actinobacteriota	1500.0	1494.0	14.0	6.0	63.0	0.0	4.0	17.0	749.0	764.0	1861128.0	1611916.0	1.0	0.0	129.0	0.0
GCF_000733295.1__GCF_001027285.1	90-95	Myxococcota	5603.0	5391.0	209.0	240.0	675.0	0.0	8.0	203.0	2480.0	2729.0	3555883.0	3474855.0	2.0	1.0	273.0	216.0
GCF_002850745.1__GCF_013363995.1	85-90	Actinobacteriota	4607.0	4626.0	48.0	51.0	471.0	436.0	29.0	53.0	2330.0	2256.0	5329971.0	4023168.0	0.0	0.0	0.0	0.0
GCF_002809955.1__GCF_001544315.1	85-90	Firmicutes	2414.0	2335.0	7.0	6.0	171.0	169.0	1.0	1.0	1221.0	1130.0	1126382.0	876404.0	1.0	0.0	105.0	0.0
GCF_018398875.1__GCF_001693385.1	90-95	Proteobacteria	3824.0	3642.0	147.0	121.0	350.0	0.0	13.0	113.0	1678.0	1899.0	2660969.0	2353015.0	0.0	1.0	0.0	132.0
GCF_002723835.1__GCF_010731895.1	80-85	Actinobacteriota	2118.0	2065.0	17.0	16.0	139.0	0.0	2.0	22.0	1043.0	1095.0	2616050.0	2183803.0	0.0	0.0	0.0	0.0
GCF_003148495.1__GCF_016591715.1	80-85	Proteobacteria	3807.0	3792.0	111.0	137.0	218.0	0.0	27.0	129.0	1898.0	1859.0	3603304.0	4260695.0	0.0	0.0	0.0	0.0
GCF_002959775.1__GCF_002959755.1	85-90	Firmicutes_C	1077.0	1060.0	28.0	30.0	38.0	24.0	7.0	6.0	461.0	507.0	379078.0	482695.0	0.0	0.0	0.0	0.0
GCA_014653725.1__GCA_902517885.1	90-95	Proteobacteria	157.0	112.0	0.0	0.0	39.0	14.0	7.0	10.0	83.0	58.0	628241.0	133760.0	0.0	0.0	0.0	0.0
GCF_002096835.1__GCF_001074825.1	90-95	Firmicutes	1030.0	1155.0	15.0	14.0	57.0	168.0	9.0	6.0	479.0	431.0	486794.0	385562.0	0.0	2.0	0.0	312.0
GCF_013364255.1__GCF_001267885.1	80-85	Actinobacteriota	4280.0	4280.0	148.0	163.0	0.0	0.0	143.0	133.0	2135.0	2102.0	5138956.0	5084701.0	0.0	1.0	0.0	276.0
GCA_014894735.1__GCA_003527405.1	85-90	Atribacterota	855.0	887.0	0.0	1.0	46.0	80.0	0.0	0.0	545.0	507.0	467163.0	470645.0	0.0	0.0	0.0	0.0
GCF_006716345.1__GCF_000956525.1	85-90	Actinobacteriota	1636.0	1640.0	22.0	14.0	15.0	56.0	7.0	4.0	830.0	821.0	1631753.0	2141756.0	0.0	0.0	0.0	0.0
GCA_005503165.1__GCF_014207235.1	80-85	Proteobacteria	2308.0	2301.0	18.0	27.0	233.0	138.0	10.0	24.0	1144.0	1211.0	2189297.0	2287132.0	0.0	0.0	0.0	0.0
GCA_002281575.1__GCA_001829005.1	85-90	Bacteroidota	613.0	616.0	3.0	5.0	24.0	11.0	0.0	0.0	304.0	313.0	763660.0	607502.0	0.0	0.0	0.0	0.0
GCF_001579525.1__GCA_905221215.1	85-90	Firmicutes	1079.0	1073.0	7.0	30.0	45.0	60.0	10.0	6.0	569.0	428.0	764863.0	665699.0	0.0	0.0	0.0	0.0
GCF_008369405.1__GCA_013378335.1	85-90	Firmicutes	1370.0	1349.0	82.0	84.0	144.0	0.0	12.0	81.0	572.0	646.0	1554232.0	1208504.0	0.0	0.0	0.0	0.0
GCF_001643375.1__GCF_000428485.1	80-85	Bacteroidota	1791.0	1835.0	6.0	5.0	109.0	111.0	5.0	6.0	958.0	889.0	1642187.0	2089867.0	1.0	0.0	87.0	0.0
GCF_001953975.1__GCF_000295855.1	85-90	Actinobacteriota	2403.0	2389.0	6.0	5.0	115.0	83.0	4.0	4.0	1231.0	1225.0	2666901.0	1844685.0	0.0	0.0	0.0	0.0
GCF_014235765.1__GCF_000761155.1	85-90	Proteobacteria	1592.0	1547.0	77.0	50.0	47.0	0.0	9.0	25.0	695.0	745.0	800829.0	683188.0	2.0	3.0	313.0	427.0
GCF_000154205.1__GCF_000614125.1	90-95	Bacteroidota	1492.0	1524.0	12.0	12.0	46.0	118.0	7.0	7.0	746.0	718.0	1682380.0	1769714.0	0.0	0.0	0.0	0.0
GCF_003013695.1__GCA_002434305.1	90-95	Proteobacteria	1154.0	1164.0	16.0	21.0	0.0	27.0	8.0	2.0	581.0	551.0	657353.0	541938.0	0.0	1.0	0.0	117.0
GCA_009924885.1__GCA_005110385.1	90-95	Cyanobacteria	1629.0	1422.0	18.0	11.0	314.0	52.0	0.0	3.0	665.0	807.0	445925.0	511058.0	1.0	0.0	130.0	0.0
GCF_014253065.1__GCA_905372745.1	90-95	Campylobacterota	1086.0	1116.0	47.0	16.0	28.0	178.0	54.0	11.0	544.0	526.0	613625.0	707636.0	0.0	0.0	0.0	0.0
GCA_017524965.1__GCA_902762495.1	90-95	Verrucomicrobiota	1653.0	1442.0	1.0	2.0	425.0	247.0	2.0	5.0	763.0	848.0	964231.0	716244.0	0.0	0.0	0.0	0.0
GCF_003003175.1__GCF_017347085.1	85-90	Actinobacteriota	1510.0	1514.0	2.0	5.0	69.0	68.0	3.0	4.0	779.0	759.0	977338.0	867429.0	0.0	0.0	0.0	0.0
GCA_902577075.1__GCA_902558435.1	90-95	Proteobacteria	180.0	190.0	0.0	0.0	11.0	25.0	0.0	0.0	100.0	96.0	317810.0	363642.0	0.0	0.0	0.0	0.0
GCA_017961705.1__GCA_002448445.1	90-95	Spirochaetota	2662.0	2595.0	7.0	14.0	376.0	251.0	9.0	12.0	1184.0	1299.0	989558.0	992073.0	1.0	0.0	214.0	0.0
GCA_905182795.1__GCA_000402815.1	80-85	Marinisomatota	343.0	352.0	0.0	0.0	22.0	35.0	5.0	4.0	199.0	174.0	279331.0	203704.0	0.0	0.0	0.0	0.0
GCF_003261175.1__GCF_000238915.1	85-90	Actinobacteriota	1776.0	1796.0	4.0	4.0	119.0	140.0	0.0	0.0	887.0	938.0	1403565.0	1313609.0	0.0	0.0	0.0	0.0
GCA_016462645.1__GCA_016185345.1	80-85	Actinobacteriota	1112.0	975.0	2.0	0.0	118.0	14.0	0.0	0.0	525.0	547.0	1190056.0	1235635.0	0.0	1.0	0.0	89.0
GCF_000735365.1__GCA_016939855.1	90-95	Proteobacteria	662.0	478.0	2.0	2.0	130.0	0.0	0.0	2.0	307.0	293.0	496577.0	829755.0	1.0	0.0	532.0	0.0
GCF_002980495.1__GCF_014191375.1	80-85	Proteobacteria	2706.0	2692.0	33.0	39.0	159.0	111.0	24.0	25.0	1339.0	1332.0	2332187.0	2182027.0	0.0	0.0	0.0	0.0
GCA_902589965.1__GCA_902570035.1	90-95	Proteobacteria	143.0	137.0	0.0	0.0	15.0	11.0	0.0	0.0	73.0	73.0	235419.0	219358.0	0.0	0.0	0.0	0.0
GCF_008710035.1__GCF_003028475.1	85-90	Proteobacteria	2412.0	2416.0	20.0	22.0	129.0	88.0	12.0	16.0	1121.0	1192.0	1504576.0	1213028.0	0.0	0.0	0.0	0.0
GCF_014197615.1__GCF_000769405.2	85-90	Proteobacteria	2804.0	2782.0	54.0	43.0	172.0	62.0	6.0	40.0	1381.0	1323.0	2540821.0	1588847.0	0.0	0.0	0.0	0.0
GCA_900555845.1__GCA_900543175.1	90-95	Fusobacteriota	563.0	596.0	0.0	0.0	59.0	110.0	1.0	0.0	307.0	215.0	422577.0	83572.0	0.0	0.0	0.0	0.0
GCF_014174165.1__GCF_014174395.1	85-90	Proteobacteria	1684.0	1699.0	10.0	17.0	129.0	99.0	5.0	6.0	810.0	832.0	1487609.0	1575130.0	0.0	1.0	0.0	48.0
GCF_001905595.1__GCF_000718135.1	90-95	Actinobacteriota	2242.0	2347.0	13.0	9.0	63.0	118.0	16.0	16.0	1104.0	1036.0	2156298.0	1622702.0	1.0	1.0	87.0	38.0
GCF_014252395.1__GCF_014251595.1	80-85	Bacteroidota	259.0	259.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	130.0	156034.0	153000.0	0.0	0.0	0.0	0.0
GCF_000717875.1__GCA_014650015.1	85-90	Actinobacteriota	4093.0	4091.0	12.0	8.0	167.0	168.0	21.0	20.0	2040.0	2072.0	3798867.0	4176647.0	0.0	1.0	0.0	276.0
GCA_004017275.1__GCF_003997935.1	90-95	Proteobacteria	3185.0	3564.0	1.0	4.0	181.0	533.0	8.0	3.0	1633.0	1638.0	1676133.0	1774507.0	1.0	1.0	180.0	63.0
GCA_004292955.1__GCA_003003725.1	85-90	Cyanobacteria	8008.0	8283.0	73.0	66.0	664.0	1080.0	29.0	4.0	3844.0	4097.0	2405451.0	3231599.0	3.0	4.0	346.0	600.0
GCF_019049255.1__GCF_014650055.1	90-95	Actinobacteriota	3549.0	3490.0	42.0	44.0	287.0	210.0	27.0	32.0	1659.0	1756.0	2211475.0	3395391.0	0.0	1.0	0.0	127.0
GCF_900169265.1__GCF_012844365.1	90-95	Actinobacteriota	1639.0	1590.0	6.0	8.0	72.0	0.0	0.0	5.0	761.0	783.0	1315399.0	628747.0	0.0	0.0	0.0	0.0
GCA_902572915.1__GCA_902572825.1	90-95	Cyanobacteria	202.0	168.0	1.0	0.0	44.0	24.0	2.0	2.0	122.0	112.0	604590.0	244924.0	1.0	0.0	66.0	0.0
GCA_006228005.1__GCF_004342725.1	90-95	Proteobacteria	1148.0	1031.0	10.0	9.0	149.0	34.0	3.0	4.0	483.0	484.0	489828.0	315785.0	0.0	3.0	0.0	609.0
GCF_002252675.1__GCA_903917565.1	85-90	Cyanobacteria	1242.0	1236.0	10.0	10.0	63.0	64.0	1.0	2.0	629.0	637.0	801667.0	1041175.0	0.0	0.0	0.0	0.0
GCF_000472545.1__GCF_000148685.1	90-95	Proteobacteria	1152.0	1076.0	4.0	7.0	89.0	19.0	3.0	7.0	513.0	537.0	956407.0	1076903.0	1.0	3.0	75.0	318.0
GCA_003210655.1__GCA_902572065.1	85-90	Cyanobacteria	145.0	160.0	2.0	2.0	16.0	26.0	3.0	3.0	94.0	100.0	213867.0	477458.0	0.0	0.0	0.0	0.0
GCF_008180865.1__GCF_002563655.1	80-85	Firmicutes	2014.0	1942.0	91.0	47.0	51.0	0.0	3.0	25.0	886.0	976.0	2478921.0	2692511.0	0.0	0.0	0.0	0.0
GCA_005888745.1__GCA_001918745.1	80-85	Thermoproteota	889.0	904.0	2.0	5.0	43.0	73.0	7.0	3.0	433.0	486.0	580585.0	814261.0	0.0	0.0	0.0	0.0
GCF_003857035.1__GCF_016803395.1	90-95	Actinobacteriota	3157.0	3377.0	5.0	5.0	317.0	474.0	1.0	2.0	1798.0	1885.0	2146691.0	2188650.0	2.0	1.0	141.0	55.0
GCF_000959245.1__GCF_902833055.1	85-90	Proteobacteria	3287.0	3448.0	47.0	45.0	78.0	193.0	45.0	8.0	1658.0	1669.0	2705603.0	2997862.0	1.0	2.0	822.0	431.0
GCA_910583695.1__GCA_910579365.1	85-90	Firmicutes_A	1727.0	1704.0	2.0	2.0	221.0	198.0	11.0	23.0	863.0	902.0	1327938.0	1420114.0	0.0	0.0	0.0	0.0
GCA_902635845.1__GCA_902594605.1	90-95	Proteobacteria	150.0	164.0	0.0	0.0	22.0	28.0	1.0	0.0	87.0	95.0	272532.0	585699.0	0.0	0.0	0.0	0.0
GCA_017469795.1__GCA_902778525.1	90-95	Firmicutes_A	727.0	963.0	0.0	1.0	93.0	225.0	1.0	0.0	354.0	500.0	222725.0	994981.0	1.0	1.0	80.0	151.0
GCF_003989515.1__GCF_000772085.1	90-95	Actinobacteriota	1453.0	1335.0	13.0	17.0	227.0	0.0	1.0	8.0	686.0	800.0	621955.0	505092.0	0.0	0.0	0.0	0.0
GCA_902363125.1__GCA_900760325.1	90-95	Actinobacteriota	841.0	934.0	7.0	6.0	51.0	192.0	4.0	4.0	491.0	418.0	337913.0	537701.0	0.0	0.0	0.0	0.0
GCA_902570915.1__GCA_902525625.1	85-90	Proteobacteria	176.0	172.0	0.0	0.0	25.0	19.0	1.0	1.0	100.0	104.0	332936.0	248154.0	0.0	0.0	0.0	0.0
GCF_003732485.1__GCF_013359595.1	80-85	Proteobacteria	2822.0	2812.0	3.0	8.0	118.0	131.0	3.0	6.0	1468.0	1430.0	3646710.0	4452509.0	0.0	1.0	0.0	10.0
GCA_902598525.1__GCA_902577515.1	85-90	Bacteroidota	261.0	271.0	0.0	0.0	12.0	19.0	0.0	0.0	147.0	150.0	470428.0	466586.0	0.0	0.0	0.0	0.0
GCF_002252675.1__GCF_014698445.1	90-95	Cyanobacteria	1126.0	1113.0	7.0	9.0	50.0	80.0	1.0	0.0	573.0	556.0	1066423.0	934891.0	0.0	0.0	0.0	0.0
GCA_003278545.1__GCF_000760035.1	90-95	Cyanobacteria	168.0	160.0	2.0	3.0	28.0	22.0	2.0	3.0	93.0	61.0	235812.0	184293.0	0.0	0.0	0.0	0.0
GCA_900473915.1__GCF_008932435.1	90-95	Proteobacteria	1251.0	1218.0	8.0	3.0	54.0	48.0	8.0	9.0	611.0	603.0	796437.0	923592.0	0.0	0.0	0.0	0.0
GCA_902585415.1__GCA_902585365.1	85-90	Proteobacteria	209.0	210.0	1.0	0.0	24.0	31.0	2.0	2.0	121.0	122.0	291180.0	433137.0	0.0	0.0	0.0	0.0
GCA_016786565.1__GCA_014879545.1	85-90	Bacteroidota	1071.0	1126.0	3.0	2.0	93.0	193.0	1.0	1.0	686.0	645.0	757051.0	1142573.0	0.0	0.0	0.0	0.0
GCF_007858255.1__GCF_004006335.1	80-85	Proteobacteria	2444.0	2435.0	30.0	47.0	160.0	0.0	4.0	81.0	1229.0	1239.0	4013017.0	3728629.0	1.0	0.0	150.0	0.0
GCF_003254545.1__GCF_002303885.1	85-90	Bacteroidota	2388.0	2383.0	25.0	25.0	56.0	64.0	5.0	10.0	1190.0	1165.0	1622980.0	1190366.0	1.0	0.0	85.0	0.0
GCA_902597555.1__GCA_902588315.1	90-95	Proteobacteria	195.0	158.0	1.0	1.0	38.0	15.0	0.0	0.0	108.0	92.0	442973.0	183096.0	0.0	0.0	0.0	0.0
GCF_003113265.1__GCF_015709455.1	85-90	Proteobacteria	2025.0	1971.0	34.0	43.0	158.0	32.0	24.0	77.0	1044.0	949.0	2381414.0	829949.0	1.0	0.0	297.0	0.0
GCF_004310665.1__GCF_001421515.1	80-85	Bacteroidota	2464.0	2462.0	10.0	10.0	118.0	87.0	10.0	11.0	1218.0	1249.0	2966928.0	3461120.0	1.0	0.0	14.0	0.0
GCA_902627565.1__GCA_902540275.1	80-85	Proteobacteria	278.0	280.0	1.0	0.0	26.0	14.0	1.0	3.0	146.0	157.0	628757.0	447308.0	0.0	0.0	0.0	0.0
GCF_002087075.1__GCA_905372925.1	85-90	Firmicutes	1018.0	1146.0	11.0	4.0	97.0	233.0	1.0	1.0	523.0	639.0	568787.0	1106570.0	0.0	0.0	0.0	0.0
GCA_902633585.1__GCA_902524545.1	90-95	Proteobacteria	153.0	129.0	1.0	0.0	32.0	16.0	2.0	2.0	90.0	82.0	366165.0	166344.0	0.0	0.0	0.0	0.0
GCF_003061005.1__GCF_001421885.1	85-90	Proteobacteria	2700.0	2633.0	8.0	12.0	260.0	101.0	4.0	16.0	1367.0	1399.0	2677176.0	2797730.0	0.0	1.0	0.0	149.0
GCF_003591485.1__GCF_003388735.1	80-85	Firmicutes	1871.0	1864.0	26.0	25.0	32.0	20.0	4.0	4.0	895.0	933.0	2680424.0	2657674.0	3.0	0.0	246.0	0.0
GCF_002928115.1__GCF_000368965.1	90-95	Proteobacteria	875.0	858.0	25.0	28.0	34.0	2.0	0.0	14.0	409.0	408.0	736399.0	689216.0	1.0	0.0	100.0	0.0
GCA_007122185.1__GCA_007693825.1	90-95	Bacteroidota	948.0	785.0	0.0	0.0	124.0	96.0	0.0	0.0	592.0	420.0	1197963.0	228782.0	1.0	0.0	60.0	0.0
GCA_900544515.1__GCA_910577195.1	95-100	Firmicutes_A	906.0	846.0	0.0	1.0	239.0	22.0	0.0	1.0	420.0	571.0	585331.0	212907.0	0.0	0.0	0.0	0.0
GCF_003031675.1__GCF_012935715.1	85-90	Proteobacteria	2836.0	2780.0	37.0	50.0	200.0	0.0	5.0	82.0	1419.0	1394.0	3245651.0	2029242.0	0.0	0.0	0.0	0.0
GCA_902524895.1__GCA_902523675.1	90-95	Proteobacteria	105.0	142.0	4.0	6.0	17.0	43.0	2.0	2.0	57.0	71.0	101382.0	410869.0	0.0	0.0	0.0	0.0
GCF_014204135.1__GCF_000819845.1	85-90	Proteobacteria	2228.0	2240.0	34.0	21.0	54.0	110.0	27.0	13.0	1083.0	1100.0	1705450.0	1239406.0	1.0	0.0	221.0	0.0
GCA_017517465.1__GCA_017397895.1	85-90	Firmicutes_A	1575.0	1471.0	1.0	2.0	305.0	83.0	6.0	11.0	735.0	944.0	1158800.0	1086263.0	0.0	0.0	0.0	0.0
GCF_001422725.1__GCF_018380615.1	85-90	Bacteroidota	2810.0	2830.0	30.0	36.0	88.0	116.0	12.0	9.0	1438.0	1355.0	2016608.0	1933891.0	0.0	0.0	0.0	0.0
GCF_000720835.1__GCF_014203535.1	80-85	Actinobacteriota	4335.0	4274.0	14.0	18.0	262.0	208.0	36.0	38.0	2132.0	2181.0	4990811.0	4745220.0	1.0	2.0	1.0	528.0
