pairid	fastani_ani	fastani_mapped	fastani_total
GCA_014337195.1__GCA_902363445.1	93.2378	879	1028
GCF_000220085.1__GCA_905221435.1	86.87	413	633
GCA_007618135.1__GCA_002009475.1	87.4959	804	1527
GCF_000783395.1__GCF_010448615.1	88.0128	1731	2163
GCF_900601905.1__GCA_900475325.1	89.5951	1572	1839
GCF_004348545.1__GCF_900105925.1	87.9642	1607	2028
GCF_000756375.1__GCF_003609835.1	85.6142	862	1446
GCF_013523165.1__GCF_019139535.1	84.3247	988	1434
GCA_017412325.1__GCA_002449695.1	89.4262	164	189
GCF_001420605.1__GCF_013200995.1	86.3051	1304	1686
GCA_003158115.1__GCA_003164415.1	89.4688	474	707
GCF_002286695.1__GCF_002192455.1	94.4996	2051	2441
GCF_009827025.1__GCF_001514205.1	85.2183	1755	2792
GCA_000434615.1__GCA_002432425.1	93.2671	736	891
GCF_000518485.1__GCF_900114005.1	83.6735	807	1100
GCA_900542035.1__GCA_905215625.1	91.9547	653	889
GCA_902789445.1__GCA_902778855.1	83.7118	457	707
GCF_012927265.1__GCF_900099685.1	82.6334	892	1421
GCF_003437035.1__GCF_902364945.1	95.0211	656	750
GCF_003846175.1__GCF_014649535.1	91.5553	2147	3333
GCA_002431915.1__GCA_900771995.1	86.981	600	937
GCF_003635165.1__GCF_902499075.1	89.89	1733	2553
GCA_005503165.1__GCA_900078365.1	85.3831	884	1457
GCF_900103605.1__GCA_900114885.1	84.7992	858	1240
GCF_015354505.1__GCF_001049495.1	84.6717	839	1228
GCA_902600635.1__GCA_902565385.1	92.0517	96	214
GCA_900466745.1__GCF_900102525.1	86.9942	1049	1460
GCF_000813845.1__GCF_002953935.1	83.104	899	1410
GCF_009496205.1__GCA_905221295.1	86.6224	428	618
GCF_016863275.1__GCF_016862895.1	90.2347	2373	2965
GCF_004152865.1__GCF_900109095.1	85.2262	897	1389
GCF_014268745.2__GCF_000585995.1	89.2649	1670	2098
GCF_002742445.1__GCF_001025215.1	92.3602	588	683
GCA_900550345.1__GCF_000173355.1	89.8196	296	364
GCF_000749845.1__GCF_002307355.1	89.692	1225	1531
GCF_013623905.1__GCF_900169165.1	90.9981	1047	1367
GCF_005280655.1__GCF_014467075.1	82.7549	741	1196
GCF_014199935.1__GCA_014138645.1	85.8267	1221	1774
GCF_000745715.1__GCA_000696115.1	85.4618	1993	3304
GCA_017538365.1__GCA_902780365.1	83.0336	427	748
GCF_008868005.1__GCF_000956405.1	85.3909	848	1208
GCF_000518665.1__GCF_014191055.1	84.5662	948	1330
GCF_000428825.1__GCF_000023225.1	82.5556	781	1239
GCF_000970045.1__GCA_016841265.1	91.4782	1002	1403
GCA_003281225.1__GCA_902525585.1	93.4353	330	529
GCF_000350085.1__GCA_014189435.1	86.131	1449	1987
GCF_000828055.2__GCF_900978845.1	94.2209	1555	1840
GCF_900105805.1__GCF_902497625.1	84.1348	1241	2030
GCF_008704515.1__GCF_001293595.1	85.3943	1524	2426
GCF_900091445.1__GCF_000982955.1	85.0491	1392	2334
GCF_013449735.1__GCF_002260845.1	84.9522	484	729
GCF_008386465.1__GCF_003024235.1	83.6631	672	860
GCF_003853705.1__GCF_013403875.1	86.4695	1294	2660
GCF_001269775.1__GCF_000631985.1	83.3249	1261	1980
GCA_902594335.1__GCA_902563435.1	91.1771	262	378
GCF_900581005.1__GCF_014268655.2	88.383	1602	2139
GCF_013607945.1__GCF_001439815.1	94.9204	1625	1793
GCF_001668575.1__GCF_001499855.1	84.3502	1262	1772
GCF_002023715.1__GCF_002023665.2	90.5101	1123	1375
GCF_002148965.1__GCF_019219825.1	85.992	1655	2650
GCF_002742625.1__GCA_903900155.1	88.2298	1184	1836
GCA_905479415.1__GCA_905182765.1	84.053	333	408
GCA_000634735.1__GCA_902621675.1	94.129	279	475
GCF_000428825.1__GCA_018902545.1	82.3208	746	1239
GCF_002564465.1__GCF_013200995.1	86.1671	1234	1622
GCF_002813165.1__GCF_000696185.1	88.3849	1881	2774
GCF_003637685.1__GCF_000448485.1	94.8785	372	518
GCA_003670455.1__GCA_903820655.1	87.6629	138	257
GCA_018110905.1__GCA_017435745.1	86.6211	412	657
GCA_902602885.1__GCA_902587565.1	90.1509	205	340
GCF_002949795.1__GCA_017115095.1	90.4681	1667	2444
GCF_008042125.1__GCF_001426585.1	86.4446	1584	2486
GCA_902623395.1__GCA_902591415.1	84.3434	202	332
GCF_900095695.1__GCF_001586165.1	92.8322	1349	1574
GCF_017491605.1__GCF_016919445.1	89.4795	1580	1951
GCF_003989515.1__GCF_005490985.1	92.6114	889	1014
GCA_003541985.1__GCA_002450295.1	86.1147	431	620
GCF_900451195.1__GCF_011601265.1	92.0758	1403	1696
GCF_900112895.1__GCA_017405945.1	91.257	597	828
GCF_900457495.1__GCF_001753205.1	90.0816	882	1102
GCF_001591005.1__GCA_019112965.1	88.421	845	1287
GCA_003213515.1__GCA_902524285.1	93.1846	234	393
GCF_900089605.1__GCF_900143515.1	84.7158	1387	2204
GCF_008932295.1__GCA_012103075.1	90.9285	1336	1689
GCF_000204035.1__GCA_002430835.1	94.1546	759	1118
GCA_902599955.1__GCA_902525355.1	84.8047	213	322
GCF_009193295.2__GCF_012113595.1	84.1517	1072	1920
GCF_014863585.1__GCF_010448615.1	94.0495	1885	2187
GCF_004766315.1__GCF_004771295.1	93.3287	586	693
GCF_007671725.1__GCF_000337915.1	87.4859	746	1059
GCA_016875255.1__GCA_018333535.1	93.3759	772	1104
GCA_007125735.1__GCA_007121015.1	83.5942	337	445
GCF_007049795.1__GCF_015712065.1	91.1825	1287	1667
GCA_902624425.1__GCA_902594005.1	83.4154	196	303
GCF_001665605.1__GCA_002291465.1	83.7478	1094	1769
GCF_006438875.1__GCA_001507425.1	83.853	1217	2130
GCF_014650075.1__GCF_000177195.2	84.9704	1610	2819
GCF_009724685.1__GCF_000772935.1	87.0305	1191	1542
GCF_004364285.1__GCF_011759585.1	85.8275	823	1117
GCF_002291145.1__GCF_014651035.1	86.6283	2043	3342
GCF_001457025.1__GCF_014639275.1	83.3029	892	1398
GCF_013116765.2__GCF_001571365.1	87.034	1494	2156
GCF_002270415.1__GCF_000502875.1	88.6853	1597	2673
GCA_017518105.1__GCA_017534385.1	89.0663	559	767
GCA_012798865.1__GCA_012799695.1	90.0729	330	426
GCF_002878455.1__GCF_900112025.1	91.803	1658	1931
GCA_902609535.1__GCA_902537555.1	83.518	202	316
GCF_002150035.1__GCF_000244755.1	86.8175	1228	1426
GCA_014653375.1__GCA_902512765.1	82.8811	151	325
GCF_018138145.1__GCF_003033885.1	83.2992	1275	2260
GCF_004801935.1__GCF_010448615.1	87.6914	1590	2051
GCA_017521925.1__GCA_017456845.1	84.6473	312	460
GCF_016651255.1__GCF_014236655.1	84.5261	903	1567
GCF_005937985.2__GCF_000427315.1	84.9678	724	1216
GCA_003208695.1__GCF_000015665.1	86.2813	204	232
GCF_005843885.1__GCF_003697165.2	92.5954	1317	1706
GCF_002205895.1__GCA_002189105.1	83.1147	1447	1992
GCA_905620495.1__GCA_905616455.1	87.1127	100	277
GCA_902630925.1__GCA_902538445.1	85.3786	176	256
GCF_004802395.1__GCF_001276515.1	92.2618	482	623
GCF_003943815.1__GCF_000212815.1	85.4698	415	666
GCA_003281045.1__GCA_902560185.1	93.827	172	283
GCA_003152165.1__GCA_017881915.1	84.6125	589	1114
GCA_902570125.1__GCA_902537555.1	84.6386	257	403
GCA_003209795.1__GCF_000760095.1	82.251	279	358
GCF_000300535.1__GCA_001938995.1	86.2379	916	1143
GCF_000013985.1__GCA_017745175.1	84.8931	769	1124
GCF_006715675.1__GCF_011046485.1	85.5727	968	1373
GCF_002778275.1__GCF_001412535.1	85.7728	788	1072
GCF_900129495.1__GCF_900115505.1	87.4272	1167	1573
GCF_015555045.1__GCA_905215755.1	94.2618	524	734
GCF_002913945.1__GCF_002165785.1	94.2035	550	625
GCF_002797375.1__GCF_016820555.1	84.2847	882	1235
GCF_001074155.1__GCA_000223255.2	92.5668	499	574
GCF_000155895.1__GCF_007833635.1	80.9062	305	485
GCF_001693485.1__GCF_018130145.1	84.1628	1576	2586
GCF_901543175.1__GCF_016658865.1	86.8893	482	642
GCF_006175945.1__GCF_000799515.1	83.6186	878	1621
GCF_003732705.1__GCF_001647715.1	83.5981	1346	2354
GCF_009870785.1__GCF_014836635.1	91.8859	1313	1475
GCA_017613595.1__GCA_017618195.1	86.5166	493	617
GCF_002252675.1__GCF_019038415.1	86.3965	741	1071
GCF_002179165.1__GCA_000163995.1	82.377	406	551
GCF_003719305.1__GCA_902826815.1	84.0997	1450	2275
GCF_001187535.1__GCF_014200175.1	88.6716	1608	2227
GCF_018614655.1__GCF_013403585.1	92.5477	1666	2016
GCF_018130825.1__GCF_900094605.1	89.4624	1987	2681
GCA_002733955.1__GCA_018829385.1	84.2206	644	1598
GCF_001580675.1__GCF_015244565.1	89.7308	799	1156
GCF_900169145.1__GCF_900169065.1	88.1742	977	1227
GCA_003280655.1__GCA_000634415.1	94.0475	285	514
GCF_002013415.1__GCF_014204435.1	84.9993	1092	1688
GCF_001831515.1__GCF_000739455.1	94.7538	770	832
GCA_902594145.1__GCA_902528805.1	91.5154	185	354
GCA_003279605.1__GCA_902629465.1	87.0204	245	424
GCA_902548405.1__GCA_902538255.1	82.0891	202	334
GCA_005793285.1__GCA_002083405.1	89.4238	260	358
GCF_002900975.1__GCF_003574395.1	83.6875	861	1283
GCF_002995805.1__GCF_001594015.1	95.1595	729	1070
GCF_003933745.1__GCF_003265355.1	90.2686	1284	1739
GCF_002939475.1__GCF_014654785.1	85.1232	1503	2220
GCF_004684245.1__GCF_000091545.1	83.2402	530	815
GCF_900105755.1__GCF_017526105.1	85.6217	1881	3152
GCA_900552145.1__GCA_902363875.1	92.9748	514	604
GCA_003216775.1__GCA_003278875.1	89.5681	382	535
GCF_004345375.1__GCA_015709615.1	82.2001	733	1018
GCA_004116495.1__GCF_003544855.1	81.8378	587	889
GCA_017504965.1__GCA_900771335.1	84.0502	406	628
GCF_001692445.1__GCF_016907365.1	89.6478	1210	1499
GCA_003149065.1__GCA_902764825.1	85.7195	684	1018
GCF_010634855.1__GCF_000956465.1	85.3133	1026	1485
GCF_003264365.1__GCF_900090295.1	84.5732	1417	2325
GCF_001905825.1__GCF_008639165.1	90.9766	2151	3050
GCF_900451145.1__GCF_006517255.1	92.604	1792	2252
GCF_013155375.1__GCF_900112035.1	85.6971	1023	1456
GCF_008040035.1__GCF_014196345.1	84.6346	1038	1452
GCF_000968015.1__GCF_900105495.1	93.349	1717	2230
GCF_013170845.1__GCA_017306585.1	87.0436	1536	2402
GCF_008329715.1__GCF_007748155.1	83.3119	1914	2534
GCA_900549685.1__GCA_910583985.1	86.6198	529	723
GCF_902825155.1__GCF_000196435.1	83.4141	515	624
GCF_001929375.1__GCF_001553935.1	92.8191	836	991
GCF_015206895.1__GCF_002949795.1	87.6136	1731	2733
GCA_003212275.1__GCA_902518155.1	93.4299	271	355
GCF_014696875.1__GCA_009995705.1	93.8151	1118	1557
GCF_900104095.1__GCF_018729255.1	90.5858	1637	2086
GCA_902579465.1__GCA_902536975.1	84.0769	155	357
GCA_902597555.1__GCA_902592375.1	90.1665	218	264
GCF_007830515.1__GCF_002284575.1	91.1828	1701	2537
GCA_016706055.1__GCA_016708765.1	86.8467	923	1314
GCF_002531955.1__GCF_002211305.1	89.4032	1717	2227
GCF_003058225.1__GCF_000385135.1	87.3243	1533	2271
GCF_005281815.1__GCF_013394185.1	88.6556	1276	1697
GCF_001906585.1__GCF_000721605.1	85.4026	1616	2659
GCF_001426885.1__GCA_019237615.1	86.5298	1124	1945
GCA_900557035.1__GCF_009494395.1	86.4705	486	647
GCF_003711805.1__GCF_003994255.1	88.7391	978	1312
GCF_002934665.1__GCF_001429045.1	92.3516	1779	2222
GCF_018913985.1__GCF_013008635.1	91.7829	225	280
GCF_002929845.1__GCA_014376815.1	84.6076	657	1074
GCA_017848205.1__GCA_017438745.1	90.5401	492	589
GCF_003755185.1__GCF_011761235.1	83.8382	754	1145
GCF_001280005.1__GCF_002954775.1	89.1246	1909	2924
GCF_013394855.1__GCF_004295645.1	91.0187	1329	1586
GCF_000718165.1__GCF_014649375.1	85.8968	2205	3771
GCF_007830515.1__GCF_013170825.1	84.7133	1373	2537
GCF_001422245.1__GCF_014196515.1	83.2262	913	1672
GCF_018614155.1__GCF_002803845.1	87.0277	1800	2817
GCF_010604095.1__GCF_000188295.1	89.1812	510	669
GCA_902616725.1__GCA_902555945.1	81.463	230	373
GCF_005938625.1__GCF_002878485.1	89.0078	1659	2257
GCA_003279445.1__GCA_003278425.1	83.512	351	521
GCF_002913945.1__GCA_018375265.1	87.7718	301	625
GCA_902595375.1__GCA_902523185.1	84.5813	159	270
GCA_902600485.1__GCA_902528175.1	90.687	184	355
GCF_014203545.1__GCF_014650495.1	85.4102	1644	2658
GCA_016215555.1__GCA_902725215.1	83.2793	668	935
GCA_009697485.1__GCA_004297665.1	92.452	125	200
GCF_004361695.1__GCF_001475545.1	85.8755	859	1255
GCF_000813765.1__GCA_002484265.1	87.6283	830	1100
GCF_017104715.1__GCF_002902945.1	88.3683	2249	3284
GCF_003942765.1__GCA_905221065.1	91.7283	494	671
GCF_001884045.1__GCF_018332475.1	94.4888	1357	1828
GCA_902632145.1__GCA_902610115.1	85.2228	103	175
GCA_900551445.1__GCF_900128455.1	93.7741	734	931
GCF_002287825.1__GCF_009834565.1	83.4563	1304	2041
GCF_004352915.1__GCF_003254545.1	83.949	1101	1725
GCA_902594395.1__GCA_902576375.1	90.3005	147	172
GCA_002479035.1__GCA_002440265.1	91.7764	304	541
GCF_015461845.1__GCF_013386825.1	83.8566	1262	2338
GCF_004217045.1__GCF_000292345.1	84.7264	1122	1920
GCF_000374505.1__GCA_902388705.1	85.2899	737	1272
GCA_900550835.1__GCA_900540945.1	91.2709	432	545
GCF_000221185.1__GCA_011050175.1	85.7956	253	670
GCF_003044425.1__GCF_005886145.1	87.5808	496	805
GCA_902581585.1__GCA_902545035.1	90.8394	244	403
GCF_900475675.1__GCF_900104225.1	89.0805	485	597
GCA_003209375.1__GCA_003214195.1	89.1365	246	414
GCF_004799325.1__GCA_017792425.1	83.2096	774	1246
GCF_004769635.1__GCA_016742255.1	83.1862	921	1303
GCA_016839745.1__GCA_013375495.1	87.3552	820	1081
GCA_015057865.1__GCA_902797015.1	84.2271	374	693
GCF_008801605.1__GCF_014207255.1	83.5605	1317	2223
GCF_003609635.1__GCF_000687555.1	83.6216	1116	1529
GCA_900550195.1__GCA_900549335.1	93.6885	334	704
GCF_006274605.1__GCF_002214465.1	83.4016	477	744
GCA_009937065.1__GCA_003523185.1	82.2331	522	795
GCF_900119705.1__GCF_900059565.1	84.598	359	557
GCF_009909155.2__GCA_002280815.1	86.7732	681	1383
GCF_003331055.1__GCF_009932375.1	88.359	1186	1672
GCF_014199955.1__GCA_013912065.1	87.058	827	1084
GCA_017961625.1__GCA_016287535.1	85.8273	684	1139
GCA_017303455.1__GCA_902826165.1	91.7697	1133	1497
GCA_003210135.1__GCA_003216135.1	82.7915	213	466
GCF_900455735.1__GCF_000014565.1	94.2601	2100	2579
GCF_002086285.1__GCF_002101885.1	87.1559	1191	1549
GCF_016642265.1__GCF_901875555.1	93.0365	551	694
GCF_000745775.1__GCF_900182645.1	94.41	1470	1752
GCF_000257905.1__GCA_000385835.1	92.2534	481	620
GCF_009469765.1__GCF_012275485.1	83.5075	890	1413
GCA_014381745.1__GCA_002501135.1	81.6099	438	707
GCA_902618205.1__GCA_902541285.1	93.2402	310	446
GCF_000720925.1__GCA_014763705.1	86.2467	701	1304
GCA_902624015.1__GCA_902558835.1	91.5306	191	287
GCA_003282155.1__GCA_902605135.1	90.7268	266	462
GCF_000313175.2__GCF_000332415.1	83.0923	940	1326
GCF_002879865.1__GCF_904848585.1	88.4574	1763	2619
GCF_016467435.1__GCF_016756495.1	92.2899	1772	2176
GCA_018819925.1__GCA_018896025.1	87.1335	980	1270
GCA_900554585.1__GCA_900544425.1	91.7795	300	380
GCA_017965125.1__GCA_017937025.1	85.0766	295	324
GCA_003702495.1__GCA_013867245.1	86.3311	173	380
GCF_019173455.1__GCF_014874065.1	90.8141	827	976
GCF_006740685.1__GCF_000018465.1	87.8978	413	499
GCF_900111695.1__GCA_900770865.1	87.9174	415	782
GCA_003216355.1__GCA_003279945.1	90.1276	332	411
GCF_001428625.1__GCF_016909585.1	84.088	1035	1753
GCF_003013815.1__GCA_002172675.1	87.9009	1246	1756
GCF_000613785.1__GCF_000599605.1	91.9374	688	876
GCF_001665235.1__GCF_003112775.1	84.6093	1476	1851
GCF_004785795.1__GCF_004137245.1	85.6261	1043	1665
GCF_001418005.1__GCF_014196925.1	94.1154	1262	1443
GCA_903873135.1__GCA_903852755.1	83.4039	709	929
GCF_003670275.1__GCF_000155475.1	90.3017	573	680
GCF_900091565.1__GCF_000145235.1	94.4119	1689	1982
GCA_003279765.1__GCA_902617805.1	83.6312	130	255
GCA_902575815.1__GCA_902521315.1	92.901	255	330
GCA_002697065.1__GCA_001629255.1	82.6403	200	283
GCA_003209915.1__GCA_003213615.1	80.9274	227	388
GCF_001953875.1__GCF_008642275.1	89.2165	1856	2497
GCF_013141775.1__GCF_017874735.1	83.7324	1700	2776
GCF_004342285.1__GCF_000742135.1	84.1911	1179	1851
GCF_001304695.1__GCF_004136375.1	89.4249	1134	1346
GCA_902604035.1__GCA_902593445.1	90.6833	175	237
GCA_013332955.2__GCA_013333375.2	91.3886	149	217
GCF_018069565.1__GCF_018614415.1	85.6025	1509	2377
GCF_006717025.1__GCA_000955875.1	85.1695	1050	1543
GCF_002210285.1__GCA_902800815.1	86.0418	701	1084
GCA_900542185.1__GCA_002361235.1	91.6211	698	1139
GCF_900129175.1__GCF_001021165.1	83.9311	514	730
GCF_006716915.1__GCF_014518425.1	85.3165	1137	1596
GCA_002711965.1__GCA_002710135.1	83.3069	245	402
GCF_003254565.1__GCF_013388355.1	89.9896	989	1769
GCF_013464485.1__GCA_001431625.1	92.4183	1211	1583
GCF_017876655.1__GCF_013389665.1	85.1862	773	1054
GCF_003259375.1__GCF_900129275.1	88.7315	1394	1718
GCA_902560675.1__GCA_902541435.1	87.3807	221	433
GCF_000794385.1__GCF_001880325.1	89.9376	624	767
GCF_016405985.1__GCF_900105075.1	92.725	1285	1713
GCA_016212705.1__GCA_016182655.1	85.787	532	605
GCA_902602575.1__GCA_902584685.1	91.0604	106	180
GCA_910577325.1__GCA_900760525.1	85.3582	745	1179
GCF_003020125.1__GCF_900115265.1	86.8576	1687	2408
GCF_002860905.1__GCF_000722705.1	92.2171	520	681
GCF_000014745.1__GCA_015665295.1	83.8839	790	1122
GCA_019136335.1__GCA_002498065.1	85.616	400	558
GCF_900460065.1__GCF_001905505.1	84.8739	1682	2811
GCF_001636845.1__GCF_000143685.1	94.2216	1160	1426
GCF_014042345.1__GCF_014042365.1	92.5771	1623	1893
GCA_900542905.1__GCF_015557435.1	92.8016	565	723
GCF_000502715.1__GCF_000230995.2	85.2178	1394	1988
GCF_001617365.1__GCF_018599185.1	90.0834	923	1183
GCF_002968635.1__GCA_000985895.1	82.998	1173	1935
GCF_008120935.1__GCF_001905365.1	85.912	1814	3101
GCF_009712475.1__GCF_013364215.1	86.105	1458	1926
GCF_001439735.1__GCF_013386765.1	86.3826	1496	1986
GCA_900556365.1__GCA_900542825.1	91.1018	328	407
GCF_014779665.1__GCF_014653115.1	85.2147	936	1466
GCA_902617805.1__GCA_902604545.1	89.7905	132	268
GCA_017448145.1__GCA_902765025.1	93.4354	452	561
GCF_013372105.1__GCF_000816785.1	86.4019	435	547
GCF_013112235.1__GCF_012848175.1	87.536	1338	1677
GCF_000383615.1__GCF_016612545.1	84.9367	1948	3433
GCA_016874175.1__GCA_016874555.1	92.5572	497	717
GCA_011370655.1__GCA_011363075.1	91.1723	524	737
GCF_014596565.1__GCF_013347965.1	87.8291	1636	2045
GCA_900541045.1__GCA_900767675.1	92.4934	554	695
GCF_001530125.1__GCA_018820745.1	89.1741	452	1058
GCA_900317985.1__GCA_904502175.1	84.3209	298	541
GCF_000378605.1__GCF_000420165.1	83.793	634	986
GCA_018830485.1__GCA_903869265.1	85.2291	697	951
GCA_900547125.1__GCA_000434535.1	92.9188	428	596
GCF_000426105.1__GCA_017305715.1	84.7382	1424	2253
GCF_018224615.1__GCF_019056515.1	85.6797	877	1123
GCF_000376425.1__GCA_002403375.1	84.6892	621	1184
GCF_014596465.1__GCF_000961885.1	88.5758	1815	2955
GCF_018882085.1__GCF_018687075.1	83.1421	463	712
GCF_003610405.1__GCF_900102175.1	86.1274	852	1124
GCF_000717345.1__GCF_009834125.1	86.4986	1848	2675
GCF_002844595.1__GCA_018262575.1	85.5365	1033	1491
GCF_009192735.1__GCF_018622995.1	83.475	813	1234
GCF_002305895.1__GCF_014656495.1	89.3742	2442	2991
GCF_904846645.1__GCA_002377945.1	94.1283	924	1036
GCF_000939975.1__GCF_014646575.1	82.3516	725	1113
GCF_003434305.1__GCF_900090315.1	85.9498	1488	2302
GCF_900116325.1__GCA_002551355.1	84.7184	1497	2678
GCA_902628815.1__GCA_902572475.1	83.8411	128	226
GCF_012641395.1__GCF_001908375.1	83.3472	1194	2356
GCF_001866655.1__GCF_016107705.1	84.626	1254	1810
GCA_009843625.1__GCA_012267435.1	89.954	366	1101
GCA_902593125.1__GCA_902573325.1	83.9474	236	402
GCF_005893125.1__GCF_004011505.1	88.1202	2658	4469
GCA_902609535.1__GCA_902522365.1	91.2606	185	316
GCF_004125265.1__GCF_001270575.1	90.916	2007	3080
GCF_003611695.1__GCF_003611635.1	88.4667	2305	3346
GCA_003222135.1__GCA_003220795.1	89.3886	833	1085
GCF_003726095.1__GCA_900199695.1	84.7411	1143	1725
GCF_000204565.1__GCF_000014125.1	83.1172	617	1066
GCA_013572355.1__GCA_002503595.1	91.6357	382	470
GCF_002305875.1__GCF_000335475.2	94.39	3335	4116
GCA_902631255.1__GCA_902624315.1	92.8983	183	222
GCA_009903935.1__GCA_011375865.1	85.7356	272	488
GCF_004134865.1__GCF_003384855.1	83.6132	900	1334
GCF_003063475.1__GCA_903952885.1	85.2128	422	1009
GCF_005889575.1__GCA_002425405.1	92.7239	1040	1498
GCF_014323705.1__GCF_014323665.1	87.0349	1648	2744
GCA_016866335.1__GCA_903837495.1	83.4649	611	786
GCF_003729935.1__GCF_001021975.1	86.1841	1153	1603
GCA_003331195.1__GCA_902587165.1	89.2038	422	531
GCF_002924625.1__GCF_002895525.1	93.2731	567	670
GCF_004923205.2__GCF_019061185.1	84.0311	710	1075
GCF_018831735.1__GCF_900114845.1	91.1565	1538	1908
GCF_016135805.1__GCF_003722335.1	89.7523	1375	1833
GCF_017355165.1__GCF_001645685.2	83.7698	1105	1734
GCA_900554455.1__GCA_008680965.1	92.2554	320	347
GCF_002156475.1__GCF_002954585.1	88.4367	1256	1855
GCF_001180165.1__GCA_902594605.1	92.9879	99	247
GCF_001307105.1__GCF_000300535.1	89.2121	1007	1202
GCA_902580765.1__GCA_902517315.1	88.1942	182	349
GCF_007830455.1__GCF_007830495.1	85.1877	1453	1989
GCF_013141695.1__GCF_001428045.1	91.9407	2074	3021
GCA_902793285.1__GCA_902779945.1	84.6455	524	756
GCF_013041605.1__GCF_000740015.1	94.6032	1290	1463
GCA_016840405.1__GCA_016840595.1	89.8537	455	864
GCF_001477055.1__GCF_016597785.1	84.8874	709	852
GCF_000702385.1__GCF_016807805.1	84.9424	1223	1779
GCF_001280455.1__GCF_000337075.1	89.0899	787	1181
GCA_904501855.1__GCA_902802565.1	91.3029	441	580
GCF_002584985.1__GCF_000746925.1	86.1825	1237	1630
GCF_008124535.1__GCF_900188375.1	91.4627	1156	1546
GCA_003278855.1__GCA_003281585.1	91.4805	339	481
GCA_002717835.1__GCA_002497295.1	83.3745	293	390
GCF_005869855.1__GCF_002368035.1	86.3919	1816	2486
GCF_008370325.1__GCF_014189535.1	83.3262	1301	2083
GCA_900539255.1__GCA_900772495.1	93.8554	390	603
GCF_002096355.1__GCF_004353325.1	91.7364	516	613
GCF_003611735.1__GCF_003611635.1	89.8944	2241	3123
GCF_003053685.1__GCF_001425205.1	89.5345	1483	2465
GCF_900406815.1__GCF_000369065.1	92.5153	915	1074
GCA_902525615.1__GCA_000402655.1	87.3862	251	305
GCF_009928445.1__GCF_004015185.1	91.4001	1645	1973
GCA_003279055.1__GCA_902536775.1	92.5536	311	497
GCF_002258315.1__GCF_000333955.1	86.3581	1305	1892
GCF_002743375.1__GCF_002101375.1	89.7585	888	1074
GCF_001277195.1__GCF_001277175.1	90.1911	1288	1454
GCF_900155965.1__GCF_900103125.1	87.2966	1646	2243
GCF_001955855.1__GCF_900109515.1	83.8177	1447	2270
GCF_900199205.1__GCF_014656195.1	91.0583	2176	2808
GCF_001270575.1__GCF_000717345.1	88.0874	1970	2743
GCF_000799335.1__GCF_003815715.1	83.4954	1113	1715
GCF_003583935.1__GCF_903970965.1	83.4833	866	1349
GCF_001180205.1__GCA_902541745.1	90.9479	190	280
GCF_003610585.1__GCF_001425085.1	91.3666	1058	1270
GCF_002165775.1__GCF_003048775.2	94.6489	572	615
GCA_005116965.1__GCA_016222925.1	91.3789	586	1227
GCF_008729015.1__GCF_002844335.1	87.9869	1035	1347
GCF_003944205.1__GCF_002860865.1	86.5553	461	644
GCF_001667735.1__GCF_000164135.1	88.1172	1425	1795
GCA_002500745.1__GCA_002420705.1	84.662	1138	1738
GCA_902537665.1__GCA_902523895.1	91.6499	216	332
GCF_001074805.1__GCF_901875555.1	92.1322	564	656
GCF_003386135.1__GCF_008639165.1	89.2292	2032	3087
GCA_017458825.1__GCA_002309395.1	92.1352	216	292
GCF_003397585.1__GCF_001546455.1	91.4093	432	502
GCF_013376045.1__GCF_900112425.1	89.5728	1795	2460
GCF_000178995.1__GCF_000218565.1	84.0517	847	1320
