pairid	dnadiff_blocks	dnadiff_inverted_blocks	dnadiff_aligned_bp	dnadiff_inverted_bp	dnadiff_inverted_fraction
GCA_002336445.1__GCA_003455375.1	346	158	535640	233068	0.4351206033903368
GCA_002336445.1__GCA_002699035.1	116	58	164355	77518	0.4716497824830397
GCA_905194875.1__GCF_001553145.1	63	31	75093	27182	0.3619778141770871
GCA_015257205.1__GCA_905194875.1	49	28	67528	26980	0.399537969434901
GCF_001553145.1__GCF_900115025.1	181	93	1752776	959868	0.5476273066267452
GCA_903841905.1__GCA_903849655.1	1325	612	3345592	1532198	0.4579751505862042
GCA_005773035.1__GCA_005805345.1	374	179	3298598	1600546	0.4852200844116197
GCA_005805345.1__GCA_903849655.1	428	236	361099	199098	0.5513667996865126
GCF_001658125.1__GCF_900249955.1	1652	592	2140168	719358	0.3361222109666157
GCF_007572485.1__GCF_900249905.1	1523	832	2281728	1285873	0.5635522726635251
GCF_001854305.1__GCF_017814995.1	1652	858	2268045	1150167	0.5071182450083662
GCA_903824795.1__GCA_903958965.1	378	196	3544454	1798368	0.5073751838788146
GCA_903920645.1__GCA_903958965.1	49	27	50929	26796	0.5261442400204206
GCA_903824795.1__GCA_903920645.1	52	28	56067	25823	0.4605739561595948
GCA_001830635.1__GCA_003487245.1	155	82	3011867	1485273	0.4931403013479679
GCA_001830635.1__GCA_018816545.1	124	58	143311	66979	0.4673681713197172
GCA_003487245.1__GCA_018816545.1	108	61	131724	67840	0.51501624609031
GCA_015058765.1__GCA_017936225.1	263	127	379799	184595	0.4860334018783619
GCA_002407685.1__GCA_012838785.1	276	122	583546	235543	0.4036408440808436
GCA_003510605.1__GCA_012838785.1	291	109	593057	208518	0.3515985815865928
GCA_002407685.1__GCA_017985735.1	275	117	573619	253995	0.4427939102435588
GCA_018670775.1__GCA_018691935.1	10	2	2974	633	0.2128446536650975
GCA_018670775.1__GCA_018692495.1	9	5	3164	2463	0.7784450063211125
GCA_018668235.1__GCA_018670775.1	10	4	3016	1874	0.6213527851458885
GCA_017413965.1__GCA_017445645.1	421	208	1894486	980447	0.5175266536675384
GCA_017413965.1__GCA_017960045.1	434	199	579370	287787	0.4967240278233253
GCA_017445645.1__GCA_017960045.1	400	203	524241	280288	0.5346548629351767
GCA_001818945.1__GCA_001818975.1	3	0	948	0	0.0
GCA_001818945.1__GCA_001821385.1	2	1	446	370	0.8295964125560538
GCA_001818975.1__GCA_001821385.1	17	8	13763	6941	0.5043231853520308
GCA_003499475.1__GCA_003525925.1	906	445	3403040	1659333	0.4876031430720767
GCA_003499475.1__GCA_009908515.1	73	35	57069	25509	0.446985228407717
GCA_003525925.1__GCA_009908515.1	104	47	80732	29092	0.3603527721349651
GCA_904395795.1__GCA_905213645.1	197	109	298498	172963	0.5794444183880629
GCA_004551725.1__GCA_905213645.1	96	41	101001	40383	0.3998277244779755
GCA_004551725.1__GCA_904395795.1	132	63	159699	88615	0.5548876323583742
GCA_903839885.1__GCA_903887905.1	356	162	301356	136034	0.4514063101448121
GCA_903961585.1__GCF_009834675.1	650	301	613374	282554	0.4606553261142467
GCA_903961585.1__GCF_019038535.1	651	366	621096	351398	0.5657708309182478
GCA_003560635.1__GCA_007128025.1	463	230	736329	340305	0.4621643314333674
GCA_003564175.1__GCA_007135185.1	393	206	576032	316791	0.5499538220098883
GCA_003560635.1__GCA_003564175.1	456	220	1792570	870503	0.4856172980692525
GCA_016839465.1__GCA_016840925.1	62	23	63781	32138	0.5038804659694893
GCA_903881525.1__GCA_903953185.1	85	38	77505	31267	0.4034191342494033
GCA_903870845.1__GCA_903953185.1	89	40	89941	51037	0.5674497726287233
GCA_903870845.1__GCA_903881525.1	144	69	581351	294618	0.5067816173017677
GCA_900767575.1__GCA_905207855.1	166	69	876592	267183	0.3047974428240276
GCA_900767575.1__GCA_905211815.1	173	95	884771	540324	0.6106936145059004
GCA_905207855.1__GCA_905211815.1	212	103	831386	476696	0.5733750628468606
GCF_900111635.1__GCF_900115215.1	397	157	619989	220235	0.3552240442975601
GCA_017963185.1__GCF_900103015.1	431	217	582392	295814	0.5079293671616368
GCF_002735565.1__GCF_900101325.1	298	128	2694062	1268156	0.4707226485507757
GCA_018711985.1__GCA_900756615.1	213	105	326587	155782	0.4770000030619712
GCA_900756615.1__GCA_905200175.1	180	91	237835	126704	0.5327390838186138
GCA_002507275.1__GCA_013151125.1	42	18	42244	19193	0.4543367105387747
GCF_008121305.1__GCF_014138665.1	1572	958	1907843	1163841	0.6100297561172486
GCF_012396395.1__GCF_017573465.1	2280	1161	3919490	1963426	0.5009391527979405
GCF_014138665.1__GCF_900445005.1	1736	771	2220917	998484	0.4495818619065908
GCA_001508575.1__GCA_003485365.1	105	50	1681874	693325	0.412233615597839
GCA_017984815.1__GCA_017993395.1	147	72	3400243	1554917	0.4572958462086386
GCA_017984815.1__GCA_018057855.1	536	288	1958983	1056342	0.5392297942350699
GCA_017993395.1__GCA_018057855.1	558	288	2030457	1174058	0.5782235230787945
GCA_002508305.1__GCA_013378375.1	96	43	158160	66610	0.4211557916034396
GCA_002508305.1__GCA_013306135.1	141	80	417835	256026	0.6127442650807137
GCA_002508305.1__GCA_013306055.1	124	57	438797	205050	0.4673003689633247
GCA_001786255.1__GCA_003457295.1	67	37	730201	349974	0.4792844709881252
GCA_903820225.1__GCA_903917775.1	61	26	55293	25173	0.4552655851554446
GCA_014867115.1__GCA_905216065.1	382	189	2238051	1118283	0.4996682381232599
GCA_014800505.1__GCA_014800715.1	37	20	28116	15648	0.5565514297908664
GCA_014867115.1__GCA_900753055.1	118	45	112347	38370	0.3415311490293465
GCA_001818445.1__GCA_018651305.1	49	23	40249	16441	0.4084821983154861
GCF_001555855.1__GCF_001556365.1	858	406	3643439	1672814	0.459130508291754
GCF_001555885.1__GCF_001556365.1	771	413	3373756	1762934	0.5225434204489002
GCA_002483045.1__GCF_001555855.1	240	105	1909638	922225	0.4829318436269073
GCA_002343805.1__GCA_008363065.1	793	386	2962214	1455422	0.4913291207184896
GCA_002343805.1__GCA_016860905.1	436	221	2881162	1476242	0.51237729777083
GCA_008363065.1__GCA_016860905.1	513	252	3037163	1501345	0.4943248024554493
GCF_000214435.1__GCF_900129895.1	148	75	200063	75782	0.3787906809355053
GCA_017507465.1__GCA_017628035.1	23	10	11389	5812	0.5103169725173413
GCA_017397225.1__GCA_017646045.1	40	19	33422	18513	0.5539165818921669
GCA_017507465.1__GCA_017646045.1	23	8	13025	4662	0.3579270633397313
GCA_013001085.1__GCA_013042345.1	634	296	2027363	894179	0.4410552032369141
GCA_013001085.1__GCA_018679835.1	341	179	768392	401803	0.5229140855188498
GCA_013042345.1__GCA_018679835.1	375	163	847894	356137	0.4200253805310569
GCF_004001005.1__GCF_900188525.1	93	63	114781	80334	0.6998893545098928
GCF_002161865.1__GCF_004358805.1	492	259	768993	416071	0.5410595415042789
GCF_011009465.1__GCF_900102125.1	1321	605	3678777	1624288	0.4415293452144558
GCA_018670975.1__GCA_018675935.1	307	151	384598	154869	0.4026776010275664
GCA_016776465.1__GCA_018692735.1	121	68	126875	73918	0.5826049261083743
GCA_018676195.1__GCA_018692735.1	351	147	3184165	1293282	0.4061604847738732
GCA_002311805.1__GCA_003152635.1	836	336	2722262	962972	0.3537396473961727
GCA_002311805.1__GCA_003168175.1	854	435	2719010	1317254	0.4844608883380348
GCA_003152635.1__GCA_003168175.1	185	95	3682262	2077546	0.5642037421563159
GCA_017889305.1__GCA_900759585.1	107	49	127214	52588	0.4133821749178549
GCA_017889305.1__GCA_905209645.1	105	49	124284	62542	0.5032184351968073
GCA_900759585.1__GCA_905209645.1	137	82	2436025	1420711	0.5832087109122444
GCA_002390645.1__GCA_905477535.1	509	255	2345134	1149548	0.4901843562030997
GCA_002390645.1__GCA_905480505.1	240	127	315273	152695	0.4843262823013705
GCA_905477535.1__GCA_905480505.1	240	133	354256	201810	0.5696727790072715
GCA_005884835.1__GCA_019236125.1	1344	663	1791530	909645	0.5077475677214448
GCA_019235005.1__GCA_019236125.1	1359	665	4470916	2181469	0.4879243984901528
GCA_005884835.1__GCA_019235005.1	1259	644	1685501	867823	0.5148753990653224
GCA_002684675.1__GCA_002690525.1	188	107	1836782	1119170	0.6093101957662913
GCA_002690525.1__GCA_018670705.1	585	288	2252318	1097895	0.4874511503260196
GCA_002684675.1__GCA_018696795.1	418	231	1764563	1025991	0.5814419774187717
GCF_004004025.1__GCF_014197705.1	964	387	1785854	756712	0.4237255677115822
GCF_002093415.1__GCF_002909075.1	1401	735	3179864	1730989	0.5443594443032784
GCF_004001995.1__GCF_014197705.1	1255	547	2258247	967452	0.4284084070520186
GCA_015663575.1__GCA_016764265.1	28	15	26045	15938	0.6119408715684392
GCA_002402395.1__GCA_018434925.1	11	6	10753	7070	0.6574909327629499
GCA_012719055.1__GCA_019135995.1	165	79	200447	99045	0.4941206403687758
GCA_003486765.1__GCA_019135995.1	2	1	910	104	0.1142857142857142
GCF_011682155.1__GCF_014641415.1	1107	478	1457882	652711	0.4477118175545072
GCF_001485665.1__GCF_014641415.1	1078	525	1435143	726150	0.5059774531179123
GCF_011682155.1__GCF_014171775.1	1019	479	1133870	546374	0.4818665279088431
GCA_900772505.1__GCA_902775925.1	401	229	2066290	1282114	0.6204908313934636
GCA_002350185.1__GCA_910573835.1	70	30	72956	26976	0.3697571138768573
GCA_900759495.1__GCA_910589435.1	242	127	309196	139193	0.4501772338581353
GCA_018433055.1__GCA_900764135.1	315	143	645932	307559	0.4761476440244483
GCA_018433055.1__GCF_003315355.1	106	45	2093062	702524	0.3356441424095416
GCA_900764135.1__GCF_003315355.1	312	164	633081	345809	0.5462318407913047
GCF_013347265.1__GCF_013391865.1	367	140	463468	200152	0.4318572156006455
GCA_001000595.1__GCA_001823495.1	80	43	74320	35649	0.4796689989235737
GCA_001825075.1__GCA_002323665.1	23	6	7673	2089	0.2722533559233676
GCA_001000595.1__GCA_002783825.1	301	151	347217	176061	0.5070633062321257
GCF_001423605.1__GCF_015351175.1	503	186	2727644	631161	0.2313941995363031
GCF_001422695.1__GCF_015351175.1	722	509	2157736	1642097	0.7610277624324755
GCA_900315625.1__GCA_905204855.1	176	95	223955	124363	0.5553035207965886
GCA_016901405.1__GCA_900315625.1	173	93	240150	123769	0.5153820528836144
GCA_902790565.1__GCA_905204855.1	170	86	220804	117301	0.5312449049836053
GCA_015063945.1__GCA_902783505.1	28	12	24235	12591	0.5195378584691562
GCA_015063945.1__GCA_017614495.1	6	3	3567	2592	0.7266610597140454
GCA_015063945.1__GCA_900548605.1	29	17	23162	12694	0.5480528451774458
GCA_003445875.1__GCF_000803025.1	359	166	999256	448251	0.4485847470518065
GCA_015058705.1__GCA_902785095.1	348	190	1755174	913520	0.5204726141111935
GCA_900767175.1__GCA_902762895.1	298	158	1756967	1111771	0.6327785325506967
GCA_002359775.1__GCA_002717605.1	4	2	6036	4083	0.6764413518886679
GCA_002470355.1__GCA_002717605.1	8	5	2813	1761	0.6260220405261286
GCA_002470355.1__GCA_012963975.1	47	24	46893	25207	0.5375429168532617
GCA_903862585.1__GCA_903891075.1	776	378	1642147	741113	0.4513073433742533
GCA_903862585.1__GCA_903934585.1	695	337	3235466	1580690	0.4885509537111501
GCA_903891075.1__GCA_903934585.1	825	395	1843450	907930	0.4925167484878895
GCA_003554265.1__GCA_007131995.1	286	153	395767	216098	0.5460232914821094
GCA_007118505.1__GCA_007127975.1	392	201	500198	261838	0.5234687063922686
GCA_007119805.1__GCF_004365885.1	307	167	384278	206057	0.5362185709304201
GCA_903899785.1__GCA_903916585.1	1143	547	3189008	1517126	0.475736028257063
GCA_903899785.1__GCA_903924425.1	1030	521	3254798	1701686	0.5228238434458913
GCA_903916585.1__GCA_903924425.1	668	327	3770092	1917023	0.5084817558828804
GCA_903874635.1__GCA_903883015.1	52	26	41976	24337	0.5797836859157613
GCA_903828865.1__GCA_903874635.1	149	84	170089	101267	0.5953765381653134
GCA_005792295.1__GCA_903901585.1	31	11	22671	6852	0.302236337170835
GCA_003557615.1__GCA_007124755.1	607	304	3251748	1699570	0.5226635028298626
GCA_003557615.1__GCF_002916695.1	75	33	57503	27909	0.4853485905083213
GCA_007124755.1__GCF_002916695.1	66	42	43881	27779	0.6330530297851006
GCA_000477795.1__GCA_005768695.1	486	256	944667	502735	0.5321822398792379
GCF_000144085.1__GCF_900343115.1	417	237	1857571	1032575	0.5558737727925339
GCF_000144085.1__GCF_003384465.1	398	264	2022343	1358401	0.671696640975344
GCF_016909095.1__GCF_900156705.1	144	77	2333932	1484537	0.6360669462520759
GCF_016909095.1__GCF_900188545.1	190	61	2352459	976914	0.4152735499322199
GCF_900156705.1__GCF_900188545.1	179	84	2348475	1105609	0.4707774193891781
GCA_905478205.1__GCF_014163575.1	529	258	779220	395595	0.5076807576807577
GCA_002354235.1__GCF_003346865.1	26	12	20828	7222	0.346744766660265
GCA_002354235.1__GCF_004745775.1	27	16	20886	11076	0.5303073829359379
GCA_018814845.1__GCA_018815065.1	133	60	3928281	2136905	0.5439796694788382
GCA_018814845.1__GCF_003633955.1	1169	571	1675083	790357	0.4718315450637371
GCA_018815065.1__GCF_003633955.1	1190	551	1677792	771287	0.4597035866186035
GCF_006385015.1__GCF_900445875.1	573	5	2979138	4832	0.0016219456769038
GCA_015160765.1__GCF_002332445.1	632	478	881367	666753	0.7564987116604094
GCF_000807915.1__GCF_002871435.1	307	187	283678	177726	0.6265061090391219
GCA_910575905.1__GCA_910584175.1	270	120	385389	179910	0.4668270241236776
GCA_910575905.1__GCA_910584755.1	313	177	3324592	2061796	0.6201651210133454
GCA_910584175.1__GCA_910584755.1	243	140	344563	177726	0.5158011742409951
GCA_017552865.1__GCA_905201405.1	54	28	59573	37532	0.6300169539892233
GCA_016291295.1__GCA_905201405.1	62	31	74177	21605	0.2912627903528048
GCA_017412555.1__GCA_902756045.1	224	98	292339	126418	0.4324363153735902
GCA_007122975.1__GCA_007123895.1	29	13	19938	8843	0.4435249272745511
GCA_003563415.1__GCA_007122975.1	33	18	27307	16706	0.6117845241146959
GCA_003563415.1__GCA_007123895.1	308	154	1383470	706535	0.5106977382957346
GCA_003561105.1__GCA_007124975.1	110	49	143087	67172	0.4694486571107089
GCA_003561105.1__GCA_003562515.1	160	81	207142	106073	0.5120786706703614
GCA_003562515.1__GCA_007124975.1	350	178	1703704	846622	0.4969302179251795
GCA_016550495.1__GCA_016840765.1	44	23	35176	20626	0.5863657038890152
GCA_016550385.1__GCA_016840765.1	479	238	1124084	577646	0.5138815248682482
GCA_016550385.1__GCA_016550495.1	239	123	474553	224406	0.4728786879442338
GCF_002006235.1__GCF_002796935.1	460	251	804481	445536	0.5538179273345175
GCF_002796935.1__GCF_014231285.1	469	242	864145	413912	0.4789844296964051
GCF_000218855.1__GCF_002006235.1	728	348	1842770	861468	0.4674853617109026
GCF_007830535.1__GCF_007996985.1	64	28	3090692	1504976	0.4869382002477115
GCA_014359545.1__GCF_007830535.1	862	431	2363781	1124229	0.4756062427103018
GCA_014359545.1__GCF_007996985.1	869	445	2362796	1274075	0.5392234454434492
GCA_900546205.1__GCA_905204235.1	672	332	1241945	569610	0.4586434987056593
GCA_900546205.1__GCF_015552275.1	132	74	3003026	1661388	0.5532379673036464
GCA_900546205.1__GCF_009678155.1	593	387	1419101	952333	0.67108190326129
GCA_016235285.1__GCF_004152925.1	1003	544	2049445	1115827	0.5444532544176595
GCA_003556885.1__GCA_007120735.1	519	256	3011769	1391904	0.4621549660681148
GCA_003556885.1__GCA_007121925.1	414	203	469020	228545	0.4872819922391369
GCA_007120735.1__GCA_007121925.1	395	202	449420	240014	0.5340527791375551
GCF_000767035.1__GCF_001077715.1	39	28	17521	12766	0.7286113806289596
GCF_000767035.1__GCF_002850495.1	7	1	4726	74	0.0156580617858654
GCA_000300315.1__GCF_002850495.1	7	6	4728	4653	0.9841370558375636
GCA_017886755.1__GCA_018714975.1	350	141	518740	211959	0.4086035393453368
GCA_018714975.1__GCA_905213385.1	252	126	371285	192015	0.5171633650699597
GCA_017886755.1__GCA_900761745.1	320	212	504192	338937	0.6722379569687738
GCF_000689195.1__GCF_013426955.1	1317	706	1848383	1021410	0.5525965127357263
GCF_000689195.1__GCF_013426975.1	575	281	3602313	1736316	0.4820003147977424
GCF_013426955.1__GCF_013426975.1	1326	653	1883672	925917	0.4915489533209603
GCA_016293175.1__GCA_902803335.1	73	37	73250	35104	0.479235494880546
GCA_002448335.1__GCA_016281155.1	136	78	123911	71579	0.5776646141181977
GCA_018384635.1__GCA_902763665.1	33	16	30312	18674	0.616059646344682
GCA_003561545.1__GCA_007118245.1	476	243	596099	298544	0.5008295601905053
GCA_003561545.1__GCA_003562635.1	360	190	378286	207540	0.548632516138583
GCA_003564695.1__GCA_007123415.1	612	287	1716230	826181	0.4813929368441292
GCA_005777985.1__GCA_903842525.1	367	200	624991	351231	0.5619776924787717
GCA_018969345.1__GCA_903842525.1	410	223	674349	363771	0.539440260162023
GCF_000334935.1__GCF_017751165.1	955	523	2272600	1257926	0.5535184370324738
GCF_002938985.1__GCF_009756075.1	526	276	2817700	1520985	0.5397966426518083
GCA_000431595.1__GCF_009756075.1	94	36	110673	37270	0.3367578361479313
GCA_005772845.1__GCA_903842875.1	275	130	518443	239496	0.4619524229278821
GCA_005772845.1__GCA_903957745.1	280	148	559401	321345	0.5744448079284806
GCA_005772845.1__GCA_903912375.1	82	33	55483	20499	0.3694645206639871
GCF_000757905.1__GCF_004118055.1	312	165	1935397	1030773	0.5325899544124538
GCF_004118055.1__GCF_004768525.1	433	199	1878975	861548	0.4585202038345374
GCF_003959315.1__GCF_004685085.1	617	309	1546428	815719	0.5274859223966457
GCF_000252835.1__GCF_016865275.1	285	26	1692563	80948	0.0478256939328107
GCF_003959315.1__GCF_004681155.1	619	284	1511004	686686	0.4544567717888239
GCF_000258945.1__GCF_000701845.1	32	14	25302	10865	0.4294126946486444
GCF_000701845.1__GCF_007858515.1	31	11	27965	13102	0.4685142141963168
GCF_000988065.1__GCF_007858515.1	28	15	26770	15804	0.5903623459096004
GCA_001508815.1__GCF_000734035.1	221	97	1879163	685526	0.3648039047171533
GCA_002703435.1__GCF_014191645.1	840	414	1126688	596013	0.5289956048169502
GCA_009994815.1__GCF_001306295.1	894	447	1446934	732226	0.5060534896546767
GCA_002702565.1__GCA_009994815.1	690	307	1014415	471859	0.4651538078597024
GCF_002847685.1__GCF_003989295.1	396	266	1599906	1037032	0.6481830807559944
GCF_002847685.1__GCF_008693925.1	404	127	1562800	447595	0.2864058100844638
GCA_900467455.1__GCF_018436125.1	935	597	2529883	1586948	0.6272811825685219
GCA_900470735.1__GCF_018436125.1	919	391	2502660	1041151	0.4160177571064387
GCA_900467455.1__GCA_900470735.1	266	143	3886731	2124697	0.5466539876312511
GCA_016721365.1__GCA_017983885.1	1097	458	2570687	1047500	0.4074786234185648
GCA_016721365.1__GCA_018241285.1	1144	568	2466319	1175707	0.4767051626330576
GCA_017983885.1__GCA_018241285.1	479	240	3688215	1869513	0.5068882914905991
GCA_003507495.1__GCA_003510165.1	434	210	544284	263837	0.4847414217577588
GCA_000991325.1__GCA_003475885.1	223	134	171555	110056	0.641520212176853
GCA_003475885.1__GCA_003510165.1	400	198	514230	252539	0.4911012581918597
GCA_003545115.1__GCA_018676375.1	938	474	3928549	2031526	0.5171186613683576
GCA_003455095.1__GCA_003545115.1	1170	592	3332720	1725607	0.5177773710362706
GCA_003455095.1__GCA_018676375.1	1057	538	3287136	1679898	0.5110521742939751
GCF_004181775.1__GCF_009728815.1	120	67	179720	89904	0.5002448252837748
GCF_002879995.1__GCF_013462075.1	149	99	232077	170996	0.7368071803754789
GCA_014848125.1__GCA_902783275.1	199	79	232318	87811	0.3779775996694186
GCA_900556905.1__GCF_014287775.1	190	99	230371	126899	0.5508462436678228
GCA_900761595.1__GCA_902783275.1	236	141	287090	162559	0.5662301020585879
GCA_017426225.1__GCA_017539705.1	307	169	365849	201833	0.551683891441551
GCA_001784715.1__GCA_002322415.1	14	8	2286	940	0.4111986001749781
GCA_001786625.1__GCA_002789335.1	17	10	4347	2185	0.5026455026455027
GCA_002322415.1__GCA_002789335.1	128	59	707747	326532	0.4613682573009847
GCA_003523565.1__GCF_017316245.1	625	385	1750758	1063730	0.6075825442465492
GCF_000407525.1__GCF_017316245.1	648	384	1819772	1061229	0.5831659130924094
GCF_001885915.1__GCF_002140655.1	591	146	1233758	286534	0.2322448972975251
GCF_015356215.1__GCF_018274415.1	2241	1170	8830110	4648421	0.5264284363388452
GCA_012519735.1__GCA_012522235.1	60	29	69039	27197	0.3939367603818132
GCA_018433725.1__GCA_018436945.1	93	51	109996	54417	0.4947179897450816
GCA_002411505.1__GCA_002483635.1	500	221	2265079	997290	0.4402892790935768
GCF_002000405.1__GCF_015234965.1	504	215	1610888	696496	0.4323677375459995
GCF_002000405.1__GCF_002000525.1	528	238	1422562	630481	0.4432010696194612
GCF_002000525.1__GCF_004570945.1	462	243	1438779	694678	0.4828246728649779
GCA_900546815.1__GCA_905199825.1	333	170	726960	360016	0.4952349510289424
