pairid	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCA_017524325.1__GCA_017650025.1	764.0	875.0	0.0	0.0	93.0	191.0	14.0	11.0	466.0	412.0	327489.0	566331.0	0.0	0.0	0.0	0.0
GCA_017650025.1__GCA_017651285.1	641.0	704.0	1.0	2.0	81.0	105.0	8.0	6.0	421.0	491.0	546166.0	904284.0	0.0	0.0	0.0	0.0
GCA_017618835.1__GCA_017633455.1	821.0	809.0	1.0	1.0	120.0	117.0	7.0	10.0	559.0	482.0	860139.0	614115.0	0.0	0.0	0.0	0.0
GCA_902559765.1__GCA_902593265.1	181.0	208.0	2.0	2.0	1.0	35.0	0.0	0.0	110.0	101.0	290072.0	537171.0	0.0	0.0	0.0	0.0
GCA_902514675.1__GCA_902608535.1	118.0	118.0	0.0	0.0	10.0	12.0	0.0	0.0	81.0	81.0	661408.0	722858.0	0.0	0.0	0.0	0.0
GCA_902572135.1__GCA_902593265.1	182.0	199.0	0.0	0.0	7.0	27.0	0.0	0.0	113.0	109.0	343908.0	416215.0	0.0	0.0	0.0	0.0
GCA_009774575.1__GCA_910575345.1	216.0	201.0	0.0	1.0	69.0	4.0	0.0	0.0	133.0	172.0	3927637.0	472547.0	0.0	1.0	0.0	777.0
GCA_910575345.1__GCA_910577715.1	2379.0	2487.0	6.0	5.0	119.0	219.0	5.0	3.0	1262.0	1182.0	2146428.0	2534885.0	0.0	0.0	0.0	0.0
GCA_002492805.1__GCA_910587385.1	252.0	252.0	0.0	0.0	20.0	39.0	0.0	0.0	179.0	158.0	3160026.0	2357414.0	0.0	0.0	0.0	0.0
GCA_016784505.1__GCA_018658395.1	1079.0	1173.0	3.0	4.0	28.0	106.0	0.0	1.0	620.0	539.0	1060042.0	1304592.0	0.0	0.0	0.0	0.0
GCA_018658395.1__GCA_018674435.1	1471.0	1471.0	0.0	2.0	156.0	147.0	0.0	1.0	738.0	788.0	1886558.0	1981032.0	0.0	0.0	0.0	0.0
GCA_014382565.1__GCA_018655865.1	1103.0	1093.0	0.0	0.0	73.0	67.0	0.0	0.0	560.0	577.0	711077.0	1208520.0	0.0	0.0	0.0	0.0
GCA_017379435.1__GCA_017502365.1	290.0	278.0	0.0	3.0	101.0	8.0	0.0	1.0	158.0	238.0	1426861.0	656486.0	0.0	0.0	0.0	0.0
GCA_003501425.1__GCA_905200245.1	812.0	744.0	0.0	2.0	170.0	58.0	2.0	2.0	497.0	548.0	1560316.0	1031117.0	0.0	0.0	0.0	0.0
GCA_003501425.1__GCA_900767225.1	759.0	759.0	1.0	1.0	77.0	111.0	0.0	0.0	579.0	546.0	876086.0	1053288.0	0.0	0.0	0.0	0.0
GCA_018376725.1__GCA_900546155.1	332.0	334.0	3.0	3.0	11.0	35.0	11.0	7.0	190.0	183.0	1274999.0	1269045.0	0.0	0.0	0.0	0.0
GCA_004556445.1__GCA_900546155.1	332.0	330.0	5.0	3.0	30.0	36.0	3.0	3.0	189.0	195.0	1273936.0	1234670.0	0.0	0.0	0.0	0.0
GCA_016293055.1__GCA_900546155.1	204.0	111.0	0.0	2.0	52.0	18.0	0.0	0.0	116.0	55.0	194989.0	59413.0	1.0	0.0	184.0	0.0
GCA_017470265.1__GCA_905236575.1	301.0	306.0	1.0	0.0	36.0	56.0	0.0	0.0	190.0	219.0	871023.0	2089728.0	0.0	0.0	0.0	0.0
GCA_017394975.1__GCA_902759745.1	64.0	68.0	0.0	0.0	0.0	14.0	0.0	0.0	62.0	52.0	270581.0	1359694.0	0.0	0.0	0.0	0.0
GCA_017470265.1__GCA_902760175.1	112.0	116.0	0.0	0.0	8.0	7.0	0.0	0.0	69.0	73.0	1016620.0	1281688.0	0.0	0.0	0.0	0.0
GCF_000633315.1__GCF_006714955.1	2291.0	2223.0	24.0	24.0	158.0	0.0	0.0	20.0	1114.0	1176.0	2495999.0	2387644.0	0.0	2.0	0.0	4964.0
GCA_013284015.1__GCF_015672965.1	502.0	712.0	16.0	14.0	0.0	99.0	9.0	0.0	201.0	346.0	440025.0	618652.0	3.0	6.0	458.0	652.0
GCF_006714955.1__GCF_007827525.1	3.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0
GCA_019119065.1__GCF_002899925.1	366.0	359.0	0.0	0.0	88.0	8.0	4.0	7.0	189.0	263.0	3369518.0	1106923.0	0.0	0.0	0.0	0.0
GCF_000800925.1__GCF_001278365.1	593.0	592.0	2.0	2.0	97.0	47.0	6.0	7.0	315.0	365.0	2680969.0	2899718.0	0.0	0.0	0.0	0.0
GCA_017304575.1__GCF_014206845.1	2711.0	2677.0	6.0	33.0	583.0	355.0	22.0	60.0	1353.0	1478.0	3392110.0	3839888.0	0.0	0.0	0.0	0.0
GCA_000953195.1__GCF_900444665.1	8.0	10.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	0.0	13505.0	0.0	0.0	0.0	0.0	0.0
GCF_001730135.1__GCF_900444665.1	212.0	212.0	5.0	5.0	25.0	0.0	0.0	5.0	104.0	123.0	1466167.0	1082601.0	0.0	0.0	0.0	0.0
GCA_000953195.1__GCF_002210205.1	229.0	232.0	10.0	8.0	0.0	22.0	8.0	3.0	121.0	119.0	1320304.0	1459410.0	0.0	0.0	0.0	0.0
GCA_018265675.1__GCA_905208295.1	460.0	273.0	2.0	1.0	122.0	52.0	1.0	1.0	200.0	102.0	284637.0	129686.0	6.0	2.0	558.0	161.0
GCA_017887965.1__GCA_904386015.1	267.0	200.0	3.0	1.0	57.0	23.0	0.0	0.0	110.0	65.0	383299.0	83510.0	2.0	1.0	452.0	159.0
GCA_017887965.1__GCA_905208295.1	80.0	74.0	0.0	0.0	7.0	13.0	0.0	0.0	64.0	55.0	1258060.0	849574.0	0.0	0.0	0.0	0.0
GCA_008363285.1__GCA_016714625.1	146.0	134.0	0.0	0.0	35.0	1.0	0.0	0.0	94.0	125.0	3439524.0	366112.0	0.0	0.0	0.0	0.0
GCA_008363285.1__GCA_017985655.1	184.0	175.0	0.0	0.0	33.0	4.0	0.0	0.0	149.0	167.0	2240088.0	596538.0	0.0	0.0	0.0	0.0
GCA_003577345.1__GCA_016711665.1	162.0	157.0	0.0	0.0	27.0	8.0	0.0	0.0	132.0	122.0	3300157.0	982095.0	0.0	0.0	0.0	0.0
GCA_003564075.1__GCA_007125335.1	1480.0	1412.0	2.0	1.0	194.0	141.0	0.0	0.0	927.0	889.0	1017919.0	766621.0	0.0	0.0	0.0	0.0
GCA_003564075.1__GCA_007132615.1	1130.0	857.0	3.0	1.0	235.0	214.0	0.0	0.0	684.0	326.0	811809.0	243573.0	0.0	2.0	0.0	250.0
GCA_007125335.1__GCA_007132615.1	1873.0	1837.0	1.0	0.0	235.0	281.0	0.0	0.0	1131.0	1053.0	1184331.0	879643.0	0.0	0.0	0.0	0.0
GCA_002400245.1__GCA_002427335.1	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	102894.0	323142.0	0.0	0.0	0.0	0.0
GCA_002400175.1__GCA_002427335.1	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	34246.0	9187.0	0.0	0.0	0.0	0.0
GCA_002407945.1__GCA_002427335.1	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	148086.0	401644.0	0.0	0.0	0.0	0.0
GCA_005777605.1__GCA_005800725.1	503.0	528.0	0.0	0.0	108.0	113.0	0.0	0.0	208.0	276.0	268945.0	410087.0	0.0	0.0	0.0	0.0
GCA_005777605.1__GCA_009695415.1	285.0	276.0	0.0	0.0	23.0	18.0	0.0	0.0	224.0	236.0	835937.0	1014558.0	0.0	0.0	0.0	0.0
GCA_005800725.1__GCA_009695415.1	258.0	257.0	0.0	0.0	16.0	10.0	0.0	0.0	214.0	219.0	805476.0	928107.0	0.0	0.0	0.0	0.0
GCA_002434705.1__GCA_018824705.1	19.0	19.0	0.0	0.0	0.0	1.0	0.0	0.0	19.0	18.0	49797.0	119182.0	0.0	0.0	0.0	0.0
GCA_018812255.1__GCA_018824705.1	300.0	585.0	0.0	0.0	23.0	108.0	1.0	1.0	84.0	365.0	34832.0	302354.0	1.0	0.0	95.0	0.0
GCA_002434705.1__GCA_003521425.1	277.0	364.0	0.0	0.0	42.0	80.0	0.0	0.0	127.0	156.0	116624.0	186853.0	0.0	0.0	0.0	0.0
GCA_002727295.1__GCA_003449775.1	83.0	87.0	0.0	1.0	2.0	24.0	0.0	0.0	69.0	52.0	335051.0	1479892.0	0.0	0.0	0.0	0.0
GCA_002727295.1__GCA_003540985.1	221.0	614.0	0.0	1.0	5.0	201.0	0.0	0.0	129.0	206.0	74955.0	333805.0	0.0	0.0	0.0	0.0
GCA_002727295.1__GCA_003538475.1	70.0	83.0	0.0	0.0	0.0	21.0	0.0	0.0	57.0	54.0	326356.0	1506607.0	0.0	0.0	0.0	0.0
GCA_016777505.1__GCA_902603935.1	181.0	180.0	0.0	0.0	18.0	12.0	1.0	1.0	114.0	119.0	882508.0	499636.0	0.0	0.0	0.0	0.0
GCA_016777505.1__GCA_902606695.1	166.0	165.0	0.0	0.0	22.0	8.0	0.0	0.0	101.0	114.0	927732.0	497017.0	0.0	0.0	0.0	0.0
GCA_902603935.1__GCA_902606695.1	147.0	136.0	0.0	0.0	26.0	17.0	3.0	3.0	78.0	73.0	205097.0	168449.0	0.0	0.0	0.0	0.0
GCA_905212785.1__GCF_000238615.1	1385.0	1361.0	5.0	6.0	125.0	50.0	2.0	5.0	695.0	700.0	1529731.0	1564179.0	0.0	0.0	0.0	0.0
GCA_004557845.1__GCF_000238615.1	1340.0	1328.0	8.0	9.0	115.0	44.0	4.0	6.0	664.0	689.0	1544715.0	1536673.0	0.0	0.0	0.0	0.0
GCA_003712035.1__GCA_017641265.1	232.0	238.0	1.0	3.0	8.0	18.0	1.0	1.0	104.0	97.0	202449.0	218297.0	0.0	1.0	0.0	64.0
GCA_003712035.1__GCA_017641065.1	1254.0	1306.0	6.0	1.0	31.0	80.0	10.0	5.0	630.0	623.0	1575820.0	987398.0	0.0	0.0	0.0	0.0
GCA_002719755.1__GCA_017643245.1	281.0	726.0	0.0	0.0	23.0	267.0	0.0	0.0	136.0	322.0	320862.0	518183.0	0.0	0.0	0.0	0.0
GCA_002306875.1__GCA_017643245.1	357.0	373.0	0.0	0.0	1.0	113.0	0.0	0.0	288.0	196.0	1344536.0	3278757.0	0.0	0.0	0.0	0.0
GCA_000259575.1__GCF_014898265.1	766.0	795.0	15.0	18.0	17.0	45.0	4.0	3.0	363.0	354.0	682222.0	902560.0	1.0	1.0	164.0	94.0
GCA_018608985.1__GCA_018658505.1	22.0	22.0	0.0	0.0	1.0	0.0	0.0	0.0	21.0	22.0	1205500.0	464422.0	0.0	0.0	0.0	0.0
GCA_002390335.1__GCA_018609025.1	34.0	36.0	0.0	0.0	3.0	3.0	0.0	0.0	30.0	26.0	1604217.0	1284572.0	0.0	0.0	0.0	0.0
GCA_002336185.1__GCA_905479185.1	36.0	39.0	0.0	0.0	0.0	3.0	0.0	0.0	34.0	37.0	322180.0	1293555.0	0.0	0.0	0.0	0.0
GCA_903920565.1__GCA_903936845.1	555.0	541.0	0.0	1.0	123.0	53.0	1.0	2.0	331.0	381.0	3261523.0	2328660.0	0.0	0.0	0.0	0.0
GCA_009993685.1__GCA_903870695.1	362.0	348.0	0.0	0.0	66.0	11.0	0.0	0.0	260.0	311.0	2291677.0	709328.0	0.0	0.0	0.0	0.0
GCA_018899575.1__GCA_903919085.1	417.0	450.0	0.0	0.0	21.0	104.0	0.0	0.0	360.0	306.0	1334392.0	3076180.0	0.0	0.0	0.0	0.0
GCA_002385395.1__GCA_012728345.1	739.0	500.0	0.0	1.0	109.0	50.0	0.0	0.0	410.0	201.0	255483.0	67841.0	0.0	0.0	0.0	0.0
GCA_002426325.1__GCA_012728345.1	790.0	781.0	0.0	0.0	55.0	59.0	3.0	3.0	489.0	473.0	1263740.0	1907833.0	0.0	0.0	0.0	0.0
GCA_002316705.1__GCA_002385395.1	748.0	763.0	0.0	0.0	44.0	107.0	2.0	2.0	496.0	453.0	1137598.0	2330498.0	0.0	0.0	0.0	0.0
GCA_903851485.1__GCA_903867405.1	696.0	702.0	4.0	0.0	113.0	201.0	1.0	3.0	458.0	379.0	2322008.0	2368221.0	0.0	0.0	0.0	0.0
GCA_903827875.1__GCA_903870925.1	693.0	692.0	3.0	3.0	132.0	192.0	0.0	1.0	445.0	379.0	2546549.0	2334075.0	0.0	0.0	0.0	0.0
GCF_000215915.2__GCF_009797925.1	954.0	951.0	11.0	66.0	201.0	0.0	13.0	79.0	470.0	530.0	2011845.0	2023646.0	0.0	0.0	0.0	0.0
GCF_007097495.1__GCF_014207545.1	248.0	494.0	8.0	1.0	0.0	61.0	0.0	0.0	8.0	292.0	686.0	132186.0	0.0	1.0	0.0	15.0
GCF_001682195.2__GCF_007097495.1	636.0	636.0	16.0	21.0	8.0	13.0	34.0	28.0	316.0	291.0	6671420.0	6932989.0	1.0	2.0	112.0	314.0
GCF_007097495.1__GCF_012844325.1	703.0	788.0	23.0	19.0	11.0	63.0	30.0	7.0	327.0	434.0	6908863.0	6598808.0	0.0	0.0	0.0	0.0
GCA_003454625.1__GCF_014287465.1	338.0	333.0	0.0	0.0	27.0	14.0	0.0	0.0	198.0	180.0	3132144.0	2908951.0	0.0	0.0	0.0	0.0
GCA_017502655.1__GCA_017520145.1	941.0	599.0	4.0	6.0	290.0	80.0	0.0	0.0	435.0	285.0	373625.0	197631.0	2.0	0.0	249.0	0.0
GCA_017502655.1__GCA_017629055.1	622.0	626.0	0.0	1.0	77.0	80.0	1.0	1.0	486.0	480.0	813512.0	759378.0	0.0	0.0	0.0	0.0
GCA_017520145.1__GCA_017629055.1	626.0	680.0	1.0	0.0	49.0	168.0	3.0	3.0	456.0	409.0	733541.0	1207976.0	0.0	0.0	0.0	0.0
GCA_017936815.1__GCA_900771985.1	74.0	88.0	0.0	0.0	11.0	17.0	0.0	0.0	52.0	59.0	1319322.0	1451308.0	0.0	0.0	0.0	0.0
GCA_002404725.1__GCA_905199645.1	958.0	961.0	18.0	24.0	148.0	150.0	39.0	32.0	494.0	506.0	1161735.0	1171522.0	0.0	0.0	0.0	0.0
GCA_003504195.1__GCA_017436565.1	169.0	165.0	0.0	0.0	40.0	20.0	0.0	0.0	115.0	122.0	1739358.0	695905.0	0.0	0.0	0.0	0.0
GCA_018399735.1__GCF_001687065.1	322.0	315.0	22.0	22.0	25.0	0.0	2.0	11.0	132.0	112.0	454168.0	189598.0	0.0	0.0	0.0	0.0
GCA_011054385.1__GCF_001687065.1	192.0	180.0	1.0	1.0	66.0	0.0	0.0	4.0	99.0	145.0	2306736.0	669041.0	0.0	0.0	0.0	0.0
GCA_010912735.1__GCF_015233875.1	260.0	261.0	3.0	4.0	32.0	34.0	4.0	4.0	137.0	149.0	2019374.0	2004217.0	0.0	0.0	0.0	0.0
GCA_003552165.1__GCA_007119535.1	514.0	596.0	0.0	0.0	25.0	121.0	0.0	0.0	407.0	398.0	680220.0	2064162.0	0.0	0.0	0.0	0.0
GCA_003552165.1__GCA_007135485.1	38.0	638.0	0.0	0.0	3.0	204.0	0.0	0.0	14.0	418.0	7419.0	1096670.0	1.0	0.0	101.0	0.0
GCA_007119535.1__GCA_007124815.1	41.0	37.0	0.0	0.0	1.0	1.0	0.0	0.0	39.0	35.0	159329.0	109039.0	0.0	0.0	0.0	0.0
GCF_014652155.1__GCF_018860285.1	274.0	275.0	10.0	8.0	39.0	56.0	2.0	3.0	158.0	153.0	3603652.0	3417257.0	1.0	0.0	129.0	0.0
GCF_003590545.1__GCF_016635095.1	1050.0	1440.0	16.0	9.0	31.0	256.0	14.0	2.0	395.0	607.0	161478.0	475080.0	0.0	0.0	0.0	0.0
GCF_003590545.1__GCF_900699055.1	487.0	498.0	12.0	10.0	26.0	34.0	10.0	12.0	168.0	259.0	183861.0	1016764.0	0.0	0.0	0.0	0.0
GCF_016635095.1__GCF_900699055.1	540.0	490.0	2.0	2.0	104.0	6.0	0.0	4.0	198.0	329.0	186731.0	379534.0	0.0	0.0	0.0	0.0
GCA_002327505.1__GCA_018676795.1	182.0	175.0	0.0	0.0	41.0	8.0	3.0	3.0	108.0	130.0	1008500.0	480375.0	0.0	0.0	0.0	0.0
GCA_002327505.1__GCA_002687155.1	179.0	96.0	0.0	1.0	45.0	6.0	0.0	0.0	64.0	54.0	94576.0	150498.0	0.0	0.0	0.0	0.0
GCA_018676795.1__GCA_018698515.1	37.0	34.0	0.0	0.0	10.0	13.0	0.0	0.0	15.0	6.0	40575.0	11663.0	0.0	0.0	0.0	0.0
GCF_011421605.1__GCF_016798325.1	1965.0	1966.0	24.0	28.0	29.0	42.0	16.0	11.0	993.0	965.0	2942278.0	3064154.0	0.0	0.0	0.0	0.0
GCA_002683455.1__GCF_016798325.1	491.0	491.0	0.0	0.0	53.0	13.0	2.0	4.0	257.0	289.0	4285260.0	3284340.0	0.0	0.0	0.0	0.0
GCA_002683455.1__GCF_011421605.1	482.0	480.0	2.0	2.0	63.0	11.0	0.0	8.0	245.0	281.0	4461919.0	3360049.0	0.0	0.0	0.0	0.0
GCA_902383915.1__GCA_902406015.1	133.0	129.0	0.0	0.0	17.0	19.0	0.0	0.0	98.0	98.0	1436397.0	1574886.0	0.0	0.0	0.0	0.0
GCA_902383915.1__GCA_910585515.1	1163.0	1159.0	0.0	1.0	74.0	57.0	10.0	8.0	652.0	599.0	1014979.0	1061595.0	0.0	0.0	0.0	0.0
GCA_004115465.1__GCA_905212415.1	295.0	149.0	2.0	1.0	77.0	10.0	2.0	2.0	160.0	62.0	564387.0	78303.0	0.0	2.0	0.0	155.0
GCF_014696055.1__GCF_014697225.1	872.0	867.0	3.0	5.0	273.0	267.0	7.0	2.0	480.0	480.0	5696822.0	4686450.0	0.0	0.0	0.0	0.0
GCF_014696055.1__GCF_014697285.1	890.0	889.0	3.0	4.0	270.0	272.0	7.0	2.0	501.0	490.0	6126556.0	4681567.0	0.0	0.0	0.0	0.0
GCF_014697225.1__GCF_014697285.1	129.0	249.0	0.0	0.0	8.0	19.0	2.0	2.0	61.0	123.0	431811.0	8511.0	3.0	2.0	246.0	191.0
GCF_000760315.1__GCF_000760335.1	168.0	172.0	1.0	0.0	21.0	23.0	0.0	0.0	51.0	68.0	11146.0	19835.0	1.0	0.0	54.0	0.0
GCF_000760335.1__GCF_001632025.1	841.0	816.0	1.0	6.0	89.0	47.0	0.0	3.0	362.0	397.0	369804.0	507357.0	2.0	0.0	297.0	0.0
GCA_004213165.1__GCF_001632025.1	269.0	166.0	0.0	1.0	85.0	11.0	0.0	0.0	141.0	81.0	928340.0	30894.0	0.0	0.0	0.0	0.0
GCA_016776415.1__GCA_016783025.1	417.0	410.0	0.0	0.0	47.0	23.0	0.0	0.0	263.0	294.0	1660202.0	835976.0	0.0	0.0	0.0	0.0
GCA_002365235.1__GCA_002415885.1	721.0	664.0	1.0	1.0	56.0	59.0	0.0	0.0	348.0	239.0	115396.0	76139.0	0.0	0.0	0.0	0.0
GCA_903848195.1__GCA_903856835.1	412.0	510.0	0.0	0.0	41.0	68.0	1.0	0.0	101.0	244.0	39031.0	160766.0	1.0	0.0	147.0	0.0
GCA_002365235.1__GCA_903856835.1	1272.0	1264.0	3.0	2.0	300.0	258.0	7.0	7.0	775.0	789.0	2506369.0	1867620.0	0.0	0.0	0.0	0.0
GCA_002386685.1__GCA_900549425.1	820.0	839.0	0.0	0.0	12.0	235.0	3.0	1.0	656.0	446.0	1292138.0	3229235.0	0.0	0.0	0.0	0.0
GCA_002387185.1__GCA_017996255.1	158.0	161.0	0.0	0.0	2.0	33.0	0.0	0.0	129.0	105.0	750442.0	3173960.0	0.0	0.0	0.0	0.0
GCA_002494095.1__GCA_003537995.1	205.0	220.0	1.0	1.0	3.0	75.0	1.0	0.0	187.0	122.0	432628.0	2912708.0	0.0	0.0	0.0	0.0
GCA_018363695.1__GCA_900753985.1	78.0	84.0	0.0	0.0	0.0	18.0	0.0	0.0	74.0	60.0	171844.0	1695481.0	0.0	0.0	0.0	0.0
GCA_905201145.1__GCF_003435265.1	240.0	224.0	1.0	1.0	68.0	4.0	0.0	0.0	153.0	201.0	4767858.0	731086.0	0.0	0.0	0.0	0.0
GCA_003516835.1__GCA_900066775.1	1742.0	1336.0	5.0	5.0	240.0	43.0	0.0	0.0	755.0	520.0	1490713.0	195189.0	0.0	0.0	0.0	0.0
GCA_009930385.1__GCA_012517595.1	1024.0	884.0	0.0	0.0	202.0	45.0	2.0	3.0	614.0	672.0	1818310.0	1191257.0	0.0	0.0	0.0	0.0
GCA_903829055.1__GCA_903926265.1	795.0	813.0	1.0	0.0	21.0	134.0	2.0	1.0	540.0	433.0	2017524.0	2642473.0	0.0	0.0	0.0	0.0
GCA_903874865.1__GCA_903926265.1	839.0	855.0	1.0	1.0	52.0	116.0	1.0	1.0	560.0	509.0	2086652.0	2451181.0	0.0	0.0	0.0	0.0
GCA_002345645.1__GCA_903923635.1	641.0	643.0	0.0	0.0	77.0	174.0	2.0	1.0	475.0	380.0	2442586.0	4543940.0	0.0	0.0	0.0	0.0
GCA_903889935.1__GCA_903929785.1	15.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	14.0	73594.0	1244598.0	0.0	0.0	0.0	0.0
GCA_903833985.1__GCA_903889935.1	547.0	549.0	1.0	4.0	131.0	80.0	3.0	8.0	296.0	346.0	3330070.0	3310619.0	0.0	0.0	0.0	0.0
GCA_002448655.1__GCA_015659695.1	737.0	629.0	0.0	0.0	150.0	8.0	0.0	0.0	419.0	462.0	2085719.0	536973.0	0.0	0.0	0.0	0.0
GCA_002683995.1__GCA_002724455.1	193.0	197.0	0.0	0.0	6.0	24.0	0.0	0.0	168.0	153.0	663877.0	1028429.0	0.0	0.0	0.0	0.0
GCA_002709265.1__GCA_002712205.1	102.0	110.0	0.0	0.0	4.0	9.0	0.0	0.0	73.0	78.0	921799.0	870485.0	0.0	0.0	0.0	0.0
GCA_002470035.1__GCA_013214565.1	886.0	870.0	0.0	0.0	59.0	148.0	3.0	3.0	733.0	625.0	1964447.0	2022649.0	0.0	0.0	0.0	0.0
GCA_013214565.1__GCA_900299445.1	939.0	930.0	0.0	0.0	312.0	26.0	5.0	7.0	487.0	771.0	2662304.0	1945114.0	0.0	0.0	0.0	0.0
GCA_018145715.1__GCA_018348635.1	779.0	785.0	3.0	4.0	57.0	74.0	1.0	0.0	414.0	398.0	1489362.0	1354077.0	0.0	1.0	0.0	45.0
GCA_018348635.1__GCF_001811625.1	182.0	185.0	0.0	1.0	18.0	43.0	1.0	1.0	139.0	117.0	1314544.0	1835974.0	0.0	0.0	0.0	0.0
GCA_012518335.1__GCF_001811625.1	1430.0	1099.0	1.0	0.0	279.0	120.0	0.0	2.0	609.0	561.0	651558.0	222840.0	0.0	0.0	0.0	0.0
GCF_000168855.1__GCF_000935165.2	1878.0	1878.0	139.0	143.0	0.0	0.0	125.0	124.0	921.0	929.0	2787844.0	5041417.0	0.0	0.0	0.0	0.0
GCA_002377265.1__GCF_001021565.1	1527.0	1496.0	4.0	13.0	311.0	119.0	1.0	10.0	799.0	917.0	4944779.0	3125026.0	0.0	0.0	0.0	0.0
GCA_002501455.1__GCF_000168855.1	1036.0	1030.0	24.0	43.0	107.0	0.0	25.0	61.0	524.0	528.0	5470439.0	2849473.0	0.0	0.0	0.0	0.0
GCF_002135045.1__GCF_002215305.1	2130.0	2124.0	4.0	25.0	275.0	132.0	20.0	47.0	1111.0	1149.0	1940492.0	1798349.0	0.0	0.0	0.0	0.0
GCF_000700025.1__GCF_002252745.1	2146.0	2097.0	1.0	6.0	298.0	174.0	6.0	15.0	1006.0	1235.0	1676858.0	1920836.0	0.0	0.0	0.0	0.0
GCF_016862495.1__GCF_016862535.1	3904.0	3881.0	37.0	43.0	534.0	381.0	52.0	76.0	1979.0	2053.0	3639480.0	3474975.0	0.0	1.0	0.0	101.0
GCA_017986455.1__GCA_903955645.1	995.0	1076.0	0.0	0.0	50.0	204.0	0.0	0.0	727.0	616.0	1204798.0	2007101.0	0.0	0.0	0.0	0.0
GCA_017986455.1__GCA_903958725.1	969.0	1044.0	1.0	0.0	43.0	201.0	0.0	0.0	711.0	608.0	1013127.0	2008923.0	0.0	0.0	0.0	0.0
GCA_903955645.1__GCA_903958725.1	828.0	924.0	0.0	0.0	290.0	327.0	0.0	0.0	390.0	463.0	165603.0	311868.0	0.0	0.0	0.0	0.0
GCA_001817455.1__GCA_009991525.1	38.0	38.0	0.0	0.0	5.0	0.0	0.0	0.0	20.0	27.0	896089.0	213931.0	0.0	0.0	0.0	0.0
GCA_015656295.1__GCA_905211275.1	107.0	105.0	0.0	0.0	36.0	5.0	0.0	0.0	61.0	90.0	2402358.0	363858.0	0.0	0.0	0.0	0.0
GCA_017938905.1__GCA_900753775.1	112.0	122.0	1.0	1.0	15.0	28.0	0.0	0.0	82.0	82.0	1315008.0	1942014.0	0.0	0.0	0.0	0.0
GCA_015061025.1__GCA_905211275.1	101.0	104.0	2.0	1.0	30.0	18.0	2.0	3.0	56.0	78.0	2397108.0	1478418.0	0.0	0.0	0.0	0.0
GCF_008692995.1__GCF_009730295.1	670.0	650.0	18.0	23.0	56.0	0.0	3.0	30.0	350.0	313.0	1285228.0	1390129.0	0.0	0.0	0.0	0.0
GCF_015234945.1__GCF_018790995.1	149.0	140.0	0.0	1.0	13.0	27.0	4.0	1.0	88.0	86.0	1098748.0	1172155.0	0.0	0.0	0.0	0.0
GCF_001075645.1__GCF_015234725.1	130.0	117.0	0.0	1.0	18.0	15.0	0.0	0.0	106.0	78.0	911472.0	1147223.0	0.0	0.0	0.0	0.0
GCA_002478375.1__GCF_000729985.1	925.0	911.0	2.0	7.0	111.0	15.0	5.0	11.0	459.0	523.0	2377046.0	1895298.0	0.0	0.0	0.0	0.0
GCA_014879335.1__GCA_017307665.1	230.0	217.0	0.0	0.0	80.0	1.0	0.0	2.0	129.0	189.0	2882518.0	433966.0	0.0	0.0	0.0	0.0
GCF_003729975.1__GCF_019038595.1	880.0	861.0	0.0	1.0	64.0	19.0	2.0	4.0	417.0	490.0	2329460.0	1879262.0	0.0	0.0	0.0	0.0
GCA_903845845.1__GCA_903885735.1	105.0	106.0	0.0	0.0	9.0	9.0	1.0	1.0	85.0	91.0	1515394.0	1940349.0	0.0	0.0	0.0	0.0
GCA_903917035.1__GCF_017569365.1	180.0	173.0	0.0	2.0	59.0	0.0	1.0	5.0	98.0	127.0	7655979.0	1102141.0	0.0	0.0	0.0	0.0
GCA_002429195.1__GCA_903834965.1	1489.0	1483.0	8.0	11.0	265.0	230.0	21.0	27.0	754.0	826.0	4937177.0	3483760.0	0.0	0.0	0.0	0.0
GCA_018712515.1__GCA_905192975.1	332.0	674.0	1.0	0.0	23.0	233.0	2.0	2.0	206.0	275.0	126735.0	523023.0	1.0	0.0	41.0	0.0
GCA_018712515.1__GCA_905199955.1	1495.0	1504.0	20.0	16.0	61.0	164.0	15.0	11.0	859.0	780.0	1086537.0	1334133.0	0.0	0.0	0.0	0.0
GCA_905192975.1__GCA_905199955.1	1389.0	1330.0	6.0	9.0	203.0	102.0	7.0	6.0	795.0	846.0	1136246.0	941680.0	0.0	0.0	0.0	0.0
