pairid	query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	synteny_score	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95
GCF_009761815.1__GCF_001269905.1	NZ_RWIN01000001.1	NZ_LHVK01000001.1	86.7808	89.2453	0.2567	0.2644	0.14461	84.8982	67	0.9753	17	3.930	0.2436	88.8414	92.6353	0.1511	0.07	AlfI:89.32,AloI:89.30,BcgI:89.18,FalI:89.33	1169	67	3431	33	11	ok	86.7808	gamma	89.0975
GCF_016743335.1__GCF_002960445.1	NZ_WCJE01000001.1	NZ_POJD01000001.1	89.9231	92.3784	0.4006	0.4258	0.19428	88.9910	47	0.9703	11	1.911	0.4605	91.5244	95.1902	1.3223	2.78	AlfI:92.46,AloI:91.72,BcgI:91.55,FalI:92.88	692	47	1167	26	8.638297872340425	ok	89.9231	gamma	91.8955
GCF_014224155.1__GCF_000307025.1	NZ_JAASUI010000010.1	NC_018584.1	87.6758	90.9588	0.9682	0.9489	0.13891	89.8793	25	0.9836	17	2.086	0.3607	90.2105	94.6035	1.4892	7.73	AlfI:90.86,AloI:90.75,BcgI:90.23,FalI:91.72	1125	25	2884	418	41.68	ok	87.6758	gamma	90.4662
GCA_900546005.1__GCA_019119305.1	URBJ01000001.1	DWXH01000022.1	88.6793	91.2449	0.5435	0.5371	0.15446	88.1132	58	0.9982	1	2.516	0.3603	90.6195	94.2742	2.1879	4.49	AlfI:90.90,AloI:91.74,BcgI:91.50,FalI:89.55	789	58	2137	33	10.431034482758621	ok	88.6793	gamma	90.9030
GCF_001974875.1__GCF_002221525.1	NZ_MTQD01000010.1	NZ_CP011028.1	84.4404	88.1433	0.2928	0.2961	0.23361	84.3508	26	0.9794	6	3.258	0.2122	87.6678	92.6531	5.2063	5.22	AlfI:87.58,AloI:92.79,BcgI:88.02,FalI:88.29	682	26	1628	30	11.961538461538462	INCONSISTENT	84.4404	gamma	88.0830
GCA_017550445.1__GCA_017530965.1	JAFZOV010000151.1	JAFXLS010000022.1	89.4236	91.0372	0.4769	0.5109	0.12655	87.9332	87	0.9825	16	3.707	0.3581	90.5532	93.6453	2.3494	11.72	AlfI:90.67,AloI:92.93,BcgI:90.58,FalI:91.31	1347	87	3322	38	11.344827586206897	ok	89.4236	gamma	90.7838
GCA_017443265.1__GCA_016283745.1	JAFSOU010000021.1	JAEENM010000039.1	92.7939	94.2819	0.4884	0.4663	0.10662	91.3668	138	0.9560	50	1.833	0.5813	93.4842	96.0072	1.0320	2.42	AlfI:94.48,AloI:95.09,BcgI:94.11,FalI:94.06	1676	138	2493	27	8.876811594202898	ok	92.7939	gamma	93.6978
GCA_009924965.1__GCA_903925205.1	RFQN01000001.1	CAIYEN010000001.1	91.0525	91.0525	0.2630	0.2246	0.19816	86.9789	36	0.9951	1	inf	0.3523	90.9702	91.6185	0.6361	0.25	AlfI:90.69,AloI:91.33,BcgI:91.03,FalI:91.24	680	36	1293	14	6.611111111111111	ok	91.0525	uniform	91.3270
GCF_014204435.1__GCF_001456355.1	NZ_JACHLF010000001.1	NZ_CP010271.1	95.6735	95.9945	0.8810	0.8736	0.05010	94.9935	40	0.9949	24	3.817	0.7184	95.5875	96.4990	0.4668	2.44	AlfI:96.01,AloI:96.39,BcgI:95.93,FalI:96.11	4844	40	6959	437	118.85	ok	95.6735	gamma	95.6993
GCA_015059015.1__GCA_017937305.1	SVBG01000010.1	JAGBDV010000013.1	86.6648	89.4848	0.1825	0.2531	0.51147	85.1372	9	0.9697	2	2.985	0.3058	88.8324	93.1635	4.2528	1.38	AlfI:92.84,AloI:88.59,BcgI:89.64,FalI:89.24	161	9	278	13	8.11111111111111	INCONSISTENT	86.6648	gamma	89.7713
GCA_009937205.1__GCA_002499015.1	JAACCR010000074.1	DAJY01000004.1	93.6508	93.6508	0.5354	0.5282	0.16393	91.2263	61	0.9838	7	inf	0.5426	93.5554	94.0032	1.7477	4.80	AlfI:93.25,AloI:94.92,BcgI:93.17,FalI:93.93	744	61	1173	16	7.950819672131147	ok	93.6508	uniform	93.8751
GCF_002008225.1__GCF_005221385.1	NZ_MRDH01000014.1	NZ_CP039903.1	89.7756	91.0176	0.7871	0.7720	0.07724	88.5064	51	0.9913	24	4.800	0.3428	90.6294	93.1816	0.7642	5.01	AlfI:91.53,AloI:90.81,BcgI:90.87,FalI:90.76	2933	51	8663	424	54.31372549019608	ok	89.7756	gamma	90.7687
GCF_009711165.2__GCF_002217435.1	NZ_WMID02000001.1	NZ_MUHF01000001.1	87.2174	88.5747	0.2348	0.2519	0.25465	84.9150	24	0.9842	4	6.589	0.2418	88.2669	91.4231	2.4269	2.08	AlfI:86.79,AloI:89.22,BcgI:88.72,FalI:88.81	580	24	1267	24	11.375	ok	87.2174	gamma	88.7185
GCF_014207845.1__GCF_012927325.1	NZ_JACHLC010000001.1	NZ_JABBGI010000001.1	86.7145	88.1741	0.4482	0.3878	0.22294	85.5031	35	0.9298	25	6.507	0.2292	87.9027	90.8734	1.8608	3.45	AlfI:88.66,AloI:87.35,BcgI:86.80,FalI:88.65	552	35	1777	25	10.457142857142857	ok	86.7145	gamma	88.2959
GCF_003008695.1__GCF_900107505.1	NZ_PXZT01000010.1	NZ_FNQH01000023.1	92.0493	93.1491	0.8379	0.7838	0.09385	91.5296	38	0.9924	14	3.165	0.4993	92.5846	94.8201	0.0430	0.01	AlfI:93.12,AloI:93.15,BcgI:93.16,FalI:93.15	1961	38	4062	268	48.89473684210526	ok	92.0493	gamma	92.7646
GCA_003212655.1__GCA_003280915.1	QCPF01000001.1	QCDL01000001.1	94.4767	95.0897	0.6954	0.5238	0.18557	93.2191	29	0.9830	7	2.781	0.6676	94.5860	95.8679	1.0489	1.71	AlfI:94.52,AloI:94.60,BcgI:94.33,FalI:95.38	507	29	719	42	14.931034482758621	ok	94.4767	gamma	94.9867
GCF_001708185.1__GCF_001275675.1	NZ_MDDN01000001.1	NZ_LITM01000010.1	89.6605	91.2673	0.6393	0.6077	0.13147	88.8911	39	0.9859	14	3.497	0.3816	90.7508	93.5785	1.3308	2.09	AlfI:91.81,AloI:90.48,BcgI:91.20,FalI:91.16	1637	39	2986	170	26.153846153846153	ok	89.6605	gamma	90.9929
GCF_901472495.1__GCF_003600645.1	NZ_LR590469.1	NZ_CP032482.1	87.1933	90.2397	0.8004	0.7906	0.12136	88.1052	21	0.9816	20	2.701	0.2991	89.6710	93.8545	0.6246	1.85	AlfI:90.49,AloI:90.30,BcgI:89.91,FalI:90.54	1282	21	4120	140	51.76190476190476	ok	87.1933	gamma	89.8895
GCF_002900975.1__GCA_016793705.1	NZ_PJON01000001.1	JAEULO010000052.1	87.7025	88.7508	0.2498	0.2541	0.21079	84.8408	44	0.8959	38	8.426	0.2233	88.5401	90.9702	1.0469	0.89	AlfI:88.94,AloI:89.57,BcgI:88.52,FalI:88.71	746	44	1753	22	8.431818181818182	INCONSISTENT	87.7025	gamma	88.9100
GCF_003634225.1__GCF_000980885.2	NZ_RBIY01000001.1	NZ_LBDA02000001.1	87.6741	90.3261	0.3896	0.4631	0.09227	86.2267	83	0.9570	82	2.985	0.3022	89.7817	93.7643	3.3036	26.22	AlfI:90.27,AloI:89.29,BcgI:90.20,FalI:92.59	2580	83	7029	122	22.96385542168675	ok	87.6741	gamma	89.9475
GCF_014252255.1__GCF_014252035.1	NZ_CP059213.1	NZ_CP059207.1	85.8135	89.9899	0.1689	0.1730	1.10221	84.0152	2	0.9231	1	2.026	0.3294	89.2532	93.2592	12.1281	17.41	AlfI:99.21,AloI:89.90,BcgI:91.98,FalI:87.08	31	2	55	9	7	INCONSISTENT	85.8135	gamma	91.3327
GCF_003946555.1__GCF_001971585.1	NZ_RHOO01000001.1	NZ_CP019323.1	80.3364	88.1367	0.2863	0.2910	0.35522	84.9192	10	0.9915	1	1.729	0.2237	87.3778	94.3921	3.9824	4.81	AlfI:85.32,AloI:88.08,BcgI:86.60,FalI:89.30	258	10	730	31	12.6	INCONSISTENT	88.1367	uniform_fallback	88.0192
GCA_902802585.1__GCA_902778895.1	CADCMR010000001.1	CACYZF010000001.1	92.4713	93.0487	0.5796	0.4692	0.10375	90.2293	104	0.9499	76	5.554	0.4876	92.6772	94.1904	1.0356	2.57	AlfI:93.13,AloI:92.82,BcgI:93.23,FalI:92.19	1821	104	3334	80	14.865384615384615	ok	92.4713	gamma	92.8746
GCA_004558145.1__GCA_019119025.1	SFDQ01000001.1	DWXV01000037.1	94.2953	95.2779	0.6334	0.7625	0.08729	93.6090	79	0.9644	63	1.911	0.6637	94.5325	96.4158	1.3232	8.34	AlfI:95.68,AloI:95.52,BcgI:95.06,FalI:94.36	1926	79	2961	80	22.59493670886076	ok	94.2953	gamma	94.7184
GCF_001766415.1__GCF_018616375.1	NZ_MKXO01000001.1	NZ_JAEQBB010000001.1	84.6736	87.5364	0.6685	0.6634	0.17899	NaN	14	0.9940	3	4.604	0.1798	87.1589	91.6350	0.8194	0.77	AlfI:87.23,AloI:86.88,BcgI:87.70,FalI:87.58	613	14	3084	101	36.214285714285715	BELOW_DETECTION	84.6736	gamma	87.4737
GCF_011089895.1__GCF_900155965.1	NZ_JAANAT010000001.1	NZ_FTMG01000039.1	86.3265	89.7057	0.7116	0.7266	0.12080	87.3190	36	0.9749	28	2.701	0.2793	89.1272	93.5710	1.0703	4.51	AlfI:90.28,AloI:89.76,BcgI:89.21,FalI:89.66	1468	36	4619	138	31.25	ok	86.3265	gamma	89.3445
GCA_902624275.1__GCA_902599655.1	CACNWW010000001.1	CACKGC010000001.1	93.5301	93.5301	0.3270	0.4110	0.39008	90.1848	10	0.9636	4	inf	0.5522	93.1358	94.5757	4.3176	2.26	AlfI:93.14,AloI:94.13,BcgI:89.82,FalI:94.00	145	10	229	29	11.6	ok	93.5301	uniform	93.9128
GCF_001889305.1__GCF_000830885.1	NZ_CP013074.1	NZ_CP006951.1	84.4393	89.2119	0.8914	0.9356	0.23836	88.6857	7	0.9801	6	2.211	0.2620	88.5198	93.9246	0.8373	0.42	AlfI:89.16,AloI:89.78,BcgI:89.49,FalI:88.94	313	7	1316	221	43.142857142857146	INCONSISTENT	89.2119	uniform_fallback	88.9517
GCF_001277135.1__GCF_013391955.1	NZ_LHCF01000001.1	NZ_JABUOH010000001.1	95.1570	95.1570	0.4380	0.3288	0.35995	92.0263	8	0.9706	2	inf	0.6731	94.6444	95.9815	7.6586	2.91	AlfI:88.97,AloI:96.63,BcgI:93.58,FalI:95.57	157	8	189	14	9.25	ok	95.1570	uniform	95.4279
GCF_003857035.1__GCF_016907275.1	NZ_QGSY01000074.1	NZ_JAFBBP010000001.1	92.2772	93.1668	0.6501	0.6458	0.06469	90.4648	218	0.9973	9	3.817	0.4904	92.6668	94.7940	1.9086	20.85	AlfI:93.11,AloI:93.70,BcgI:92.95,FalI:94.85	4150	218	8293	114	16.344036697247706	ok	92.2772	gamma	92.7895
GCA_003963455.1__GCF_004791585.1	RXJA01000284.1	NZ_SRUU01000100.1	90.6358	91.2122	0.4376	0.4715	0.08055	87.6027	231	0.9958	7	8.426	0.3535	90.9468	92.6462	1.6420	4.75	AlfI:91.40,AloI:89.76,BcgI:91.25,FalI:91.18	3040	231	7577	25	8.25974025974026	ok	90.6358	gamma	91.0918
GCA_003280655.1__GCA_902622705.1	QCEK01000001.1	CACNQT010000001.1	92.7685	93.8675	0.5229	0.7043	0.20663	91.8551	29	0.9602	15	2.548	0.5775	93.1408	95.3840	1.3408	0.79	AlfI:94.42,AloI:93.08,BcgI:94.20,FalI:93.76	442	29	779	58	13.482758620689655	ok	92.7685	gamma	93.5586
GCA_900471515.1__GCF_003939025.1	UCFC01000082.1	NZ_RQIH01000010.1	86.9275	88.0847	0.5228	0.4845	0.10181	NaN	66	0.9816	27	8.932	0.1910	87.8618	90.6458	2.0746	4.39	AlfI:88.26,AloI:86.58,BcgI:88.03,FalI:88.66	1868	66	8459	105	22.863636363636363	BELOW_DETECTION	86.9275	gamma	88.0387
GCA_003241895.1__GCF_007993735.1	QBLY01000010.1	NZ_CP042453.1	85.1491	89.3369	0.5421	0.5570	0.14493	86.0367	41	0.9855	10	2.516	0.2479	88.7782	93.6586	1.4336	6.94	AlfI:90.18,AloI:89.20,BcgI:88.75,FalI:89.14	916	41	3403	68	17.634146341463413	ok	85.1491	gamma	89.0368
GCA_004020315.1__GCF_000472705.1	SAQG01000099.1	NZ_KI421453.1	87.2734	88.8943	0.4352	0.4459	0.10205	85.1857	91	0.9684	46	5.962	0.2254	88.5857	91.7036	2.1067	5.66	AlfI:89.34,AloI:87.23,BcgI:88.92,FalI:88.53	1965	91	7273	87	16.516483516483518	ok	87.2734	gamma	88.7648
GCF_004366035.1__GCF_001956215.1	NZ_SOEE01000001.1	NZ_MRTQ01000010.1	89.2880	90.4528	0.5454	0.6581	0.11937	88.0336	57	0.9697	38	5.395	0.3331	90.0499	92.6728	0.7105	1.62	AlfI:90.93,AloI:90.22,BcgI:90.36,FalI:90.30	1902	57	4152	97	22.36842105263158	ok	89.2880	gamma	90.2660
GCF_001984105.1__GCF_000333395.1	NZ_MTQM01000005.1	NZ_BADA01000576.1	93.0476	93.3678	0.4049	0.4051	0.09829	90.0757	162	0.9047	155	7.948	0.5047	93.1365	94.1023	2.5929	12.32	AlfI:93.66,AloI:92.84,BcgI:93.19,FalI:95.43	2187	162	3344	42	10.080246913580247	ok	93.0476	gamma	93.3234
GCF_001457835.1__GCF_000312505.2	NZ_LN898223.1	NZ_HG326224.1	87.9663	90.3578	0.6817	0.6598	0.20502	88.3501	22	0.9551	20	2.948	0.3411	89.7330	93.6317	1.0880	1.15	AlfI:90.76,AloI:90.57,BcgI:89.67,FalI:90.55	548	22	1477	103	20.318181818181817	ok	87.9663	gamma	90.1083
GCA_903894425.1__GCA_903825015.1	CAITQC010000001.1	CAIJYZ010000001.1	91.4570	91.4570	0.1425	0.1625	0.35782	86.7586	9	0.9787	1	inf	0.3816	91.2446	92.7398	1.7654	0.97	AlfI:91.07,AloI:92.82,BcgI:91.06,FalI:91.97	260	9	375	9	6.111111111111111	ok	91.4570	uniform	91.9005
GCF_003477995.1__GCA_905215575.1	NZ_QUEM01000001.1	CAJMQV010000001.1	92.3325	93.7296	0.2593	0.3988	0.13785	90.0937	84	0.9339	52	2.239	0.5438	92.9947	95.5448	0.6310	0.60	AlfI:93.55,AloI:94.18,BcgI:93.77,FalI:93.66	1112	84	1704	60	9.75	ok	92.3325	gamma	93.2661
GCA_017536285.1__GCA_017411325.1	JAFXHP010000038.1	JAFQQJ010000008.1	88.9586	92.5035	0.6496	0.3176	0.17387	89.2411	51	0.9973	1	1.392	0.4696	91.4619	95.7299	1.4341	2.53	AlfI:93.25,AloI:92.83,BcgI:91.82,FalI:92.60	669	51	1445	17	8.27450980392157	ok	88.9586	gamma	91.7964
GCF_004364245.1__GCF_014651035.1	NZ_SOAV01000001.1	NZ_BMWC01000001.1	86.9164	89.8241	0.5464	0.5295	0.09450	86.1735	54	0.9802	35	3.074	0.2739	89.2974	93.5832	3.0663	21.36	AlfI:89.47,AloI:88.82,BcgI:89.81,FalI:91.89	2260	54	7327	201	33.01851851851852	ok	86.9164	gamma	89.4661
GCF_013386165.1__GCF_900105185.1	NZ_JACAOS010000001.1	NZ_FNTJ01000004.1	85.9208	88.3791	0.3451	0.3710	0.12572	84.4952	56	0.9603	39	4.604	0.2041	88.0306	92.2141	2.1599	10.40	AlfI:88.34,AloI:89.10,BcgI:87.92,FalI:90.08	1428	56	5331	100	17.857142857142858	ok	85.9208	gamma	88.2508
GCF_002777915.1__GCF_000278295.1	NZ_NJGE01000001.1	NZ_JH725050.1	85.8795	87.6134	0.3296	0.3521	0.34263	NaN	13	1.0000	0	6.507	0.1975	87.3155	90.5366	1.7424	0.75	AlfI:88.08,AloI:86.36,BcgI:88.10,FalI:87.31	306	13	822	34	11	BELOW_DETECTION	85.8795	gamma	87.9219
GCA_900554455.1__GCA_900541015.1	USHT01000001.1	UQIB01000001.1	95.1127	96.2158	0.6930	0.5490	0.07679	94.3887	174	0.9952	7	1.224	0.7378	95.3024	97.2569	0.7052	3.45	AlfI:96.15,AloI:96.42,BcgI:96.11,FalI:96.81	2047	174	2936	65	9.344827586206897	ok	95.1127	gamma	95.4779
GCF_000527275.1__GCF_013702265.1	NZ_JALA01000001.1	NZ_CP059348.1	94.4893	95.2214	0.8611	0.8950	0.07938	94.3436	25	0.9954	10	2.444	0.6610	94.6080	96.1902	0.7766	2.79	AlfI:94.99,AloI:94.79,BcgI:95.26,FalI:95.57	2224	25	3575	224	87.24	ok	94.4893	gamma	94.7761
GCF_017654315.1__GCF_000241325.1	NZ_CP072203.1	NZ_BAEI01000113.1	95.0896	95.6901	0.8415	0.8404	0.04126	94.0462	89	0.9878	88	2.516	0.6926	95.0990	96.5148	1.3767	14.16	AlfI:95.53,AloI:95.68,BcgI:95.67,FalI:96.90	7734	89	11355	413	81.24719101123596	ok	95.0896	gamma	95.1884
GCA_001604135.1__GCA_902780785.1	LVAT01000001.1	CACZGS010000001.1	85.4580	90.6737	0.7155	0.7770	0.12503	88.9692	33	0.9877	13	1.565	0.3389	89.8028	94.9756	1.2165	2.15	AlfI:91.19,AloI:89.97,BcgI:90.75,FalI:90.47	1145	33	3749	94	32.72727272727273	INCONSISTENT	90.6737	uniform_fallback	90.0331
GCF_004310295.1__GCF_900106065.1	NZ_SISB01000100.1	NZ_LT629796.1	93.3756	93.9053	0.8248	0.7826	0.05201	91.7366	111	0.9935	36	4.800	0.5488	93.4971	94.9363	1.1063	5.55	AlfI:93.99,AloI:94.45,BcgI:93.87,FalI:93.34	5819	111	10873	217	50.369369369369366	ok	93.3756	gamma	93.5985
GCF_900637975.1__GCF_000195595.1	NZ_LR134477.1	NZ_GL882504.1	89.2353	91.6971	0.7841	0.8112	0.10488	89.5485	44	0.9698	43	2.374	0.3847	91.0162	94.8665	3.1541	29.34	AlfI:91.78,AloI:92.09,BcgI:91.23,FalI:94.38	1565	44	4249	145	32.43181818181818	ok	89.2353	gamma	91.2091
GCF_004362855.1__GCA_903871865.1	NZ_SNXW01000001.1	CAIQIL010000001.1	95.4626	95.7414	0.3619	0.4559	0.07049	93.1272	305	0.8844	289	4.604	0.6985	95.4077	96.1926	0.7118	3.01	AlfI:95.73,AloI:96.06,BcgI:95.62,FalI:96.33	3377	305	3746	30	8.252459016393443	ok	95.4626	gamma	95.5617
GCF_900110435.1__GCF_000177255.2	NZ_FODT01000028.1	NC_014834.1	85.1318	88.5223	0.6514	0.6478	0.10009	85.4777	71	0.9665	51	3.497	0.2077	88.0943	92.6424	1.5155	3.87	AlfI:88.88,AloI:87.39,BcgI:88.47,FalI:88.90	2041	71	8193	153	21.718309859154928	ok	85.1318	gamma	88.2703
GCA_902529105.1__GCA_902524235.1	CABZUW010000001.1	CABZCF010000001.1	94.9987	94.9987	0.4365	0.4968	0.28716	92.3797	19	0.9748	4	inf	0.6587	94.6451	95.5430	1.1471	0.50	AlfI:95.62,AloI:94.55,BcgI:94.48,FalI:95.06	231	19	299	30	9.157894736842104	ok	94.9987	uniform	95.2611
GCF_002929275.1__GCF_002008315.2	NZ_PJIK01000095.1	NZ_MVDG02000001.1	90.4813	91.9526	0.7423	0.7202	0.08529	89.5229	51	0.9893	24	3.355	0.4072	91.4211	94.2739	1.7458	13.93	AlfI:91.87,AloI:92.19,BcgI:91.64,FalI:93.38	2498	51	6134	317	44.372549019607845	ok	90.4813	gamma	91.5786
GCF_003721435.2__GCF_000337035.1	NZ_CP054585.1	NZ_AOJL01000001.1	89.1220	91.4969	0.1732	0.1695	0.25799	86.6214	26	0.8996	25	2.516	0.3797	90.8328	94.5169	1.6265	0.80	AlfI:91.18,AloI:91.46,BcgI:91.38,FalI:92.81	579	26	748	22	9.615384615384615	INCONSISTENT	89.1220	gamma	91.3114
GCA_902587565.1__GCA_902515745.1	CACILT010000001.1	CABXWB010000001.1	91.3081	92.8125	0.6096	0.4872	0.29615	90.1855	13	0.9825	3	2.516	0.5007	92.0667	94.9780	2.4631	1.75	AlfI:92.40,AloI:93.48,BcgI:91.02,FalI:93.14	238	13	469	36	13.923076923076923	ok	91.3081	gamma	92.6427
GCF_002979755.1__GCF_900100075.1	NZ_PCPP01000001.1	NZ_FNEG01000020.1	85.4687	88.4844	0.3322	0.3274	0.23655	85.0938	21	0.9565	14	3.454	0.2461	87.9751	92.2714	2.4141	2.67	AlfI:89.64,AloI:87.22,BcgI:88.88,FalI:88.35	549	21	1518	38	15.666666666666666	ok	85.4687	gamma	88.3988
GCF_004346165.1__GCF_001517425.1	NZ_SLZZ01000001.1	NZ_FBWL01000001.1	89.0616	89.7688	0.2327	0.2637	0.26840	85.8753	21	0.9863	3	8.932	0.2922	89.5575	91.4308	0.8012	0.37	AlfI:89.87,AloI:90.07,BcgI:89.26,FalI:89.93	619	21	914	20	11.285714285714286	INCONSISTENT	89.0616	gamma	90.0373
GCF_001280015.1__GCF_014651035.1	NZ_LGDV01000001.1	NZ_BMWC01000001.1	86.1330	89.4517	0.4252	0.4742	0.09917	85.4456	71	0.9877	19	2.948	0.2555	88.9376	93.4456	2.3566	15.42	AlfI:89.05,AloI:89.08,BcgI:89.37,FalI:91.40	2201	71	7132	148	22.52112676056338	ok	86.1330	gamma	89.1140
GCA_900547285.1__GCA_905215765.1	URGF01000001.1	CAJMRP010000001.1	95.5943	96.1827	0.6280	0.5934	0.07448	94.4066	171	0.9757	45	2.026	0.7352	95.6393	96.8122	0.7774	3.53	AlfI:95.86,AloI:96.64,BcgI:96.18,FalI:96.64	2313	171	3023	45	11.573099415204679	ok	95.5943	gamma	95.8090
GCF_003946915.1__GCF_013388355.1	NZ_RPOC01000010.1	NZ_CP058246.1	86.6613	89.1210	0.5101	0.6692	0.18096	86.7556	22	0.9923	4	3.707	0.2641	88.6686	92.7812	3.1940	9.60	AlfI:87.68,AloI:90.88,BcgI:88.34,FalI:89.55	668	22	2311	109	24.454545454545453	ok	86.6613	gamma	88.9916
GCA_902595125.1__GCA_902582385.1	CACJOY010000001.1	CACHRX010000001.1	98.8701	98.8701	0.0059	0.0072	0.79446	93.2084	1	1.0000	0	inf	0.9319	99.9999	98.5232	3.1249	0.17	AlfI:96.88,BcgI:100.00,FalI:98.77	57	1	6	6	6	INCONSISTENT	98.8701	uniform	100.0000
GCF_004801315.1__GCF_001644565.1	NZ_SSNW01000010.1	NZ_CP011387.1	90.3738	92.0176	0.4026	0.6113	0.12950	88.8328	56	0.9817	17	3.074	0.4085	91.4519	94.3370	2.1047	5.50	AlfI:92.36,AloI:92.18,BcgI:92.08,FalI:90.26	1101	56	2592	110	17.267857142857142	ok	90.3738	gamma	91.6917
GCF_004519295.1__GCF_001942335.1	NZ_SOZH01000001.1	NZ_MKKH01000001.1	87.7240	90.0194	0.4722	0.5081	0.12392	86.5334	53	0.9618	39	3.601	0.2799	89.5745	93.3363	4.0835	19.39	AlfI:90.19,AloI:90.69,BcgI:89.68,FalI:93.76	1334	53	4065	101	19.50943396226415	ok	87.7240	gamma	89.7952
GCF_900187265.1__GCF_001646655.1	NZ_LT906450.1	NZ_LPZN01000001.1	92.1943	93.2194	0.7629	0.8107	0.05870	90.8323	105	0.9769	104	3.355	0.4936	92.6933	94.8721	2.1824	20.10	AlfI:93.22,AloI:92.91,BcgI:93.14,FalI:95.10	4761	105	9961	253	42.96190476190476	ok	92.1943	gamma	92.8049
GCA_003222155.1__GCA_003220855.1	QHUU01000068.1	QHTP01000085.1	92.3739	92.3739	0.3770	0.4319	0.12259	89.0720	127	0.9430	56	inf	0.4328	92.3302	92.6136	1.5277	2.96	AlfI:91.81,AloI:92.73,BcgI:92.38,FalI:93.33	1562	127	2597	28	8.291338582677165	ok	92.3739	uniform	92.5557
GCA_900321255.1__GCA_902780865.1	ONVK01000160.1	CACZHC010000001.1	93.1048	94.8532	0.2692	0.2270	0.11403	90.9572	122	0.9571	39	1.336	0.6297	93.9229	96.5124	0.2918	0.34	AlfI:95.04,AloI:95.06,BcgI:94.77,FalI:94.91	1711	122	1965	27	8.139344262295081	ok	93.1048	gamma	94.1595
GCF_000955725.1__GCF_000016545.1	NZ_LACM01000001.1	NC_009437.1	86.8629	90.8788	0.2749	0.2593	0.26264	86.5597	22	0.9245	21	1.781	0.3686	89.9794	94.8488	2.5044	1.74	AlfI:90.18,AloI:89.27,BcgI:91.77,FalI:90.96	497	22	839	32	12.681818181818182	ok	86.8629	gamma	90.4692
GCF_009725995.1__GCF_015330165.1	NZ_RCNS01000010.1	NZ_JADDXT010000002.1	83.3852	86.5532	0.4089	0.4320	0.24700	NaN	20	0.9427	16	4.604	0.1648	86.1946	90.9617	2.6146	2.40	AlfI:87.35,AloI:84.73,BcgI:85.85,FalI:86.82	387	20	1920	66	14.15	BELOW_DETECTION	83.3852	gamma	86.6283
GCF_002096895.1__GCF_001810785.1	NZ_NCVI01000020.1	NZ_KV802678.1	93.2846	94.9660	0.7863	0.7521	0.12205	93.6894	44	0.9672	34	1.297	0.6543	93.9603	96.5276	0.5191	0.41	AlfI:94.77,AloI:95.29,BcgI:94.89,FalI:94.99	1311	44	1775	183	23.772727272727273	ok	93.2846	gamma	94.2209
GCA_000634115.1__GCA_902571335.1	JFLJ01000001.1	CACGBT010000001.1	91.9070	91.9070	0.5026	0.5232	0.26373	89.4447	25	0.9610	9	inf	0.4406	91.8625	92.1771	2.7075	2.82	AlfI:92.39,AloI:89.68,BcgI:90.41,FalI:92.26	358	25	658	44	9.88	ok	91.9070	uniform	92.3548
GCF_900090305.1__GCF_016598485.1	NZ_LT607751.1	NZ_JAEMUW010000100.1	88.2759	90.7152	0.6117	0.5343	0.09930	87.3884	51	0.9690	50	2.948	0.3241	90.1633	93.9614	2.8334	20.52	AlfI:90.76,AloI:90.24,BcgI:90.47,FalI:93.07	1930	51	5653	226	31.666666666666668	ok	88.2759	gamma	90.3426
GCF_900583165.1__GCF_009866765.1	NZ_UTKY01000121.1	NZ_CP019431.1	88.5200	90.6938	0.7479	0.7163	0.07766	87.7452	64	0.9920	21	3.258	0.3219	90.1899	93.7407	1.0406	5.36	AlfI:90.53,AloI:91.57,BcgI:90.60,FalI:91.26	2845	64	9181	240	41.71875	ok	88.5200	gamma	90.3297
GCA_902604525.1__GCA_902528505.1	CACKYY010000001.1	CABZSY010000001.1	93.8742	93.8742	0.2629	0.3503	0.43521	90.1652	11	0.9701	2	inf	0.5763	93.6899	94.3095	3.9593	1.87	AlfI:95.75,AloI:93.82,BcgI:91.79,FalI:94.04	153	11	167	18	6.909090909090909	ok	93.8742	uniform	94.5690
GCF_001019615.1__GCF_006539945.1	NZ_JNBQ01000001.1	NZ_BJNZ01000001.1	95.5681	96.4082	0.8693	0.8816	0.04524	95.3884	121	0.9901	52	1.476	0.7510	95.5447	97.3184	1.4979	12.40	AlfI:96.04,AloI:96.48,BcgI:96.44,FalI:97.53	5492	121	7870	246	44.17355371900826	ok	95.5681	gamma	95.6500
GCA_902599405.1__GCA_902574995.1	CACKFO010000001.1	CACGPP010000001.1	95.7216	96.5207	0.5976	0.6549	0.18144	94.8138	19	0.9880	4	1.434	0.7715	95.6301	97.3388	0.8015	0.58	AlfI:96.07,AloI:96.73,BcgI:96.87,FalI:96.47	392	19	509	50	18.31578947368421	ok	95.7216	gamma	96.0744
