pairid	ani_gated	breakpoint_count	synteny_score	dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	dnadiff_blocks_min10000	dnadiff_breakpoints_min10000	dnadiff_large_indels_min10000	dnadiff_blocks_min5000	dnadiff_breakpoints_min5000	dnadiff_large_indels_min5000	mm2_blocks	mm2_breakpoints	mm2_large_indels	mm2_synteny_score	mm2_status
GCA_002348545.1__GCA_902529115.1	91.4637	6	0.9831	169	111	90	0.3392857142857143	169	104	65	169	105	72	68	54	34	0.19403	ok
GCA_003278535.1__GCA_003281365.1	91.5891	7	0.9809	111	74	61	0.3272727272727272	111	70	38	111	72	45	63	48	35	0.225806	ok
GCF_007858285.1__GCF_001870435.1	86.6488	53	0.9712	1172	847	566	0.2766865926558497	1172	834	518	1172	843	546	417	297	248	0.286058	ok
GCA_900555815.1__GCA_900550825.1	95.8709	10	0.9912	518	335	210	0.3520309477756286	518	246	10	518	263	46	481	390	189	0.1875	ok
GCF_014596575.1__GCF_000425425.1	94.2555	20	0.9869	522	371	248	0.2879078694817658	522	359	207	522	364	222	108	85	53	0.205607	ok
GCF_004769615.1__GCF_000244755.1	82.6407	5	0.9824	729	354	501	0.5137362637362637	729	341	330	729	346	394	139	90	91	0.347826	ok
GCF_007994015.1__GCF_005938645.2	90.0728	21	0.9867	1295	129	830	0.9003091190108192	1295	125	264	1295	128	501	110	77	59	0.293578	ok
GCF_018618475.1__GCF_000416965.1	86.4012	6	0.987	568	372	284	0.3439153439153439	568	365	164	568	368	203	112	63	55	0.432432	ok
GCF_012935715.1__GCF_002874965.1	93.6301	82	0.9889	881	54	522	0.9386363636363636	881	53	253	881	53	369	25	14	19	0.416667	ok
GCF_003999975.1__GCF_014204895.1	86.8258	23	0.9881	1970	310	1484	0.8425596749619095	1970	302	314	1970	306	736	513	366	298	0.285156	ok
GCF_000243415.2__GCF_000230895.2	84.242	39	0.9775	1166	80	815	0.9313304721030042	1166	79	214	1166	80	431	227	93	198	0.588496	ok
GCA_902555055.1__GCA_902519215.1	93.5374	9	0.9628	88	66	45	0.2413793103448276	88	62	35	88	63	39	49	46	25	0.041667	ok
GCA_005800865.1__GCA_016711805.1	94.7873	0	1.0	812	563	376	0.3057953144266337	812	394	37	812	448	138	497	380	255	0.233871	ok
GCF_905397435.1__GCF_000203875.1	94.5939	69	0.9927	758	335	493	0.5574636723910171	758	326	333	758	331	405	569	435	279	0.234155	ok
GCA_902633965.1__GCA_902598425.1	95.8914	8	0.9612	68	49	37	0.2686567164179104	68	46	25	68	48	29	43	36	21	0.142857	ok
GCF_013607875.1__GCF_003201955.1	89.2559	57	0.9755	688	474	352	0.3100436681222707	688	474	327	688	474	330	131	86	92	0.338462	ok
GCA_018716755.1__GCA_900754755.1	95.9267	14	0.9795	758	532	335	0.297225891677675	758	426	99	758	472	206	1037	784	441	0.243243	ok
GCF_000755505.1__GCF_000299235.1	93.1587	8	0.9946	129	33	71	0.7421875	129	32	37	129	32	44	31	17	26	0.433333	ok
GCA_900319975.1__GCA_017535125.1	88.8772	11	0.9692	525	382	249	0.2709923664122137	525	341	149	525	361	191	226	174	109	0.226667	ok
GCF_017877055.1__GCA_000985895.1	93.0882	54	0.9912	667	429	340	0.3558558558558559	667	420	304	667	425	316	85	66	55	0.214286	ok
GCA_009930305.1__GCA_002069025.1	94.5181	33	0.9236	216	153	109	0.2883720930232558	216	149	93	216	152	98	167	158	75	0.048193	ok
GCF_000633635.1__GCA_001465115.1	84.8809	11	0.9802	710	58	428	0.918194640338505	710	54	158	710	57	276	81	53	49	0.3375	ok
GCF_013201545.1__GCA_002338065.1	85.1477	49	0.9513	1158	774	605	0.3310285220397579	1158	774	535	1158	774	550	258	128	216	0.501946	ok
GCF_003116815.1__GCF_002858925.1	93.812	55	0.986	1042	756	507	0.2737752161383285	1042	732	434	1042	741	466	278	204	147	0.263538	ok
GCA_900466005.1__GCA_900465605.1	92.0869	30	0.9936	486	309	293	0.3628865979381444	486	300	250	486	302	270	90	69	42	0.224719	ok
GCA_902560185.1__GCA_902518155.1	94.2251	5	0.9755	95	68	50	0.276595744680851	95	57	26	95	62	35	65	51	33	0.203125	ok
GCF_018129405.1__GCF_000282615.1	91.4428	256	0.9546	2006	1488	1014	0.2578553615960099	2006	1470	963	2006	1483	987	706	555	357	0.212766	ok
GCF_009826975.1__GCF_017352115.1	85.3319	12	0.971	1108	76	827	0.931345980126468	1108	69	166	1108	71	415	158	105	108	0.33121	ok
GCA_017458335.1__GCA_902789835.1	92.5352	57	0.9224	594	438	297	0.2613827993254637	594	413	250	594	425	277	341	287	150	0.155882	ok
GCF_012843905.1__GCA_003539755.1	96.3948	47	0.9269	755	560	366	0.2572944297082228	755	528	305	755	546	341	495	416	206	0.157895	ok
GCF_001866135.1__GCF_008271365.1	90.7917	13	0.9947	360	19	242	0.947075208913649	360	19	116	360	19	155	24	15	13	0.347826	ok
GCF_002096835.1__GCF_900104285.1	90.7715	22	0.9412	420	236	256	0.4367541766109785	420	230	178	420	233	214	138	104	77	0.240876	ok
GCF_004570425.1__GCF_016612865.1	85.8391	9	0.987	1093	491	678	0.5503663003663004	1093	455	237	1093	473	355	288	211	150	0.264808	ok
GCA_903899985.1__GCA_903858935.1	88.5417	30	0.9784	2015	1482	987	0.2641509433962264	2015	1352	717	2015	1409	854	1152	854	524	0.258036	ok
GCA_011682695.1__GCA_002897675.1	90.6231	8	0.991	453	316	229	0.3008849557522124	453	280	143	453	292	174	192	155	88	0.188482	ok
GCA_902539035.1__GCA_902526595.1	92.9582	2	0.9804	81	60	37	0.25	81	57	26	81	58	31	61	50	28	0.166667	ok
GCA_009774735.1__GCA_002493325.1	91.5791	0	1.0	462	328	211	0.2885032537960954	462	243	43	462	269	89	335	260	160	0.221557	ok
GCF_002286695.1__GCF_003391135.1	90.7301	4	0.9974	2054	652	1387	0.6824159766195811	2054	500	264	2054	558	587	1075	816	533	0.240223	ok
GCA_900556015.1__GCA_900554275.1	93.0811	2	0.9927	397	291	165	0.2651515151515151	397	202	6	397	222	39	362	270	172	0.252078	ok
GCF_000337795.1__GCF_000306765.2	85.1172	8	0.9834	962	108	692	0.8876170655567117	962	107	111	962	108	252	108	73	70	0.317757	ok
GCF_014145615.1__GCF_000016825.1	93.6171	5	0.9946	243	54	180	0.7768595041322314	243	52	83	243	52	119	383	279	191	0.269634	ok
GCF_902459645.1__GCF_902459705.1	84.7892	31	0.9787	1104	629	707	0.4297370806890299	1104	626	650	1104	626	660	179	97	135	0.455056	ok
GCF_003252795.1__GCF_000210895.1	93.2615	11	0.9896	181	25	144	0.8611111111111112	181	21	69	181	22	89	39	30	17	0.210526	ok
GCF_003205875.1__GCF_016907925.1	93.0735	49	0.9901	1306	942	645	0.2781609195402299	1306	892	522	1306	921	590	500	355	215	0.288577	ok
GCA_900550815.1__GCA_900544385.1	95.5249	27	0.9859	498	367	218	0.261569416498994	498	285	53	498	313	106	405	330	185	0.183168	ok
GCA_002499445.1__GCA_002509325.1	93.767	39	0.9405	1029	766	501	0.2548638132295719	1029	722	410	1029	752	467	497	421	205	0.15121	ok
GCF_001038455.1__GCF_001047135.2	95.7944	0	1.0	172	102	87	0.4035087719298246	172	94	56	172	99	72	100	73	50	0.262626	ok
GCA_900757465.1__GCA_900751695.1	94.5338	44	0.9775	413	293	186	0.2888349514563106	413	250	92	413	267	133	280	224	147	0.197133	ok
GCA_905215045.1__GCA_902362875.1	97.1882	4	0.9949	400	280	188	0.2982456140350877	400	228	72	400	249	120	346	260	183	0.246377	ok
GCF_002813165.1__GCF_000269985.1	92.2386	54	0.9875	1995	135	1523	0.932296890672016	1995	131	384	1995	131	798	185	97	156	0.472826	ok
GCF_009674495.1__GCF_004614165.1	89.1464	102	0.955	1420	1049	702	0.2607470049330515	1420	1020	624	1420	1039	667	577	459	290	0.203125	ok
GCA_902627805.1__GCA_902612325.1	92.6355	2	0.9922	99	66	57	0.326530612244898	99	64	41	99	65	48	31	26	15	0.133333	ok
GCA_005789205.1__GCA_010024385.1	95.2991	9	0.9851	194	140	93	0.2746113989637305	194	114	40	194	127	63	142	115	63	0.184397	ok
GCA_002167945.1__GCA_902546725.1	91.7356	0	1.0	108	82	48	0.2336448598130841	108	77	34	108	80	42	70	54	39	0.217391	ok
GCF_007829315.1__GCF_000331775.1	94.3486	340	0.9238	1508	951	859	0.3689449236894492	1508	940	765	1508	946	816	655	576	354	0.119266	ok
GCA_902573755.1__GCA_902522385.1	91.7286	3	0.9639	112	76	57	0.3153153153153153	112	66	32	112	70	40	70	59	32	0.144928	ok
GCA_003560175.1__GCA_014859505.1	92.1609	1	0.9979	828	609	339	0.2636033857315598	828	446	29	828	493	123	593	476	257	0.195946	ok
GCF_002975175.1__GCF_000832605.1	94.2586	9	0.9964	1033	264	624	0.7441860465116279	1033	239	226	1033	247	379	490	349	269	0.286299	ok
GCA_017549085.1__GCA_017435375.1	95.2241	1	0.9955	1137	765	461	0.3265845070422535	1137	561	34	1137	596	111	675	569	276	0.155786	ok
GCF_001421165.1__GCF_013248995.1	92.3514	15	0.9948	519	213	446	0.5888030888030888	519	209	328	519	211	379	43	29	29	0.309524	ok
GCA_000961575.1__GCA_016841675.1	90.6742	8	0.9685	950	686	474	0.2771338250790305	950	662	424	950	676	452	563	359	275	0.36121	ok
GCF_000956405.1__GCF_019056515.1	87.6929	10	0.9896	662	47	529	0.928895612708018	662	44	113	662	46	273	104	65	73	0.368932	ok
GCA_017560855.1__GCA_017502545.1	94.1464	1	0.9949	725	516	289	0.287292817679558	725	401	69	725	427	130	501	388	213	0.224	ok
GCF_900083545.1__GCF_000210575.1	89.3973	58	0.9439	800	96	665	0.8798498122653317	800	96	170	800	96	318	224	99	193	0.556054	ok
GCF_001522865.1__GCF_900176645.1	95.9479	78	0.9922	455	345	207	0.2400881057268722	455	333	182	455	338	192	187	157	103	0.155914	ok
GCF_002954225.1__GCF_002157505.1	86.4728	17	0.9804	796	446	426	0.4389937106918239	796	433	310	796	438	338	158	95	110	0.394904	ok
GCF_014930455.1__GCF_009909145.1	89.9939	53	0.9867	1804	1223	1002	0.3216860787576262	1804	1212	906	1804	1217	933	421	318	226	0.242857	ok
GCA_902576335.1__GCA_902524345.1	93.145	3	0.9864	78	56	40	0.2727272727272727	78	53	31	78	53	35	42	35	18	0.146341	ok
GCF_008245025.1__GCF_000816245.1	89.9734	3	0.994	162	10	93	0.937888198757764	162	10	13	162	10	29	5	3	3	0.25	ok
GCF_900258035.1__GCF_001545035.1	92.0792	95	0.9834	970	697	478	0.2807017543859649	970	676	435	970	683	448	423	303	226	0.281991	ok
GCA_900553015.1__GCA_900754085.1	91.6912	0	1.0	328	233	167	0.2874617737003058	328	220	133	328	225	149	131	100	74	0.230769	ok
GCA_902626585.1__GCA_902604715.1	89.5459	0	1.0	197	134	107	0.3163265306122449	197	126	75	197	133	91	88	67	50	0.229885	ok
GCF_001905725.1__GCF_000725125.1	91.625	74	0.9808	1580	1094	812	0.3071564281190627	1580	1072	687	1580	1086	747	334	247	208	0.258258	ok
GCF_001619875.1__GCA_016401345.1	87.5003	10	0.9747	790	411	568	0.4790874524714829	790	407	395	790	407	476	107	56	87	0.471698	ok
GCF_013373935.1__GCF_001320525.1	90.1132	28	0.9898	981	695	484	0.2908163265306123	981	627	353	981	655	408	506	383	247	0.241584	ok
GCF_018069565.1__GCF_003112555.1	89.1844	49	0.9756	2011	1355	1124	0.3258706467661691	2011	1351	964	2011	1352	996	249	143	199	0.423387	ok
GCA_900319345.1__GCA_902786465.1	93.9774	42	0.9672	383	281	196	0.2643979057591623	383	265	162	383	275	181	161	117	84	0.26875	ok
GCA_018725535.1__GCA_018725205.1	94.7268	24	0.9738	419	288	176	0.3110047846889952	419	242	64	419	260	106	266	229	122	0.135849	ok
GCF_004349195.1__GCF_900099915.1	89.6876	4	0.9633	703	484	366	0.3105413105413105	703	477	314	703	480	328	218	149	130	0.313364	ok
GCF_004348325.1__GCF_003857015.1	92.7208	12	0.9742	1469	1064	692	0.2752043596730245	1469	906	368	1469	985	522	982	781	430	0.203874	ok
GCA_902610415.1__GCA_902610255.1	90.3855	0	1.0	98	61	61	0.3711340206185567	98	52	36	98	58	47	66	49	35	0.246154	ok
GCF_002892795.1__GCF_018613795.1	93.8823	46	0.987	599	442	267	0.2608695652173913	599	430	243	599	435	251	202	151	123	0.248756	ok
GCA_015258605.1__GCA_902373375.1	92.1774	13	0.9572	251	181	108	0.276	251	146	35	251	161	66	198	162	97	0.177665	ok
GCA_017527905.1__GCA_002310215.1	90.2936	43	0.9655	717	493	360	0.3114525139664804	717	472	274	717	483	313	217	167	103	0.226852	ok
GCA_902629535.1__GCA_902520335.1	90.8755	0	1.0	85	52	55	0.3809523809523809	85	45	34	85	46	40	60	49	31	0.169492	ok
GCF_001613935.1__GCF_000384215.1	91.5414	25	0.9953	1411	137	990	0.902836879432624	1411	136	390	1411	136	650	173	124	108	0.27907	ok
GCF_008271465.1__GCA_016792905.1	87.4114	27	0.9424	966	694	479	0.2808290155440415	966	683	443	966	689	456	270	211	146	0.215613	ok
GCF_018119395.1__GCF_000427785.1	86.7956	38	0.9788	1670	1191	862	0.286399041342121	1670	1132	714	1670	1167	785	342	258	185	0.243402	ok
GCF_002156455.1__GCF_002875705.1	92.2466	28	0.9869	740	525	359	0.2895805142083897	740	495	275	740	509	315	359	272	164	0.240223	ok
GCA_900316615.1__GCA_900316025.1	89.4688	8	0.9594	564	415	257	0.2628774422735346	564	369	161	564	391	204	571	432	289	0.242105	ok
GCF_000286455.1__GCA_905372865.1	87.4867	13	0.9857	562	391	300	0.303030303030303	562	336	198	562	359	245	261	200	137	0.230769	ok
GCF_003143935.1__GCF_000716605.1	86.5662	93	0.9509	2348	1676	1289	0.285896889646357	2348	1674	1254	2348	1674	1262	606	273	535	0.54876	ok
GCA_902622655.1__GCA_902559075.1	91.7895	0	1.0	108	80	49	0.2523364485981308	108	67	27	108	71	35	62	53	31	0.131148	ok
GCF_003319115.1__GCF_000025345.1	88.7868	24	0.9761	1424	170	1132	0.8805340829234013	1424	159	181	1424	165	437	336	239	170	0.286567	ok
GCA_003209375.1__GCA_902574955.1	95.2213	5	0.9798	97	66	45	0.3125	97	61	31	97	61	32	87	77	39	0.104651	ok
GCF_000211815.1__GCF_001767235.1	93.2286	73	0.9701	4561	1502	2729	0.6706140350877192	4561	1432	935	4561	1470	1353	1455	987	701	0.321183	ok
GCA_003135435.1__GCA_018971525.1	91.36	14	0.9834	1170	844	534	0.2780153977758768	1170	747	325	1170	794	413	548	433	258	0.20841	ok
GCA_016789345.1__GCA_002345215.1	87.2003	0	1.0	1168	826	525	0.2922022279348757	1168	653	169	1168	717	320	505	393	239	0.220238	ok
GCF_003254545.1__GCF_013388355.1	90.005	4	0.9959	703	41	433	0.9415954415954416	703	39	135	703	40	264	291	120	162	0.586207	ok
GCF_001485575.1__GCF_000011085.1	91.5997	15	0.9936	540	121	460	0.7755102040816326	540	118	290	540	119	384	98	69	65	0.28866	ok
GCF_000607165.1__GCF_016466415.1	92.4301	40	0.9929	409	135	284	0.6691176470588236	409	134	176	409	135	216	58	38	37	0.333333	ok
GCF_005889745.1__GCF_004348335.1	93.5841	51	0.9844	2059	1493	942	0.2745383867832848	2059	1228	419	2059	1361	644	1280	1057	579	0.173573	ok
GCA_902625125.1__GCA_902537845.1	89.8505	0	1.0	93	65	51	0.2934782608695652	93	61	33	93	62	40	38	31	19	0.162162	ok
GCF_010894435.1__GCF_006402735.1	86.0764	42	0.9742	2371	278	1932	0.8827004219409282	2371	267	472	2371	271	1030	952	677	514	0.288118	ok
GCF_002113045.1__GCF_001976065.1	86.9864	45	0.9755	1189	765	665	0.3560606060606061	1189	755	532	1189	761	591	266	183	160	0.309434	ok
GCA_900545055.1__GCA_900761145.1	93.8782	49	0.9711	398	277	205	0.3022670025188917	398	248	125	398	257	150	295	229	127	0.221088	ok
GCF_014696625.1__GCF_000009705.1	94.7224	73	0.9583	1866	539	1097	0.7109919571045576	1866	513	408	1866	521	722	627	445	325	0.289137	ok
GCA_902620525.1__GCA_902552185.1	93.2073	7	0.9702	55	37	24	0.3148148148148147	55	35	19	55	36	22	33	28	18	0.125	ok
GCF_004010325.2__GCF_000009625.1	87.4172	48	0.975	1570	265	1171	0.8311026131293817	1570	253	240	1570	259	537	432	310	232	0.280742	ok
GCA_011526165.1__GCA_008933825.1	91.9524	16	0.9895	603	430	274	0.2857142857142857	603	350	115	603	382	182	342	259	171	0.240469	ok
GCA_902578175.1__GCA_902537905.1	95.1955	0	1.0	68	49	35	0.2686567164179104	68	43	21	68	47	27	50	39	28	0.204082	ok
GCF_002204745.1__GCF_000382225.1	87.7004	19	0.9644	1743	1264	864	0.2743972445464983	1743	1213	745	1743	1238	801	457	328	214	0.280702	ok
GCF_002530675.1__GCF_900290975.1	88.7413	1	0.9836	735	544	322	0.2588555858310627	735	502	228	735	525	271	349	265	153	0.238506	ok
GCF_002140155.1__GCF_013694245.1	92.2755	22	0.9937	1323	108	778	0.9183055975794252	1323	97	189	1323	102	364	160	104	109	0.345912	ok
GCF_000716605.1__GCF_008704715.1	86.4863	30	0.9834	2336	277	1546	0.8813704496788008	2336	265	308	2336	271	622	668	478	380	0.283358	ok
GCF_011189575.1__GCF_011189505.1	89.7634	13	0.9659	955	712	443	0.2536687631027253	955	694	394	955	703	420	598	445	310	0.254606	ok
GCF_008369325.1__GCF_002836515.1	86.896	34	0.976	1162	836	592	0.2799310938845822	1162	822	524	1162	828	553	319	224	190	0.295597	ok
GCF_001905735.1__GCF_900105515.1	93.4211	35	0.9936	966	103	835	0.8932642487046633	966	100	454	966	101	646	112	69	81	0.378378	ok
GCF_000828635.1__GCA_016708585.1	85.3714	54	0.9477	817	592	411	0.2745098039215686	817	592	386	817	592	390	206	90	184	0.560976	ok
GCF_006864135.1__GCF_001183605.1	92.6083	20	0.9878	1530	749	984	0.5101373446697188	1530	697	602	1530	723	741	424	307	223	0.274232	ok
GCF_007679325.1__GCF_013359735.1	85.1671	28	0.9641	947	697	484	0.2632135306553911	947	690	448	947	694	461	166	100	122	0.393939	ok
GCF_013522705.1__GCF_012974785.1	86.8132	30	0.9657	1167	158	968	0.8644939965694682	1167	154	194	1167	157	504	372	269	192	0.274933	ok
GCF_001427285.1__GCA_001897075.1	91.8513	137	0.9524	642	476	301	0.2574102964118564	642	469	278	642	474	291	379	320	190	0.153439	ok
GCA_900544105.1__GCF_014297285.1	95.261	13	0.9888	415	288	196	0.3043478260869565	415	252	110	415	272	156	313	237	154	0.240385	ok
GCF_003667505.1__GCF_003610785.1	88.7863	8	0.9928	1657	1204	821	0.2729468599033816	1657	1090	571	1657	1148	689	555	428	270	0.227437	ok
GCF_013364255.1__GCF_014650655.1	89.2222	61	0.975	2232	1641	1069	0.2644554011653967	2232	1639	1001	2232	1639	1013	333	191	268	0.424699	ok
GCA_015478775.1__GCA_012841425.1	92.551	9	0.8889	415	305	208	0.2632850241545893	415	303	204	415	305	207	340	315	183	0.070796	ok
GCF_001905595.1__GCF_014648875.1	90.6428	46	0.9857	1799	1096	1101	0.3904338153503893	1799	1067	894	1799	1081	969	203	162	125	0.19802	ok
GCF_002900965.1__GCF_010915705.1	85.975	29	0.9531	778	427	482	0.4504504504504504	778	425	347	778	427	384	113	75	71	0.330357	ok
GCF_009799925.1__GCF_016901015.1	85.8303	47	0.9404	1214	754	699	0.3784006595218466	1214	742	535	1214	751	572	380	280	223	0.261214	ok
GCA_900552705.1__GCA_900758845.1	94.1227	24	0.9859	465	333	202	0.2823275862068966	465	269	64	465	292	116	334	262	157	0.213213	ok
GCA_902599655.1__GCA_902538565.1	94.0876	1	0.9954	69	33	44	0.5147058823529411	69	29	20	69	32	31	33	22	18	0.3125	ok
GCF_002844335.1__GCF_000223905.1	88.4582	9	0.9941	661	167	225	0.746969696969697	661	166	57	661	167	73	48	25	37	0.468085	ok
GCA_019117205.1__GCA_019118765.1	90.9698	15	0.971	711	515	334	0.2746478873239436	711	455	204	711	489	272	256	209	128	0.180392	ok
GCF_001983165.1__GCF_003626995.1	93.7952	24	0.9954	722	134	476	0.8141470180305131	722	121	240	722	126	326	214	166	103	0.220657	ok
GCA_900472605.1__GCF_017741815.1	92.5653	39	0.9921	633	449	335	0.2895569620253164	633	423	266	633	437	299	229	182	116	0.201754	ok
GCF_001951015.1__GCF_000825685.1	91.3681	3	0.9929	709	77	160	0.8912429378531074	709	76	55	709	76	59	2	1	1	0.0	ok
GCF_000369005.1__GCF_014635885.1	89.2607	16	0.913	612	403	325	0.3404255319148936	612	399	248	612	400	284	148	93	94	0.367347	ok
GCA_002733915.1__GCA_002364215.1	85.0714	6	0.9806	608	382	400	0.3706754530477759	608	372	340	608	376	364	69	53	39	0.220588	ok
GCF_003058055.1__GCA_001464865.1	88.5296	78	0.8953	1344	996	683	0.2583767684288905	1344	995	674	1344	995	676	480	280	416	0.415449	ok
GCA_900549195.1__GCA_900549025.1	95.5638	12	0.9936	410	278	197	0.3202933985330073	410	202	30	410	227	85	310	235	146	0.239482	ok
GCF_001280595.1__GCF_017874615.1	88.2585	18	0.9691	1326	981	642	0.2596226415094339	1326	965	578	1326	975	601	393	286	199	0.270408	ok
GCF_002218045.2__GCF_002218005.2	87.9981	8	0.9789	818	234	390	0.7135862913096696	818	230	126	818	233	183	57	20	47	0.642857	ok
GCF_009829685.1__GCA_018898235.1	93.0016	10	0.9713	1057	774	488	0.2670454545454546	1057	628	206	1057	691	329	713	583	295	0.18118	ok
GCA_003278685.1__GCA_902534675.1	93.4149	6	0.9706	80	61	34	0.2278481012658227	80	58	23	80	60	27	66	59	38	0.092308	ok
GCF_001279775.1__GCF_003330845.1	87.7845	22	0.9905	2312	330	1707	0.857204673301601	2312	311	320	2312	323	803	713	512	376	0.280899	ok
GCF_004361695.1__GCF_001742745.1	86.4525	23	0.9826	974	610	511	0.3730729701952723	974	609	364	974	610	411	156	101	97	0.348387	ok
GCF_009604455.1__GCA_000696115.1	86.8216	64	0.9652	2104	1488	1154	0.2924393723252496	2104	1464	1057	2104	1473	1088	568	416	356	0.266314	ok
GCF_003751785.1__GCF_001422285.1	85.7472	24	0.974	907	422	624	0.5342163355408389	907	422	542	907	422	548	159	96	122	0.392405	ok
GCF_001467955.1__GCF_000423305.1	88.1073	5	0.9533	722	533	340	0.260748959778086	722	521	284	722	528	304	238	160	146	0.324895	ok
GCA_900472295.1__GCF_003148495.1	87.6232	58	0.9762	1665	1072	841	0.3557692307692307	1665	1054	619	1665	1066	684	296	208	169	0.294915	ok
GCF_002086735.1__GCF_002102155.1	90.7108	32	0.9885	924	675	441	0.2686890574214517	924	632	345	924	654	386	220	169	124	0.228311	ok
GCF_013277515.1__GCA_905221195.1	92.2865	20	0.977	452	313	225	0.3059866962305987	452	306	179	452	309	197	187	136	83	0.268817	ok
GCA_900541745.1__GCA_900541685.1	93.0664	39	0.9818	376	265	187	0.2933333333333333	376	255	156	376	261	176	108	84	49	0.214953	ok
GCF_013277515.1__GCA_001914195.1	93.8737	31	0.9705	401	283	204	0.2925	401	271	165	401	277	179	181	140	92	0.222222	ok
GCF_008365275.1__GCF_003627075.1	86.0364	27	0.9737	731	33	622	0.9547945205479452	731	30	85	731	30	268	110	32	96	0.706422	ok
GCF_002910915.1__GCF_002711365.1	91.8317	28	0.9926	1320	913	666	0.3078089461713419	1320	868	497	1320	892	564	352	270	167	0.230769	ok
GCF_001678845.1__GCF_003628755.1	86.9303	10	0.9701	507	32	372	0.9367588932806324	507	31	94	507	31	211	128	86	73	0.322835	ok
GCF_001273755.1__GCF_018613325.1	86.4484	19	0.9648	1057	758	557	0.2821969696969697	1057	755	525	1057	755	534	472	275	372	0.416136	ok
GCA_902572925.1__GCA_902523895.1	94.4787	1	0.9859	62	38	37	0.3770491803278688	62	31	16	62	33	23	48	36	28	0.234043	ok
GCF_001941965.1__GCF_001320245.1	87.3344	48	0.9583	1376	1044	667	0.2407272727272726	1376	1023	621	1376	1035	642	497	363	255	0.268145	ok
GCF_014649815.1__GCA_000415505.1	91.1166	129	0.9109	2136	1582	1090	0.2590163934426229	2136	1562	1042	2136	1571	1068	903	703	481	0.220621	ok
GCF_009695995.1__GCA_900772845.1	92.0239	46	0.9211	677	506	334	0.2514792899408283	677	495	306	677	502	322	304	236	169	0.221122	ok
GCF_002887735.1__GCF_000020665.1	84.4689	5	0.9962	1211	73	701	0.9396694214876034	1211	70	89	1211	72	201	116	79	71	0.313043	ok
GCA_902613795.1__GCA_902538185.1	94.6179	21	0.935	66	47	38	0.2769230769230769	66	47	33	66	47	37	53	48	33	0.076923	ok
GCF_900106065.1__GCF_002356535.2	87.7853	58	0.9758	1263	123	1041	0.9025356576862124	1263	122	361	1263	123	724	261	148	208	0.430769	ok
GCA_902566945.1__GCA_902536385.1	89.5626	0	1.0	115	82	57	0.2807017543859649	115	77	45	115	81	50	43	30	27	0.285714	ok
