dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	pairid
356	231	191	0.3492957746478873	GCF_900475755.1__GCF_000222025.1
364	238	195	0.3443526170798898	GCF_900475885.1__GCF_000222025.1
435	332	194	0.2350230414746543	GCF_900475885.1__GCF_001276515.1
415	110	287	0.7342995169082125	GCF_900475885.1__GCF_003352385.1
257	56	167	0.78125	GCF_900475885.1__GCF_900475755.1
142	11	63	0.9219858156028368	GCF_900475935.1__GCA_000495505.1
282	34	226	0.8790035587188612	GCF_900475935.1__GCF_013372145.1
127	15	65	0.8809523809523809	GCF_900476085.1__GCF_014068355.1
1360	72	787	0.9470198675496688	GCF_900476395.1__GCF_000454545.1
832	506	416	0.3910950661853188	GCF_900476395.1__GCF_001013475.1
1294	898	608	0.305491105955143	GCF_900476395.1__GCF_001423495.1
696	368	469	0.4705035971223021	GCF_900476395.1__GCF_002939945.1
1314	974	624	0.2581873571972581	GCF_900476395.1__GCF_002939985.1
1315	962	646	0.2678843226788432	GCF_900476395.1__GCF_014197275.1
1103	82	826	0.925589836660617	GCF_900476395.1__GCF_017603965.1
813	534	419	0.3423645320197044	GCF_900478135.1__GCF_000439085.1
210	48	121	0.7703349282296651	GCF_900478295.1__GCF_000277405.1
393	272	214	0.3061224489795918	GCF_900478295.1__GCF_000448485.1
259	48	123	0.813953488372093	GCF_900478295.1__GCF_001653455.1
203	33	119	0.8366336633663366	GCF_900478295.1__GCF_001653475.1
137	17	100	0.875	GCF_900489555.1__GCF_000012765.1
136	19	101	0.8592592592592593	GCF_900489555.1__GCF_000183365.1
1183	891	575	0.2461928934010152	GCF_900492205.1__GCA_002307905.1
957	587	574	0.3859832635983263	GCF_900492205.1__GCF_000518785.1
671	435	339	0.3507462686567164	GCF_900496965.1__GCF_000757485.1
1099	747	508	0.319672131147541	GCF_900496965.1__GCF_002885955.2
1109	800	530	0.2779783393501804	GCF_900496975.1__GCF_002192695.1
1186	786	572	0.3367088607594937	GCF_900496975.1__GCF_002975275.1
1057	162	703	0.8465909090909091	GCF_900496975.1__GCF_013267355.1
1163	138	855	0.8812392426850258	GCF_900496975.1__GCF_900156745.1
1244	825	663	0.3362831858407079	GCF_900496975.1__GCF_902859585.1
532	382	255	0.2806026365348399	GCF_900497695.1__GCF_000259195.1
561	58	322	0.8964285714285715	GCF_900497695.1__GCF_000800615.1
1119	764	649	0.3166368515205724	GCF_900497695.1__GCF_001320525.1
857	78	808	0.9088785046728972	GCF_900497695.1__GCF_002753995.1
863	552	501	0.3596287703016241	GCF_900497695.1__GCF_004025535.1
1010	738	507	0.2685827552031714	GCF_900497695.1__GCF_009905435.1
885	627	454	0.2907239819004524	GCF_900497695.1__GCF_016009175.1
1394	167	980	0.8801148600143575	GCF_900497695.1__GCF_018417595.1
611	143	451	0.7655737704918033	GCF_900499075.1__GCF_001517585.1
282	86	152	0.693950177935943	GCF_900520355.1__GCF_000368965.1
1103	161	795	0.8539019963702359	GCF_900536025.1__GCF_001636055.1
1115	772	554	0.3070017953321364	GCF_900536025.1__GCF_002094795.1
1286	954	640	0.2575875486381322	GCF_900536025.1__GCF_009932375.1
981	119	686	0.8785714285714286	GCF_900536025.1__GCF_014269025.2
1286	941	614	0.267704280155642	GCF_900536025.1__GCF_015354575.1
1317	946	655	0.2811550151975683	GCF_900536025.1__GCF_900187455.1
837	613	440	0.2667464114832536	GCF_900537115.1__GCF_000813845.1
673	428	383	0.3630952380952381	GCF_900537115.1__GCF_002929215.1
885	663	438	0.25	GCF_900537115.1__GCF_013314975.1
898	584	474	0.3489409141583054	GCF_900537115.1__GCF_900168295.1
612	446	316	0.2700490998363338	GCF_900537995.1__GCA_003483745.1
1451	888	881	0.3875862068965517	GCF_900564145.1__GCF_000761245.1
1417	1050	658	0.2584745762711864	GCF_900564145.1__GCF_000964545.1
1246	866	676	0.3044176706827309	GCF_900564145.1__GCF_012844455.2
1421	151	820	0.893661971830986	GCF_900564145.1__GCF_014076415.1
1272	82	742	0.935483870967742	GCF_900564145.1__GCF_019186805.1
926	292	540	0.6843243243243243	GCF_900566055.1__GCF_000157895.3
1064	763	513	0.2822201317027281	GCF_900566055.1__GCF_002086675.1
1106	769	517	0.3040723981900453	GCF_900566055.1__GCF_002102175.1
1051	252	962	0.76	GCF_900566055.1__GCF_002705925.1
825	50	387	0.9393203883495146	GCF_900566075.1__GCF_000157895.3
1055	770	523	0.2694497153700189	GCF_900566075.1__GCF_002086675.1
1031	754	505	0.2679611650485437	GCF_900566075.1__GCF_002102175.1
1010	72	967	0.9286422200198216	GCF_900566075.1__GCF_002705925.1
1000	495	922	0.5045045045045045	GCF_900566075.1__GCF_900566055.1
1138	235	538	0.793315743183817	GCF_900566085.1__GCF_000157895.3
1299	959	635	0.2611710323574731	GCF_900566085.1__GCF_002086675.1
1248	196	1210	0.8428227746591821	GCF_900566085.1__GCF_002705925.1
1250	692	1133	0.4459567654123298	GCF_900566085.1__GCF_900566055.1
1204	878	596	0.2701579384871155	GCF_900573885.1__GCF_003208235.1
369	253	189	0.3125	GCF_900573985.1__GCF_000313615.1
514	387	238	0.2456140350877192	GCF_900573985.1__GCF_000344295.2
301	45	274	0.85	GCF_900573985.1__GCF_004803815.1
384	160	194	0.5822454308093995	GCF_900573985.1__GCF_014253065.1
367	68	172	0.8142076502732241	GCF_900573985.1__GCF_900699785.1
1229	899	615	0.2679153094462541	GCF_900580675.1__GCF_000282455.1
1292	267	949	0.7931835786212238	GCF_900580675.1__GCF_003151075.1
1093	213	792	0.804945054945055	GCF_900580675.1__GCF_003852235.1
1020	728	497	0.2855740922473012	GCF_900580675.1__GCF_003852405.1
1362	990	670	0.2725936811168259	GCF_900580675.1__GCF_003999415.1
1181	255	822	0.7838983050847458	GCF_900580675.1__GCF_009834565.1
1207	839	645	0.3043117744610282	GCF_900580675.1__GCF_016909445.1
1105	766	524	0.3061594202898551	GCF_900580675.1__GCF_904063055.1
1138	123	843	0.8918205804749341	GCF_900580865.1__GCF_000281895.1
1389	138	837	0.9005763688760807	GCF_900580865.1__GCF_001594225.2
993	700	530	0.2943548387096774	GCF_900580865.1__GCF_003053805.1
1264	885	616	0.2992874109263658	GCF_900580865.1__GCF_006438915.1
1497	113	1149	0.9244652406417112	GCF_900580865.1__GCF_012935755.1
817	91	484	0.8884803921568627	GCF_900580865.1__GCF_014268445.2
857	607	448	0.2908878504672897	GCF_900580865.1__GCF_015461835.1
1266	548	755	0.5667984189723321	GCF_900580865.1__GCF_016650695.1
799	94	574	0.8822055137844611	GCF_900580865.1__GCF_018138145.1
1149	110	792	0.9041811846689896	GCF_900580865.1__GCF_019212185.1
1120	130	710	0.8838248436103664	GCF_900580865.1__GCF_900105485.1
1263	929	588	0.2638668779714739	GCF_900581005.1__GCF_000802965.1
1227	860	637	0.2985318107667211	GCF_900581005.1__GCF_001269815.1
1112	755	562	0.3204320432043204	GCF_900581005.1__GCF_001269885.1
1316	976	632	0.2577946768060837	GCF_900581005.1__GCF_002286815.1
1203	223	849	0.8144758735440931	GCF_900581005.1__GCF_003033885.1
1267	201	772	0.8412322274881516	GCF_900581005.1__GCF_009601685.2
1084	183	739	0.8310249307479225	GCF_900581005.1__GCF_013347965.1
1402	476	874	0.6602426837972877	GCF_900581005.1__GCF_014268655.2
1191	517	708	0.565546218487395	GCF_900581005.1__GCF_014268745.2
1360	970	654	0.2862398822663723	GCF_900581005.1__GCF_014596565.1
1379	935	628	0.3214804063860668	GCF_900581005.1__GCF_016650815.1
1314	124	891	0.9055597867479056	GCF_900581005.1__GCF_900156465.1
1191	860	598	0.2773109243697479	GCF_900581005.1__GCF_900187615.1
1254	911	616	0.2729449321628092	GCF_900582195.1__GCF_000282275.2
1077	715	591	0.3355018587360595	GCF_900582195.1__GCF_001297015.1
1147	679	647	0.4075043630017452	GCF_900582195.1__GCF_002236105.1
1136	131	795	0.8845814977973568	GCF_900582195.1__GCF_002356535.2
1448	1060	732	0.2674498963372494	GCF_900582195.1__GCF_003061005.1
1103	698	589	0.3666061705989111	GCF_900582195.1__GCF_003732425.1
845	111	521	0.8684834123222749	GCF_900582195.1__GCF_009834515.1
1211	449	778	0.6289256198347107	GCF_900582195.1__GCF_016650695.1
1207	745	676	0.3822553897180762	GCF_900582195.1__GCF_900187445.1
1247	872	609	0.3001605136436597	GCF_900582195.1__GCF_902497855.1
1137	849	533	0.2526408450704225	GCF_900583165.1__GCF_000612585.1
1083	116	803	0.8927911275415896	GCF_900583165.1__GCF_000730425.1
1271	923	638	0.2732283464566929	GCF_900583165.1__GCF_001952855.1
1143	815	599	0.286339754816112	GCF_900583165.1__GCF_001983165.1
938	90	711	0.903948772678762	GCF_900583165.1__GCF_009866765.1
1072	124	790	0.8842203548085901	GCF_900583165.1__GCF_900106045.1
1401	209	892	0.8507142857142858	GCF_900590755.1__GCA_900475325.1
1232	865	614	0.2973192526401299	GCF_900590755.1__GCF_000416235.1
1294	960	639	0.2575406032482599	GCF_900590755.1__GCF_002699985.1
1284	944	669	0.2642244738893219	GCF_900590755.1__GCF_014357575.1
1324	948	663	0.2834467120181405	GCF_900591205.1__GCF_000282275.2
1341	976	630	0.2716417910447761	GCF_900591205.1__GCF_000631985.1
1175	106	827	0.909710391822828	GCF_900591205.1__GCF_001579805.1
1147	824	565	0.2809773123909249	GCF_900591205.1__GCF_001870435.1
926	133	599	0.8562162162162162	GCF_900591205.1__GCF_002843605.1
1228	826	629	0.3268133659331703	GCF_900591205.1__GCF_004801935.1
1153	803	574	0.3029513888888888	GCF_900591205.1__GCF_013385985.1
1173	869	565	0.2585324232081911	GCF_900591205.1__GCF_013386585.1
1283	156	1033	0.8783151326053042	GCF_900591205.1__GCF_014268495.2
1281	354	975	0.7234375	GCF_900591205.1__GCF_016651105.1
1315	133	989	0.8987823439878234	GCF_900601905.1__GCA_900475325.1
1102	810	569	0.2643051771117166	GCF_900601905.1__GCF_001698815.1
1328	965	656	0.2727957799547852	GCF_900602065.1__GCF_002158995.1
1365	90	1040	0.934017595307918	GCF_900603025.1__GCF_001583415.1
430	32	284	0.9254079254079254	GCF_900604285.1__GCA_905332515.2
369	150	236	0.5923913043478262	GCF_900604285.1__GCF_000420065.1
397	243	272	0.3863636363636363	GCF_900604285.1__GCF_002848005.1
714	538	339	0.2454417952314165	GCF_900604385.1__GCA_019115745.1
586	432	303	0.2615384615384615	GCF_900604945.1__GCA_900752625.1
331	8	263	0.9757575757575756	GCF_900604965.1__GCF_000814825.1
554	308	325	0.4430379746835443	GCF_900605015.1__GCA_000752675.2
556	409	277	0.263063063063063	GCF_900605015.1__GCA_902834555.1
552	352	319	0.3611615245009074	GCF_900605015.1__GCF_900111695.1
552	326	290	0.4083484573502722	GCF_900605015.1__GCF_900119625.1
752	563	383	0.2503328894806924	GCF_900607225.1__GCA_013333945.2
676	498	341	0.2622222222222222	GCF_900607225.1__GCA_905372155.1
1571	921	873	0.4133757961783439	GCF_900608595.1__GCF_000385135.1
1642	1085	882	0.3388177940280317	GCF_900608595.1__GCF_003058225.1
1542	239	1091	0.844905905256327	GCF_900608595.1__GCF_003096495.1
1596	206	1093	0.870846394984326	GCF_900608595.1__GCF_003550025.1
1457	951	727	0.3468406593406593	GCF_900608595.1__GCF_014653785.1
620	441	279	0.2875605815831987	GCF_900618535.1__GCF_002269505.1
1068	237	771	0.7778819119025304	GCF_900624995.1__GCF_000263715.2
1197	801	591	0.330267558528428	GCF_900624995.1__GCF_000503215.1
1261	290	844	0.7698412698412699	GCF_900624995.1__GCF_002874965.1
1108	261	781	0.7642276422764227	GCF_900624995.1__GCF_003852315.1
1065	586	612	0.4492481203007519	GCF_900624995.1__GCF_014207255.1
588	421	290	0.282793867120954	GCF_900625095.1__GCF_016624945.1
362	276	175	0.2354570637119113	GCF_900625105.1__GCA_019115085.1
450	342	229	0.2383073496659242	GCF_900625105.1__GCA_019117485.1
703	457	357	0.349002849002849	GCF_900626105.1__GCF_000381765.1
758	586	375	0.225891677675033	GCF_900626145.1__GCA_019115345.1
602	450	298	0.2512479201331115	GCF_900626145.1__GCA_019115785.1
528	397	243	0.2466793168880455	GCF_900626285.1__GCA_019119335.1
1112	312	854	0.7191719171917192	GCF_900631615.1__GCF_000312385.1
841	29	638	0.9654761904761904	GCF_900631615.1__GCF_900103175.1
602	17	597	0.9717138103161398	GCF_900631615.1__GCF_900104775.1
634	439	255	0.306477093206951	GCF_900631945.1__GCF_014642735.1
704	486	352	0.3086770981507823	GCF_900631945.1__GCF_017315735.1
719	517	334	0.2799442896935933	GCF_900631945.1__GCF_017356265.1
143	2	79	0.9859154929577464	GCF_900634605.1__GCF_000007605.1
39	3	15	0.9210526315789472	GCF_900634605.1__GCF_000204255.1
287	209	138	0.2692307692307693	GCF_900635155.1__GCA_905372115.1
281	85	175	0.6964285714285714	GCF_900635155.1__GCF_000212815.1
241	10	229	0.9583333333333334	GCF_900635155.1__GCF_000212855.1
405	287	207	0.2896039603960396	GCF_900635155.1__GCF_000222765.1
443	128	394	0.7104072398190044	GCF_900635155.1__GCF_000385925.1
393	235	223	0.4005102040816326	GCF_900635155.1__GCF_001553855.1
1025	647	670	0.3681640625	GCF_900635455.1__GCF_000173775.1
1046	34	717	0.967464114832536	GCF_900635455.1__GCF_000754805.1
883	58	672	0.9342403628117912	GCF_900635455.1__GCF_001047675.1
1010	707	467	0.2993062438057482	GCF_900635455.1__GCF_001155565.1
985	83	882	0.915650406504065	GCF_900635455.1__GCF_013282725.1
478	283	229	0.4067085953878406	GCF_900635475.1__GCA_902363335.1
510	32	261	0.93713163064833	GCF_900635955.1__GCF_000757825.1
578	31	534	0.9462738301559792	GCF_900635955.1__GCF_000758305.1
539	422	254	0.2156133828996282	GCF_900635955.1__GCF_001571265.1
454	75	245	0.8344370860927153	GCF_900636325.1__GCF_010365305.1
627	339	407	0.4584664536741214	GCF_900636325.1__GCF_900183575.1
140	10	54	0.9280575539568344	GCF_900636385.1__GCF_003491325.1
362	223	186	0.3822714681440443	GCF_900636475.1__GCF_000413475.1
225	20	181	0.9107142857142856	GCF_900636475.1__GCF_001697145.1
340	231	171	0.3185840707964602	GCF_900636475.1__GCF_902167705.1
883	22	405	0.9750566893424036	GCF_900636535.1__GCF_002025665.1
930	32	467	0.9655543595263724	GCF_900636535.1__GCF_003971235.1
957	656	492	0.3138075313807531	GCF_900636535.1__GCF_014218825.1
1006	674	450	0.3293532338308458	GCF_900636545.1__GCF_900102635.1
306	117	221	0.6163934426229508	GCF_900636745.1__GCF_000188255.1
433	324	207	0.25	GCF_900636745.1__GCF_901687125.1
1184	892	556	0.2459847844463228	GCF_900636825.1__GCF_000282215.1
1195	886	578	0.2579564489112228	GCF_900636825.1__GCF_000282455.1
1214	845	603	0.3033800494641385	GCF_900636825.1__GCF_001042905.1
1282	139	951	0.8914910226385636	GCF_900636825.1__GCF_004136015.1
1255	802	789	0.3604465709728868	GCF_900636825.1__GCF_900187425.1
257	172	122	0.328125	GCF_900637025.1__GCA_000344275.1
526	362	270	0.3104761904761904	GCF_900637025.1__GCA_001579035.1
425	314	203	0.2594339622641509	GCF_900637025.1__GCF_000220045.1
317	210	208	0.3354430379746835	GCF_900637025.1__GCF_000222705.1
425	248	262	0.4150943396226415	GCF_900637025.1__GCF_000722705.1
330	222	174	0.3252279635258358	GCF_900637025.1__GCF_000960085.1
419	317	201	0.2416267942583732	GCF_900637025.1__GCF_001070815.1
451	79	358	0.8244444444444444	GCF_900637025.1__GCF_001457635.1
277	91	104	0.6702898550724637	GCF_900637025.1__GCF_001579025.1
220	120	153	0.452054794520548	GCF_900637025.1__GCF_001588645.1
389	254	216	0.345360824742268	GCF_900637025.1__GCF_001814775.1
773	83	700	0.8924870466321244	GCF_900637055.1__GCF_000010165.1
624	57	538	0.9085072231139648	GCF_900637055.1__GCF_001039275.2
1838	1122	1368	0.3892215568862275	GCF_900637185.1__GCF_000308795.1
1491	1079	744	0.2758389261744967	GCF_900637185.1__GCF_001612665.1
1496	889	1128	0.4053511705685618	GCF_900637185.1__GCF_001612825.1
1525	1043	862	0.3156167979002624	GCF_900637185.1__GCF_001612905.1
1460	1060	749	0.2734749828649759	GCF_900637185.1__GCF_001613085.1
1248	820	598	0.3424218123496391	GCF_900637185.1__GCF_014646295.1
231	56	182	0.7565217391304347	GCF_900637395.1__GCF_002080395.1
221	160	118	0.2727272727272727	GCF_900637395.1__GCF_002738305.1
481	342	251	0.2875	GCF_900637515.1__GCA_018367495.1
398	295	203	0.256926952141058	GCF_900637515.1__GCA_900765235.1
326	250	154	0.2307692307692307	GCF_900637515.1__GCA_902834965.1
1267	920	654	0.273301737756714	GCF_900637545.1__GCF_000819955.1
1123	819	559	0.2700534759358288	GCF_900637545.1__GCF_000819985.1
1267	901	587	0.2883096366508688	GCF_900637545.1__GCF_000820005.1
1166	830	610	0.2875536480686695	GCF_900637545.1__GCF_000820085.1
1248	889	649	0.2870890136327185	GCF_900637545.1__GCF_000820145.1
1170	842	624	0.2797262617621899	GCF_900637545.1__GCF_000820165.1
1068	50	574	0.9531396438612934	GCF_900637665.1__GCF_000829375.1
953	25	616	0.9737394957983192	GCF_900637665.1__GCF_002025665.1
479	31	467	0.9351464435146444	GCF_900637665.1__GCF_003815715.1
1019	681	428	0.331041257367387	GCF_900637665.1__GCF_900100075.1
846	548	453	0.3514792899408284	GCF_900637685.1__GCF_001468135.1
515	79	428	0.8463035019455253	GCF_900637705.1__GCF_002356455.1
505	81	349	0.8392857142857143	GCF_900637705.1__GCF_003019675.1
740	560	372	0.2422192151556157	GCF_900637725.1__GCA_013333945.2
610	447	308	0.2660098522167488	GCF_900637725.1__GCA_905372155.1
660	80	561	0.8786039453717754	GCF_900637725.1__GCF_900607225.1
273	156	141	0.4264705882352941	GCF_900637845.1__GCF_000373785.1
285	219	122	0.2288732394366197	GCF_900637905.1__GCA_015257355.1
281	100	205	0.6428571428571428	GCF_900637905.1__GCF_000214475.1
283	130	158	0.5390070921985816	GCF_900637905.1__GCF_000223315.1
291	194	160	0.3310344827586207	GCF_900637905.1__GCF_001553085.1
986	707	477	0.2822335025380711	GCF_900637975.1__GCF_000195595.1
1028	25	687	0.9756572541382668	GCF_900637975.1__GCF_001553935.1
996	31	679	0.9688442211055276	GCF_900637975.1__GCF_005696555.1
665	474	352	0.286144578313253	GCF_900637975.1__GCF_011752065.1
243	35	156	0.8553719008264463	GCF_900638025.1__GCF_000210895.1
230	148	124	0.3537117903930131	GCF_900638025.1__GCF_001815355.1
245	33	161	0.8647540983606558	GCF_900638025.1__GCF_014931275.1
723	566	340	0.2160664819944598	GCF_900638555.1__GCF_000813705.1
132	17	106	0.8702290076335878	GCF_900660495.1__GCF_012220205.1
159	24	111	0.8481012658227848	GCF_900660655.1__GCF_007858495.1
180	29	160	0.8379888268156425	GCF_900660655.1__GCF_007859615.1
537	98	473	0.8171641791044776	GCF_900683735.1__GCF_002356455.1
517	76	393	0.8527131782945736	GCF_900683735.1__GCF_900637705.1
105	1	60	0.9903846153846154	GCF_900698945.1__GCF_900698895.1
101	1	57	0.99	GCF_900698945.1__GCF_900698915.1
111	2	68	0.9818181818181818	GCF_900698975.1__GCF_900698945.1
99	2	66	0.979591836734694	GCF_900699035.1__GCF_900698945.1
492	367	236	0.2525458248472505	GCF_900699785.1__GCA_905372745.1
469	343	233	0.2670940170940171	GCF_900699785.1__GCF_000344295.2
582	69	348	0.8812392426850258	GCF_900699785.1__GCF_004803795.1
358	55	278	0.84593837535014	GCF_900699785.1__GCF_004803815.1
910	556	599	0.3883388338833883	GCF_900978845.1__GCF_001598295.1
1450	991	712	0.31608005521049	GCF_900996225.1__GCF_000472525.1
470	299	248	0.3624733475479744	GCF_901212495.1__GCA_902362275.1
565	409	292	0.274822695035461	GCF_901212495.1__GCA_905215765.1
714	520	343	0.270687237026648	GCF_901212675.1__GCF_901212655.1
909	94	451	0.8964757709251101	GCF_901472495.1__GCF_003600645.1
1038	69	868	0.9334619093539056	GCF_901472495.1__GCF_900635455.1
749	452	378	0.3957219251336898	GCF_901472495.1__GCF_902726525.1
676	367	518	0.4562962962962963	GCF_901482445.1__GCA_003028315.1
548	420	249	0.2321755027422303	GCF_901482445.1__GCF_000193795.1
561	292	432	0.4785714285714285	GCF_901482445.1__GCF_005221285.1
608	118	499	0.8056013179571664	GCF_901482445.1__GCF_900638555.1
1047	776	488	0.2581261950286807	GCF_901521055.1__GCA_014763765.1
1789	1205	883	0.3260626398210291	GCF_901538265.1__GCA_000531095.1
2769	909	1696	0.6716040462427746	GCF_901538265.1__GCF_017939745.1
274	20	262	0.9267399267399268	GCF_901542335.1__GCF_000188035.1
403	273	224	0.3208955223880597	GCF_901542415.1__GCA_905221375.1
387	240	226	0.3782383419689119	GCF_901542415.1__GCF_000220085.1
340	242	167	0.2861356932153392	GCF_901543175.1__GCA_000831085.1
314	192	170	0.3865814696485623	GCF_901543175.1__GCA_905221295.1
440	331	214	0.246013667425968	GCF_901543175.1__GCA_905369855.1
437	293	227	0.3279816513761467	GCF_901543175.1__GCF_000722685.1
400	300	191	0.2481203007518797	GCF_901543175.1__GCF_001073085.1
266	29	164	0.8905660377358491	GCF_901543175.1__GCF_007475365.1
416	60	325	0.8554216867469879	GCF_901543175.1__GCF_009731465.1
395	36	316	0.9086294416243654	GCF_901543175.1__GCF_016658865.1
884	646	465	0.2684031710079275	GCF_901827175.1__GCF_001541225.1
923	655	492	0.2895878524945769	GCF_901827205.1__GCF_001541225.1
746	94	396	0.8738255033557047	GCF_901827205.1__GCF_901827155.1
445	323	225	0.2725225225225225	GCF_901873445.1__GCA_900766305.1
428	250	218	0.414519906323185	GCF_901873445.1__GCF_000173915.1
802	570	416	0.2883895131086142	GCF_901875305.1__GCA_015265375.1
772	502	321	0.3488975356679636	GCF_901875305.1__GCF_000175615.1
765	24	544	0.9685863874345548	GCF_901875305.1__GCF_001548235.1
