pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCA_002364045.1__GCA_002723335.1	84.3700	42.69	40.82	1599394	low-AF
GCA_002364045.1__GCA_002683475.1	96.1800	81.92	58.53	2293198	low-AF
GCF_000204785.1__GCF_900445435.1	84.1000	39.95	32.86	1355754	low-AF
GCF_003417435.1__GCF_018390475.1	92.4200	88.49	88.57	3755461	strict
GCF_000245315.1__GCF_014499005.1	87.1500	73.73	77.24	2994017	strict
GCA_900473015.1__GCF_018138325.1	87.9400	71.68	61.39	3166127	strict
GCF_003176975.1__GCF_008932305.1	92.9500	66.44	78.59	3905529	strict
GCF_003176975.1__GCF_008932675.1	90.7100	77.65	78.43	3897824	strict
GCA_900066835.1__GCF_009718505.1	85.2500	20.58	22.33	877626	verylow-AF
GCA_903868925.1__GCA_903887745.1	83.0100	4.16	4.27	170260	verylow-AF
GCA_903848175.1__GCA_903880075.1	82.7800	4.83	4.61	191464	verylow-AF
GCA_903848175.1__GCA_903887745.1	99.8800	96.46	95.48	3966216	strict
GCA_007126755.1__GCA_007133425.1	82.8900	4.16	3.75	73527	verylow-AF
GCA_015255405.1__GCF_016127595.1	87.2600	53.71	61.18	1304450	strict
GCF_002763875.1__GCF_015552935.1	86.5000	52.97	54.61	1352880	low-AF
GCF_000153625.3__GCF_000479205.1	91.7600	76.80	67.49	1647743	strict
GCA_015232635.1__GCA_015233945.1	97.0400	74.61	60.09	2286680	strict
GCA_015232635.1__GCA_903918655.1	84.0200	11.50	11.24	427612	verylow-AF
GCA_015233945.1__GCA_903918655.1	83.7700	8.34	10.02	304469	verylow-AF
GCF_006151975.2__GCF_011751775.1	85.4600	48.47	44.37	2050836	low-AF
GCF_006151975.2__GCF_011751845.1	85.4400	48.77	44.23	2044672	low-AF
GCF_011751775.1__GCF_011751845.1	99.4500	97.38	96.55	4038998	strict
GCA_016463005.1__GCA_016703395.1	82.3000	2.31	3.35	69963	verylow-AF
GCA_002281585.1__GCA_016719185.1	83.9100	3.27	4.02	96597	verylow-AF
GCA_016716035.1__GCA_016719185.1	83.9900	16.59	15.10	491665	verylow-AF
GCA_012031725.1__GCF_002368455.1	83.3600	2.19	3.57	252438	verylow-AF
GCA_012031725.1__GCF_007830875.1	83.5900	2.42	3.87	274135	verylow-AF
GCF_002368455.1__GCF_007830875.1	87.1900	48.34	46.04	5547061	low-AF
GCA_900753625.1__GCA_910584105.1	97.1500	79.42	74.66	1541191	strict
GCA_017887765.1__GCA_018715665.1	99.4900	95.93	70.39	1127116	strict
GCA_017887765.1__GCA_910584105.1	82.7800	1.15	1.38	22135	verylow-AF
GCA_008933895.1__GCF_016756635.1	84.5100	14.36	21.81	1187111	verylow-AF
GCA_017400405.1__GCA_017428685.1	86.2200	35.12	57.92	932790	low-AF
GCA_014584615.1__GCA_016707225.1	82.2500	0.37	0.51	17378	verylow-AF
GCA_014584615.1__GCA_016714385.1	81.9100	0.34	0.45	15359	verylow-AF
GCA_002343835.1__GCA_014584615.1	99.8200	95.94	94.85	3251069	strict
GCA_012513775.1__GCA_018713365.1	83.1200	9.77	9.31	273443	verylow-AF
GCA_012513775.1__GCA_904374515.1	82.8500	5.57	5.34	156944	verylow-AF
GCA_018713365.1__GCA_904374515.1	85.8400	41.55	42.32	1165899	low-AF
GCA_016708015.1__GCA_016926325.1	81.8200	0.70	0.39	16386	verylow-AF
GCA_003170015.1__GCA_009877185.1	81.6500	0.22	0.22	7070	verylow-AF
GCA_003154725.1__GCA_003488885.1	83.1500	0.23	0.23	8932	verylow-AF
GCA_000756695.1__GCF_001467875.1	83.1700	3.38	2.56	112485	verylow-AF
GCF_001467705.1__GCF_002085735.1	84.0800	2.11	1.63	58375	verylow-AF
GCF_900452565.1__GCF_900460175.1	89.6800	3.74	3.88	138626	verylow-AF
GCF_017833095.1__GCF_900683625.1	83.8600	13.72	9.36	517448	verylow-AF
GCA_005805455.1__GCA_009693665.1	89.5800	91.56	84.58	1648929	strict
GCA_009693665.1__GCA_009925615.1	82.2900	1.28	1.53	27580	verylow-AF
GCA_009925615.1__GCA_903832695.1	86.5100	73.63	69.13	1486584	strict
GCF_000829535.1__GCF_001183975.1	83.4400	28.04	29.18	1179626	verylow-AF
GCF_000829535.1__GCF_004365825.1	97.9600	92.44	90.83	3672011	strict
GCF_001183975.1__GCF_004365825.1	83.4800	29.07	27.40	1187056	verylow-AF
GCA_016287255.1__GCA_017419265.1	94.9700	91.42	73.88	1089899	strict
GCA_016286745.1__GCA_900763975.1	83.1300	2.12	2.56	36638	verylow-AF
GCA_016286745.1__GCA_017615215.1	84.5100	44.02	34.68	496397	low-AF
GCA_014896575.1__GCF_008121895.1	85.1900	9.96	12.47	298971	verylow-AF
GCF_001373375.1__GCF_006538385.1	90.8400	69.16	61.51	2200699	strict
GCF_001874085.1__GCF_008121895.1	98.8900	78.66	84.53	2308869	strict
GCA_002937755.1__GCA_002937795.1	83.3100	39.95	33.04	304088	low-AF
GCF_000686245.1__GCF_009810475.1	90.5500	0.64	0.60	5143	verylow-AF
GCF_000292505.1__GCF_004771095.1	88.1900	1.01	1.00	5812	verylow-AF
GCF_000686245.1__GCF_009942395.1	90.5300	0.63	0.60	5143	verylow-AF
GCF_001428645.1__GCF_017939685.1	86.2300	39.45	23.61	1594930	verylow-AF
GCF_001422065.1__GCF_017939685.1	86.5300	40.30	27.76	1629549	verylow-AF
GCA_001556325.1__GCF_000526295.1	85.9400	31.62	29.89	1251406	verylow-AF
GCA_016288195.1__GCA_017631615.1	81.3600	1.06	0.82	16492	verylow-AF
GCA_016288195.1__GCA_017410715.1	82.9200	0.55	0.36	7276	verylow-AF
GCA_016288195.1__GCA_905204585.1	82.3100	3.44	2.50	50213	verylow-AF
GCA_905373165.1__GCF_000163755.1	86.5500	1.79	2.15	32317	verylow-AF
GCA_900445765.1__GCA_905373165.1	86.5500	2.15	1.79	32861	verylow-AF
GCA_018714745.1__GCA_904394695.1	98.1600	73.11	85.70	1557333	strict
GCA_018714745.1__GCA_904419795.1	86.4100	60.98	67.06	1218631	strict
GCA_904394205.1__GCA_904419795.1	98.7700	83.20	93.41	1661791	strict
GCA_018647665.1__GCA_902512795.1	83.7900	14.79	12.98	179081	verylow-AF
GCA_018647665.1__GCA_018672775.1	81.8000	7.89	6.64	91574	verylow-AF
GCA_018666445.1__GCA_905477485.1	82.5700	8.47	8.95	131985	verylow-AF
GCA_017542265.1__GCA_902773315.1	92.9000	69.82	62.88	1514904	strict
GCA_017388425.1__GCA_017542265.1	93.5900	62.91	72.84	1530694	strict
GCA_017388425.1__GCA_902773315.1	96.2900	70.96	73.89	1552742	strict
GCA_014800205.1__GCA_014800865.1	84.2900	3.44	6.66	92696	verylow-AF
GCA_002362495.1__GCA_014802275.1	83.4100	4.02	5.02	97141	verylow-AF
GCA_002362495.1__GCA_002491865.1	83.1400	2.58	2.50	48380	verylow-AF
GCA_007118845.1__GCA_007133475.1	99.8300	94.45	90.79	2440327	strict
GCA_007118845.1__GCA_018400995.1	83.8900	16.99	17.26	463936	verylow-AF
GCA_007133475.1__GCA_018400995.1	83.7900	16.19	17.25	446304	verylow-AF
GCA_016782245.1__GCA_016782265.1	99.1300	81.76	62.63	1632845	strict
GCA_902826075.1__GCF_009861625.1	84.3300	3.89	4.81	124864	verylow-AF
GCA_016782265.1__GCF_009861625.1	84.2700	0.22	0.36	7080	verylow-AF
GCA_018813945.1__GCA_903921315.1	83.3700	11.49	11.51	281721	verylow-AF
GCA_018813945.1__GCA_903896105.1	83.1700	13.39	12.82	313825	verylow-AF
GCA_903905525.1__GCA_903921315.1	99.1800	74.68	94.69	1834017	strict
GCA_903825795.1__GCA_903865455.1	84.7100	13.23	16.77	682899	verylow-AF
GCA_903825795.1__GCA_903830105.1	83.8800	3.59	3.70	150688	verylow-AF
GCA_903865455.1__GCA_903915355.1	84.8800	17.66	14.59	753747	verylow-AF
GCA_017482035.1__GCA_017536525.1	84.1100	25.72	26.33	395583	verylow-AF
GCA_001782355.1__GCA_001782445.1	99.8800	95.73	82.95	925216	strict
GCA_001782205.1__GCA_001783775.1	99.8900	56.85	85.87	557314	strict
GCA_001782205.1__GCA_001782445.1	99.9700	64.50	95.74	621367	strict
GCA_003141355.1__GCA_003142335.1	99.1200	94.95	75.18	3078275	strict
GCA_904418895.1__GCA_904419325.1	98.6300	95.07	90.41	2433459	strict
GCA_014846755.1__GCA_900767755.1	98.3600	82.27	95.64	1679227	strict
GCA_014846755.1__GCA_905212145.1	98.3300	87.52	94.19	1653696	strict
GCA_900767755.1__GCA_905212145.1	98.5100	93.81	86.84	1731061	strict
GCA_902582915.1__GCA_902602995.1	95.7100	66.83	65.16	609723	strict
GCF_017788805.1__GCF_900324035.1	99.3700	88.98	91.09	7157618	strict
GCA_016284055.1__GCA_016285565.1	98.8400	79.51	83.66	1253772	strict
GCA_001777735.1__GCA_001780065.1	99.9500	90.84	91.41	785999	strict
GCA_001777875.1__GCA_001780065.1	99.9300	92.37	87.62	800247	strict
GCA_001777695.1__GCA_001777735.1	99.9400	96.09	93.87	826183	strict
GCF_002206385.2__GCF_003576035.1	100.0000	99.96	100.00	5527344	strict
GCF_000163595.1__GCF_016404565.1	99.7200	93.67	87.17	4591523	strict
GCF_003576035.1__GCF_016404565.1	99.7200	93.75	89.03	4605474	strict
GCF_000422605.1__GCF_002148845.1	98.7300	73.54	92.08	1768945	strict
GCF_003012835.1__GCF_003385915.1	99.9900	99.95	99.94	6609371	strict
GCF_003385915.1__GCF_006539845.1	100.0000	99.99	99.15	6554477	strict
GCF_003385915.1__GCF_006715575.1	98.9900	95.63	91.97	6079940	strict
GCF_001679125.1__GCF_016028775.1	98.2100	83.51	90.63	1914551	strict
GCF_016028775.1__GCF_016127895.1	99.9900	100.00	100.00	2343743	strict
GCF_001679155.1__GCF_016127895.1	98.1800	86.48	89.45	1962967	strict
GCA_017889165.1__GCA_900759505.1	99.5500	83.37	87.91	1550163	strict
GCA_900541705.1__GCA_900759505.1	99.4600	82.87	84.95	1530775	strict
GCA_017889165.1__GCA_018712755.1	99.5100	94.69	82.27	1450736	strict
GCA_002452445.1__GCA_002742785.1	99.5600	77.97	76.59	1512614	strict
GCF_003234055.1__GCF_018408275.1	95.9700	90.45	84.90	6014328	strict
GCF_001702155.1__GCF_001702195.1	99.9200	90.14	99.32	3298903	strict
GCF_001702175.1__GCF_001702195.1	99.7500	94.08	94.96	3479063	strict
GCF_001435115.1__GCF_001702175.1	99.6300	95.54	96.23	3345548	strict
GCF_001447335.1__GCF_001481395.1	98.9400	92.20	87.05	3830272	strict
GCF_001447335.1__GCF_004919485.1	98.9700	90.86	90.14	3965987	strict
GCF_001481395.1__GCF_004919485.1	99.0300	91.26	95.20	3941428	strict
GCA_900753265.1__GCA_905194645.1	97.9500	89.60	82.81	2569819	strict
GCA_018644905.1__GCA_018664185.1	99.9700	99.19	93.97	1951777	strict
GCA_018653505.1__GCA_018697795.1	99.9600	96.17	98.06	2036458	strict
GCA_018650425.1__GCA_018670555.1	99.9800	98.72	97.14	1988359	strict
GCF_000235975.1__GCF_000253255.1	95.8900	58.72	57.67	3082329	low-AF
GCF_000235975.1__GCF_017312445.1	96.0200	61.23	54.68	2922724	low-AF
GCF_000253255.1__GCF_017312445.1	98.8100	87.31	79.18	4207718	strict
GCA_002414585.1__GCA_002415665.1	99.9800	99.03	99.58	3838631	strict
GCA_002414885.1__GCA_002415665.1	99.9900	99.77	99.88	3867630	strict
GCA_002376285.1__GCA_002414585.1	100.0000	99.46	97.68	3836681	strict
GCF_000706685.1__GCF_002836825.1	97.2500	93.18	90.81	2603373	strict
GCF_002836825.1__GCF_007677965.1	99.2800	93.24	96.77	2697399	strict
GCF_002078255.1__GCF_003041555.1	97.9500	92.33	92.05	2678565	strict
GCA_017437245.1__GCA_017937915.1	96.2900	81.21	85.15	1879880	strict
GCA_017437245.1__GCA_017505835.1	95.8200	76.92	81.46	1798578	strict
GCA_017398025.1__GCA_017437245.1	96.2400	85.70	71.55	1892408	strict
GCF_000381685.1__GCF_012396345.1	97.8000	92.36	87.38	5981586	strict
GCF_000381685.1__GCF_004217075.1	96.7800	88.52	86.34	5909985	strict
GCF_012396345.1__GCF_902825375.1	97.8300	88.90	91.12	5906674	strict
GCA_008671025.1__GCA_900547115.1	97.6600	95.49	90.48	1831067	strict
GCA_008661855.1__GCA_900552865.1	94.9000	90.53	80.66	1675119	strict
GCA_008661855.1__GCA_008669045.1	99.9300	98.73	98.83	2052605	strict
GCF_000367445.1__GCF_003208575.1	98.3300	88.63	89.38	689969	strict
GCF_010858005.1__GCF_015477975.1	98.6700	92.74	88.62	5980715	strict
GCF_010858005.1__GCF_015477225.1	98.4700	92.30	85.64	5779515	strict
GCF_010858005.1__GCF_015477645.1	98.5500	89.47	83.84	5658374	strict
GCF_000293015.1__GCF_900450505.1	98.1400	91.53	93.09	1910021	strict
GCF_000722885.1__GCF_900103515.1	99.0800	90.88	87.94	4015570	strict
GCF_010580965.1__GCF_910574975.1	98.4800	92.25	85.37	2054847	strict
GCA_002358455.1__GCF_010581185.1	98.3000	58.89	86.47	1402732	strict
GCF_910574045.1__GCF_910574975.1	99.9600	99.95	99.89	2237565	strict
GCA_903877085.1__GCA_903925765.1	99.3300	85.33	79.67	2112406	strict
GCA_905208125.1__GCF_014287725.1	99.1000	57.26	88.88	2057851	strict
GCA_016290275.1__GCA_902771375.1	97.8800	71.11	74.93	1672839	strict
GCA_902771375.1__GCA_902775215.1	97.8100	78.38	81.13	1884325	strict
GCA_017389675.1__GCA_902768475.1	98.2500	58.65	78.16	1266316	strict
GCA_017531355.1__GCA_902774955.1	95.8800	70.22	84.65	2070372	strict
GCA_017531355.1__GCA_900320165.1	96.5400	72.86	81.17	1985154	strict
GCA_902763715.1__GCA_902779435.1	95.8800	86.30	80.85	2356565	strict
GCA_002379505.1__GCA_002711945.1	97.1500	74.33	84.76	2667819	strict
GCA_015661595.1__GCF_001584675.1	97.5700	88.41	84.21	3024204	strict
GCA_015661595.1__GCF_004209405.1	96.5500	86.08	81.37	2922346	strict
GCA_002403255.1__GCA_002424565.1	99.7500	94.85	68.10	1406495	strict
GCA_002403255.1__GCA_003543575.1	99.3700	93.30	73.05	1508619	strict
GCA_002424565.1__GCA_003543575.1	99.5300	75.77	82.77	1214584	strict
GCA_009835875.1__GCA_009836655.1	99.3900	96.56	94.03	2182675	strict
GCA_009841565.1__GCA_009845945.1	99.4000	93.69	93.79	2204662	strict
GCA_009841565.1__GCA_009842715.1	99.3200	95.65	89.84	2111891	strict
GCA_002386665.1__GCF_002193135.1	97.9600	68.06	90.37	3454272	strict
GCA_002296595.1__GCF_003935565.1	98.2400	84.21	91.59	3975664	strict
GCA_002473225.1__GCF_013267085.1	98.0000	80.60	88.45	3824362	strict
GCA_012839985.1__GCA_018433175.1	99.0900	89.84	55.28	1955318	low-AF
GCA_902555425.1__GCA_902558645.1	99.2000	85.43	69.87	837723	strict
GCA_003331645.1__GCA_902558645.1	95.8100	52.22	68.33	512172	strict
GCA_902555615.1__GCA_902559475.1	98.8900	77.95	69.09	786230	strict
GCA_900554425.1__GCA_900752075.1	98.4000	55.94	51.65	1041324	low-AF
GCA_018375635.1__GCF_003477535.1	98.8900	70.24	92.68	2952552	strict
GCF_001481725.1__GCF_902364445.1	98.8300	85.87	87.94	3649730	strict
GCF_003477535.1__GCF_900103155.1	98.7800	87.17	84.14	3566680	strict
GCA_017640225.1__GCA_017640265.1	98.0500	94.40	96.47	881530	strict
GCA_017640125.1__GCA_017640205.1	98.0900	93.66	96.93	871672	strict
GCA_017640165.1__GCA_017640175.1	98.8300	95.36	95.35	895535	strict
GCA_903843195.1__GCA_903897095.1	99.9600	98.99	96.85	3249770	strict
GCA_900761455.1__GCA_905198065.1	98.8900	85.57	71.39	1982324	strict
GCA_900548065.1__GCA_900761455.1	99.7500	90.57	90.04	2512126	strict
GCA_905198065.1__GCF_003665055.1	98.1300	69.33	88.70	2040007	strict
GCF_001465255.1__GCF_005403365.1	99.6400	96.07	92.49	4809590	strict
GCA_001312585.1__GCF_001465255.1	99.4000	93.73	92.39	4823971	strict
GCA_001312585.1__GCF_005403365.1	99.4200	96.24	91.12	4757707	strict
GCA_900760415.1__GCA_905208525.1	98.6100	89.23	93.46	2891755	strict
GCF_000226455.1__GCF_009862985.1	100.0000	99.64	99.64	8861849	strict
GCF_000226455.1__GCF_900236505.1	99.9800	99.79	99.63	8860351	strict
GCF_009862985.1__GCF_900236505.1	99.9800	99.79	99.63	8860351	strict
GCA_018665205.1__GCA_018703045.1	99.9200	81.08	91.90	3328549	strict
GCA_018665205.1__GCA_018676175.1	99.9100	80.79	80.26	2906983	strict
GCA_018675555.1__GCA_018703045.1	99.9100	79.95	89.25	3283610	strict
GCA_001001575.1__GCA_001788675.1	99.7000	98.12	85.43	835094	strict
GCA_001000345.1__GCA_001001575.1	99.9300	99.26	91.05	970285	strict
GCA_001000345.1__GCA_003484695.1	99.8900	97.29	88.82	946482	strict
GCA_003503375.1__GCA_003525025.1	99.4000	77.58	74.13	2280280	strict
GCF_001297765.1__GCF_001297785.1	99.9700	99.89	99.97	4601320	strict
GCF_001297765.1__GCF_001297845.1	99.9700	99.83	99.98	4601697	strict
GCF_001297785.1__GCF_001297855.1	99.9300	99.91	99.06	4574934	strict
GCF_001422425.1__GCF_001422845.1	98.8000	91.65	92.68	4318418	strict
GCF_001422775.1__GCF_001424745.1	98.7600	92.07	86.91	4330163	strict
GCF_001422425.1__GCF_001424745.1	98.8400	91.69	92.20	4296065	strict
GCA_003555365.1__GCA_017536985.1	98.4600	64.37	79.81	2262185	strict
GCA_900552505.1__GCA_905205205.1	100.0000	78.71	99.67	2413585	strict
GCA_000431935.1__GCA_001915685.1	97.9100	91.82	90.96	2719839	strict
GCA_001915685.1__GCA_900552505.1	98.0900	91.97	75.28	2231002	strict
GCA_903853235.1__GCA_903994335.1	99.7000	80.66	66.67	1568324	strict
GCA_903903105.1__GCA_903994335.1	99.6700	77.88	69.24	1519255	strict
GCA_903994335.1__GCA_903994355.1	99.7000	70.71	81.82	1588384	strict
GCA_002361395.1__GCA_017519245.1	97.2000	64.99	90.74	1584338	strict
GCA_002361395.1__GCA_017627425.1	97.5600	56.59	94.38	1647872	strict
GCA_017519245.1__GCA_017627425.1	97.4200	72.64	87.08	2129076	strict
GCF_003124115.1__GCF_003989055.1	98.7300	90.09	92.38	1968504	strict
GCF_000820525.2__GCF_016082235.1	99.2000	91.81	86.26	1984571	strict
GCF_003124105.1__GCF_016082235.1	99.1800	91.81	89.96	1744222	strict
GCF_000348585.1__GCF_000775195.1	96.2700	88.38	85.63	4535442	strict
GCA_001487915.2__GCF_000825205.2	99.9100	98.18	97.54	5095445	strict
GCF_000741885.1__GCF_002759215.2	99.9300	97.12	96.63	4834596	strict
GCA_002350285.1__GCA_002472355.1	99.7700	90.07	90.77	1666071	strict
GCA_002350285.1__GCA_002481225.1	99.9200	96.40	90.14	1654541	strict
GCA_002472355.1__GCA_002481925.1	99.8000	96.77	90.36	1675105	strict
GCA_002388925.1__GCF_001579905.1	99.9900	93.19	92.97	5636910	strict
GCF_000475275.1__GCF_012273635.1	98.2100	97.13	88.39	6038350	strict
GCF_001932055.1__GCF_017303085.1	97.7000	93.88	93.86	6036231	strict
GCA_902759045.1__GCA_902768775.1	96.0500	69.50	74.65	1644999	strict
GCA_903835775.1__GCA_903889485.1	99.9800	96.31	96.53	3640374	strict
GCA_903843165.1__GCA_903854505.1	99.9500	97.52	95.33	3586721	strict
GCA_903843165.1__GCA_903889485.1	99.9900	95.99	96.45	3628683	strict
GCA_001830015.1__GCA_001830905.1	99.9900	99.62	99.99	2161088	strict
GCA_003511045.1__GCA_003524005.1	99.9900	98.97	98.75	2099987	strict
GCA_001830015.1__GCA_003487205.1	100.0000	98.60	99.87	2158407	strict
GCF_014841695.1__GCF_014841725.1	98.4000	93.44	91.44	4357283	strict
GCF_014841915.1__GCF_014842235.1	98.6700	93.64	94.92	4374200	strict
GCF_014841695.1__GCF_014842725.1	98.6600	91.97	92.24	4395603	strict
GCA_002699795.1__GCA_002705225.1	97.6300	88.80	57.84	1085775	low-AF
GCA_002699795.1__GCA_003331375.1	99.3600	96.77	65.95	1238108	strict
GCA_002705225.1__GCA_003331375.1	98.1800	58.28	61.16	704392	strict
GCA_004552785.1__GCA_900541165.1	97.1100	55.79	82.07	1677006	strict
GCA_004552785.1__GCA_905195025.1	97.0800	60.24	83.34	1702873	strict
GCA_900541165.1__GCA_905195025.1	97.2700	83.63	78.68	2369655	strict
GCA_905210685.1__GCF_003358645.1	99.5600	87.20	87.92	4297031	strict
GCF_002965105.1__GCF_900637015.1	99.6100	92.06	90.15	4060419	strict
GCF_003358435.1__GCF_014331035.1	99.3500	91.84	83.16	4114860	strict
GCA_905213015.1__GCA_910585885.1	98.9200	88.13	84.20	2421084	strict
GCA_016405405.1__GCA_905213015.1	98.8100	74.99	73.69	2154650	strict
GCA_009775485.1__GCA_900551125.1	96.5700	83.41	73.80	2216827	strict
GCA_903852115.1__GCA_903911315.1	99.8900	88.63	98.52	2296596	strict
GCA_903844655.1__GCA_903921305.1	99.8800	89.77	97.46	2332979	strict
GCA_903861635.1__GCA_903883725.1	99.9000	92.76	96.64	2271435	strict
GCA_002295585.1__GCA_002360855.1	100.0000	99.87	99.87	1805711	strict
GCA_002295585.1__GCA_002707865.1	99.8800	64.04	96.34	1741876	strict
GCA_002360855.1__GCA_002707865.1	99.8700	64.02	96.30	1739662	strict
GCF_009649495.1__GCF_011028005.1	97.4300	84.79	77.09	1843435	strict
GCA_902406385.1__GCF_014145555.1	95.9200	68.73	77.64	1676858	strict
GCF_014145525.1__GCF_014397075.1	95.6900	85.83	80.51	1895559	strict
GCF_000505765.1__GCF_007989265.1	95.8200	92.12	86.80	3063198	strict
GCF_000724025.1__GCF_900465315.1	94.8900	86.79	80.04	2737890	strict
GCF_000724025.1__GCF_007989265.1	96.3000	91.82	88.98	3043562	strict
GCF_014145165.1__GCF_014145265.1	98.1000	82.35	81.51	2588706	strict
GCA_014360525.1__GCF_014145125.1	98.0800	62.32	85.80	2293294	strict
GCF_014145085.1__GCF_014145265.1	97.4700	80.40	76.70	2523831	strict
GCA_002377925.1__GCA_900299445.1	99.9900	97.18	99.61	3198677	strict
GCA_002470035.1__GCA_900299445.1	99.9700	90.79	98.55	3002757	strict
GCA_900299445.1__GCF_000350125.1	95.9700	98.58	66.44	2186803	strict
GCA_002344475.1__GCA_002345135.1	99.9900	96.92	94.45	3112046	strict
GCA_002344635.1__GCA_002345945.1	99.9800	93.66	94.96	3064238	strict
GCA_002344475.1__GCA_002345945.1	99.9900	96.78	95.97	3162365	strict
GCA_017439365.1__GCA_017451445.1	98.4400	82.06	56.42	1254838	low-AF
GCA_002371185.1__GCA_002373495.1	99.9800	87.82	73.85	1247047	strict
GCA_002371185.1__GCA_002392595.1	99.9800	84.45	94.67	1598456	strict
GCA_002373495.1__GCA_002392595.1	99.9800	74.54	99.24	1408254	strict
GCA_900752685.1__GCA_905204585.1	99.5400	69.00	77.26	1006420	strict
GCF_001460955.1__GCF_002007845.1	99.2300	81.80	88.55	1172897	strict
GCF_001610775.1__GCF_013620765.1	99.5900	93.97	90.12	1322926	strict
GCF_002007845.1__GCF_002007865.1	99.9800	100.00	98.26	1403595	strict
GCA_010014685.1__GCA_015257785.2	83.9800	2.21	1.89	13474	verylow-AF
GCA_017608225.1__GCA_017609005.1	98.7500	70.48	84.43	621271	strict
GCA_017609005.1__GCA_017609655.1	87.1900	58.05	46.42	409807	low-AF
GCA_017607955.1__GCA_018897235.1	87.4500	37.93	51.13	358106	low-AF
GCF_004348435.1__GCF_004349225.1	95.7700	85.53	85.78	5707141	strict
GCF_004349225.1__GCF_900114905.1	85.6000	28.66	35.49	2367516	low-AF
GCA_003281865.1__GCA_902577045.1	85.4200	69.63	69.46	931020	strict
GCA_902559135.1__GCA_902634945.1	92.1600	87.07	59.58	798992	low-AF
GCA_003281865.1__GCA_902559135.1	95.8100	82.98	83.04	1112962	strict
GCA_005880495.1__GCA_005887655.1	83.7000	16.38	24.23	534116	verylow-AF
GCA_005879715.1__GCA_005882065.1	84.1300	22.37	23.28	608166	verylow-AF
GCA_005882065.1__GCA_005889525.1	83.8800	17.26	17.10	463037	verylow-AF
GCA_900538395.1__GCF_000315505.1	87.5800	62.86	68.92	1455592	strict
GCA_017992035.1__GCF_000315505.1	82.9900	2.20	5.55	50012	verylow-AF
GCA_000431435.1__GCA_900538395.1	99.1200	97.64	71.57	2065299	strict
GCA_013316185.1__GCA_910584775.1	83.9300	7.03	19.04	224072	verylow-AF
GCA_910573855.1__GCA_910584775.1	84.6800	16.76	10.03	539158	verylow-AF
GCA_910575765.1__GCA_910579715.1	84.3400	9.39	6.38	318503	verylow-AF
GCA_001726015.1__GCF_001888095.1	94.2200	76.61	81.01	1527729	strict
GCA_001683555.1__GCF_003722115.1	94.3100	70.38	80.02	1515632	strict
GCA_001683555.1__GCA_001726015.1	98.5500	85.49	88.15	1669723	strict
GCA_018821125.1__GCA_018827545.1	99.9900	99.68	97.69	3512419	strict
GCA_018821125.1__GCF_008195825.1	82.8200	3.49	3.74	134406	verylow-AF
GCA_004293945.1__GCA_018827545.1	82.3300	0.56	0.87	19510	verylow-AF
GCA_005882515.1__GCA_005884915.1	91.9100	73.77	62.53	1346360	strict
GCA_005882515.1__GCA_005885585.1	98.5400	78.84	93.49	2012933	strict
GCA_005884915.1__GCA_005885585.1	91.6800	58.91	82.50	1502081	strict
GCA_905206045.1__GCF_009679805.1	87.0000	30.67	54.22	1028696	low-AF
GCA_900771545.1__GCA_905196225.1	86.2400	23.56	27.89	615600	verylow-AF
GCA_004551805.1__GCA_905200625.1	88.5000	67.70	76.76	1490186	strict
GCA_001626685.1__GCA_002717695.1	84.7600	19.24	22.25	366959	verylow-AF
