query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
NZ_CP018788.1	NZ_CP018793.1	87.7060	92.4924	0.4778	0.4800	0.28578	22	0.9067	21	1.107	0.4651	91.3635	96.0445	0.8073	0.43	AlfI:92.72,AloI:92.70,BcgI:91.91,FalI:92.66	317	22	534	29	10.272727272727273	ok	87.7060	gamma
NZ_MTAW01000059.1	NZ_MTAV01000064.1	93.5773	94.9320	0.5830	0.6116	0.07269	213	0.9616	97	1.631	0.6421	94.0445	96.3953	0.9982	12.64	AlfI:94.64,AloI:94.98,BcgI:95.44,FalI:94.44	3503	213	4786	76	12.389671361502348	ok	93.5773	gamma
NZ_NFJP01000001.1	NZ_PPEL01000001.1	90.3248	94.4732	0.3902	0.4578	0.08706	103	0.9672	59	0.783	0.5950	93.1467	97.1452	0.7486	2.10	AlfI:94.35,AloI:95.10,BcgI:94.40,FalI:94.67	2221	103	3779	125	17.893203883495147	ok	90.3248	gamma
NZ_NFJQ01000001.1	UQVV01000001.1	92.4407	92.4407	0.1504	0.2114	0.20302	59	0.8892	44	inf	0.4417	92.4662	92.2582	2.2405	1.65	AlfI:92.55,AloI:90.41,BcgI:92.66,FalI:91.99	838	59	929	18	6.983050847457627	INCONSISTENT	92.4407	uniform
NZ_NFLU01000001.1	NZ_LR131147.1	91.5565	92.8123	0.1742	0.1357	0.22666	38	0.9314	21	3.035	0.4772	92.2644	94.6727	1.5617	1.92	AlfI:93.03,AloI:93.65,BcgI:92.09,FalI:92.67	630	38	755	17	8.5	ok	91.5565	gamma
NZ_MWLN01000001.1	JACRAB010000177.1	96.3348	96.6090	0.5635	0.6852	0.04065	492	0.9520	292	3.355	0.7674	96.2289	96.9722	1.9589	42.32	AlfI:96.19,AloI:96.74,BcgI:96.60,FalI:98.15	6914	492	8598	64	12.776422764227643	ok	96.3348	gamma
NZ_CP021904.1	NZ_SLWK01000001.1	89.6975	91.8953	0.7960	0.8281	0.11544	29	0.9787	28	2.374	0.4210	91.1758	94.6602	1.0237	2.79	AlfI:92.09,AloI:92.61,BcgI:91.59,FalI:91.79	1395	29	3534	297	45.275862068965516	ok	89.6975	gamma
NZ_CP017990.1	NZ_VTTY01000011.1	96.3694	96.9368	0.7894	0.9453	0.04419	46	0.9910	45	1.565	0.7943	96.2617	97.4935	0.4560	3.86	AlfI:97.09,AloI:97.15,BcgI:96.84,FalI:96.69	5050	46	6721	279	108.23913043478261	ok	96.3694	gamma
NZ_MZMQ01000001.1	NZ_JADKRS010000001.1	91.6601	93.3063	0.9107	0.9181	0.07744	19	0.9928	18	2.239	0.4994	92.5817	95.4771	2.2579	14.10	AlfI:93.01,AloI:93.19,BcgI:93.26,FalI:95.27	2579	19	5702	473	132.52631578947367	ok	91.6601	gamma
NZ_LSLK01000001.1	JAGGAA010000157.1	89.9536	92.0552	0.0433	0.0903	0.38669	16	0.9468	5	2.374	0.4285	91.3837	94.7274	2.8223	1.50	AlfI:91.36,AloI:94.19,BcgI:92.23,FalI:91.78	838	16	302	12	6.5625	INCONSISTENT	89.9536	gamma
NZ_MWWV01000001.1	NZ_QXGJ01000001.1	89.5366	91.0932	0.7041	0.7218	0.10552	47	0.9833	24	3.930	0.3460	90.6308	93.7060	2.8769	21.06	AlfI:91.52,AloI:91.32,BcgI:90.60,FalI:93.47	1599	47	4620	155	31.06382978723404	ok	89.5366	gamma
NZ_CP022753.1	NZ_JACHDS010000001.1	87.0567	89.8473	0.7654	0.7690	0.09401	26	0.9862	25	3.165	0.2750	89.3347	93.4728	2.5087	15.41	AlfI:90.28,AloI:89.14,BcgI:89.58,FalI:91.65	1981	26	7366	328	69.57692307692308	ok	87.0567	gamma
NZ_NPMN01000001.1	NZ_FQTY01000043.1	88.6965	88.6965	0.0565	0.0832	0.67058	3	1.0000	0	inf	0.2609	88.2753	92.0957	1.2513	0.17	AlfI:89.12,AloI:90.19,FalI:88.94	193	3	182	11	8	INCONSISTENT	88.6965	uniform
NZ_MLAR01000010.1	NZ_MLAN01000010.1	89.3738	89.3738	0.2734	0.2751	0.30419	26	0.9403	12	inf	0.3018	89.1938	90.4903	2.9417	1.69	AlfI:91.00,AloI:88.35,BcgI:88.06,FalI:89.16	443	26	772	29	8.26923076923077	INCONSISTENT	89.3738	uniform
NZ_LMVM01000001.1	NZ_JQJK01000001.1	93.5008	94.6534	0.7940	0.8306	0.11577	23	0.9930	8	1.968	0.6306	93.8180	96.1268	1.2509	6.17	AlfI:94.44,AloI:94.08,BcgI:93.82,FalI:95.07	1280	23	2090	207	50.608695652173914	ok	93.5008	gamma
NZ_CP023173.1	NZ_JNJC01000001.1	97.8976	97.8976	0.0137	0.0124	0.78896	2	0.9091	1	inf	0.8702	97.7017	98.0114	5.4290	1.88	AlfI:93.75,BcgI:95.16,FalI:99.18	60	2	14	7	6	INCONSISTENT	97.8976	uniform
NZ_AP017315.1	NZ_SGXT01000011.1	94.7364	95.8605	0.7950	0.8361	0.05972	34	0.9902	33	1.392	0.7067	94.9922	96.9937	1.3456	5.29	AlfI:96.05,AloI:95.41,BcgI:95.79,FalI:96.76	3421	34	5305	372	98.97058823529412	ok	94.7364	gamma
NZ_AP017558.1	NZ_FNPC01000025.1	90.8024	93.2530	0.7856	0.7245	0.10567	31	0.9792	29	1.631	0.5003	92.3362	95.9329	3.0859	23.23	AlfI:93.73,AloI:93.66,BcgI:92.85,FalI:95.94	1470	31	3239	200	45.064516129032256	ok	90.8024	gamma
NZ_AP018314.1	NZ_JADEXH010000098.1	94.1791	96.1334	0.4983	0.4996	0.11827	65	0.9267	64	0.807	0.7406	94.8214	97.5342	0.7351	1.94	AlfI:96.48,AloI:96.58,BcgI:96.25,FalI:95.84	1424	65	1405	55	13.446153846153846	ok	94.1791	gamma
NZ_AP018180.1	NZ_JACJPX010000001.1	92.8500	94.2306	0.4552	0.4720	0.08873	156	0.9199	153	1.968	0.5851	93.4392	95.8816	0.5490	2.12	AlfI:94.18,AloI:94.38,BcgI:94.47,FalI:93.92	4672	156	3707	54	12.262820512820513	INCONSISTENT	92.8500	gamma
NZ_AP018194.1	NZ_AP018268.1	92.0097	95.0770	0.7618	0.7699	0.05661	93	0.9793	90	0.831	0.6533	93.6775	97.2701	0.7504	9.61	AlfI:95.03,AloI:94.96,BcgI:95.45,FalI:94.70	5721	93	8043	209	46.806451612903224	ok	92.0097	gamma
NZ_AP018298.1	NZ_AJLJ01000001.1	94.2333	94.4755	0.2627	0.2529	0.12690	106	0.8903	104	7.624	0.6073	94.1759	95.0164	0.9717	3.96	AlfI:94.81,AloI:94.21,BcgI:94.83,FalI:93.86	2100	106	1654	28	8.962264150943396	INCONSISTENT	94.2333	gamma
NZ_AP018288.1	NZ_CP071065.1	91.2932	92.7162	0.4901	0.5084	0.10708	90	0.9392	88	2.863	0.4745	92.0621	94.7414	1.3047	9.25	AlfI:93.17,AloI:93.16,BcgI:93.04,FalI:91.86	2761	90	3455	87	16.11111111111111	INCONSISTENT	91.2932	gamma
NZ_JQIU01000001.1	NZ_MDCO01000001.1	95.3589	95.3589	0.0574	0.0581	0.36793	17	0.8558	15	inf	0.6868	94.9845	95.8677	0.8078	0.21	AlfI:94.76,AloI:95.20,BcgI:95.29,FalI:95.57	507	17	167	10	6.235294117647059	INCONSISTENT	95.3589	uniform
NZ_JXJT01000001.1	NZ_BEDT01000001.1	86.8800	88.8358	0.1886	0.1883	0.43634	9	0.9846	1	4.741	0.2497	88.4451	92.3196	2.3194	1.01	AlfI:87.55,AloI:89.87,BcgI:88.31,FalI:89.45	225	9	414	12	8.11111111111111	INCONSISTENT	86.8800	gamma
NZ_NTMG01000006.1	CAJPFJ010000001.1	92.9827	94.2193	0.1240	0.1485	0.21681	31	0.9863	4	2.026	0.5908	93.5840	95.5465	1.7397	2.03	AlfI:94.29,AloI:95.41,BcgI:93.67,FalI:94.20	895	31	632	114	10.290322580645162	INCONSISTENT	92.9827	gamma
NZ_LYXE01000001.1	NZ_SIJK02000100.1	94.8348	95.5386	0.7792	0.7350	0.04489	216	0.9829	106	2.305	0.6818	94.9175	96.4360	0.6360	1.78	AlfI:95.57,AloI:94.93,BcgI:95.56,FalI:95.50	7309	216	10047	221	29.15740740740741	ok	94.8348	gamma
NZ_NJGI01000001.1	NZ_CP068114.1	94.4214	94.9414	0.3346	0.4013	0.19184	50	0.9049	41	3.355	0.6627	94.4866	95.6150	1.0196	0.15	AlfI:94.62,AloI:94.73,BcgI:95.64,FalI:94.98	725	50	713	25	8.8	ok	94.4214	gamma
NZ_BEWO01000001.1	NZ_BANH01000191.1	87.9830	90.3240	0.7012	0.6500	0.12283	42	0.9822	19	3.258	0.3064	89.8459	93.3256	0.6319	0.80	AlfI:90.25,AloI:90.50,BcgI:90.44,FalI:89.86	1220	42	3964	126	26.023809523809526	ok	87.9830	gamma
NZ_PEBD01000001.1	NZ_BDAP01000001.1	96.0769	96.4186	0.8768	0.8498	0.03972	37	0.9958	29	3.074	0.7522	95.9675	96.8838	0.2808	1.01	AlfI:96.32,AloI:96.60,BcgI:96.42,FalI:96.42	7022	37	9707	1086	187.67567567567568	ok	96.0769	gamma
NZ_PEDM01000010.1	NZ_FOJQ01000117.1	87.9644	89.9878	0.4637	0.4592	0.19099	40	0.9564	18	3.817	0.2951	89.5845	92.8465	1.8651	3.75	AlfI:88.95,AloI:89.20,BcgI:89.95,FalI:90.81	675	40	1743	36	10.875	ok	87.9644	gamma
NZ_CP017881.1	NZ_QBKB01000001.1	93.9146	95.2554	0.8085	0.8369	0.11412	17	0.9852	16	1.520	0.6697	94.2184	96.7915	0.2477	0.22	AlfI:95.10,AloI:95.35,BcgI:95.25,FalI:95.33	1147	17	1847	182	63.588235294117645	ok	93.9146	gamma
NZ_PEQY01000001.1	NZ_GG665928.1	92.2283	94.1396	0.7598	0.6977	0.16142	24	0.9650	23	1.434	0.6033	93.1570	96.0063	4.2644	5.55	AlfI:93.09,AloI:94.86,BcgI:90.59,FalI:94.25	846	24	1269	77	27.416666666666668	ok	92.2283	gamma
NZ_PGEX01000001.1	JAGDBD010000018.1	86.8937	88.1812	0.2665	0.3362	0.21318	42	0.8938	41	7.624	0.2111	87.9608	90.7093	0.7184	0.77	AlfI:88.45,AloI:88.08,BcgI:87.83,FalI:88.55	581	42	1916	32	9.214285714285714	ok	86.8937	gamma
NZ_PGFG01000001.1	NZ_FPCJ01000002.1	90.5129	91.5210	0.9516	0.9387	0.11568	6	0.9959	5	5.089	0.3774	91.1278	93.3901	0.9094	2.38	AlfI:91.78,AloI:91.03,BcgI:91.50,FalI:90.87	1243	6	3528	574	205.83333333333334	ok	90.5129	gamma
NZ_PCGR01000001.1	NZ_NOKQ01000120.1	89.1849	92.5783	0.8450	0.7758	0.11823	26	0.9851	18	1.434	0.4689	91.5745	95.7117	0.6292	0.81	AlfI:92.65,AloI:92.12,BcgI:92.47,FalI:92.75	1346	26	3045	204	46.88461538461539	ok	89.1849	gamma
NZ_CP024968.1	NZ_CP024964.1	84.4037	90.3444	0.2060	0.1900	0.79864	5	0.8974	4	1.392	0.3464	89.4273	94.6851	5.2405	0.95	AlfI:87.15,AloI:87.01,BcgI:92.25,FalI:90.60	75	5	101	14	8	INCONSISTENT	90.3444	uniform_fallback
NZ_PHTX01000001.1	NZ_MSPW01000010.1	86.1562	88.3279	0.3295	0.3497	0.23084	19	0.9450	18	4.800	0.2247	87.9700	91.7571	0.8190	0.64	AlfI:87.84,AloI:87.97,BcgI:88.20,FalI:88.66	589	19	1608	71	17.263157894736842	ok	86.1562	gamma
NZ_PEND01000001.1	SDIC01000010.1	84.0403	88.7390	0.4651	0.4169	0.17023	30	0.9626	20	2.516	0.2283	88.1237	93.5322	2.2171	4.51	AlfI:88.13,AloI:87.85,BcgI:89.04,FalI:90.07	897	30	2811	92	18.166666666666668	INCONSISTENT	88.7390	uniform_fallback
NZ_CP019154.1	NZ_AOLQ01000001.1	89.4279	90.8689	0.8330	0.7964	0.10793	30	0.9804	28	4.344	0.3355	90.4556	93.3520	1.1288	6.00	AlfI:90.71,AloI:91.65,BcgI:90.61,FalI:91.74	1494	30	4633	215	47.766666666666666	ok	89.4279	gamma
NZ_CP019154.1	NZ_WRXL01000001.1	83.4919	88.0207	0.3215	0.3154	0.22467	25	0.9236	23	2.948	0.1925	87.5479	92.9961	2.2024	2.07	AlfI:87.24,AloI:88.59,BcgI:87.80,FalI:89.44	527	25	1814	30	12.12	BELOW_DETECTION	88.0207	uniform_fallback
NZ_PNHW01000001.1	NZ_KE150266.1	86.2007	89.4768	0.8287	0.8914	0.15404	16	0.9884	8	2.948	0.2590	88.9683	93.3723	1.1270	1.44	AlfI:89.44,AloI:90.40,BcgI:89.37,FalI:89.27	719	16	2938	197	43.5	ok	86.2007	gamma
NZ_CP025025.1	NZ_JAGGQQ010000009.1	87.7563	89.6672	0.6300	0.6450	0.13118	27	0.9747	26	4.219	0.2878	89.2273	92.5087	0.9026	1.98	AlfI:90.27,AloI:89.62,BcgI:89.69,FalI:89.37	1962	27	3948	186	38.03703703703704	ok	87.7563	gamma
NZ_PQVI01000001.1	NZ_PQVJ01000001.1	95.5106	96.5269	0.8119	0.7849	0.08306	113	0.9956	6	1.140	0.7662	95.6096	97.4212	0.7891	1.90	AlfI:96.60,AloI:97.07,BcgI:96.28,FalI:96.63	1672	113	2318	51	13.150442477876107	ok	95.5106	gamma
NZ_MVDI01000066.1	NZ_MRCC01000001.1	88.9624	90.1579	0.6676	0.7065	0.11299	75	0.9552	59	5.791	0.3013	89.8167	92.3967	0.4546	0.52	AlfI:90.25,AloI:89.79,BcgI:90.24,FalI:89.97	1532	75	4765	88	17.773333333333333	ok	88.9624	gamma
NZ_MDEJ01000001.1	NZ_CP018725.1	88.7023	89.9587	0.5785	0.5040	0.09405	129	0.9931	11	5.962	0.2755	89.6525	92.4639	2.2046	14.80	AlfI:89.78,AloI:91.95,BcgI:89.75,FalI:91.31	2152	129	7021	46	13.325581395348838	ok	88.7023	gamma
NZ_CP012673.1	NC_010162.1	89.5742	91.2587	0.4473	0.4932	0.06602	150	0.9606	149	3.556	0.3577	90.7567	93.8823	2.2815	27.27	AlfI:90.61,AloI:90.67,BcgI:91.28,FalI:92.89	5407	150	11499	281	25.2	ok	89.5742	gamma
NZ_CP012673.1	NZ_CP012670.1	89.4078	91.2752	0.4256	0.5427	0.06767	124	0.9659	123	3.258	0.3586	90.7498	93.9783	1.8823	15.03	AlfI:90.80,AloI:90.60,BcgI:91.34,FalI:92.48	5069	124	10924	230	29.056451612903224	ok	89.4078	gamma
NZ_CP027062.1	CAJQNO010000001.1	95.1639	95.7038	0.6177	0.6286	0.09297	135	0.9139	134	2.623	0.7043	95.1734	96.4001	0.7506	3.48	AlfI:95.67,AloI:96.10,BcgI:95.35,FalI:95.96	1781	135	2347	38	11.540740740740741	ok	95.1639	gamma
NZ_PVNE01000001.1	NZ_FOOK01000061.1	90.6645	91.9594	0.7243	0.7672	0.11483	70	0.9767	29	3.707	0.4168	91.4445	93.9315	1.8097	9.96	AlfI:92.36,AloI:91.84,BcgI:92.36,FalI:90.55	1430	70	3434	66	18.37142857142857	ok	90.6645	gamma
NZ_PVTY01000001.1	NZ_JADPQH010000001.1	86.4260	88.3548	0.6485	0.6735	0.15114	26	0.9898	7	5.624	0.2035	88.0626	91.6056	3.5504	13.66	AlfI:88.49,AloI:87.47,BcgI:88.02,FalI:91.02	797	26	3694	98	27.03846153846154	ok	86.4260	gamma
NZ_PVWO01000378.1	NC_019697.1	90.8056	92.0141	0.3067	0.3165	0.12545	75	0.9833	7	3.930	0.4093	91.5282	94.0828	4.1083	9.69	AlfI:89.14,AloI:93.25,BcgI:92.18,FalI:91.61	2007	75	2752	14	6.48	INCONSISTENT	90.8056	gamma
NZ_PXOH01000030.1	NZ_BLJI01000001.1	89.5451	91.9402	0.0525	0.0559	0.40957	10	1.0000	0	2.239	0.4273	91.1503	94.6781	4.6684	5.19	AlfI:94.95,AloI:92.01,BcgI:92.67,FalI:90.28	541	10	279	17	7.7	INCONSISTENT	89.5451	gamma
NZ_PRLH01000137.1	NZ_AAXW01000163.1	88.2711	90.9778	0.1941	0.1836	0.25894	11	1.0000	0	2.444	0.3639	90.2712	94.3105	1.0924	0.67	AlfI:91.54,AloI:91.85,BcgI:90.76,FalI:90.86	770	11	825	13	7.636363636363637	INCONSISTENT	88.2711	gamma
NZ_PYAS01000001.1	NC_013037.1	82.4156	87.1182	0.4651	0.5383	0.13172	34	0.9895	9	3.355	0.1588	86.6803	92.2327	0.8091	1.34	AlfI:87.46,AloI:86.65,BcgI:87.15,FalI:86.69	1080	34	6166	136	26.058823529411764	BELOW_DETECTION	87.1182	uniform_fallback
NZ_PYLQ01000001.1	NZ_PYLP01000001.1	90.5615	93.6564	0.4635	0.5236	0.18709	41	0.9582	19	1.154	0.5660	92.4046	96.3139	0.5139	0.27	AlfI:93.81,AloI:93.81,BcgI:94.08,FalI:93.57	683	41	1057	55	11.634146341463415	ok	90.5615	gamma
NZ_QAXS01000001.1	NZ_FTNC01000054.1	78.8542	90.3199	0.2131	0.2147	0.36405	10	0.9780	2	0.892	0.3318	89.1503	95.8749	2.6004	1.57	AlfI:89.26,AloI:88.81,BcgI:91.41,FalI:90.33	260	10	489	30	9.9	INCONSISTENT	90.3199	uniform_fallback
NZ_CP025785.1	NZ_CP014349.1	85.6306	85.6306	0.8502	0.6590	0.40696	1	1.0000	0	inf	0.1460	85.4683	88.5437	4.5475	1.87	AlfI:86.28,AloI:84.07,BcgI:81.73,FalI:86.01	118	1	814	113	113	BELOW_DETECTION	85.6306	uniform
NZ_CP029151.1	NC_015496.1	93.0381	94.5103	0.9261	0.9578	0.09232	13	0.9935	12	1.680	0.6192	93.5855	96.1880	0.7306	3.07	AlfI:94.52,AloI:94.60,BcgI:93.98,FalI:94.71	1955	13	3399	1135	141.84615384615384	ok	93.0381	gamma
NZ_QEKW01000001.1	NZ_SNYO01000001.1	87.7948	90.0818	0.6361	0.6279	0.09589	54	0.9839	27	3.601	0.2825	89.6155	93.3465	4.7929	24.62	AlfI:90.15,AloI:88.51,BcgI:90.02,FalI:93.30	1991	54	6693	138	31.462962962962962	ok	87.7948	gamma
NZ_PYHR01000002.1	NZ_RHPJ01000010.1	84.8185	88.5804	0.6211	0.6947	0.13050	20	0.9791	19	3.165	0.2094	88.1418	92.9730	4.0919	23.33	AlfI:89.35,AloI:88.62,BcgI:88.06,FalI:92.15	1095	20	4790	312	45.45	ok	84.8185	gamma
NZ_PENS01000011.1	NZ_CP047349.1	96.7834	97.3852	0.8788	0.8688	0.05849	40	0.9953	12	1.154	0.8314	96.6426	97.8863	0.2394	0.92	AlfI:97.54,AloI:97.42,BcgI:97.35,FalI:97.30	2610	40	3312	298	64	ok	96.7834	gamma
NZ_CP027663.1	NZ_PSYR01000001.1	92.1174	93.0715	0.7883	0.8205	0.09010	30	0.9854	29	3.707	0.4850	92.5488	94.7724	0.4267	0.87	AlfI:93.12,AloI:93.40,BcgI:92.97,FalI:93.33	2135	30	4368	255	66.36666666666666	ok	92.1174	gamma
NZ_QJJZ01000001.1	NZ_JAHKPO010000023.1	88.3462	90.2088	0.5709	0.5759	0.14836	39	0.9826	14	3.817	0.3224	89.7341	92.9062	1.0515	2.21	AlfI:91.03,AloI:90.21,BcgI:90.09,FalI:89.97	1094	39	2842	97	21.23076923076923	ok	88.3462	gamma
NZ_PUBZ01000001.1	NZ_LGKP01000025.1	92.3435	93.1676	0.8408	0.8163	0.05869	144	0.9902	43	4.046	0.4912	92.7162	94.6050	0.3476	0.23	AlfI:93.12,AloI:93.47,BcgI:93.19,FalI:93.15	4685	144	9939	162	31.229166666666668	ok	92.3435	gamma
NZ_QKOB01000001.1	NC_014212.1	90.5318	91.8383	0.3911	0.3995	0.15907	60	0.9355	41	3.817	0.4039	91.3187	94.0119	0.8483	1.17	AlfI:91.64,AloI:91.29,BcgI:92.14,FalI:91.55	962	60	1796	41	10.916666666666666	ok	90.5318	gamma
NZ_PTPX01000002.1	NZ_CABFKH010000001.1	92.1988	92.1988	0.0469	0.0515	0.54244	8	0.9808	1	inf	0.4342	91.9433	93.5650	5.2653	2.65	AlfI:89.96,AloI:95.22,BcgI:92.06,FalI:92.50	236	8	144	14	7.375	INCONSISTENT	92.1988	uniform
NZ_QLOE01000004.1	DULW01000009.1	89.0376	90.4422	0.4643	0.4713	0.35450	13	0.9638	5	4.604	0.3398	89.9762	92.7598	3.2340	4.14	AlfI:91.27,AloI:92.34,BcgI:91.20,FalI:89.11	203	13	478	22	11.23076923076923	ok	89.0376	gamma
NZ_MCIF01000001.1	NZ_JNIM01000001.1	88.3049	90.0911	0.8878	0.9527	0.08448	9	0.9965	8	4.344	0.2870	89.6939	92.9034	0.9527	0.95	AlfI:90.10,AloI:89.41,BcgI:90.06,FalI:90.36	2377	9	8562	645	251.77777777777777	ok	88.3049	gamma
NZ_QLTS01000001.1	UQWM01000001.1	80.7418	88.1008	0.1221	0.1334	0.48001	8	0.9508	3	1.968	0.2027	87.3839	94.2801	0.3929	0.02	AlfI:88.06,AloI:88.33,BcgI:88.20,FalI:87.94	191	8	395	17	8.25	INCONSISTENT	88.1008	uniform_fallback
NZ_NIJF01000116.1	NZ_VTEH01000001.1	86.3514	89.9389	0.5808	0.6102	0.13872	46	0.9897	9	2.374	0.3085	89.2339	93.9026	0.7512	1.28	AlfI:90.44,AloI:89.90,BcgI:90.06,FalI:89.69	1598	46	3464	113	19.804347826086957	ok	86.3514	gamma
NZ_QPHM01000001.1	NZ_CP031148.1	90.4089	92.3243	0.7485	0.7743	0.10891	30	0.9812	26	2.516	0.4324	91.6347	94.9242	0.9531	0.86	AlfI:92.02,AloI:92.29,BcgI:92.32,FalI:92.97	1524	30	3569	235	46.266666666666666	ok	90.4089	gamma
NZ_QPKF01000001.1	NZ_JMKS01000001.1	81.1852	88.3874	0.8380	0.8303	0.15740	16	0.9908	6	1.856	0.2196	87.6942	94.0225	1.4516	2.47	AlfI:88.46,AloI:87.40,BcgI:88.40,FalI:88.85	755	16	3511	222	41.5625	INCONSISTENT	88.3874	uniform_fallback
NZ_CP031088.1	NZ_CP013197.1	92.7035	92.7035	0.1930	0.2233	0.47882	9	0.9000	8	inf	0.4868	92.4390	93.6481	3.4885	1.84	AlfI:91.07,AloI:94.56,BcgI:92.60,FalI:92.46	328	9	175	17	9	INCONSISTENT	92.7035	uniform
NZ_CP031165.1	NZ_PGDQ01000001.1	87.8858	90.8049	0.7691	0.8598	0.07526	42	0.9853	41	2.516	0.3257	90.2042	94.3070	4.4796	81.01	AlfI:91.44,AloI:90.96,BcgI:90.28,FalI:94.76	2924	42	9653	206	66.5952380952381	ok	87.8858	gamma
NZ_PVMC01000054.1	NZ_ACYB01000047.1	94.1498	95.0796	0.4686	0.4940	0.15511	59	0.9505	27	2.148	0.6553	94.2900	96.3157	0.6498	0.97	AlfI:95.37,AloI:95.53,BcgI:94.88,FalI:94.90	859	59	1017	27	9.779661016949152	ok	94.1498	gamma
NZ_PVMC01000054.1	NZ_CP060822.1	96.1697	97.2508	0.7395	0.6731	0.08851	81	0.9687	35	0.761	0.8211	96.2402	97.9749	0.3500	0.86	AlfI:97.44,AloI:97.18,BcgI:97.34,FalI:97.09	1506	81	1598	51	14.358024691358025	ok	96.1697	gamma
NZ_QHJR02000001.1	NZ_LXFV01000001.1	90.7093	91.5883	0.7109	0.7019	0.09837	78	0.9804	32	5.554	0.3784	91.2587	93.2548	0.4881	0.81	AlfI:91.45,AloI:91.93,BcgI:91.58,FalI:91.91	1840	78	4775	101	21.487179487179485	ok	90.7093	gamma
NZ_QUNO01000001.1	NZ_CP073318.1	88.6667	91.1211	0.5812	0.6220	0.06031	82	0.9880	53	2.701	0.3484	90.5241	94.2388	0.9262	15.66	AlfI:91.73,AloI:91.17,BcgI:90.80,FalI:91.64	5243	82	14242	578	54.09756097560975	ok	88.6667	gamma
NZ_QURO01000001.1	AP017920.1	90.3514	90.3514	0.1243	0.1294	0.46772	11	0.8851	10	inf	0.3327	90.3197	90.8123	1.3804	0.31	AlfI:90.70,AloI:91.00,BcgI:89.62,FalI:90.32	303	11	272	12	8	INCONSISTENT	90.3514	uniform
NZ_QURO01000001.1	NC_017278.1	85.7110	88.4334	0.4489	0.4317	0.31850	12	0.9368	11	3.930	0.2359	87.9330	92.0578	2.8118	4.58	AlfI:89.95,AloI:88.31,BcgI:89.53,FalI:87.14	279	12	839	46	14.583333333333334	ok	85.7110	gamma
NZ_QRVI01000001.1	NZ_QSPK01000001.1	90.5533	92.3655	0.3003	0.2697	0.26604	27	0.9617	8	2.444	0.4621	91.6722	94.6289	1.2532	0.52	AlfI:92.96,AloI:91.71,BcgI:92.43,FalI:92.26	457	27	618	23	8.444444444444445	ok	90.5533	gamma
NZ_QSDY01000001.1	NZ_PPDE01000010.1	86.2436	91.4335	0.2820	0.3113	0.29669	13	1.0000	0	1.336	0.3916	90.3915	95.6255	0.5700	0.19	AlfI:91.03,AloI:91.06,BcgI:91.60,FalI:91.52	275	13	594	34	9.76923076923077	INCONSISTENT	91.4335	uniform_fallback
NZ_QSFA01000001.1	LT608310.1	89.9076	91.3813	0.7297	0.7754	0.13155	41	0.9881	11	3.817	0.3716	90.9019	93.6884	1.7335	4.06	AlfI:91.69,AloI:92.10,BcgI:91.33,FalI:90.36	1079	41	2849	181	23.29268292682927	ok	89.9076	gamma
NZ_CP032101.1	NZ_NXIF01000087.1	89.3675	91.1368	0.4614	0.4694	0.22329	34	0.9183	33	3.074	0.4013	90.5576	93.5639	4.4545	1.93	AlfI:91.39,AloI:91.06,BcgI:86.93,FalI:91.24	598	34	1112	37	11.911764705882353	ok	89.3675	gamma
NZ_CP032098.1	PDKG01000010.1	90.2505	91.9582	0.8609	0.8821	0.16870	22	0.9700	21	2.701	0.4513	91.2483	94.4035	3.6134	4.46	AlfI:91.09,AloI:92.43,BcgI:88.82,FalI:92.16	746	22	1706	129	31.863636363636363	ok	90.2505	gamma
NZ_CP032098.1	NZ_CP032101.1	85.9190	85.9190	0.1653	0.1618	0.59164	6	0.9091	5	inf	0.1591	85.8671	87.3515	7.6311	1.45	AlfI:81.06,AloI:88.69,BcgI:84.31,FalI:85.99	192	6	362	15	9.333333333333334	BELOW_DETECTION	85.9190	uniform
NZ_QXCY01000001.1	NZ_KI911564.1	89.4587	91.5554	0.4749	0.4450	0.09504	98	0.9456	97	2.781	0.3759	90.9697	94.3589	2.5497	15.19	AlfI:91.95,AloI:91.59,BcgI:91.20,FalI:93.75	2709	98	5294	103	18.20408163265306	ok	89.4587	gamma
NZ_CP032152.1	DVDZ01000194.1	91.2238	91.2238	0.2177	0.2333	0.23333	42	0.8711	41	inf	0.3624	91.1282	91.6633	1.3772	0.58	AlfI:91.45,AloI:90.07,BcgI:91.32,FalI:90.88	692	42	898	20	7.595238095238095	INCONSISTENT	91.2238	uniform
NZ_CP032152.1	NC_023033.1	89.2086	90.1080	0.8161	0.8273	0.13795	33	0.9640	32	7.405	0.2946	89.8213	92.0164	1.1313	2.90	AlfI:90.61,AloI:89.56,BcgI:90.05,FalI:89.48	960	33	3194	111	26.939393939393938	ok	89.2086	gamma
NZ_CP032317.1	NZ_LNAL01000001.1	88.4185	91.0303	0.9452	0.9053	0.08296	13	0.9948	12	2.623	0.3426	90.4340	94.1993	0.9448	3.32	AlfI:91.24,AloI:91.32,BcgI:90.96,FalI:90.37	2377	13	7592	651	177.23076923076923	ok	88.4185	gamma
