query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	pairid
F_JS_NJ_1_M1_ctg	FXJWS49M17_ctg	99.0892	99.4181	0.8484	0.8832	0.02166	98.9245	59	0.9927	29	0.156	0.9646	98.961	99.5472	0.1252	1.4	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.51	4052	59	4278	480	67.61016949152543	ok	99.0892	gamma	99.0568	F_JS_NJ_1_M1_ctg__FXJWS49M17_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M18_ctg	99.0862	99.4171	0.8504	0.8769	0.02168	98.9068	55	0.9937	25	0.156	0.9645	98.9574	99.5471	0.1243	1.38	AlfI:99.42,AloI:99.49,BcgI:99.39,FalI:99.51	4048	55	4278	480	72.49090909090908	ok	99.0862	gamma	99.0533	F_JS_NJ_1_M1_ctg__FXJWS49M18_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M20_ctg	99.0835	99.4169	0.8498	0.888	0.02171	98.9327	54	0.9939	24	0.156	0.9645	98.9523	99.5483	0.1268	1.46	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.51	4048	54	4272	480	73.68518518518519	ok	99.0835	gamma	99.0485	F_JS_NJ_1_M1_ctg__FXJWS49M20_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M23_ctg	99.0892	99.4186	0.8519	0.8717	0.02163	98.9038	60	0.9924	30	0.156	0.9646	98.9597	99.5483	0.1335	1.54	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.52	4057	60	4288	443	66.5	ok	99.0892	gamma	99.0555	F_JS_NJ_1_M1_ctg__FXJWS49M23_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M30_ctg	99.176	99.4504	0.859	0.8968	0.02086	99.0194	57	0.9933	27	0.161	0.9666	99.0492	99.562	0.1835	2.17	AlfI:99.41,AloI:99.44,BcgI:99.45,FalI:99.60	4127	57	4326	312	71.12280701754386	ok	99.176	gamma	99.1411	F_JS_NJ_1_M1_ctg__FXJWS49M30_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M32_ctg	99.2037	99.4591	0.8594	0.8849	0.02068	99.0021	58	0.993	28	0.166	0.9671	99.0745	99.5656	0.2006	2.88	AlfI:99.43,AloI:99.44,BcgI:99.45,FalI:99.63	4117	58	4324	487	69.89655172413794	ok	99.2037	gamma	99.1654	F_JS_NJ_1_M1_ctg__FXJWS49M32_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M36_ctg	99.0979	99.418	0.8505	0.8753	0.02165	98.9078	57	0.9932	27	0.161	0.9646	98.9622	99.5468	0.122	1.35	AlfI:99.42,AloI:99.49,BcgI:99.39,FalI:99.51	4056	57	4283	480	69.89473684210526	ok	99.0979	gamma	99.0579	F_JS_NJ_1_M1_ctg__FXJWS49M36_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M40_ctg	99.0869	99.4198	0.8512	0.8765	0.02162	98.915	60	0.9924	30	0.156	0.9647	98.9521	99.552	0.1206	1.32	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.51	4053	60	4287	480	66.45	ok	99.0869	gamma	99.0482	F_JS_NJ_1_M1_ctg__FXJWS49M40_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M47_ctg	99.114	99.4247	0.8497	0.8691	0.02152	98.9008	59	0.9927	29	0.161	0.965	98.9798	99.55	0.1572	1.95	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.55	4054	59	4279	480	67.57627118644068	ok	99.114	gamma	99.0749	F_JS_NJ_1_M1_ctg__FXJWS49M47_ctg
F_JS_NJ_1_M1_ctg	FXJWS49M9_ctg	99.1134	99.4244	0.8487	0.8691	0.02153	98.9024	62	0.9919	32	0.161	0.965	98.9793	99.5497	0.1586	1.98	AlfI:99.43,AloI:99.49,BcgI:99.39,FalI:99.55	4056	62	4277	375	64.2741935483871	ok	99.1134	gamma	99.0744	F_JS_NJ_1_M1_ctg__FXJWS49M9_ctg
F_JS_NJ_1_M1_ctg	FXZDX24M5-1_ctg	99.0996	99.3903	0.8374	0.8089	0.02231	98.7137	75	0.9882	46	0.183	0.9629	98.9701	99.5096	0.1431	0.63	AlfI:99.39,AloI:99.30,BcgI:99.40,FalI:99.44	3997	75	4222	218	52.52	ok	99.0996	gamma	99.0662	F_JS_NJ_1_M1_ctg__FXZDX24M5-1_ctg
F_JS_NJ_1_M1_ctg	FYNDL2M1_ctg	99.0699	99.4134	0.8749	0.8432	0.02144	98.8714	62	0.9924	31	0.152	0.9643	98.955	99.5433	0.0881	0.47	AlfI:99.41,AloI:99.43,BcgI:99.40,FalI:99.49	4170	62	4407	493	66.11290322580645	ok	99.0699	gamma	99.0496	F_JS_NJ_1_M1_ctg__FYNDL2M1_ctg
F_JS_NJ_1_M1_ctg	FYNLJ22M3_ctg	99.1756	99.3984	0.8432	0.8264	0.02201	98.7673	55	0.9937	25	0.202	0.9634	99.0884	99.4854	0.1686	1.32	AlfI:99.39,AloI:99.36,BcgI:99.39,FalI:99.52	4052	55	4247	366	72.58181818181818	ok	99.1756	gamma	99.1794	F_JS_NJ_1_M1_ctg__FYNLJ22M3_ctg
F_JS_NJ_1_M1_ctg	FZXDX6M3-2_ctg	99.1426	99.4188	0.868	0.9015	0.0214	99.0145	54	0.9941	24	0.17	0.9646	99.0344	99.5267	0.0934	0.36	AlfI:99.41,AloI:99.39,BcgI:99.42,FalI:99.48	4139	54	4358	317	75.62962962962963	ok	99.1426	gamma	99.1266	F_JS_NJ_1_M1_ctg__FZXDX6M3-2_ctg
F_JS_NJ_1_M1_ctg	F_SD_HZ_D2_M_4_ctg	99.1423	99.4021	0.878	0.8351	0.02162	98.8547	55	0.9941	24	0.188	0.9636	99.0247	99.5086	0.1465	1.39	AlfI:99.39,AloI:99.39,BcgI:99.39,FalI:99.53	4177	55	4397	368	74.83636363636364	ok	99.1423	gamma	99.1168	F_JS_NJ_1_M1_ctg__F_SD_HZ_D2_M_4_ctg
F_JS_NJ_1_M1_ctg	F_SD_HZ_D3_M_3_ctg	99.1362	99.4161	0.8526	0.8352	0.02166	98.8119	53	0.994	24	0.17	0.9645	99.0266	99.5255	0.1301	1.11	AlfI:99.41,AloI:99.41,BcgI:99.40,FalI:99.53	4047	53	4274	416	75.62264150943396	ok	99.1362	gamma	99.1199	F_JS_NJ_1_M1_ctg__F_SD_HZ_D3_M_3_ctg
F_JS_NJ_1_M1_ctg	F_ZJ_TZ_1_M1_ctg	99.0834	99.3692	0.8596	0.9102	0.02243	98.9677	52	0.9945	22	0.183	0.9616	98.9958	99.4755	0.1498	1.07	AlfI:99.34,AloI:99.27,BcgI:99.39,FalI:99.42	4080	52	4317	548	77.59615384615384	ok	99.0834	gamma	99.0899	F_JS_NJ_1_M1_ctg__F_ZJ_TZ_1_M1_ctg
F_JS_NJ_1_M1_ctg	GX17-A9_ctg	99.0252	99.3608	0.8701	0.8287	0.02253	98.7624	50	0.9953	19	0.178	0.9611	98.8994	99.4937	0.1812	1.43	AlfI:99.38,AloI:99.30,BcgI:99.34,FalI:99.49	4118	50	4370	598	81.02	ok	99.0252	gamma	98.9964	F_JS_NJ_1_M1_ctg__GX17-A9_ctg
F_JS_NJ_1_M1_ctg	HAN2-1_ctg	99.1334	99.4239	0.8851	0.8801	0.02115	98.9925	50	0.9949	21	0.166	0.965	99.0162	99.5384	0.0621	0.41	AlfI:99.46,AloI:99.40,BcgI:99.41,FalI:99.42	4200	50	4425	337	82.78	ok	99.1334	gamma	99.1084	F_JS_NJ_1_M1_ctg__HAN2-1_ctg
F_JS_NJ_1_M1_ctg	HAN4-25_ctg	99.1601	99.4396	0.8418	0.8277	0.02132	98.795	52	0.9942	23	0.152	0.9659	99.0786	99.5402	0.1404	1.08	AlfI:99.40,AloI:99.42,BcgI:99.44,FalI:99.54	4020	52	4219	304	76.32692307692308	ok	99.1601	gamma	99.1703	F_JS_NJ_1_M1_ctg__HAN4-25_ctg
F_JS_NJ_1_M1_ctg	HAN42-10_ctg	99.2624	99.5072	0.8715	0.8953	0.0196	99.0951	51	0.9946	22	0.141	0.97	99.1626	99.6011	0.0604	0.2	AlfI:99.51,AloI:99.46,BcgI:99.51,FalI:99.52	4179	51	4358	311	80.84313725490196	ok	99.2624	gamma	99.2493	F_JS_NJ_1_M1_ctg__HAN42-10_ctg
F_JS_NJ_1_M1_ctg	HUB2-25_ctg	99.0727	99.3715	0.8679	0.8645	0.0223	98.8718	55	0.9936	26	0.183	0.9617	98.963	99.4882	0.0754	0.29	AlfI:99.34,AloI:99.38,BcgI:99.38,FalI:99.42	4132	55	4365	255	73.9090909090909	ok	99.0727	gamma	99.0578	F_JS_NJ_1_M1_ctg__HUB2-25_ctg
F_JS_NJ_1_M1_ctg	HUB29-14_ctg	98.8344	99.2417	0.8687	0.8312	0.02474	98.6519	60	0.9927	29	0.2	0.9537	98.7231	99.3983	0.0566	0.2	AlfI:99.26,AloI:99.29,BcgI:99.23,FalI:99.23	4087	60	4363	308	66.6	ok	98.8344	gamma	98.8258	F_JS_NJ_1_M1_ctg__HUB29-14_ctg
F_JS_NJ_1_M1_ctg	HUB36-17_ctg	99.0588	99.3519	0.842	0.8026	0.02292	98.6588	66	0.9914	34	0.2	0.9606	98.9247	99.4744	0.0583	0.4	AlfI:99.31,AloI:99.33,BcgI:99.37,FalI:99.35	4045	66	4266	479	60.09090909090909	ok	99.0588	gamma	99.022	F_JS_NJ_1_M1_ctg__HUB36-17_ctg
F_JS_NJ_1_M1_ctg	HUB37-A12_ctg	99.0429	99.3693	0.8662	0.8443	0.02239	98.8263	69	0.9908	37	0.178	0.9616	98.9106	99.501	0.2596	4.74	AlfI:99.38,AloI:99.39,BcgI:99.33,FalI:99.59	4110	69	4358	233	58.594202898550726	ok	99.0429	gamma	99.0074	F_JS_NJ_1_M1_ctg__HUB37-A12_ctg
F_JS_NJ_1_M1_ctg	HUB6_1_ctg	98.9696	99.3263	0.8585	0.8751	0.02327	98.8308	60	0.9925	30	0.178	0.959	98.8704	99.4589	0.1293	1.06	AlfI:99.29,AloI:99.23,BcgI:99.36,FalI:99.32	4059	60	4326	440	66.81666666666666	ok	98.9696	gamma	98.9689	F_JS_NJ_1_M1_ctg__HUB6_1_ctg
F_JS_NJ_1_M1_ctg	K2_ctg	99.0869	99.372	0.8651	0.8701	0.02231	98.8896	60	0.9923	31	0.188	0.9618	98.9784	99.4843	0.0747	0.29	AlfI:99.34,AloI:99.38,BcgI:99.38,FalI:99.42	4125	60	4353	233	67.68333333333334	ok	99.0869	gamma	99.0727	F_JS_NJ_1_M1_ctg__K2_ctg
F_JS_NJ_1_M1_ctg	M1-20-R01-3_ctg	99.2187	99.4428	0.8211	0.8884	0.02143	98.931	61	0.9917	32	0.183	0.9661	99.1153	99.5336	0.1655	1.59	AlfI:99.39,AloI:99.49,BcgI:99.44,FalI:99.56	3965	61	4140	318	64.01639344262296	ok	99.2187	gamma	99.2063	F_JS_NJ_1_M1_ctg__M1-20-R01-3_ctg
F_JS_NJ_1_M1_ctg	M1_23_F01_M3_5_ctg	99.1459	99.3829	0.8345	0.8528	0.02249	98.8027	57	0.9931	27	0.208	0.9625	99.0409	99.4795	0.1067	1.07	AlfI:99.45,AloI:99.34,BcgI:99.36,FalI:99.36	3980	57	4186	232	68.85964912280701	ok	99.1459	gamma	99.1346	F_JS_NJ_1_M1_ctg__M1_23_F01_M3_5_ctg
F_JS_NJ_1_M1_ctg	M1_28_R01_M3_1_ctg	98.9904	99.3154	0.8244	0.8489	0.02389	98.6848	54	0.9932	26	0.2	0.9583	98.8708	99.445	0.1335	1.65	AlfI:99.23,AloI:99.27,BcgI:99.35,FalI:99.36	3914	54	4170	301	71.62962962962963	ok	98.9904	gamma	98.9711	F_JS_NJ_1_M1_ctg__M1_28_R01_M3_1_ctg
F_JS_NJ_1_M1_ctg	M1_C_12_L4_2_ctg	99.0662	99.3231	0.8713	0.902	0.02315	98.9339	53	0.9945	22	0.227	0.9588	98.9551	99.4293	0.1074	0.79	AlfI:99.37,AloI:99.27,BcgI:99.30,FalI:99.37	4128	53	4361	442	76.64150943396227	ok	99.0662	gamma	99.0503	F_JS_NJ_1_M1_ctg__M1_C_12_L4_2_ctg
F_JS_NJ_1_M1_ctg	RG2-3_ctg	99.1699	99.4256	0.8607	0.9149	0.02137	99.0416	52	0.9943	23	0.183	0.9651	99.0438	99.5326	0.028	0.05	AlfI:99.43,AloI:99.45,BcgI:99.42,FalI:99.43	4099	52	4317	596	77.84615384615384	ok	99.1699	gamma	99.1359	F_JS_NJ_1_M1_ctg__RG2-3_ctg
F_SD_HZ_D2_M_4_ctg	FSDJN3M1_ctg	99.1576	99.3584	0.7909	0.7656	0.0226	98.462	60	0.991	36	0.259	0.9609	99.0312	99.4512	0.167	0.85	AlfI:99.38,AloI:99.26,BcgI:99.36,FalI:99.43	4124	60	4310	376	67.31666666666666	ok	99.1576	gamma	99.1239	F_SD_HZ_D2_M_4_ctg__FSDJN3M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDJN6M3_ctg	99.5254	99.5627	0.646	0.5992	0.01936	98.2027	222	0.946	200	0.376	0.9734	99.5737	99.5598	0.1668	1.63	AlfI:99.54,AloI:99.51,BcgI:99.57,FalI:99.68	4265	222	3857	92	16.7972972972973	ok	99.5254	gamma	99.6406	F_SD_HZ_D2_M_4_ctg__FSDJN6M3_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ46M1_ctg	99.1567	99.3888	0.8275	0.847	0.02173	98.7445	44	0.9954	19	0.214	0.9628	99.0277	99.4908	0.1696	2.99	AlfI:99.46,AloI:99.35,BcgI:99.34,FalI:99.51	4221	44	4444	415	94.54545454545456	ok	99.1567	gamma	99.1192	F_SD_HZ_D2_M_4_ctg__FSDLZ46M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ50M2_ctg	99.1821	99.3971	0.7832	0.8831	0.02205	98.7735	56	0.9922	31	0.234	0.9633	99.0306	99.5004	0.0826	0.63	AlfI:99.43,AloI:99.37,BcgI:99.38,FalI:99.45	4058	56	4258	376	71.125	ok	99.1821	gamma	99.1239	F_SD_HZ_D2_M_4_ctg__FSDLZ50M2_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ51M1_ctg	99.1964	99.3665	0.7755	0.8485	0.02263	98.6938	92	0.9833	66	0.286	0.9614	99.0849	99.4462	0.0585	0.21	AlfI:99.36,AloI:99.39,BcgI:99.36,FalI:99.42	4061	92	4231	240	43.23913043478261	ok	99.1964	gamma	99.1763	F_SD_HZ_D2_M_4_ctg__FSDLZ51M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ56M1_ctg	99.1945	99.3876	0.7667	0.8138	0.02242	98.5908	79	0.9856	56	0.251	0.9627	99.0646	99.4786	0.1809	1.43	AlfI:99.39,AloI:99.34,BcgI:99.37,FalI:99.52	4011	79	4173	276	49.48101265822785	ok	99.1945	gamma	99.1575	F_SD_HZ_D2_M_4_ctg__FSDLZ56M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ59M1_ctg	99.074	99.3373	0.7663	0.8615	0.02353	98.6086	46	0.9937	24	0.227	0.9597	98.9359	99.4533	0.1319	1.26	AlfI:99.35,AloI:99.41,BcgI:99.31,FalI:99.44	3912	46	4144	378	83.91304347826087	ok	99.074	gamma	99.0342	F_SD_HZ_D2_M_4_ctg__FSDLZ59M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDLZ61M5_ctg	99.0793	99.3522	0.802	0.8354	0.02276	98.6284	50	0.9935	26	0.214	0.9606	98.9397	99.4708	0.0953	0.55	AlfI:99.37,AloI:99.37,BcgI:99.33,FalI:99.43	4080	50	4327	378	80.54	ok	99.0793	gamma	99.0358	F_SD_HZ_D2_M_4_ctg__FSDLZ61M5_ctg
F_SD_HZ_D2_M_4_ctg	FSDTA2M6_ctg	99.2225	99.4241	0.7866	0.8575	0.02153	98.7331	47	0.9939	24	0.221	0.965	99.0911	99.517	0.0819	0.29	AlfI:99.41,AloI:99.40,BcgI:99.43,FalI:99.48	4030	47	4243	384	84.76595744680851	ok	99.2225	gamma	99.1821	F_SD_HZ_D2_M_4_ctg__FSDTA2M6_ctg
F_SD_HZ_D2_M_4_ctg	FSDTA5M1_ctg	98.9752	99.2541	0.7928	0.8631	0.02461	98.5846	51	0.9926	29	0.259	0.9545	98.844	99.3759	0.0697	0.19	AlfI:99.24,AloI:99.31,BcgI:99.25,FalI:99.25	4016	51	4292	295	77.76470588235294	ok	98.9752	gamma	98.9437	F_SD_HZ_D2_M_4_ctg__FSDTA5M1_ctg
F_SD_HZ_D2_M_4_ctg	FSDTA7M1_ctg	99.081	99.2648	0.7821	0.8515	0.02448	98.5611	50	0.9931	27	0.345	0.9552	98.9654	99.3523	0.1307	0.62	AlfI:99.23,AloI:99.21,BcgI:99.28,FalI:99.34	3984	50	4234	383	78.82	ok	99.081	gamma	99.0615	F_SD_HZ_D2_M_4_ctg__FSDTA7M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK13M1_ctg	99.1721	99.4116	0.8044	0.8752	0.02162	98.7884	42	0.9955	18	0.208	0.9642	99.0161	99.5228	0.0391	0.09	AlfI:99.43,AloI:99.39,BcgI:99.41,FalI:99.41	4100	42	4326	381	96.3095238095238	ok	99.1721	gamma	99.1093	F_SD_HZ_D2_M_4_ctg__FSHHK13M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK15M2_ctg	99.0217	99.3073	0.7918	0.8803	0.02371	98.6713	45	0.9954	18	0.234	0.9578	98.8698	99.4351	0.2454	1.76	AlfI:99.34,AloI:99.13,BcgI:99.31,FalI:99.37	4033	45	4281	459	88.0	ok	99.0217	gamma	98.9688	F_SD_HZ_D2_M_4_ctg__FSHHK15M2_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK16M1_ctg	99.1676	99.3886	0.7919	0.8854	0.02218	98.7695	41	0.9957	17	0.234	0.9628	99.0153	99.4944	0.1083	1.6	AlfI:99.45,AloI:99.37,BcgI:99.35,FalI:99.46	4052	41	4273	393	97.48780487804878	ok	99.1676	gamma	99.1091	F_SD_HZ_D2_M_4_ctg__FSHHK16M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK17M1_ctg	99.1407	99.3806	0.7867	0.8585	0.02241	98.6804	41	0.9954	18	0.221	0.9623	98.9978	99.4893	0.2329	3.34	AlfI:99.44,AloI:99.31,BcgI:99.34,FalI:99.54	4019	41	4245	379	96.58536585365852	ok	99.1407	gamma	99.0926	F_SD_HZ_D2_M_4_ctg__FSHHK17M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK18M1_ctg	99.1307	99.3696	0.8301	0.8951	0.02207	98.8554	48	0.9942	24	0.227	0.9616	98.9878	99.4784	0.1255	2.05	AlfI:99.45,AloI:99.38,BcgI:99.33,FalI:99.38	4215	48	4458	415	86.52083333333333	ok	99.1307	gamma	99.0807	F_SD_HZ_D2_M_4_ctg__FSHHK18M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK21M1_ctg	99.1778	99.3695	0.7966	0.8361	0.02242	98.655	52	0.9933	27	0.259	0.9616	99.0586	99.4575	0.1219	1.35	AlfI:99.41,AloI:99.40,BcgI:99.33,FalI:99.45	4095	52	4300	252	77.4423076923077	ok	99.1778	gamma	99.1503	F_SD_HZ_D2_M_4_ctg__FSHHK21M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK22M1_ctg	99.1765	99.3864	0.8101	0.885	0.02197	98.8053	43	0.9953	19	0.237	0.9627	99.0423	99.4837	0.1862	3.26	AlfI:99.46,AloI:99.33,BcgI:99.34,FalI:99.52	4124	43	4361	393	94.81395348837208	ok	99.1765	gamma	99.134	F_SD_HZ_D2_M_4_ctg__FSHHK22M1_ctg
F_SD_HZ_D2_M_4_ctg	FSHHK25M1_ctg	99.2192	99.4327	0.8464	0.9275	0.02063	99.0336	47	0.9951	21	0.194	0.9655	99.1191	99.5198	0.166	2.31	AlfI:99.49,AloI:99.37,BcgI:99.40,FalI:99.54	4325	47	4545	420	90.82978723404256	ok	99.2192	gamma	99.2059	F_SD_HZ_D2_M_4_ctg__FSHHK25M1_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M10_ctg	99.1428	99.3927	0.8018	0.8816	0.02193	98.7868	50	0.9933	27	0.208	0.963	98.9947	99.5053	0.1116	0.41	AlfI:99.40,AloI:99.32,BcgI:99.39,FalI:99.43	4111	50	4344	500	80.84	ok	99.1428	gamma	99.0885	F_SD_HZ_D2_M_4_ctg__FXJWS23M10_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M13_ctg	99.1363	99.3507	0.7894	0.8809	0.02284	98.742	62	0.9904	38	0.259	0.9605	98.9924	99.4532	0.1141	0.44	AlfI:99.37,AloI:99.30,BcgI:99.34,FalI:99.41	4065	62	4285	200	64.43548387096774	ok	99.1363	gamma	99.0869	F_SD_HZ_D2_M_4_ctg__FXJWS23M13_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M14_ctg	99.134	99.3504	0.7897	0.8819	0.02284	98.7424	61	0.9907	37	0.259	0.9604	98.9861	99.4547	0.1141	0.46	AlfI:99.37,AloI:99.30,BcgI:99.34,FalI:99.41	4063	61	4290	205	65.50819672131148	ok	99.134	gamma	99.0809	F_SD_HZ_D2_M_4_ctg__FXJWS23M14_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M15_ctg	99.1361	99.3514	0.7891	0.8828	0.02282	98.7458	62	0.9904	38	0.259	0.9605	98.9898	99.4548	0.1071	0.42	AlfI:99.37,AloI:99.31,BcgI:99.34,FalI:99.41	4065	62	4290	200	64.45161290322581	ok	99.1361	gamma	99.0844	F_SD_HZ_D2_M_4_ctg__FXJWS23M15_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M55_ctg	99.1496	99.3995	0.7992	0.8669	0.02183	98.754	51	0.9933	27	0.206	0.9635	99.0	99.5123	0.0707	0.22	AlfI:99.41,AloI:99.34,BcgI:99.40,FalI:99.41	4125	51	4335	500	79.25490196078431	ok	99.1496	gamma	99.0937	F_SD_HZ_D2_M_4_ctg__FXJWS23M55_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M56_ctg	99.1407	99.3531	0.7871	0.8527	0.02282	98.6663	60	0.9909	36	0.259	0.9606	98.9982	99.4545	0.1071	0.38	AlfI:99.36,AloI:99.31,BcgI:99.35,FalI:99.41	4064	60	4278	200	66.5	ok	99.1407	gamma	99.0926	F_SD_HZ_D2_M_4_ctg__FXJWS23M56_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M57_ctg	99.2182	99.4189	0.8122	0.9089	0.02129	98.9134	50	0.9936	26	0.221	0.9646	99.0977	99.5086	0.1766	1.88	AlfI:99.48,AloI:99.32,BcgI:99.40,FalI:99.49	4188	50	4382	418	82.18	ok	99.2182	gamma	99.187	F_SD_HZ_D2_M_4_ctg__FXJWS23M57_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M58_ctg	99.2551	99.4342	0.8104	0.9022	0.02098	98.9203	56	0.9927	30	0.227	0.9656	99.1443	99.5145	0.1639	1.72	AlfI:99.49,AloI:99.33,BcgI:99.42,FalI:99.49	4212	56	4377	388	73.53571428571429	ok	99.2551	gamma	99.2316	F_SD_HZ_D2_M_4_ctg__FXJWS23M58_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M59_ctg	99.1325	99.3499	0.7882	0.8825	0.02289	98.7387	58	0.9912	35	0.259	0.9604	98.9832	99.4549	0.1055	0.39	AlfI:99.36,AloI:99.31,BcgI:99.34,FalI:99.41	4066	58	4277	200	68.82758620689656	ok	99.1325	gamma	99.0781	F_SD_HZ_D2_M_4_ctg__FXJWS23M59_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M60_ctg	99.1376	99.3517	0.7872	0.8781	0.02285	98.7274	58	0.9914	34	0.259	0.9605	98.9938	99.454	0.1087	0.4	AlfI:99.36,AloI:99.31,BcgI:99.34,FalI:99.41	4062	58	4275	218	68.77586206896552	ok	99.1376	gamma	99.0884	F_SD_HZ_D2_M_4_ctg__FXJWS23M60_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M61_ctg	99.1328	99.3501	0.7882	0.8794	0.02288	98.7321	59	0.9909	36	0.259	0.9604	98.9834	99.455	0.1055	0.4	AlfI:99.37,AloI:99.31,BcgI:99.34,FalI:99.41	4066	59	4278	200	67.67796610169492	ok	99.1328	gamma	99.0783	F_SD_HZ_D2_M_4_ctg__FXJWS23M61_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M7_ctg	99.1341	99.3496	0.7904	0.8819	0.02285	98.7425	60	0.9909	36	0.259	0.9604	98.9896	99.4526	0.1156	0.45	AlfI:99.36,AloI:99.30,BcgI:99.34,FalI:99.41	4065	60	4289	200	66.61666666666666	ok	99.1341	gamma	99.0842	F_SD_HZ_D2_M_4_ctg__FXJWS23M7_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS23M8_ctg	99.1352	99.3929	0.7997	0.8785	0.02194	98.775	51	0.9933	27	0.202	0.9631	98.9903	99.5068	0.1147	0.44	AlfI:99.40,AloI:99.32,BcgI:99.39,FalI:99.43	4111	51	4341	499	79.23529411764706	ok	99.1352	gamma	99.0844	F_SD_HZ_D2_M_4_ctg__FXJWS23M8_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS49M11_ctg	99.2008	99.3999	0.7834	0.8634	0.02203	98.7203	47	0.9937	25	0.234	0.9635	99.0774	99.4904	0.1249	2.45	AlfI:99.47,AloI:99.45,BcgI:99.35,FalI:99.47	4035	47	4232	416	84.36170212765957	ok	99.2008	gamma	99.1691	F_SD_HZ_D2_M_4_ctg__FXJWS49M11_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS49M12_ctg	99.1965	99.3983	0.7822	0.8687	0.02207	98.7313	48	0.9934	26	0.234	0.9634	99.0692	99.4908	0.1194	2.19	AlfI:99.47,AloI:99.45,BcgI:99.35,FalI:99.46	4039	48	4229	416	82.58333333333333	ok	99.1965	gamma	99.1613	F_SD_HZ_D2_M_4_ctg__FXJWS49M12_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS49M14_ctg	99.1049	99.3703	0.7937	0.8242	0.02249	98.6026	49	0.9935	26	0.214	0.9617	98.9476	99.4911	0.062	0.13	AlfI:99.38,AloI:99.33,BcgI:99.37,FalI:99.39	4080	49	4299	414	81.61224489795919	ok	99.1049	gamma	99.0436	F_SD_HZ_D2_M_4_ctg__FXJWS49M14_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS49M16_ctg	99.1811	99.3942	0.7863	0.8734	0.02214	98.7412	45	0.9942	23	0.227	0.9631	99.0525	99.4904	0.1144	1.92	AlfI:99.46,AloI:99.45,BcgI:99.35,FalI:99.43	4033	45	4239	416	88.13333333333334	ok	99.1811	gamma	99.1452	F_SD_HZ_D2_M_4_ctg__FXJWS49M16_ctg
F_SD_HZ_D2_M_4_ctg	FXJWS49M17_ctg	99.1803	99.3941	0.785	0.8788	0.02212	98.7573	50	0.9932	27	0.227	0.9631	99.05	99.4911	0.1163	1.98	AlfI:99.46,AloI:99.45,BcgI:99.35,FalI:99.43	4038	50	4245	414	79.4	ok	99.1803	gamma	99.1427	F_SD_HZ_D2_M_4_ctg__FXJWS49M17_ctg
