query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	skani_ani	skani_align_frac_ref	skani_align_frac_query	s2b_ani	s2b_ani_uniform	s2b_af_q	s2b_af_r	s2b_std_err	s2b_het_shape	s2b_retention	s2b_ani_from_loss	s2b_ani_from_hist	s2b_n_anchors	s2b_n_chains	s2b_n_tags	s2b_flag	fastani_ani
GCF_016909295.1	GCA_009912175.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Comamonas_F	g__Comamonas_F	s__Comamonas_F sediminis	s__Comamonas_F wautersii_A				86.974400	88.928200	0.184200	0.234300	0.178570	5.089000	0.224500	88.599500	92.281600	935	54	2371	INCONSISTENT	
GCA_001282665.1	GCA_002398845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mt11	g__Mt11	s__Mt11 sp001282665	s__Mt11 sp002398845	0.853200	0.249400	0.118500	89.938000	89.938000	0.067000	0.138300	0.620650	inf	0.323700	89.602300	91.590700	169	6	170	ok	
GCA_018819305.1	GCA_016932315.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__SM23-78	g__SM23-78	s__SM23-78 sp018819305	s__SM23-78 sp016932315						0.000000	0.000000						6	0	0	BELOW_DETECTION	
GCA_016932315.1	GCA_011372335.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__SM23-78	g__SM23-78	s__SM23-78 sp016932315	s__SM23-78 sp011372335						0.000000	0.000000						5	0	0	BELOW_DETECTION	
GCA_001595785.1	GCA_018819305.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__SM23-78	g__SM23-78	s__SM23-78 sp001595785	s__SM23-78 sp018819305						0.000000	0.000000						32	0	0	BELOW_DETECTION	
GCA_018819305.1	GCA_011372335.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__SM23-78	g__SM23-78	s__SM23-78 sp018819305	s__SM23-78 sp011372335						0.000000	0.000000						6	0	0	BELOW_DETECTION	
GCA_016932315.1	GCA_016935175.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__SM23-78	g__SM23-78	s__SM23-78 sp016932315	s__SM23-78 sp016935175						0.000000	0.000000						33	0	0	BELOW_DETECTION	
GCF_000156715.1	GCF_001885235.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Francisella	g__Francisella	s__Francisella philomiragia	s__Francisella hispaniensis	0.840000	0.189900	0.184100	88.050800	90.403000	0.196000	0.198400	0.440970	2.948000	0.342500	89.836500	93.353300	197	12	315	INCONSISTENT	
GCF_002095075.1	GCF_000764555.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Francisella	g__Francisella	s__Francisella sp002095075	s__Francisella sp000764555				89.188700	89.188700	0.013000	0.010200	1.965850	inf	0.289200	88.359500	93.803200	60	1	20	ok	
GCF_003347135.1	GCF_001653955.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Francisella	g__Francisella	s__Francisella opportunistica	s__Francisella persica	0.885300	0.525800	0.440500	88.948700	90.403300	0.654400	0.726400	0.249990	4.344000	0.342600	89.949600	93.029900	393	16	974	INCONSISTENT	
GCF_000008985.1	GCF_001885235.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Francisella	g__Francisella	s__Francisella tularensis	s__Francisella hispaniensis	0.917700	0.706300	0.723400	91.931300	93.031100	0.750000	0.737700	0.189670	3.074000	0.513400	92.451800	94.678300	599	34	1068	INCONSISTENT	
GCF_003347135.1	GCF_002211785.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Francisella	g__Francisella	s__Francisella opportunistica	s__Francisella halioticida				95.778700	95.778700	0.021300	0.017600	0.758650	inf	0.723300	97.332400	94.145300	102	11	30	ok	
GCF_014692515.1	GCF_014692525.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Sphingobacterium	g__Sphingobacterium	s__Sphingobacterium sp014692515	s__Sphingobacterium chuzhouense	0.833500	0.159000	0.161400	85.066900	89.277700	0.201800	0.198800	0.271560	2.444000	0.259600	88.651100	93.810400	476	23	996	INCONSISTENT	0.834738
GCF_005049105.1	GCF_004364125.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Sphingobacterium	g__Sphingobacterium	s__Sphingobacterium alkalisoli	s__Sphingobacterium paludis						0.000000	0.000000						40	0	0	BELOW_DETECTION	
GCF_011043515.1	GCF_011046555.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Sphingobacterium	g__Sphingobacterium	s__Sphingobacterium sp011043515	s__Sphingobacterium lactis						0.000000	0.000000						57	0	0	BELOW_DETECTION	
GCA_002420705.1	GCF_003071065.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Sphingobacterium	g__Sphingobacterium	s__Sphingobacterium sp002420705	s__Sphingobacterium athyrii						0.136400	0.112800		1.565000				298	11	754	BELOW_DETECTION	
GCF_008180195.1	GCF_014692515.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Sphingobacterium	g__Sphingobacterium	s__Sphingobacterium phlebotomi	s__Sphingobacterium sp014692515	0.842700	0.222600	0.208100	85.196500	90.364600	0.245700	0.262600	0.217560	1.680000	0.318900	89.566300	94.645200	643	33	1296	INCONSISTENT	
GCA_013348845.1	GCA_016929695.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Ch128a	g__Ch128a	s__Ch128a sp013348845	s__Ch128a sp016929695						0.000000	0.000000						9	0	0	BELOW_DETECTION	
GCF_002159845.1	GCF_015667585.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Anaeromassilibacillus	g__Anaeromassilibacillus	s__Anaeromassilibacillus stercoravium	s__Anaeromassilibacillus sp015667585						0.042600	0.048500		inf				145	2	268	BELOW_DETECTION	
GCA_001305115.1	GCF_002159845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Anaeromassilibacillus	g__Anaeromassilibacillus	s__Anaeromassilibacillus sp001305115	s__Anaeromassilibacillus stercoravium				77.696900	88.327400	0.119300	0.098800	0.389330	1.434000	0.211900	87.463800	94.945300	258	10	581	INCONSISTENT	
GCF_001261775.1	GCF_015667585.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Anaeromassilibacillus	g__Anaeromassilibacillus	s__Anaeromassilibacillus senegalensis	s__Anaeromassilibacillus sp015667585	0.904900	0.683200	0.623600	91.170700	92.209400	0.772800	0.830500	0.099340	4.219000	0.429000	91.744500	93.987200	1999	48	4296	INCONSISTENT	0.902990
GCA_905198755.1	GCA_900770385.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__HGM13634	g__HGM13634	s__HGM13634 sp905198755	s__HGM13634 sp900770385				94.737000	94.737000	0.017900	0.017800	1.532990	inf	0.637200	94.725400	94.975300	43	1	11	ok	
GCF_000306965.1	GCF_016908375.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Amphibacillus_C	g__Amphibacillus_C	s__Amphibacillus_C jilinensis	s__Amphibacillus_C cookii	0.909600	0.601300	0.598700	91.499400	92.709100	0.828800	0.858300	0.117280	3.165000	0.481700	92.129400	94.538600	1584	33	2920	INCONSISTENT	
GCA_011329035.1	GCA_011327615.1	mid_high	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__DSUN01	g__DSUN01	s__DSUN01 sp011329035	s__DSUN01 sp011327615				93.679400	96.332900	0.032900	0.040800	0.189580	0.538000	0.748500	95.117000	97.638200	1232	41	487	INCONSISTENT	
GCA_011329035.1	GCA_016872875.1	mid_high	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__DSUN01	g__DSUN01	s__DSUN01 sp011329035	s__DSUN01 sp016872875				92.417400	92.417400	0.013300	0.009700	0.433270	inf	0.442400	92.931400	90.253500	1149	17	198	INCONSISTENT	
GCA_003536545.1	GCA_013289145.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__UBA11073	g__UBA11073	s__UBA11073 sp003536545	s__UBA11073 sp013289145						0.000000	0.000000						19	0	0	BELOW_DETECTION	
GCA_014377525.1	GCA_014378615.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA4729	g__UBA4729	s__UBA4729 sp014377525	s__UBA4729 sp014378615						0.000000	0.000000						4	0	0	BELOW_DETECTION	
GCA_002413865.1	GCA_014378615.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA4729	g__UBA4729	s__UBA4729 sp002413865	s__UBA4729 sp014378615						0.000000	0.000000						4	0	0	BELOW_DETECTION	
GCA_002746415.1	GCF_011927795.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Saonia	g__Saonia	s__Saonia sp002746415	s__Saonia flava						0.013700	0.012900		inf				52	1	51	BELOW_DETECTION	
GCF_900100605.1	GCF_016863435.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Sinosporangium	g__Sinosporangium	s__Sinosporangium album	s__Sinosporangium siamense				87.397000	89.371700	0.329300	0.273500	0.129980	4.604000	0.249700	88.999000	92.467500	1568	71	4149	INCONSISTENT	
GCA_012521315.1	GCA_003511465.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__Firmicutes_G	g__Capillibacterium	g__Capillibacterium	s__Capillibacterium sp012521315	s__Capillibacterium sp003511465						0.000000	0.000000						22	0	0	BELOW_DETECTION	
GCA_012727425.1	GCA_012735135.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__Firmicutes_G	g__Capillibacterium	g__Capillibacterium	s__Capillibacterium sp012727425	s__Capillibacterium sp012735135						0.000000	0.000000						40	0	0	BELOW_DETECTION	
GCA_003511465.1	GCA_012837715.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__Firmicutes_G	g__Capillibacterium	g__Capillibacterium	s__Capillibacterium sp003511465	s__Capillibacterium sp012837715						0.000000	0.000000						35	0	0	BELOW_DETECTION	
GCF_013664685.1	GCA_012837715.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__Firmicutes_G	g__Capillibacterium	g__Capillibacterium	s__Capillibacterium thermochitinicola	s__Capillibacterium sp012837715						0.000000	0.000000						43	0	0	BELOW_DETECTION	
GCA_012837705.1	GCF_013664685.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_G	p__Firmicutes_G	g__Capillibacterium	g__Capillibacterium	s__Capillibacterium sp012837705	s__Capillibacterium thermochitinicola	0.829200	0.216100	0.222800	87.968900	87.968900	0.114000	0.106100	0.539730	inf	0.207400	87.947500	88.053600	228	7	305	ok	
GCF_006715515.1	GCF_014648255.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Nocardioides	g__Nocardioides	s__Nocardioides sp006715515	s__Nocardioides albus	0.890200	0.485300	0.461100	89.304800	91.634100	0.750500	0.800100	0.074310	2.516000	0.380500	90.990700	94.683300	3115	42	8531	INCONSISTENT	
GCF_011420305.2	GCA_013815725.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Nocardioides	g__Nocardioides	s__Nocardioides sp011420305	s__Nocardioides sp013815725				93.465200	93.465200	0.002200	0.002800	1.107680	inf	0.523500	93.662200	93.292600	342	3	26	ok	
GCF_006346315.1	GCF_004137255.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Nocardioides	g__Nocardioides	s__Nocardioides litoris	s__Nocardioides oleivorans						0.085200	0.087000		5.395000				470	15	732	BELOW_DETECTION	
GCF_013408525.1	GCF_001552535.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Nocardioides	g__Nocardioides	s__Nocardioides aromaticivorans	s__Nocardioides jensenii						0.045200	0.044500		4.472000				444	9	474	BELOW_DETECTION	
GCF_017916425.1	GCF_017310035.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Nocardioides	g__Nocardioides	s__Nocardioides sp017916425	s__Nocardioides sp017310035	0.846800	0.198400	0.243600	84.335800	88.407700	0.771700	0.624000	0.120970	3.074000	0.202100	87.942100	93.082800	1203	26	5758	INCONSISTENT	0.851819
GCA_014896235.1	GCA_015478645.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota_B	p__Desulfobacterota_B	g__JADMIL01	g__JADMIL01	s__JADMIL01 sp014896235	s__JADMIL01 sp015478645						0.044800	0.052200		inf				251	8	288	BELOW_DETECTION	
GCF_009827615.1	GCF_009828115.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pseudopontixanthobacter_A	g__Pseudopontixanthobacter_A	s__Pseudopontixanthobacter_A confluentis	s__Pseudopontixanthobacter_A sediminis						0.146700	0.135300		2.863000				191	9	855	BELOW_DETECTION	
GCA_011051075.1	GCA_014382905.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfacyla	g__Desulfacyla	s__Desulfacyla sp011051075	s__Desulfacyla sp014382905						0.000000	0.000000						33	0	0	BELOW_DETECTION	
GCA_014382715.1	GCA_011051075.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfacyla	g__Desulfacyla	s__Desulfacyla euxinica	s__Desulfacyla sp011051075						0.000000	0.000000						71	0	0	BELOW_DETECTION	
GCA_016784245.1	GCA_018692925.1	mid_high	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__BS150m-G60	g__BS150m-G60	s__BS150m-G60 sp016784245	s__BS150m-G60 sp018692925	0.887000	0.264300	0.473500	92.029800	92.029800	0.043400	0.025200	1.362330	inf	0.464400	92.892300	88.746100	91	2	23	ok	
GCA_903875425.1	GCA_903825305.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__CAIQWC01	g__CAIQWC01	s__CAIQWC01 sp903875425	s__CAIQWC01 sp903825305						0.095400	0.080800		inf				65	3	278	BELOW_DETECTION	
GCA_004144185.1	GCA_002336725.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA1952	g__UBA1952	s__UBA1952 sp004144185	s__UBA1952 sp002336725						0.000000	0.000000						56	0	0	BELOW_DETECTION	
GCA_004144185.1	GCA_018267625.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA1952	g__UBA1952	s__UBA1952 sp004144185	s__UBA1952 sp018267625						0.000000	0.000000						8	0	0	BELOW_DETECTION	
GCA_004144185.1	GCA_018267675.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA1952	g__UBA1952	s__UBA1952 sp004144185	s__UBA1952 sp018267675						0.000000	0.000000						7	0	0	BELOW_DETECTION	
GCA_018267675.1	GCA_002336725.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA1952	g__UBA1952	s__UBA1952 sp018267675	s__UBA1952 sp002336725						0.000000	0.000000						1	0	0	BELOW_DETECTION	
GCA_017433615.1	GCA_902797025.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Bilifractor	g__Bilifractor	s__Bilifractor sp017433615	s__Bilifractor sp902797025						0.000000	0.000000						25	0	0	BELOW_DETECTION	
GCA_017433615.1	GCA_902756775.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Bilifractor	g__Bilifractor	s__Bilifractor sp017433615	s__Bilifractor sp900317175						0.000000	0.000000						11	0	0	BELOW_DETECTION	
GCA_900319355.1	GCA_900318405.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Bilifractor	g__Bilifractor	s__Bilifractor sp900319355	s__Bilifractor sp900318405				90.171300	91.654900	0.043300	0.046600	0.548010	3.556000	0.388900	91.191900	93.701200	167	7	156	ok	
GCA_002371335.1	GCA_017475785.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Bilifractor	g__Bilifractor	s__Bilifractor sp002371335	s__Bilifractor sp017475785						0.000000	0.000000						8	0	0	BELOW_DETECTION	
GCA_900319355.1	GCF_009696005.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Bilifractor	g__Bilifractor	s__Bilifractor sp900319355	s__Bilifractor porci						0.000000	0.000000						18	0	0	BELOW_DETECTION	
GCF_000421585.1	GCF_001642325.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Thermodesulfatator	g__Thermodesulfatator	s__Thermodesulfatator atlanticus	s__Thermodesulfatator autotrophicus						0.000000	0.000000						63	0	0	BELOW_DETECTION	
GCF_000217795.1	GCF_001642325.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Thermodesulfatator	g__Thermodesulfatator	s__Thermodesulfatator indicus	s__Thermodesulfatator autotrophicus				89.604500	89.604500	0.010700	0.011000	1.420410	inf	0.309100	89.144400	92.532300	207	2	35	ok	
GCF_000217795.1	GCF_000421585.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Thermodesulfatator	g__Thermodesulfatator	s__Thermodesulfatator indicus	s__Thermodesulfatator atlanticus				97.910200	97.910200	0.002200	0.002200	1.200270	inf	0.870700	97.360200	98.160300	60	1	6	ok	
GCA_902785105.1	GCA_900317565.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA2862	g__UBA2862	s__UBA2862 sp902785105	s__UBA2862 sp900317565				94.142300	94.142300	0.006000	0.005700	0.671750	inf	0.574400	94.862800	92.263800	500	7	57	ok	
GCA_902777335.1	GCA_902785105.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA2862	g__UBA2862	s__UBA2862 sp902777335	s__UBA2862 sp902785105				91.888400	91.888400	0.010000	0.010000	0.727900	inf	0.404000	91.683700	92.541700	379	5	82	ok	
GCA_902799045.1	GCA_017471125.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA2862	g__UBA2862	s__UBA2862 sp902799045	s__UBA2862 sp017471125				91.909500	93.795900	0.011200	0.010000	0.630490	1.680000	0.545200	93.123800	95.461200	431	7	79	ok	
GCA_902778995.1	GCA_902765735.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA2862	g__UBA2862	s__UBA2862 sp902778995	s__UBA2862 sp002350605				93.713300	93.713300	0.011900	0.016000	0.536860	inf	0.539300	94.033100	92.757300	426	10	101	ok	
GCA_017459565.1	GCA_902793325.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA2862	g__UBA2862	s__UBA2862 sp017459565	s__UBA2862 sp902793325				92.131700	92.131700	0.016500	0.017600	0.562180	inf	0.420600	92.948900	87.488500	429	10	121	INCONSISTENT	
GCA_910588795.1	GCA_910587165.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Duncaniella	g__Duncaniella	s__Duncaniella sp910588795	s__Duncaniella sp910587165				94.169600	94.169600	0.000800	0.000700	1.841080	inf	0.572200	97.436500	83.677600	88	1	6	INCONSISTENT	
GCF_004803915.1	GCA_910578515.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Duncaniella	g__Duncaniella	s__Duncaniella dubosii	s__Duncaniella sp910578515				90.295500	90.295500	0.009000	0.010100	1.011920	inf	0.303000	90.210800	91.556200	84	2	57	ok	
GCA_910586665.1	GCA_900544535.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Duncaniella	g__Duncaniella	s__Duncaniella sp910586665	s__Duncaniella sp900544535				90.019200	90.019200	0.013600	0.015100	0.866150	inf	0.290500	89.770300	92.332200	201	4	83	ok	
GCA_910586665.1	GCA_014802015.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Duncaniella	g__Duncaniella	s__Duncaniella sp910586665	s__Duncaniella sp014802015				89.774700	89.774700	0.004200	0.004700	1.714930	inf	0.275600	89.962500	86.975100	76	1	21	ok	
GCA_900549445.1	GCA_910589485.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Duncaniella	g__Duncaniella	s__Duncaniella sp900549445	s__Duncaniella sp910589485						0.000000	0.000000						61	0	0	BELOW_DETECTION	
GCA_018970825.1	GCA_017853315.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota_B	p__Desulfobacterota_B	g__REEB422	g__REEB422	s__REEB422 sp018970825	s__REEB422 sp017853315	0.910500	0.466900	0.485600	95.363800	95.759700	0.293200	0.282600	0.077830	3.454000	0.699500	95.330000	96.324800	3141	266	3088	ok	
GCA_016766635.1	GCF_001318295.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Xiphinematobacter	g__Xiphinematobacter	s__Xiphinematobacter sp016766635	s__Xiphinematobacter sp001318295						0.795100	0.792100		6.320000				84	3	883	BELOW_DETECTION	
GCA_015057615.1	GCA_012839235.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mobilitalea	g__Mobilitalea	s__Mobilitalea sp015057615	s__Mobilitalea sp012839235						0.000000	0.000000						26	0	0	BELOW_DETECTION	
GCA_012519195.1	GCF_015999265.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mobilitalea	g__Mobilitalea	s__Mobilitalea sp012519195	s__Mobilitalea sibirica						0.000000	0.000000						24	0	0	BELOW_DETECTION	
GCA_015057615.1	GCA_002329645.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mobilitalea	g__Mobilitalea	s__Mobilitalea sp015057615	s__Mobilitalea sp002329645						0.000000	0.000000						12	0	0	BELOW_DETECTION	
GCA_012837605.1	GCA_012520635.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mobilitalea	g__Mobilitalea	s__Mobilitalea sp012837605	s__Mobilitalea sp012520635						0.000000	0.000000						21	0	0	BELOW_DETECTION	
GCA_012735495.1	GCA_012839235.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Mobilitalea	g__Mobilitalea	s__Mobilitalea sp012735495	s__Mobilitalea sp012839235						0.000000	0.000000						7	0	0	BELOW_DETECTION	
GCA_003662985.1	GCA_002494625.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Archaeoglobus_A	g__Archaeoglobus_A	s__Archaeoglobus_A sp003662985	s__Archaeoglobus_A sp002494625				95.384000	95.384000	0.001600	0.001600	1.652840	inf	0.671600	95.915200	94.472500	19	1	7	ok	
GCA_002011215.1	GCA_002011235.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Archaeoglobus_A	g__Archaeoglobus_A	s__Archaeoglobus_A sp002011215	s__Archaeoglobus_A sp002011235						0.000000	0.000000						12	0	0	BELOW_DETECTION	
GCA_002011215.1	GCA_003662985.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Archaeoglobus_A	g__Archaeoglobus_A	s__Archaeoglobus_A sp002011215	s__Archaeoglobus_A sp003662985						0.000000	0.000000						12	0	0	BELOW_DETECTION	
GCA_002011215.1	GCF_000385565.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Archaeoglobus_A	g__Archaeoglobus_A	s__Archaeoglobus_A sp002011215	s__Archaeoglobus_A sulfaticallidus				92.655400	92.655400	0.002000	0.002600	2.443310	inf	0.508000	96.808500	72.134900	20	1	5	INCONSISTENT	
GCA_002494625.1	GCA_002011235.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Archaeoglobus_A	g__Archaeoglobus_A	s__Archaeoglobus_A sp002494625	s__Archaeoglobus_A sp002011235				99.999900	99.999900	0.002400	0.002000	6.509440	inf	1.000000	99.999900	99.999900	25	1	8	ok	
GCA_002455255.1	GCA_003519545.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__UBA9002	g__UBA9002	s__UBA9002 sp002455255	s__UBA9002 sp003519545				91.233800	91.233800	0.013500	0.014100	1.248380	inf	0.398800	90.963500	92.753800	127	2	34	ok	
GCA_016199665.1	GCA_016211105.1	mid_high	d__Bacteria	d__Bacteria	p__Acidobacteriota	p__Acidobacteriota	g__JACQSX01	g__JACQSX01	s__JACQSX01 sp016199665	s__JACQSX01 sp016211105						0.000000	0.000000						16	0	0	BELOW_DETECTION	
GCF_000337555.1	GCF_001861355.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Natrialba	g__Natrialba	s__Natrialba asiatica	s__Natrialba sp001861355						0.153500	0.155100		4.472000				504	15	1170	BELOW_DETECTION	
